Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Tonystarch	OnlyWifi	Horde	667.4	20	Jul 20	0:38	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	N/A
12	Fimm	Chains of Perdition	Horde	659.1	20	Jul 20	0:34	Mish'undare, Circlet of the Mind Flayer (19375)	Jeklik's Opaline Talisman (19923)	Epaulets of Ten Storms (16945)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Natural Alignment Crystal (19344)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	N/A
13	Zorini	Shattrath's Full	Horde	655.5	20	Aug 11	0:37	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Firemaw's Clutch (19400)	Legplates of Ten Storms (16946)	Betrayer's Boots (19897)	Shackles of the Unscarred (21464)	Gloves of Ebru (21689)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
14	Nunnox	N/A	Unknown	647.9	19	Aug 8	0:25	Stormcaller's Diadem (21372)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Stormcaller's Hauberk (21374)	Mana Igniting Cord (19136)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Mighty Armsplints (10147)	Gloves of Ebru (21689)	Band of Servitude (22721)	Ring of the Gathering Storm (21399)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	Totem of the Storm (23199)
15	Darmare	The Pond pug	Horde	637.0	20	Jul 18	0:37	Mish'undare, Circlet of the Mind Flayer (19375)	Orb of the Darkmoon (19426)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Neltharion's Tear (19379)	Natural Alignment Crystal (19344)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
16	Stokeswf	N/A	Unknown	630.9	20	Aug 9	0:45	Helmet of Ten Storms (16947)	Jeklik's Opaline Talisman (19923)	Stormcaller's Pauldrons (21376)	Zandalar Augur's Hauberk (19828)	Ban'thok Sash (11662)	Leggings of Immersion (21698)	Betrayer's Boots (19897)	Zandalar Augur's Bracers (19830)	Earthfury Gauntlets (16839)	Band of Servitude (22721)	Ring of the Desert Winds (21483)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18471)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	Totem of the Storm (23199)
17	Showtime	N/A	Unknown	630.5	20	Aug 13	0:39	Helmet of Ten Storms (16947)	Charm of the Shifting Sands (21504)	Epaulets of Ten Storms (16945)	Breastplate of Ten Storms (16950)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Band of Forced Concentration (19403)	Ring of the Gathering Storm (21399)	Natural Alignment Crystal (19344)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
18	Geilze	Frostwolfclan	Horde	623.6	20	Jul 18	0:32	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Zanzil's Seal (19893)	Neltharion's Tear (19379)	Natural Alignment Crystal (19344)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	N/A
19	Dzykei	N/A	Unknown	618.8	20	Aug 16	0:36	Helmet of Ten Storms (16947)	Charm of the Shifting Sands (21504)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Primalist's Linked Waistguard (19393)	General's Mail Leggings (16579)	Malignant Footguards (20629)	Zandalar Augur's Bracers (19830)	Blood Guard's Mail Vices (22867)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Draconian Aegis of the Legion (22336)	Totem of the Storm (23199)
20	Sharmander	N/A	Unknown	617.1	20	Aug 9	0:37	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Band of Forced Concentration (19403)	Ring of Spell Power (19147)	Natural Alignment Crystal (19344)	Briarwood Reed (12930)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
21	Araj	pog	Horde	614.5	19	Aug 8	0:27	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Shackles of the Unscarred (21464)	Gloves of Ebru (21689)	Band of Servitude (22721)	Signet Ring of the Bronze Dragonflight (21209)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	Totem of the Storm (23199)
22	Jiborkan	N/A	Unknown	613.0	20	Jul 24	0:54	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Earthfury Gauntlets (16839)	Band of Servitude (22721)	Eye of Orgrimmar (12545)	Natural Alignment Crystal (19344)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Staff of Dominance (18842)	N/A	Totem of the Storm (23199)
23	Slump	N/A	Unknown	609.5	20	Aug 6	0:49	Mish'undare, Circlet of the Mind Flayer (19375)	Jeklik's Opaline Talisman (19923)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Flarecore Leggings (19165)	Snowblind Shoes (19131)	Abyssal Cloth Wristbands (20690)	Gauntlets of Kalimdor (21624)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Enamored Water Spirit (20503)	Zandalarian Hero Charm (19950)	Sapphiron Drape (17078)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	Totem of the Storm (23199)
24	Riazen	N/A	Unknown	606.4	20	Jul 25	0:46	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Shackles of the Unscarred (21464)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Staff of the Shadow Flame (19356)	N/A	Totem of the Storm (23199)
25	김떤떤	N/A	Unknown	600.9	20	Aug 9	0:54	Helmet of Ten Storms (16947)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Angelista's Grasp (19388)	Leggings of the Black Blizzard (21461)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Eye of the Beast (13968)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
26	Ghlootz	N/A	Unknown	600.1	20	Jul 24	0:40	Spellweaver's Turban (22267)	Barbed Thorn Necklace (18289)	Runic Stone Shoulders (21454)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Earthfury Bracers (16840)	Blood Guard's Mail Vices (22867)	Zanzil's Seal (19893)	Band of Servitude (22721)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Sorcerous Dagger (18878)	Talon of Furious Concentration (21471)	Totem of the Storm (23199)
27	Zapdaddy	N/A	Unknown	599.6	19	Aug 13	0:51	The Hexxer's Cover (19886)	Charm of the Shifting Sands (21504)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	Fang of Venoxis (19903)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
28	Chadbomber	CHILL	Horde	595.9	20	Jul 26	0:45	Mish'undare, Circlet of the Mind Flayer (19375)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Masterwork Bracers (10265)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Forced Concentration (19403)	Zandalarian Hero Charm (19950)	Natural Alignment Crystal (19344)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
29	Kirox	N/A	Unknown	592.4	20	Jul 22	0:37	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	General's Mail Boots (16573)	Bracers of Arcane Accuracy (19374)	Hands of Power (13253)	Band of Forced Concentration (19403)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Staff of the Shadow Flame (19356)	N/A	Totem of the Storm (23199)
30	Purgey	SQUAWK	Horde	591.8	20	Jul 20	0:35	Helmet of Ten Storms (16947)	Star of Mystaria (12103)	Mantle of the Blackwing Cabal (19370)	Robes of the Battleguard (21671)	Firemaw's Clutch (19400)	Flarecore Leggings (19165)	Betrayer's Boots (19897)	Mercurial Bracers (10156)	Gloves of Ebru (21689)	Ring of Swarming Thought (21707)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Staff of the Shadow Flame (19356)	N/A	Totem of the Storm (23199)
31	Charlamagne	N/A	Unknown	591.7	20	Jul 26	0:40	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	Betrayer's Boots (19897)	Bracers of Arcane Accuracy (19374)	Slimy Scaled Gauntlets (21487)	Ring of Spell Power (19147)	Band of Forced Concentration (19403)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	Totem of the Storm (23199)
32	Drymedarius	N/A	Unknown	590.4	18	Aug 1	0:35	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Natural Alignment Crystal (19344)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Aurastone Hammer (17105)	Therazane's Touch (19315)	Totem of the Storm (23199)
33	Mamagoose	Trilogy	Horde	589.9	20	Aug 13	0:45	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Zandalar Augur's Bracers (19830)	Gauntlets of Ten Storms (16948)	Dragonslayer's Signet (18403)	Ring of Blackrock (19397)	Zandalarian Hero Charm (19950)	Natural Alignment Crystal (19344)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Talon of Furious Concentration (21471)	Totem of the Storm (23199)
34	Mythz	RTR	Horde	587.1	20	Aug 10	0:21	Stormcaller's Diadem (21372)	Orb of the Darkmoon (19426)	Deep Earth Spaulders (18829)	Stormcaller's Hauberk (21374)	Mana Igniting Cord (19136)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Zandalar Augur's Bracers (19830)	Gauntlets of Southwind (21469)	Signet Ring of the Bronze Dragonflight (21209)	Ring of the Fallen God (21709)	Natural Alignment Crystal (19344)	Royal Seal of Eldre'Thalas (18471)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	Totem of the Storm (23199)
35	Taysak	Lowkey	Horde	586.5	20	Jul 31	0:34	The Hexxer's Cover (19886)	Jeklik's Opaline Talisman (19923)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Adventurer's Bracers (10256)	Bloodtinged Gloves (19929)	Band of Forced Concentration (19403)	Band of Servitude (22721)	Briarwood Reed (12930)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Aurastone Hammer (17105)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
36	Bordoga	N/A	Unknown	582.7	19	Jul 31	0:42	Spellweaver's Turban (22267)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Black Bark Wristbands (20626)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
37	Remoo	Shenanigans	Horde	582.5	19	Jul 27	0:39	The Hexxer's Cover (19886)	Jeklik's Opaline Talisman (19923)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nightshade Armguards (10223)	Hands of Power (13253)	Ring of Blackrock (19397)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
38	Midrá	Darksouls	Horde	581.5	20	Aug 11	0:40	Mish'undare, Circlet of the Mind Flayer (19375)	Charm of the Shifting Sands (21504)	Stormcaller's Pauldrons (21376)	Zandalar Augur's Hauberk (19828)	Mana Igniting Cord (19136)	Stormcaller's Leggings (21375)	Boots of Epiphany (21600)	Shackles of the Unscarred (21464)	Gloves of Ebru (21689)	Ring of Swarming Thought (21707)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Eye of the Beast (13968)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Master Dragonslayer's Orb (19366)	Totem of the Storm (23199)
39	Hadõken	Infinite Exiles	Horde	578.9	20	Jul 21	0:44	Mish'undare, Circlet of the Mind Flayer (19375)	Nacreous Shell Necklace (22403)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
40	Jvl	N/A	Unknown	572.9	20	Aug 7	0:32	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	Betrayer's Boots (19897)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	Totem of the Storm (23199)
41	Zeka	N/A	Unknown	568.6	20	Jul 26	0:36	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Legplates of Ten Storms (16946)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Ring of Spell Power (19147)	Neltharion's Tear (19379)	Natural Alignment Crystal (19344)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
42	Zuljax	N/A	Unknown	565.2	18	Aug 8	0:43	Mish'undare, Circlet of the Mind Flayer (19375)	Charm of the Shifting Sands (21504)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Earthfury Gauntlets (16839)	Ring of Blackrock (19397)	Ring of the Desert Winds (21483)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
43	Primordium	N/A	Unknown	565.1	20	Aug 10	0:32	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Fang of Venoxis (19903)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
44	天鹅肉	N/A	Unknown	564.2	20	Aug 5	0:56	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Stormcaller's Hauberk (21374)	Mana Igniting Cord (19136)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Bracers of Arcane Accuracy (19374)	Dark Storm Gauntlets (21585)	Ring of the Fallen God (21709)	Band of Forced Concentration (19403)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Royal Scepter of Vek'lor (21597)	Totem of the Storm (23199)
45	Groper	RAID ONE	Horde	558.6	20	Aug 2	0:38	Helmet of Ten Storms (16947)	Jeklik's Opaline Talisman (19923)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Rune Band of Wizardry (22339)	Band of Servitude (22721)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Ancient Hakkari Manslayer (19852)	Skullflame Shield (1168)	Totem of the Storm (23199)
46	Facefisted	N/A	Unknown	555.8	20	Jul 27	0:37	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Earthfury Gauntlets (16839)	Ring of Spell Power (19147)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18471)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Aurastone Hammer (17105)	Therazane's Touch (19315)	Totem of the Storm (23199)
