Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Trenquu	Der Norden	Alliance	86.7	20	Jul 20	0:44	Lieutenant Commander's Lamellar Headguard (23276)	Choker of the Fire Lord (18814)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Barrage Girdle (18721)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lawbringer Bracers (16857)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Songstone of Ironforge (12543)	Don Julio's Band (19325)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Spritecaster Cape (11623)	Flurry Axe (871)	Skullflame Shield (1168)	Libram of Hope (22401)
12	Lostbear	MaHeKeHbI	Alliance	86.7	18	Jul 31	0:43	Judgment Crown (16955)	Charm of the Shifting Sands (21504)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Corehound Belt (19162)	Judgment Legplates (16954)	Magma Tempered Boots (18824)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Primalist's Band (19920)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Azuresong Mageblade (17103)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
13	Geton	N/A	Unknown	85.4	20	Jul 18	0:57	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Lawbringer Spaulders (16856)	Red Dragonscale Breastplate (15047)	Corehound Belt (19162)	Peacekeeper Leggings (20266)	Peacekeeper Boots (20265)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18472)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
14	Righteousson	N/A	Unknown	79.1	20	Aug 4	1:05	Creeping Vine Helm (21669)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Judgment Breastplate (16958)	Belt of the Inquisition (21500)	Salamander Scale Pants (18875)	Animist's Boots (19892)	Bracelets of Royal Redemption (21604)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Emerald Flame Ring (18395)	Zandalarian Hero Charm (19950)	Scrolls of Blinding Light (19343)	Hakkari Loa Cloak (19870)	Bloodcaller (19864)	Arlokk's Hoodoo Stick (19922)	Egan's Blaster (13289)
15	Crusatyr	Needing for the mog	Alliance	77.6	20	Jul 22	0:37	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Judgment Breastplate (16958)	Corehound Belt (19162)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Band of Sulfuras (19138)	Band of Rumination (18103)	Zandalarian Hero Charm (19950)	Nifty Stopwatch (2820)	Hide of the Wild (18510)	Azuresong Mageblade (17103)	Lei of the Lifegiver (19312)	N/A
16	Badeskip	Nevermind Parse	Alliance	77.3	19	Aug 3	0:38	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Ternary Mantle (21694)	Judgment Breastplate (16958)	Judgment Belt (16952)	Empowered Leggings (19385)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Band of Servitude (22721)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
17	Ultrabased	N/A	Unknown	72.9	20	Jul 31	0:37	Emerald Helm (10279)	Amulet of the Shifting Sands (21507)	Field Marshal's Lamellar Pauldrons (16476)	Red Dragonscale Breastplate (15047)	Corehound Belt (19162)	Hyperion Legplates (10389)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Rosewine Circle (13178)	Scrolls of Blinding Light (19343)	Rejuvenating Gem (19395)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Wormscale Blocker (21610)	Libram of Divinity (23201)
18	萧音涵	N/A	Unknown	72.2	19	Aug 18	1:07	Judgment Crown (16955)	Amulet of the Shifting Sands (21507)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Primalist's Band (19920)	Primalist's Seal (19863)	Briarwood Reed (12930)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Malistar's Defender (17106)	Libram of Divinity (23201)
19	Swordinn	Ascension	Alliance	71.9	20	Aug 3	0:49	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Firemaw's Clutch (19400)	Salamander Scale Pants (18875)	Treads of the Wandering Nomad (21810)	Lawbringer Bracers (16857)	Peacekeeper Gauntlets (20264)	Band of Servitude (22721)	Ring of Blackrock (19397)	Mar'li's Eye (19930)	Second Wind (11819)	Hakkari Loa Cloak (19870)	Bloodcaller (19864)	Lei of the Lifegiver (19312)	Libram of Fervor (23203)
20	Hotadin	N/A	Unknown	71.8	20	Aug 13	0:49	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Treads of the Wandering Nomad (21810)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Briarwood Reed (12930)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
21	Daiya	N/A	Unknown	71.6	19	Aug 2	1:19	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Marshal's Lamellar Boots (16472)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Band of Servitude (22721)	Fordring's Seal (16058)	Shard of the Scale (17064)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
22	Redbubble	N/A	Unknown	70.8	20	Aug 7	0:38	Field Marshal's Lamellar Faceguard (16474)	Angelista's Charm (21690)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Zandalar Freethinker's Belt (19826)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Zandalar Freethinker's Armguards (19827)	Peacekeeper Gauntlets (20264)	Band of Rumination (18103)	Band of Servitude (22721)	Stormpike Insignia Rank 6 (17904)	Zandalarian Hero Charm (19950)	Hakkari Loa Cloak (19870)	Grand Marshal's Warhammer (23454)	Malistar's Defender (17106)	Libram of Divinity (23201)
23	Bluntzloll	N/A	Unknown	68.8	19	Aug 16	0:49	Zulian Headdress (22720)	Tooth of Gnarr (13141)	Judgment Spaulders (16953)	Lawbringer Chestguard (16853)	Whipvine Cord (18327)	Legplates of Blazing Light (21667)	Shimmering Geta (19391)	Zandalar Freethinker's Armguards (19827)	Peacekeeper Gauntlets (20264)	Rosewine Circle (13178)	Band of Rumination (18103)	Royal Seal of Eldre'Thalas (18472)	Mar'li's Eye (19930)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
24	Viera	N/A	Unknown	68.5	18	Aug 3	0:47	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Legplates of Blazing Light (21667)	Boots of the Redeemed Prophecy (21704)	Loomguard Armbraces (13969)	Gloves of the Messiah (21619)	Band of Mending (22334)	Fordring's Seal (16058)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18472)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Red Dragonscale Protector (19348)	Egan's Blaster (13289)
25	Klv	based	Alliance	68.2	20	Aug 17	0:30	Insightful Hood (18490)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Torch of Holy Flame (7344)	Libram of Divinity (23201)
26	Purgeincels	Oilshire	Alliance	67.8	20	Aug 1	0:34	Insightful Hood (18490)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Field Marshal's Lamellar Chestplate (16473)	Corehound Belt (19162)	Hyperion Legplates (10389)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Rosewine Circle (13178)	Shard of the Scale (17064)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Red Dragonscale Protector (19348)	Libram of Truth (22400)
27	Inaninomae	Roll One	Alliance	66.7	20	Jul 29	0:52	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Lieutenant Commander's Lamellar Shoulders (23277)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Shard of the Scale (17064)	Zandalarian Hero Charm (19950)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
28	Gales	Bulwark	Alliance	65.7	20	Aug 13	0:34	Judgment Crown (16955)	Choker of Enlightenment (17109)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Loomguard Armbraces (13969)	Judgment Gauntlets (16956)	Primalist's Band (19920)	Primalist's Seal (19863)	Scrolls of Blinding Light (19343)	Royal Seal of Eldre'Thalas (18472)	Cloak of the Savior (21470)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Fervor (23203)
29	圣马蚤女夭	N/A	Unknown	65.1	20	Jul 31	0:57	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Judgment Bindings (16951)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Cauterizing Band (19140)	Chivalrous Signet (20505)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
30	Tokr	Fjällräven	Alliance	64.6	20	Aug 2	0:39	Judgment Crown (16955)	Pendant of the Fallen Dragon (19371)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Chivalrous Signet (20505)	Band of Rumination (18103)	Zandalarian Hero Charm (19950)	Second Wind (11819)	Onyxia Scale Cloak (15138)	Aurastone Hammer (17105)	Malistar's Defender (17106)	N/A
31	Gardakhann	N/A	Unknown	63.9	20	Jul 25	0:58	Judgment Crown (16955)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Archivist Cape (13386)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
32	Scarina	N/A	Unknown	62.0	20	Jul 28	0:34	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Judgment Gauntlets (16956)	Pure Elementium Band (19382)	Ring of Blackrock (19397)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
33	Capo	N/A	Unknown	61.6	20	Aug 17	1:03	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Living Shoulders (15061)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Treads of the Wandering Nomad (21810)	Bracelets of Royal Redemption (21604)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Scarab Brooch (21625)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Red Dragonscale Protector (19348)	Libram of Grace (22402)
34	Lyfestyle	Hippies	Alliance	61.6	19	Aug 13	0:55	Zulian Headdress (22720)	Tooth of Gnarr (13141)	Living Shoulders (15061)	Robes of the Exalted (13346)	Corehound Belt (19162)	Ghoul Skin Leggings (18682)	Lawbringer Boots (16859)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Rosewine Circle (13178)	Songstone of Ironforge (12543)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	Zulian Scepter of Rites (22713)	Thaurissan's Royal Scepter (11928)	Libram of Truth (22400)
35	Juicycandy	N/A	Unknown	60.9	20	Jul 27	0:57	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Judgment Belt (16952)	Peacekeeper Leggings (20266)	Peacekeeper Boots (20265)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Primalist's Band (19920)	Primalist's Seal (19863)	Second Wind (11819)	Rejuvenating Gem (19395)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
36	Borka	N/A	Unknown	60.1	19	Jul 22	1:04	Field Marshal's Lamellar Faceguard (16474)	Stormpike Sage's Pendant (19098)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Zandalar Freethinker's Belt (19826)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Zandalar Freethinker's Armguards (19827)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Primalist's Band (19920)	Mindtap Talisman (18371)	Royal Seal of Eldre'Thalas (18472)	Hakkari Loa Cloak (19870)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Libram of Divinity (23201)
37	Auroraa	N/A	Unknown	58.9	20	Jul 25	0:24	Mish'undare, Circlet of the Mind Flayer (19375)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Treads of the Wandering Nomad (21810)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Parachute Cloak (10518)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
38	开车大熊猫	N/A	Unknown	58.8	20	Aug 18	1:17	Judgment Crown (16955)	Amulet of the Shifting Sands (21507)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Salamander Scale Pants (18875)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Fordring's Seal (16058)	Band of Sulfuras (19138)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Cloak of the Savior (21470)	Aurastone Hammer (17105)	Wormscale Blocker (21610)	N/A
39	Freerein	Grumpy Old Men	Alliance	58.6	20	Aug 4	0:48	Zulian Headdress (22720)	Jeklik's Opaline Talisman (19923)	Animist's Spaulders (19928)	Red Dragonscale Breastplate (15047)	Zandalar Freethinker's Belt (19826)	Peacekeeper Leggings (20266)	Knight-Lieutenant's Lamellar Sabatons (23275)	Zandalar Freethinker's Armguards (19827)	Peacekeeper Gauntlets (20264)	Primalist's Band (19920)	Primalist's Seal (19863)	Shard of the Scale (17064)	Zandalarian Hero Charm (19950)	Hakkari Loa Cloak (19870)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
40	Ericapryzz	Unlucky	Alliance	58.2	19	Aug 1	0:48	Insightful Hood (18490)	Animated Chain Necklace (18723)	Animist's Spaulders (19928)	Robe of Volatile Power (19145)	Eyestalk Cord (18391)	Abyssal Cloth Pants (20674)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Don Mauricio's Band of Domination (22433)	Ring of the Desert Winds (21483)	Scrolls of Blinding Light (19343)	Zandalarian Hero Charm (19950)	Hakkari Loa Cloak (19870)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
41	Paladynn	Officers Move Up	Alliance	56.3	20	Jul 24	0:42	Field Marshal's Lamellar Faceguard (16474)	Jin'do's Evil Eye (19885)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Boots of Pure Thought (19437)	Bracelets of Royal Redemption (21604)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Second Wind (11819)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
42	Paroxy	N/A	Unknown	55.2	19	Jul 28	0:43	Zulian Headdress (22720)	Jeklik's Opaline Talisman (19923)	Lawbringer Spaulders (16856)	Knight-Captain's Lamellar Breastplate (23272)	Corehound Belt (19162)	Peacekeeper Leggings (20266)	Knight-Lieutenant's Lamellar Sabatons (23275)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Second Wind (11819)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
43	Bàlin	N/A	Unknown	54.8	19	Jul 29	0:47	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Lawbringer Spaulders (16856)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Primalist's Band (19920)	Second Wind (11819)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	Azuresong Mageblade (17103)	Malistar's Defender (17106)	Libram of Divinity (23201)
44	Alibejyay	N/A	Unknown	53.2	20	Aug 15	0:57	Judgment Crown (16955)	Amulet of the Shifting Sands (21507)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Peacekeeper Leggings (20266)	Judgment Sabatons (16957)	Lawbringer Bracers (16857)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Second Wind (11819)	Shard of the Splithooves (10659)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
45	Macotaco	Hippies	Alliance	52.7	20	Jul 28	0:32	Mish'undare, Circlet of the Mind Flayer (19375)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Legplates of Blazing Light (21667)	Judgment Sabatons (16957)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hakkari Loa Cloak (19870)	Lok'amir il Romathis (19360)	Red Dragonscale Protector (19348)	Egan's Blaster (13289)
46	Jadelight	not a good look	Alliance	52.5	20	Aug 2	0:38	Dustwind Turban (21472)	Animated Chain Necklace (18723)	Animist's Spaulders (19928)	Vestments of the Shifting Sands (21499)	Flayed Doomguard Belt (19134)	Empowered Leggings (19385)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Primalist's Band (19920)	Primalist's Seal (19863)	Second Wind (11819)	Briarwood Reed (12930)	Drape of Benediction (18208)	Lok'amir il Romathis (19360)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
47	ßigßootyßich	N/A	Unknown	51.8	20	Jul 26	1:30	Judgment Crown (16955)	Choker of the Fire Lord (18814)	Judgment Spaulders (16953)	Spiderfang Carapace (11633)	Zandalar Freethinker's Belt (19826)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Zandalar Freethinker's Armguards (19827)	Judgment Gauntlets (16956)	Songstone of Ironforge (12543)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Uther's Strength (11302)	Cloak of the Brood Lord (19378)	Bloodcaller (19864)	Arlokk's Hoodoo Stick (19922)	N/A
