Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
23	Bonfield	N/A	Unknown	229.2	20	Aug 7	0:40	Avenger's Crown (21387)	Onyxia Tooth Pendant (18404)	Avenger's Pauldrons (21391)	Avenger's Breastplate (21389)	Girdle of the Fallen Crusader (19392)	Avenger's Legguards (21390)	Avenger's Greaves (21388)	Judgment Bindings (16951)	Gauntlets of Steadfast Determination (21674)	Band of Jin (19925)	Signet Ring of the Bronze Dragonflight (21204)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Sandstorm Cloak (21456)	Obsidian Edged Blade (18822)	N/A	Libram of Hope (22401)
24	Leokas	N/A	Unknown	228.6	20	Jul 23	1:06	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Heavy Dark Iron Ring (18879)	Band of Servitude (22721)	Briarwood Reed (12930)	Styleen's Impeding Scarab (19431)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Elementium Reinforced Bulwark (19349)	Libram of Hope (22401)
25	Vallation	N/A	Unknown	199.0	20	Jul 20	1:23	Field Marshal's Lamellar Faceguard (16474)	Talisman of Protection (19871)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Soulforge Belt (22086)	Marshal's Lamellar Legplates (16475)	Soulforge Boots (22087)	Soulforge Bracers (22088)	Soulforge Gauntlets (22090)	Don Julio's Band (19325)	Naglering (11669)	Hand of Justice (11815)	Ramstein's Lightning Bolts (13515)	Overlord's Embrace (19888)	Quel'Serrar (18348)	Aegis of the Blood God (19862)	N/A
26	Mijolnir	N/A	Unknown	192.6	20	Aug 4	0:57	Helm of Endless Rage (19372)	Medallion of Steadfast Might (17065)	Polished Obsidian Pauldrons (21805)	Zandalar Freethinker's Breastplate (19825)	Belt of the Sand Reaver (21503)	Legguards of the Fallen Crusader (19402)	Judgment Sabatons (16957)	Lawbringer Bracers (16857)	Gauntlets of the Immovable (21479)	Overlord's Crimson Band (19873)	Heavy Dark Iron Ring (18879)	Zandalarian Hero Badge (19948)	Force of Will (11810)	Overlord's Embrace (19888)	Quel'Serrar (18348)	Aegis of the Blood God (19862)	Libram of Truth (22400)
27	Calessy	N/A	Unknown	189.2	20	Aug 12	0:53	Helm of the Holy Avenger (21803)	Evil Eye Pendant (18381)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Legguards of the Fallen Crusader (19402)	Lawbringer Boots (16859)	Zandalar Freethinker's Armguards (19827)	Stonegrip Gauntlets (13072)	Ring of Eternal Justice (21396)	Overlord's Crimson Band (19873)	Mar'li's Eye (19930)	Zandalarian Hero Charm (19950)	Overlord's Embrace (19888)	Bloodlord's Defender (19867)	Malistar's Defender (17106)	Libram of Truth (22400)
28	Kovach	DNP	Alliance	188.5	20	Aug 1	0:45	Helm of Domination (21460)	Talisman of Protection (19871)	Mantle of the Horusath (21453)	Judgment Breastplate (16958)	Zandalar Freethinker's Belt (19826)	Legplates of the Qiraji Command (21495)	Slime Kickers (21490)	Judgment Bindings (16951)	Gloves of the Swarm (21486)	Seal of the Gurubashi Berserker (22722)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Sandstorm Cloak (21456)	Ironfoe (11684)	Buru's Skull Fragment (21485)	N/A
29	Scousa	N/A	Unknown	184.8	19	Jul 22	1:11	Field Marshal's Lamellar Faceguard (16474)	Drakefire Amulet (16309)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Stormpike Plate Girdle (19091)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Lightforge Bracers (16722)	Marshal's Lamellar Gloves (16471)	Naglering (11669)	Don Julio's Band (19325)	Stormpike Insignia Rank 6 (17904)	Force of Will (11810)	Stormpike Sage's Cloak (19086)	Grand Marshal's Longsword (12584)	Grand Marshal's Aegis (18825)	N/A
30	Shylá	Kotipizza	Alliance	183.4	20	Aug 12	0:39	Avenger's Crown (21387)	Mark of C'Thun (22732)	Avenger's Pauldrons (21391)	Avenger's Breastplate (21389)	Judgment Belt (16952)	Avenger's Legguards (21390)	Avenger's Greaves (21388)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Band of Servitude (22721)	Signet Ring of the Bronze Dragonflight (21198)	Scrolls of Blinding Light (19343)	Styleen's Impeding Scarab (19431)	Cloak of the Brood Lord (19378)	Grand Marshal's Swiftblade (23456)	Elementium Reinforced Bulwark (19349)	Libram of Hope (22401)
31	Meteor	Alte Garde	Alliance	182.2	19	Aug 11	0:51	Judgment Crown (16955)	Eskhandar's Collar (18205)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Black Grasp of the Destroyer (22194)	Ring of Blackrock (19397)	Archimtiros' Ring of Reckoning (19376)	Styleen's Impeding Scarab (19431)	Zandalarian Hero Charm (19950)	Cloak of the Golden Hive (21621)	Lok'amir il Romathis (19360)	Elementium Reinforced Bulwark (19349)	Libram of Fervor (23203)
32	Regdul	N/A	Unknown	181.0	20	Aug 5	0:46	Judgment Crown (16955)	Talisman of Protection (19871)	Polished Obsidian Pauldrons (21805)	Judgment Breastplate (16958)	Belt of the Sand Reaver (21503)	Judgment Legplates (16954)	Bloodsoaked Greaves (19913)	Black Steel Bindings (22205)	Judgment Gauntlets (16956)	Naglering (11669)	Heavy Dark Iron Ring (18879)	Mark of the Chosen (17774)	Hand of Justice (11815)	Overlord's Embrace (19888)	Flurry Axe (871)	Aegis of the Blood God (19862)	Libram of Fervor (23203)
33	Umbertoprot	N/A	Unknown	180.8	20	Aug 1	0:52	Gyth's Skull (12952)	Medallion of Grand Marshal Morris (13091)	Stockade Pauldrons (14552)	Spiderfang Carapace (11633)	Judgment Belt (16952)	Deathbone Legguards (14623)	Knight-Lieutenant's Lamellar Sabatons (23275)	Soulforge Bracers (22088)	Lawbringer Gauntlets (16860)	Heavy Dark Iron Ring (18879)	Naglering (11669)	Force of Will (11810)	Thunderbrew's Boot Flask (744)	Spritecaster Cape (11623)	Flurry Axe (871)	Drillborer Disk (17066)	N/A
34	Captazeroth	N/A	Unknown	176.3	20	Aug 4	1:12	Judgment Crown (16955)	Choker of Enlightenment (17109)	Judgment Spaulders (16953)	Field Marshal's Lamellar Chestplate (16473)	Judgment Belt (16952)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Don Julio's Band (19325)	Overlord's Onyx Band (19912)	Eye of Moam (21473)	Zandalarian Hero Charm (19950)	Dragon's Blood Cape (17107)	Grand Marshal's Swiftblade (23456)	Grand Marshal's Aegis (18825)	Libram of Fervor (23203)
35	Alariic	N/A	Unknown	171.2	19	Aug 3	1:00	Judgment Crown (16955)	Choker of Enlightenment (17109)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Band of Servitude (22721)	Zanzil's Seal (19893)	Styleen's Impeding Scarab (19431)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Elementium Reinforced Bulwark (19349)	Libram of Hope (22401)
36	Hurelia	N/A	Unknown	169.2	20	Aug 3	0:47	Lawbringer Helm (16854)	Drakefire Amulet (16309)	Stockade Pauldrons (14552)	Royal Decorated Armor (11820)	Brigam Girdle (13142)	Legplates of Vigilance (22328)	Deathbone Sabatons (14621)	Lawbringer Bracers (16857)	Gauntlets of the Immovable (21479)	Drakeclaw Band (10795)	Ring of Binding (18813)	Ward of the Elements (12065)	Force of Will (11810)	Silky Spider Cape (10776)	Azuresong Mageblade (17103)	Aegis of the Blood God (19862)	N/A
37	Juicycandy	N/A	Unknown	160.6	20	Aug 10	0:52	Judgment Crown (16955)	Beads of Ogre Might (22150)	Mantle of the Horusath (21453)	Judgment Breastplate (16958)	Judgment Belt (16952)	Soulforge Legplates (22092)	Soulforge Boots (22087)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Overlord's Crimson Band (19873)	Overlord's Onyx Band (19912)	Second Wind (11819)	Styleen's Impeding Scarab (19431)	Overlord's Embrace (19888)	Quel'Serrar (18348)	Malistar's Defender (17106)	Libram of Fervor (23203)
38	Czexican	N/A	Unknown	157.8	20	Jul 23	1:19	Soulforge Helm (22091)	Heathen's Brand (19586)	Soulforge Spaulders (22093)	Soulforge Breastplate (22089)	Belt of the Sand Reaver (21503)	Soulforge Legplates (22092)	Soulforge Boots (22087)	Soulforge Bracers (22088)	Soulforge Gauntlets (22090)	Overlord's Onyx Band (19912)	Band of the Steadfast Hero (22331)	Draconic Infused Emblem (22268)	Force of Will (11810)	Redoubt Cloak (18495)	Quel'Serrar (18348)	Skullflame Shield (1168)	Libram of Truth (22400)
39	Hölyheal	N/A	Unknown	157.4	20	Jul 19	1:08	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Deathbone Sabatons (14621)	Lawbringer Bracers (16857)	Judgment Gauntlets (16956)	Overlord's Crimson Band (19873)	Overlord's Onyx Band (19912)	Force of Will (11810)	Shard of the Scale (17064)	Overlord's Embrace (19888)	Quel'Serrar (18348)	Drillborer Disk (17066)	Libram of Divinity (23201)
40	Kyrden	Mist	Alliance	155.5	19	Jul 27	1:18	Judgment Crown (16955)	Onyxia Tooth Pendant (18404)	Judgment Spaulders (16953)	Field Marshal's Lamellar Chestplate (16473)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Wristguards of True Flight (18812)	Judgment Gauntlets (16956)	Don Julio's Band (19325)	Heavy Dark Iron Ring (18879)	Hand of Justice (11815)	Briarwood Reed (12930)	Overlord's Embrace (19888)	Grand Marshal's Swiftblade (23456)	Grand Marshal's Aegis (18825)	Libram of Fervor (23203)
41	Bringemyoung	Dad	Alliance	155.0	18	Jul 26	1:03	Judgment Crown (16955)	Talisman of Protection (19871)	Stockade Pauldrons (14552)	Zandalar Freethinker's Breastplate (19825)	Girdle of the Fallen Crusader (19392)	Legplates of the Eternal Guardian (11927)	Core Forged Greaves (18806)	Soulforge Bracers (22088)	Judgment Gauntlets (16956)	Archimtiros' Ring of Reckoning (19376)	Overlord's Onyx Band (19912)	Zandalarian Hero Charm (19950)	Styleen's Impeding Scarab (19431)	Cloak of the Golden Hive (21621)	Flurry Axe (871)	Aegis of the Blood God (19862)	N/A
42	Wryam	Whelplings	Alliance	154.9	20	Aug 4	0:48	Field Marshal's Lamellar Faceguard (16474)	Medallion of Steadfast Might (17065)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Therazane's Link (19380)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Overlord's Crimson Band (19873)	Overlord's Onyx Band (19912)	Zandalarian Hero Badge (19948)	Styleen's Impeding Scarab (19431)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Elementium Reinforced Bulwark (19349)	Libram of Fervor (23203)
43	Fruchtzweg	Daydreamers	Alliance	154.4	17	Jul 18	1:07	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Field Marshal's Lamellar Pauldrons (16476)	Judgment Breastplate (16958)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Overlord's Onyx Band (19912)	Overlord's Crimson Band (19873)	Styleen's Impeding Scarab (19431)	Stormpike Insignia Rank 6 (17904)	Overlord's Embrace (19888)	Grand Marshal's Swiftblade (23456)	Elementium Reinforced Bulwark (19349)	Libram of Divinity (23201)
44	Laggylein	N/A	Unknown	152.5	19	Jul 19	1:02	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Drake Talon Pauldrons (19394)	Zandalar Freethinker's Breastplate (19825)	Deathbone Girdle (14620)	Bloodsoaked Legplates (19855)	Deathbone Sabatons (14621)	Judgment Bindings (16951)	Bloodsoaked Gauntlets (19894)	Signet Ring of the Bronze Dragonflight (21197)	Heavy Dark Iron Ring (18879)	Onyxia Blood Talisman (18406)	Styleen's Impeding Scarab (19431)	Overlord's Embrace (19888)	Quel'Serrar (18348)	Elementium Reinforced Bulwark (19349)	N/A
45	Flipnbiscuit	N/A	Unknown	149.1	20	Jul 25	1:16	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Core Forged Greaves (18806)	Lawbringer Bracers (16857)	Bloodsoaked Gauntlets (19894)	Overlord's Onyx Band (19912)	Overlord's Crimson Band (19873)	Onyxia Blood Talisman (18406)	Stormpike Insignia Rank 6 (17904)	Redoubt Cloak (18495)	Lok'amir il Romathis (19360)	Elementium Reinforced Bulwark (19349)	Libram of Hope (22401)
46	Zultan	N/A	Unknown	144.4	20	Jul 25	0:52	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Heavy Dark Iron Ring (18879)	Ring of Emperor Vek'lor (21601)	Styleen's Impeding Scarab (19431)	Neltharion's Tear (19379)	Overlord's Embrace (19888)	Lok'amir il Romathis (19360)	Force Reactive Disk (18168)	Libram of Hope (22401)
