Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
18	Rand	N/A	Unknown	697.4	40	Mar 10	49:00	Green Lens (10504)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Omnicast Boots (11822)	Adventurer's Bracers (10256)	Earthfury Gauntlets (16839)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Adventurer's Cape (10258)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
19	Beefnova	N/A	Unknown	682.2	40	Mar 11	59:39	Adventurer's Bandana (10261)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Masterwork Boots (10270)	Magnificent Bracers (15668)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Maiden's Circle (13001)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18471)	Sapphiron Drape (17078)	Sorcerous Dagger (18878)	Therazane's Touch (19315)	N/A
20	호두와치킨집	See ya	Horde	678.3	40	Mar 13	1:31:51	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	Dragonrider Boots (18102)	Earthfury Bracers (16840)	Earthfury Gauntlets (16839)	Band of Sulfuras (19138)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	N/A
21	Localweedman	The Underachievers	Horde	673.1	40	Mar 10	1:13:21	Nightshade Helmet (10226)	Choker of Enlightenment (17109)	Engraved Pauldrons (10237)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Waterspout Boots (18322)	Mercurial Bracers (10156)	Earthfury Gauntlets (16839)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	N/A
22	Zudz	second shift	Horde	666.9	39	Mar 12	1:04:12	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Waterspout Boots (18322)	Cinderhide Armsplints (11764)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Dragonslayer's Signet (18403)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Adventurer's Cape (10258)	Mastersmith's Hammer (18048)	Therazane's Touch (19315)	N/A
23	Humanpriest	N/A	Unknown	663.0	40	Mar 3	44:06	Mercurial Circlet (10160)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Adventurer's Tunic (10264)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Mighty Boots (10146)	Mercurial Bracers (10156)	Blood Guard's Mail Vices (22867)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18471)	Talisman of Ephemeral Power (18820)	Mighty Cloak (10148)	Blesswind Hammer (15229)	Therazane's Touch (19315)	N/A
24	Chudmund	N/A	Unknown	662.8	40	Mar 6	1:06:10	Mercurial Circlet (10160)	Barbed Thorn Necklace (18289)	Adventurer's Shoulders (10263)	Masterwork Breastplate (10266)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Adventurer's Boots (10257)	Adventurer's Bracers (10256)	Blood Guard's Mail Vices (22867)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Adventurer's Cape (10258)	Energetic Rod (18321)	Therazane's Touch (19315)	N/A
25	Immersive	Sparks	Horde	647.7	40	Feb 26	57:09	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Everlasting Night (18385)	Barrage Girdle (18721)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Sublime Wristguards (18497)	Hands of Power (13253)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18471)	Deep Woodlands Cloak (19121)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
26	Bigtow	Undisputed	Horde	647.2	40	Feb 16	59:08	Grand Crown (15193)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Adventurer's Tunic (10264)	Mana Igniting Cord (19136)	Legionnaire's Mail Legguards (22887)	Waterspout Boots (18322)	Masterwork Bracers (10265)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Witchblade (13964)	Therazane's Touch (19315)	N/A
27	Interference	muppets still together	Horde	646.3	40	Feb 26	53:09	Masterwork Circlet (10272)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Mighty Tunic (10151)	Frostwolf Cloth Belt (19090)	Legplates of Ten Storms (16946)	Dragonrider Boots (18102)	Mercurial Bracers (10156)	Blood Guard's Mail Vices (22867)	Band of the Unicorn (7553)	Eye of Orgrimmar (12545)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Frostwolf Advisor's Cloak (19085)	Energetic Rod (18321)	Therazane's Touch (19315)	N/A
28	Sevsaro	No Shot	Horde	634.6	40	Feb 15	1:13:03	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Nightshade Tunic (10220)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Waterspout Boots (18322)	Mercurial Bracers (10156)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Energetic Rod (18321)	Therazane's Touch (19315)	N/A
29	Gunderstank	Fatality Official	Horde	629.0	40	Mar 5	46:07	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Masterwork Breastplate (10266)	Barrage Girdle (18721)	Legplates of Ten Storms (16946)	Omnicast Boots (11822)	Engraved Bracers (10229)	Blood Guard's Mail Vices (22867)	Band of Sulfuras (19138)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Nightshade Cloak (10224)	Aurastone Hammer (17105)	Therazane's Touch (19315)	Egan's Blaster (13289)
30	Agü	Chosen	Horde	628.4	40	Feb 9	1:08:32	Helmet of Ten Storms (16947)	Choker of Enlightenment (17109)	Champion's Mail Pauldrons (23260)	Wildthorn Mail (12624)	Barrage Girdle (18721)	Legionnaire's Mail Legguards (22887)	Waterspout Boots (18322)	Mighty Armsplints (10147)	Blood Guard's Mail Vices (22867)	Band of the Unicorn (7553)	Eye of Orgrimmar (12545)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Mercurial Cloak (10159)	Hypnotic Blade (7714)	Therazane's Touch (19315)	N/A
31	Boscogn	Electric Boogaloo	Horde	628.0	38	Feb 17	1:17:38	Helm of Latent Power (18807)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Barrage Girdle (18721)	Legplates of Ten Storms (16946)	Dragonrider Boots (18102)	Earthfury Bracers (16840)	Blood Guard's Mail Vices (22867)	Seal of the Archmagus (17110)	Band of Rumination (18103)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Frostwolf Advisor's Cloak (19085)	Witchblade (13964)	Therazane's Touch (19315)	N/A
32	Walkbackbum	R A G E	Horde	625.0	40	Mar 13	52:52	Crimson Felt Hat (18727)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Waterspout Boots (18322)	Sublime Wristguards (18497)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Mighty Cloak (10148)	Witchblade (13964)	Therazane's Touch (19315)	Egan's Blaster (13289)
33	Gipoe	Simplexity Fresh	Horde	619.3	40	Feb 4	1:05:06	Green Lens (10504)	Tooth of Gnarr (13141)	Deep Earth Spaulders (18829)	Righteous Armor (10070)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Omnicast Boots (11822)	Rageclaw Bracers (15380)	Earthfury Gauntlets (16839)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Eye of the Beast (13968)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Staff of Dominance (18842)	N/A	N/A
34	Canakasham	Fate	Horde	616.7	40	Jan 24	55:34	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Denwatcher's Shoulders (18494)	Wildthorn Mail (12624)	Barrage Girdle (18721)	Legplates of Ten Storms (16946)	Omnicast Boots (11822)	Sublime Wristguards (18497)	Earthfury Gauntlets (16839)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18471)	Deep Woodlands Cloak (19121)	Hand of Edward the Odd (2243)	Sacred Protector (16998)	N/A
35	Dill	Crowned	Horde	616.0	37	Mar 16	52:24	Crimson Felt Hat (18727)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Waterspout Boots (18322)	Mighty Armsplints (10147)	Earthfury Gauntlets (16839)	Eye of Orgrimmar (12545)	Dragonslayer's Signet (18403)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Energetic Rod (18321)	Therazane's Touch (19315)	Egan's Blaster (13289)
36	Jujupinkett	Sanctuary	Horde	613.7	40	Jan 30	58:59	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Lead Surveyor's Mantle (11842)	Robe of Volatile Power (19145)	Clutch of Andros (13956)	Legionnaire's Mail Legguards (22887)	Omnicast Boots (11822)	Nightshade Armguards (10223)	Elven Spirit Claws (2564)	Eye of Orgrimmar (12545)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18471)	Deep Woodlands Cloak (19121)	Witchblade (13964)	Therazane's Touch (19315)	N/A
37	Rakkzorr	OnlyLogs	Horde	612.9	40	Mar 5	1:00:39	Helmet of Ten Storms (16947)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Waterspout Boots (18322)	Earthfury Bracers (16840)	Blood Guard's Mail Vices (22867)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Sorcerous Dagger (18878)	Therazane's Touch (19315)	Egan's Blaster (13289)
38	Kinjospyke	N/A	Unknown	610.5	40	Mar 2	43:36	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Sublime Wristguards (18497)	Blood Guard's Mail Vices (22867)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	N/A
39	Irmo	N/A	Unknown	609.9	41	Jan 16	1:01:41	Mercurial Circlet (10160)	Barbed Thorn Necklace (18289)	Mercurial Pauldrons (10163)	Robe of Volatile Power (19145)	Barrage Girdle (18721)	Legplates of Ten Storms (16946)	Adventurer's Boots (10257)	Masterwork Bracers (10265)	Elven Spirit Claws (2564)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Demon Blade (15246)	Spirit of Aquementas (11904)	N/A
40	Goóse	Zero Four	Horde	609.0	35	Mar 5	1:33:37	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	Waterspout Boots (18322)	Mercurial Bracers (10156)	Blood Guard's Mail Vices (22867)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Mighty Cloak (10148)	Mastersmith's Hammer (18048)	Therazane's Touch (19315)	Egan's Blaster (13289)
41	Voo	REDUCE REUSE RECYCLE	Horde	607.7	39	Feb 3	55:38	Green Lens (10504)	Barbed Thorn Necklace (18289)	Burial Shawl (18681)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Luminary Kilt (11823)	Waterspout Boots (18322)	Magnificent Bracers (15668)	Earthfury Gauntlets (16839)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Royal Seal of Eldre'Thalas (18471)	Eye of the Beast (13968)	Masterwork Cape (10267)	Staff of Dominance (18842)	N/A	N/A
42	Lichemonanus	N/A	Unknown	607.0	40	Feb 28	52:44	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Mercurial Breastplate (10157)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Mercurial Greaves (10155)	Engraved Bracers (10229)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Band of Rumination (18103)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
43	Sharmander	Decomposed Boot	Horde	605.0	39	Mar 5	1:02:22	Adventurer's Bandana (10261)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Adventurer's Boots (10257)	Mercurial Bracers (10156)	Elven Spirit Claws (2564)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Mercurial Cloak (10159)	Hand of Edward the Odd (2243)	Therazane's Touch (19315)	Egan's Blaster (13289)
44	Spille	WCB Horde Only	Horde	602.5	39	Feb 6	31:19	Green Lens (10504)	Tooth of Gnarr (13141)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Thuzadin Sash (18740)	Luminary Kilt (11823)	Omnicast Boots (11822)	Mighty Armsplints (10147)	Elven Spirit Claws (2564)	Band of Rumination (18103)	Seal of the Archmagus (17110)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Masterwork Cape (10267)	Magus Long Staff (15276)	N/A	N/A
45	Procn	N/A	Unknown	601.9	39	Mar 13	1:12:40	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Swashbuckler's Breastplate (10182)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Mercurial Greaves (10155)	Mercurial Bracers (10156)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Adventurer's Cape (10258)	Blade of Eternal Darkness (17780)	Therazane's Touch (19315)	N/A
46	Zeka	Evocatí	Horde	601.0	39	Mar 5	1:00:15	Helm of Latent Power (18807)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Clutch of Andros (13956)	Legionnaire's Mail Legguards (22887)	Waterspout Boots (18322)	Mighty Armsplints (10147)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Royal Seal of Eldre'Thalas (18471)	Talisman of Ephemeral Power (18820)	Deep Woodlands Cloak (19121)	Witchblade (13964)	Therazane's Touch (19315)	Egan's Blaster (13289)
47	Sneedlwutz	Gurubashi Fightclub	Horde	600.1	40	Feb 20	2:10:27	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Robe of Everlasting Night (18385)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Omnicast Boots (11822)	Sublime Wristguards (18497)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Maiden's Circle (13001)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18471)	Sapphiron Drape (17078)	Witchblade (13964)	Therazane's Touch (19315)	Egan's Blaster (13289)
48	Metro	N/A	Unknown	597.3	40	Mar 6	55:55	Helmet of Ten Storms (16947)	Star of Mystaria (12103)	Shroud of the Nathrezim (18720)	Wildthorn Mail (12624)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Waterspout Boots (18322)	Lord's Armguards (10076)	Blood Guard's Mail Vices (22867)	Seal of Rivendare (13345)	Band of Rumination (18103)	Briarwood Reed (12930)	Eye of the Beast (13968)	Frostwolf Advisor's Cloak (19085)	Hand of Edward the Odd (2243)	Therazane's Touch (19315)	N/A
49	Throggok	N/A	Unknown	595.5	39	Feb 26	1:00:59	Adventurer's Bandana (10261)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Mighty Tunic (10151)	Ban'thok Sash (11662)	Legionnaire's Mail Legguards (22887)	Waterspout Boots (18322)	Engraved Bracers (10229)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Band of Rumination (18103)	Talisman of Ephemeral Power (18820)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
