Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
30	Abz	N/A	Unknown	613.3	40	Feb 16	1:06:45	Backwood Helm (18421)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Legionnaire's Mail Hauberk (22876)	Bloodmail Belt (14614)	Bloodmail Legguards (14612)	Blood Guard's Mail Greaves (22857)	Wristguards of Stability (19146)	Bloodmail Gauntlets (14615)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Counterattack Lodestone (18537)	Hand of Justice (11815)	Shadewood Cloak (18328)	Nightfall (19169)	N/A	Egan's Blaster (13289)
31	Rosegoku	Calculated	Horde	612.9	36	Mar 7	1:14:30	Crown of Destruction (18817)	Imperial Jewel (11933)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Voone's Vice Grips (13963)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Phantasmal Cloak (18689)	Nightfall (19169)	N/A	Egan's Blaster (13289)
32	Torghan	Knokploeg	Horde	610.8	40	Jan 30	1:15:20	Crown of Destruction (18817)	Will of the Martyr (17044)	Flamescarred Shoulders (18374)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	Blademaster Leggings (12963)	Pads of the Dread Wolf (13210)	Wristguards of True Flight (18812)	Voone's Vice Grips (13963)	Painweaver Band (13098)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackflame Cape (13109)	Earthshaker (17073)	N/A	N/A
33	Bearlyleader	N/A	Unknown	604.9	40	Mar 13	1:50:35	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Flamescarred Shoulders (18374)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
34	Ciaox	N/A	Unknown	604.8	40	Mar 8	1:08:56	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Slashclaw Bracers (13211)	Voone's Vice Grips (13963)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Nightfall (19169)	N/A	N/A
35	Ilovedan	N/A	Unknown	602.6	40	Feb 26	1:01:31	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
36	Bamlol	air fried	Horde	602.5	40	Mar 10	43:45	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Myrmidon's Signet (2246)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Sulfuron Hammer (17193)	N/A	Egan's Blaster (13289)
37	Garmzerozero	Venom	Horde	602.2	40	Mar 7	49:35	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Black Dragonscale Leggings (15052)	Sabatons of the Flamewalker (19144)	Lordly Armguards (13135)	Bloodmail Gauntlets (14615)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
38	Psyket	Respectful Pugs	Horde	601.5	40	Mar 9	42:56	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Tombstone Breastplate (13944)	Warpwood Binding (18393)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of Stability (19146)	Voone's Vice Grips (13963)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	The Unstoppable Force (19323)	N/A	N/A
39	Stinkle	Classic	Horde	600.5	40	Mar 14	49:43	Crown of Destruction (18817)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Voone's Vice Grips (13963)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
40	Idolater	AU tysm	Horde	599.5	40	Mar 5	36:45	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
41	Conkcreet	N/A	Unknown	599.4	40	Mar 16	56:29	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
42	Bubbs	N/A	Unknown	597.1	41	Feb 23	1:19:28	Crown of Destruction (18817)	Mark of Fordring (15411)	Spaulders of the Unseen (13116)	Legionnaire's Mail Hauberk (22876)	Chiselbrand Girdle (12634)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
43	Dim	GRIEF GANG	Horde	596.6	40	Mar 16	48:40	Champion's Mail Headguard (23259)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Mail Hauberk (22876)	Beaststalker's Belt (16680)	Legionnaire's Mail Legguards (22887)	Blood Guard's Mail Greaves (22857)	Lordly Armguards (13135)	Voone's Vice Grips (13963)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
44	Meks	Hype	Horde	596.3	40	Mar 14	50:38	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Bloodmail Belt (14614)	Black Dragonscale Leggings (15052)	Bloodmail Boots (14616)	Blackmist Armguards (12966)	Gargoyle Slashers (13957)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Nightfall (19169)	N/A	N/A
45	Areswar	Barrens Border Control	Horde	594.4	39	Feb 26	1:04:06	Eye of Rend (12587)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Deathdealer Breastplate (11926)	Girdle of Beastial Fury (11686)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of Stability (19146)	Voone's Vice Grips (13963)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
46	Ttp	Mala	Horde	593.2	40	Feb 25	55:21	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Deathdealer Breastplate (11926)	Vosh'gajin's Strand (13962)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Painweaver Band (13098)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Earthshaker (17073)	N/A	N/A
47	Longzhu	Daybreak	Horde	593.1	39	Mar 1	1:06:44	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Bloodmail Gauntlets (14615)	Don Julio's Band (19325)	Painweaver Band (13098)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
48	Totembayt	GG Pugs	Horde	591.1	40	Mar 14	1:08:37	Crown of Destruction (18817)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Girdle of Beastial Fury (11686)	Bloodmail Legguards (14612)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Bloodmail Gauntlets (14615)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
49	Koonu	Smooth	Horde	588.6	40	Jan 10	1:32:16	Eye of Rend (12587)	Mark of Fordring (15411)	Truestrike Shoulders (12927)	Deathdealer Breastplate (11926)	Bloodmail Belt (14614)	Bloodmail Legguards (14612)	Bloodmail Boots (14616)	Slashclaw Bracers (13211)	Voone's Vice Grips (13963)	Blackstone Ring (17713)	Band of the Penitent (13217)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Dreadforge Retaliator (11931)	N/A	Egan's Blaster (13289)
50	Batza	N/A	Unknown	588.4	38	Mar 17	58:09	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Gargoyle Slashers (13957)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
51	Thue	Inevitable	Horde	587.6	40	Jan 30	55:57	Crown of Destruction (18817)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Spinal Reaper (17104)	N/A	N/A
