Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Grizzlym	N/A	Unknown	415.5	38	Jan 6	2:09	Netherwind Crown (16914)	Jeweled Amulet of Cainwyn (1443)	Elder Wizard's Mantle (13013)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Omnicast Boots (11822)	Duskwoven Bracers (10059)	Gloves of the Hypnotic Flame (18808)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Hypnotic Blade (7714)	Duskwoven Branch (15936)	Icefury Wand (7514)
12	Moraines	N/A	Unknown	410.6	36	Mar 6	3:25	Arcanist Crown (16795)	Choker of Enlightenment (17109)	Arcanist Mantle (16797)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Legionnaire's Silk Legguards (22883)	Blood Guard's Silk Walkers (22860)	Councillor's Cuffs (10096)	Arcanist Gloves (16801)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
13	Doombox	N/A	Unknown	402.3	36	Feb 26	2:28	Eye of Flame (3075)	Star of Mystaria (12103)	Arcanist Mantle (16797)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Legionnaire's Silk Legguards (22883)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Hands of Power (13253)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Mageflame Cloak (13007)	Azuresong Mageblade (17103)	Tome of Fiery Arcana (19311)	Bonecreeper Stylus (13938)
14	Skervy	Dreamstate	Horde	398.2	39	Mar 3	2:03	Arcanist Crown (16795)	Choker of Enlightenment (17109)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Skyshroud Leggings (13170)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
15	Magistic	Risen	Horde	390.8	23	Jan 24	4:20	Arcanist Crown (16795)	Choker of Enlightenment (17109)	Arcanist Mantle (16797)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Arcanist Leggings (16796)	Arcanist Boots (16800)	Magister's Bindings (16683)	Silkweb Gloves (11634)	Flaming Band (12926)	Band of Rumination (18103)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Rod of the Ogre Magi (18534)	N/A	Wand of Biting Cold (19108)
16	我是好哥哥	N/A	Unknown	389.4	40	Jan 11	2:00	Dreamweave Circlet (10041)	Gemshard Heart (17707)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Bloodwoven Bracers (14260)	Hands of Power (13253)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Hypnotic Blade (7714)	Spirit of Aquementas (11904)	Bonecreeper Stylus (13938)
17	Blady	N/A	Unknown	382.8	26	Feb 24	3:57	Lieutenant Commander's Silk Cowl (23318)	Choker of Enlightenment (17109)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Knight-Lieutenant's Silk Handwraps (23290)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
18	Phantasy	Molten Core	Alliance	379.3	19	Mar 5	3:45	Arcanist Crown (16795)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
19	Jimismenos	Inevitable	Horde	376.7	31	Mar 6	2:36	Champion's Silk Cowl (23263)	Tempest Talisman (18317)	Champion's Silk Mantle (23264)	Legionnaire's Silk Tunic (22886)	Frostwolf Cloth Belt (19090)	Legionnaire's Silk Legguards (22883)	Blood Guard's Silk Walkers (22860)	Duskwoven Bracers (10059)	Arcanist Gloves (16801)	Seal of Rivendare (13345)	Band of Sulfuras (19138)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Azuresong Mageblade (17103)	Therazane's Touch (19315)	Glowstar Rod (15281)
20	Cloudraqq	Carnage	Alliance	370.0	20	Feb 2	2:54	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Celestial Pauldrons (14316)	Freezing Lich Robes (14340)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Knight-Lieutenant's Silk Walkers (23291)	Elegant Bracers (10213)	Knight-Lieutenant's Silk Handwraps (23290)	Band of Rumination (18103)	Band of the Unicorn (7553)	Eye of the Beast (13968)	Briarwood Reed (12930)	Archivist Cape (13386)	Solstice Staff (15278)	N/A	Wand of Biting Cold (19108)
21	Rails	Vesuvius	Alliance	366.4	31	Mar 16	2:43	Netherwind Crown (16914)	Stormpike Sage's Pendant (19098)	Lieutenant Commander's Silk Mantle (23319)	Knight-Captain's Silk Tunic (23305)	Stormpike Cloth Girdle (19094)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Magister's Bindings (16683)	Knight-Lieutenant's Silk Handwraps (23290)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Stormpike Insignia Rank 6 (17904)	Blazing Emblem (2802)	Stormpike Sage's Cloak (19086)	Skinning Knife (7005)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
22	Extinguished	N/A	Unknown	363.6	35	Mar 7	2:11	Arcanist Crown (16795)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Arcanist Belt (16802)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Blood Guard's Silk Handwraps (22870)	Freezing Band (942)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Mind Carver (18396)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
23	Mariogalaxy	Clown City	Alliance	362.8	20	Feb 26	5:53	Netherwind Crown (16914)	Star of Mystaria (12103)	Arcanist Mantle (16797)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Arcanist Boots (16800)	High Councillor's Bracers (10136)	Gloves of the Hypnotic Flame (18808)	Ring of Spell Power (19147)	Flaming Band (12926)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Rod of the Ogre Magi (18534)	N/A	Wand of Biting Cold (19108)
24	Blazron	N/A	Unknown	358.1	21	Jan 12	3:51	Crimson Felt Hat (18727)	Choker of Enlightenment (17109)	Boreal Mantle (11782)	Freezing Lich Robes (14340)	Ban'thok Sash (11662)	Arcanist Leggings (16796)	High Councillor's Boots (10137)	Councillor's Cuffs (10096)	Earth Warder's Gloves (21318)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Spirit of Aquementas (11904)	Ivory Wand (15279)
25	Dookí	SUBLIME	Horde	357.8	36	Mar 13	2:02	Chief Architect's Monocle (11839)	Prodigious Shadowshard Pendant (17773)	Arcanist Mantle (16797)	Arcanist Robes (16798)	Ban'thok Sash (11662)	Darkmist Pants (14242)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Blood Guard's Silk Handwraps (22870)	Seal of Rivendare (13345)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Zum'rah's Vexing Cane (18082)	N/A	Pyric Caduceus (11748)
26	Tixuty	Mala	Horde	355.8	36	Mar 11	1:44	Green Lens (10504)	Star of Mystaria (12103)	Champion's Silk Mantle (23264)	Freezing Lich Robes (14340)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Earth Warder's Gloves (21318)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Sorcerous Dagger (18878)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
27	Piist	We Milk Your Tauren	Alliance	355.4	27	Mar 12	3:46	Arcanist Crown (16795)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Arcanist Belt (16802)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Cyclopean Band (11824)	Ring of Spell Power (19147)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Sorcerous Dagger (18878)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
28	Pippie	BigTime Heroes	Alliance	353.6	39	Feb 16	2:21	Lieutenant Commander's Silk Cowl (23318)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Sublime Wristguards (18497)	Knight-Lieutenant's Silk Handwraps (23290)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
29	Fémuriens	Berzerk 2.0	Horde	352.5	36	Feb 16	2:44	Netherwind Crown (16914)	Star of Mystaria (12103)	Boreal Mantle (11782)	Arcanist Robes (16798)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Blood Guard's Silk Handwraps (22870)	Dimly Opalescent Ring (18684)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Eye of the Beast (13968)	Frostwolf Advisor's Cloak (19085)	Elemental Mage Staff (944)	N/A	Bonecreeper Stylus (13938)
30	Balduras	N/A	Unknown	349.4	20	Mar 13	3:59	Arcanist Crown (16795)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Sublime Wristguards (18497)	Hands of Power (13253)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Briarwood Reed (12930)	Eye of the Beast (13968)	Master's Cloak (10249)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
31	Atheaxena	N/A	Unknown	348.2	24	Mar 13	4:21	Arcanist Crown (16795)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Knight-Lieutenant's Silk Handwraps (23290)	Songstone of Ironforge (12543)	Seal of the Archmagus (17110)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
32	Magevas	N/A	Unknown	346.4	19	Feb 6	4:18	Lieutenant Commander's Silk Cowl (23318)	Horizon Choker (13085)	Arcanist Mantle (16797)	Arcanist Robes (16798)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Mystical Bracers (10173)	Arcanist Gloves (16801)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Hypnotic Blade (7714)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
33	Rajex	Truefaith	Alliance	345.3	40	Mar 15	2:00	Netherwind Crown (16914)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Master's Bracers (10248)	Knight-Lieutenant's Silk Handwraps (23290)	Freezing Band (942)	Maiden's Circle (13001)	Briarwood Reed (12930)	Eye of the Beast (13968)	Master's Cloak (10249)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
34	Feuerwucht	Geisterjäger	Alliance	344.0	20	Feb 27	3:14	Netherwind Crown (16914)	Choker of the Fire Lord (18814)	Arcanist Mantle (16797)	Freezing Lich Robes (14340)	Ban'thok Sash (11662)	Arcanist Leggings (16796)	Arcanist Boots (16800)	Sublime Wristguards (18497)	Shivery Handwraps (18693)	Songstone of Ironforge (12543)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
35	Crapley	Gamba	Alliance	343.2	36	Mar 12	1:53	Arcanist Crown (16795)	Choker of Enlightenment (17109)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Arcanist Leggings (16796)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Hands of Power (13253)	Songstone of Ironforge (12543)	Ring of Spell Power (19147)	Eye of the Beast (13968)	Briarwood Reed (12930)	Heliotrope Cloak (18496)	Azuresong Mageblade (17103)	Therazane's Touch (19315)	Bonecreeper Stylus (13938)
36	Vibez	Casually Addicted	Horde	342.7	28	Mar 4	3:41	Netherwind Crown (16914)	Star of Mystaria (12103)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Legionnaire's Silk Legguards (22883)	Blood Guard's Silk Walkers (22860)	Resplendent Bracelets (14320)	Hands of Power (13253)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
37	Vetro	N/A	Unknown	339.0	37	Mar 1	2:28	Arcanist Crown (16795)	Star of Mystaria (12103)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Bloodwoven Bracers (14260)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Eye of the Beast (13968)	Archivist Cape (13386)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
38	Silaria	N/A	Unknown	336.8	36	Mar 12	1:48	Lieutenant Commander's Silk Cowl (23318)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Arcanist Robes (16798)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Tearfall Bracers (13409)	Knight-Lieutenant's Silk Handwraps (23290)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Blood-Etched Blade (11922)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
39	Xilu	N/A	Unknown	336.0	40	Feb 6	1:53	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Sublime Wristguards (18497)	Knight-Lieutenant's Silk Handwraps (23290)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
40	Musou	Unknown	Horde	335.9	20	Mar 8	3:33	Champion's Silk Cowl (23263)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Arcanist Boots (16800)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Piccolo of the Flaming Fire (13379)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
41	Unsiph	N/A	Unknown	335.8	30	Mar 8	4:10	Lieutenant Commander's Silk Cowl (23318)	Choker of Enlightenment (17109)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Arcanist Leggings (16796)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
42	Calypto	A Few Good Men	Horde	335.6	20	Mar 9	4:51	Netherwind Crown (16914)	Choker of the Fire Lord (18814)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Omnicast Boots (11822)	Sublime Wristguards (18497)	Shivery Handwraps (18693)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
43	Critagain	N/A	Unknown	335.3	20	Mar 6	4:03	Netherwind Crown (16914)	Choker of the Fire Lord (18814)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Knight-Lieutenant's Silk Walkers (23291)	Councillor's Cuffs (10096)	Knight-Lieutenant's Silk Handwraps (23290)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
44	Toverkech	N/A	Unknown	334.6	26	Mar 7	4:47	Champion's Silk Cowl (23263)	Frostwolf Advisor's Pendant (19096)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Legionnaire's Silk Legguards (22883)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Blood Guard's Silk Handwraps (22870)	Band of the Unicorn (7553)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Frostwolf Advisor's Cloak (19085)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
45	Casto	Classic Community	Alliance	327.3	18	Feb 27	4:28	Arcanist Crown (16795)	Star of Mystaria (12103)	Burial Shawl (18681)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Arcanist Leggings (16796)	Arcanist Boots (16800)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Freezing Band (942)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Spirit of Aquementas (11904)	Wand of Biting Cold (19108)
46	Assisted	R A G E	Horde	325.9	32	Mar 13	1:53	Elegant Circlet (10219)	Choker of the Fire Lord (18814)	Arcanist Mantle (16797)	Freezing Lich Robes (14340)	Arcanist Belt (16802)	Netherwind Pants (16915)	Arcanist Boots (16800)	Celestial Bindings (14311)	Shivery Handwraps (18693)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Rod of the Ogre Magi (18534)	N/A	Wand of Biting Cold (19108)
47	Vattenverket	Inevitable	Horde	324.4	31	Mar 6	2:36	Netherwind Crown (16914)	Choker of the Fire Lord (18814)	Shroud of the Nathrezim (18720)	Robe of Volatile Power (19145)	Frostwolf Cloth Belt (19090)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Blood Guard's Silk Handwraps (22870)	Eye of Orgrimmar (12545)	Band of Sulfuras (19138)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Mind Carver (18396)	Therazane's Touch (19315)	Wand of Biting Cold (19108)
48	Renri	Tea Time	Horde	324.3	34	Feb 14	2:31	Champion's Silk Cowl (23263)	Choker of the Fire Lord (18814)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Hands of Power (13253)	Freezing Band (942)	Ring of Spell Power (19147)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Arbiter's Blade (11784)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
