Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Hahaha	who	Alliance	652.0	27	Jan 15	3:17	High Councillor's Circlet (10139)	Choker of Enlightenment (17109)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	High Councillor's Boots (10137)	Flameweave Cuffs (11766)	Hands of Power (13253)	Maiden's Circle (13001)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Master's Cloak (10249)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
12	Kindaria	Endurance	Alliance	647.2	27	Mar 16	2:17	Arcanist Crown (16795)	Choker of Enlightenment (17109)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Ring of Spell Power (19147)	Freezing Band (942)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
13	Bajo	N/A	Unknown	642.2	20	Jan 29	3:14	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Necropile Cuffs (14629)	Hands of Power (13253)	Songstone of Ironforge (12543)	Freezing Band (942)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Therazane's Touch (19315)	Wand of Biting Cold (19108)
14	Yorito	Exploding Labrats	Alliance	640.4	20	Feb 2	2:34	Arcanist Crown (16795)	Choker of Enlightenment (17109)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Knight-Lieutenant's Silk Walkers (23291)	High Councillor's Bracers (10136)	Knight-Lieutenant's Silk Handwraps (23290)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Eye of the Beast (13968)	Archivist Cape (13386)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
15	Volshok	N/A	Unknown	640.4	38	Mar 6	1:56	Netherwind Crown (16914)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Mystical Bracers (10173)	Knight-Lieutenant's Silk Handwraps (23290)	Songstone of Ironforge (12543)	Ring of Spell Power (19147)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
16	Fusty	HS Crew	Horde	639.2	35	Feb 20	1:33	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Arcanist Gloves (16801)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Rod of the Ogre Magi (18534)	N/A	Wand of Biting Cold (19108)
17	Goudalol	Shenanigans	Horde	639.1	35	Feb 17	1:58	Netherwind Crown (16914)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Master's Bracers (10248)	Hands of Power (13253)	Ring of Spell Power (19147)	Freezing Band (942)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
18	Fzg	brain damage	Horde	638.2	33	Feb 5	2:22	Crimson Felt Hat (18727)	Drakefire Amulet (16309)	Arcanist Mantle (16797)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Blood Guard's Silk Handwraps (22870)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
19	Azuhnbliz	Vindicate	Alliance	636.2	39	Mar 16	1:39	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Arcanist Leggings (16796)	Knight-Lieutenant's Silk Walkers (23291)	Councillor's Cuffs (10096)	Shivery Handwraps (18693)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
20	Icygrave	Barrens Border Control	Horde	632.7	37	Feb 26	1:45	Arcanist Crown (16795)	Star of Mystaria (12103)	Boreal Mantle (11782)	Freezing Lich Robes (14340)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Elegant Bracers (10213)	Blood Guard's Silk Handwraps (22870)	Freezing Band (942)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
21	Garlicbreadx	N/A	Unknown	632.5	39	Mar 13	1:48	Netherwind Crown (16914)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Bonecaster's Bindings (14301)	Hands of Power (13253)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Jordan (873)	N/A	Wand of Biting Cold (19108)
22	Kely	Timewalkers	Alliance	632.1	28	Dec 28	2:43	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Thuzadin Sash (18740)	Netherwind Pants (16915)	Omnicast Boots (11822)	Arcanist Bindings (16799)	Dreamweave Gloves (10019)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Witchblade (13964)	Spirit of Aquementas (11904)	Bonecreeper Stylus (13938)
23	Eoa	N/A	Unknown	632.1	37	Mar 3	2:01	Lieutenant Commander's Silk Cowl (23318)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Knight-Captain's Silk Tunic (23305)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Sublime Wristguards (18497)	Hands of Power (13253)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Stormpike Sage's Cloak (19086)	Sorcerous Dagger (18878)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
24	Silkybutt	Numenorian	Alliance	625.1	39	Feb 12	1:56	Arcanist Crown (16795)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
25	Junkfood	based	Alliance	624.9	36	Mar 2	1:45	Arcanist Crown (16795)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Arcanist Belt (16802)	Skyshroud Leggings (13170)	Knight-Lieutenant's Silk Walkers (23291)	Arcanist Bindings (16799)	Knight-Lieutenant's Silk Handwraps (23290)	Freezing Band (942)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
26	Wanderella	in the bin	Horde	624.1	33	Feb 20	2:37	Arcanist Crown (16795)	Heart of the Fiend (13960)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Arcanist Leggings (16796)	Blood Guard's Silk Walkers (22860)	Celestial Bindings (14311)	Frostweave Gloves (13870)	Eye of Orgrimmar (12545)	Band of Sulfuras (19138)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
27	Blinkinpark	N/A	Unknown	623.6	29	Feb 13	2:04	Arcanist Crown (16795)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Eye of Orgrimmar (12545)	Freezing Band (942)	Briarwood Reed (12930)	Eye of the Beast (13968)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
28	Syphe	whos friend r u	Alliance	623.2	20	Dec 18	3:25	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Dragonrider Boots (18102)	High Councillor's Bracers (10136)	Hands of Power (13253)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Witchblade (13964)	Spirit of Aquementas (11904)	Bonecreeper Stylus (13938)
29	Tyranny	The Order	Horde	619.9	35	Feb 26	2:37	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Eye of Orgrimmar (12545)	Blood of the Martyr (17045)	Carrot on a Stick (11122)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Sorcerous Dagger (18878)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
30	Skeebo	Guillotine	Horde	619.2	39	Mar 9	1:29	Arcanist Crown (16795)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Earth Warder's Gloves (21318)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
31	Cns	N/A	Unknown	618.0	36	Jan 31	2:46	Master's Hat (10250)	Tempest Talisman (18317)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Arcanist Belt (16802)	Spiritshroud Leggings (12965)	Arcanist Boots (16800)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Freezing Band (942)	Freezing Band (942)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Rod of the Ogre Magi (18534)	N/A	Wand of Biting Cold (19108)
32	Drexxerr	N/A	Unknown	616.2	34	Dec 29	3:10	Magister's Crown (16686)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Necropile Cuffs (14629)	Shivery Handwraps (18693)	Songstone of Ironforge (12543)	Seal of the Archmagus (17110)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Witchblade (13964)	Spirit of Aquementas (11904)	Bonecreeper Stylus (13938)
33	Ex	Guillotine	Horde	616.2	40	Mar 2	1:28	Gnomish Mind Control Cap (10726)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Arcanist Robes (16798)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Ring of Spell Power (19147)	Freezing Band (942)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Master's Cloak (10249)	Staff of Dominance (18842)	N/A	Wand of Biting Cold (19108)
34	Croune	Vindicate	Alliance	615.7	39	Mar 16	1:39	Crimson Felt Hat (18727)	Jeweled Amulet of Cainwyn (1443)	Arcanist Mantle (16797)	Arcanist Robes (16798)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Arcanist Boots (16800)	Arcanist Bindings (16799)	Gloves of the Hypnotic Flame (18808)	Freezing Band (942)	Seal of the Archmagus (17110)	Eye of the Beast (13968)	Briarwood Reed (12930)	Fireproof Cloak (18811)	Staff of Dominance (18842)	N/A	Crimson Shocker (17077)
35	Extrabolt	N/A	Unknown	615.5	39	Mar 13	1:48	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Spiritshroud Leggings (12965)	Knight-Lieutenant's Silk Walkers (23291)	Magister's Bindings (16683)	Knight-Lieutenant's Silk Handwraps (23290)	Freezing Band (942)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Stormpike Sage's Cloak (19086)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
36	Kimerian	Clawhand	Horde	615.3	39	Feb 23	1:44	Elegant Circlet (10219)	Star of Mystaria (12103)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Legionnaire's Silk Legguards (22883)	Omnicast Boots (11822)	Funeral Cuffs (12626)	Hands of Power (13253)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Carrot on a Stick (11122)	Briarwood Reed (12930)	Archivist Cape (13386)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
37	Soonx	Karma R3	Alliance	613.8	37	Feb 18	1:43	Lieutenant Commander's Silk Cowl (23318)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Sublime Wristguards (18497)	Hands of Power (13253)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Sorcerous Dagger (18878)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
38	Fireortroll	N/A	Unknown	612.8	40	Feb 5	1:57	Dreamweave Circlet (10041)	Tempest Talisman (18317)	Kentic Amice (11624)	Knight-Captain's Silk Tunic (23305)	Mana Igniting Cord (19136)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Elegant Bracers (10213)	Knight-Lieutenant's Silk Handwraps (23290)	Maiden's Circle (13001)	Maiden's Circle (13001)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Solstice Staff (15278)	N/A	Wand of Biting Cold (19108)
39	Wickardo	N/A	Unknown	612.0	35	Feb 13	2:09	Arcanist Crown (16795)	Choker of the Fire Lord (18814)	Boreal Mantle (11782)	Knight-Captain's Silk Tunic (23305)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Resplendent Bracelets (14320)	Hands of Power (13253)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
40	Birdfrd	N/A	Unknown	610.7	31	Mar 6	2:11	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Arcanist Mantle (16797)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Sublime Wristguards (18497)	Hands of Power (13253)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Rod of the Ogre Magi (18534)	N/A	Wand of Biting Cold (19108)
41	Lightm	C h e e k s	Alliance	609.9	33	Feb 17	2:06	Netherwind Crown (16914)	Star of Mystaria (12103)	Lieutenant Commander's Silk Mantle (23319)	Knight-Captain's Silk Tunic (23305)	Mana Igniting Cord (19136)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Gaea's Cuffs (14268)	Knight-Lieutenant's Silk Handwraps (23290)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Sacrificial Kris (3187)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
42	Azalin	N/A	Unknown	609.2	36	Jan 24	2:32	Netherwind Crown (16914)	Star of Mystaria (12103)	Boreal Mantle (11782)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Arcanist Boots (16800)	Sublime Wristguards (18497)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Eye of the Beast (13968)	Elegant Cloak (10212)	Witchblade (13964)	Spirit of Aquementas (11904)	Bonecreeper Stylus (13938)
43	Wangwizard	N/A	Unknown	609.1	17	Jan 18	4:51	Arcanist Crown (16795)	Choker of the Fire Lord (18814)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Arcanist Leggings (16796)	Arcanist Boots (16800)	Arcanist Bindings (16799)	Shivery Handwraps (18693)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Spirit of Aquementas (11904)	Wand of Biting Cold (19108)
44	Aoesmurff	Argos	Alliance	608.4	39	Feb 3	1:51	Netherwind Crown (16914)	Choker of Enlightenment (17109)	Boreal Mantle (11782)	Robe of the Archmage (14152)	Arcanist Belt (16802)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Magister's Bindings (16683)	Arcanist Gloves (16801)	Freezing Band (942)	Maiden's Circle (13001)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Rod of the Ogre Magi (18534)	N/A	Wand of Biting Cold (19108)
45	Volkor	big dig mining co	Alliance	608.2	23	Feb 16	3:22	Netherwind Crown (16914)	Choker of Enlightenment (17109)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Mana Igniting Cord (19136)	Knight-Captain's Silk Legguards (23304)	Knight-Lieutenant's Silk Walkers (23291)	Magister's Bindings (16683)	Hands of Power (13253)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Sorcerous Dagger (18878)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
46	Shaddar	HS Crew	Horde	608.0	35	Feb 20	1:33	Netherwind Crown (16914)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Blood Guard's Silk Walkers (22860)	Sublime Wristguards (18497)	Blood Guard's Silk Handwraps (22870)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
47	Beanco	Kindred	Horde	607.5	39	Mar 15	1:33	Arcanist Crown (16795)	Star of Mystaria (12103)	Champion's Silk Mantle (23264)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Blood Guard's Silk Walkers (22860)	Arcanist Bindings (16799)	Arcanist Gloves (16801)	Eye of Orgrimmar (12545)	Freezing Band (942)	Eye of the Beast (13968)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
48	Koco	and he say me i noob LOL	Alliance	607.0	33	Feb 12	1:53	Master's Hat (10250)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Robe of the Archmage (14152)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Knight-Lieutenant's Silk Walkers (23291)	Elegant Bracers (10213)	Hands of Power (13253)	Freezing Band (942)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Witchblade (13964)	Tome of the Ice Lord (19310)	Wand of Biting Cold (19108)
49	Casketcase	Knokploeg	Horde	606.7	37	Feb 6	2:15	Netherwind Crown (16914)	Star of Mystaria (12103)	Boreal Mantle (11782)	Arcanist Robes (16798)	Ban'thok Sash (11662)	Netherwind Pants (16915)	Arcanist Boots (16800)	First Sergeant's Silk Cuffs (16486)	Arcanist Gloves (16801)	Cyclopean Band (11824)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Spirit of Aquementas (11904)	Wand of Biting Cold (19108)
