Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Bladia	N/A	Unknown	466.9	36	Feb 12	1:50	Green Lens (10504)	Dark Advisor's Pendant (18691)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
12	Apocalyptíc	Aftershock Team 2	Alliance	465.4	33	Feb 21	2:26	Lieutenant Commander's Satin Hood (23316)	Stormpike Sage's Pendant (19098)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Knight-Captain's Satin Legguards (23302)	Knight-Lieutenant's Satin Walkers (23289)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
13	Watchmepump	Mala	Horde	459.3	38	Mar 4	1:37	Crimson Felt Hat (18727)	Anastari Heirloom (18728)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Frostwolf Cloth Belt (19090)	Legionnaire's Satin Legguards (22882)	Maleki's Footwraps (18735)	Councillor's Cuffs (10096)	Blood Guard's Satin Handwraps (22869)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Eye of the Beast (13968)	Frostwolf Advisor's Cloak (19085)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
14	Korthus	Lorekeepers	Alliance	459.2	39	Mar 5	1:48	Lieutenant Commander's Satin Hood (23316)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
15	Injureginger	N/A	Unknown	455.7	38	Mar 8	1:43	Lieutenant Commander's Satin Hood (23316)	Anastari Heirloom (18728)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Master's Cloak (10249)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
16	Kaz	N/A	Unknown	455.3	30	Mar 2	2:15	High Councillor's Circlet (10139)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Resplendent Boots (14319)	High Councillor's Bracers (10136)	Blood Guard's Satin Handwraps (22869)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
17	뼈데드	N/A	Unknown	450.2	35	Mar 2	2:12	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Blood Guard's Satin Walkers (22859)	Sublime Wristguards (18497)	Blood Guard's Satin Handwraps (22869)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
18	Messiass	XVII	Alliance	450.2	39	Feb 5	1:35	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Dragon Finger (15282)
19	Shalapriest	Sirens Echo	Alliance	449.3	40	Jan 29	1:56	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Master's Cloak (10249)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
20	Paak	N/A	Unknown	449.0	38	Dec 30	1:53	Crimson Felt Hat (18727)	Anastari Heirloom (18728)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Resplendent Bracelets (14320)	Dreamweave Gloves (10019)	Band of the Unicorn (7553)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Scepter of the Unholy (13349)	Spirit of Aquementas (11904)	Skul's Ghastly Touch (13396)
21	Xaliih	N/A	Unknown	445.7	21	Feb 23	3:33	Green Lens (10504)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Flameweave Cuffs (11766)	Blood Guard's Satin Handwraps (22869)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
22	Iceshadow	Down	Horde	444.4	38	Mar 5	1:43	Champion's Satin Hood (23261)	Dark Advisor's Pendant (18691)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Insignia of the Horde (18851)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
23	Undraed	Relapse	Horde	442.1	36	Feb 24	1:38	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Dreamweave Vest (10021)	Frostwolf Cloth Belt (19090)	Felcloth Pants (14107)	Blood Guard's Satin Walkers (22859)	High Councillor's Bracers (10136)	Blood Guard's Satin Handwraps (22869)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
24	Discopolice	Fidelis	Horde	440.4	40	Jan 23	1:59	Crimson Felt Hat (18727)	Anastari Heirloom (18728)	Burial Shawl (18681)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Pants of Prophecy (16814)	Maleki's Footwraps (18735)	Flarecore Wraps (18263)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Second Wind (11819)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
25	Solenia	Shattrath Fight Club	Alliance	438.7	39	Jan 10	1:48	Crimson Felt Hat (18727)	Dark Advisor's Pendant (18691)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Hands of Power (13253)	Seal of the Archmagus (17110)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Scepter of the Unholy (13349)	Spirit of Aquementas (11904)	Bonecreeper Stylus (13938)
26	Emmure	N/A	Unknown	436.0	21	Feb 19	3:16	Champion's Satin Hood (23261)	Anastari Heirloom (18728)	Elegant Mantle (10210)	Robe of Winter Night (14136)	Frostwolf Cloth Belt (19090)	Skyshroud Leggings (13170)	Blood Guard's Satin Walkers (22859)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
27	Sakuro	N/A	Unknown	435.4	36	Mar 12	1:48	Master's Hat (10250)	Choker of the Fire Lord (18814)	High Councillor's Mantle (10142)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Second Wind (11819)	Briarwood Reed (12930)	Elegant Cloak (10212)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
28	Hoilun	N/A	Unknown	435.3	20	Mar 16	2:59	Lieutenant Commander's Satin Hood (23316)	Choker of Enlightenment (17109)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Burst of Knowledge (11832)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
29	Sarynna	Kult	Alliance	434.0	32	Feb 27	1:59	Crimson Felt Hat (18727)	Dark Advisor's Pendant (18691)	Burial Shawl (18681)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Hands of Power (13253)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
30	Karip	Eminence	Horde	432.2	37	Mar 16	1:48	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Legionnaire's Satin Legguards (22882)	Omnicast Boots (11822)	High Councillor's Bracers (10136)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
31	Adotcritler	Business Casual	Alliance	431.5	38	Jan 24	1:56	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Master's Bracers (10248)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	High Councillor's Cloak (10138)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
32	Miniu	One	Alliance	423.4	38	Feb 26	1:57	Crimson Felt Hat (18727)	Dark Advisor's Pendant (18691)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Spiritshroud Leggings (12965)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Lethtendris' Wand (18301)
33	Mvpriest	GRIEF GANG	Horde	420.9	29	Feb 9	2:43	Champion's Satin Hood (23261)	Anastari Heirloom (18728)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
34	Bin	air fried	Horde	419.2	38	Jan 27	1:35	Green Lens (10504)	Dark Advisor's Pendant (18691)	Burial Shawl (18681)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
35	Myhka	Boiled Frogs	Alliance	418.6	39	Feb 19	1:46	Lieutenant Commander's Satin Hood (23316)	Choker of the Fire Lord (18814)	Lieutenant Commander's Satin Mantle (23317)	Knight-Captain's Satin Tunic (23303)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Tearfall Bracers (13409)	Felcloth Gloves (18407)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
36	Iwannaheal	Meh Remastered	Alliance	417.0	19	Mar 16	3:21	Elegant Circlet (10219)	Dark Advisor's Pendant (18691)	Burial Shawl (18681)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
37	Sithmaith	Brigade	Alliance	416.4	39	Feb 22	1:33	Lieutenant Commander's Satin Hood (23316)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Mystical Bracers (10173)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Amplifying Cloak (18350)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
38	Spiritshroud	Elysium	Alliance	416.3	21	Mar 2	3:12	Lieutenant Commander's Satin Hood (23316)	Anastari Heirloom (18728)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Knight-Captain's Satin Legguards (23302)	Maleki's Footwraps (18735)	Gaea's Cuffs (14268)	Knight-Lieutenant's Satin Handwraps (23288)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Umbral Wand (5216)
39	Bofur	Timewalkers	Alliance	413.1	20	Feb 13	3:20	High Councillor's Circlet (10139)	Choker of the Fire Lord (18814)	High Councillor's Mantle (10142)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Felcloth Pants (14107)	Omnicast Boots (11822)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Glowstar Rod (15281)
40	Heilfein	Nichts C Thun	Alliance	413.0	39	Feb 26	1:37	Lieutenant Commander's Satin Hood (23316)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Knight-Captain's Satin Legguards (23302)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Hands of Power (13253)	Band of Sulfuras (19138)	Songstone of Ironforge (12543)	Carrot on a Stick (11122)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
41	Skooliedan	N/A	Unknown	412.8	40	Jan 30	1:45	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Spritecaster Cape (11623)	Witchblade (13964)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
42	Roneval	N/A	Unknown	412.6	35	Feb 26	2:01	Felcloth Hood (14111)	Star of Mystaria (12103)	Burial Shawl (18681)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Felcloth Pants (14107)	Knight-Lieutenant's Satin Walkers (23289)	Elegant Bracers (10213)	Knight-Lieutenant's Satin Handwraps (23288)	Maiden's Circle (13001)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
43	Steveyao	N/A	Unknown	411.9	31	Feb 23	2:29	Champion's Satin Hood (23261)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Legionnaire's Satin Tunic (22885)	Sash of Whispered Secrets (18809)	Legionnaire's Satin Legguards (22882)	Blood Guard's Satin Walkers (22859)	Sublime Wristguards (18497)	Blood Guard's Satin Handwraps (22869)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Deep Woodlands Cloak (19121)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
44	Toly	N/A	Unknown	411.8	35	Feb 19	2:34	Green Lens (10504)	Star of Mystaria (12103)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Legionnaire's Satin Legguards (22882)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Burst of Knowledge (11832)	Archivist Cape (13386)	Anathema (18609)	N/A	Dragon Finger (15282)
45	Muks	Dark Embers	Horde	411.4	40	Mar 5	1:53	Champion's Satin Hood (23261)	Choker of Enlightenment (17109)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Maiden's Circle (13001)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
46	Nightcult	Mutiny	Alliance	409.7	34	Mar 13	1:56	Green Lens (10504)	Choker of the Fire Lord (18814)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Knight-Captain's Satin Legguards (23302)	Maleki's Footwraps (18735)	Duskwoven Bracers (10059)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
47	Ashiok	Tea Time	Horde	408.0	40	Mar 5	1:43	Crimson Felt Hat (18727)	Dark Advisor's Pendant (18691)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Blood Guard's Satin Walkers (22859)	Sublime Wristguards (18497)	Blood Guard's Satin Handwraps (22869)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Mindtap Talisman (18371)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
48	Snappy	N/A	Unknown	404.6	38	Mar 16	1:43	Crimson Felt Hat (18727)	Anastari Heirloom (18728)	Master's Mantle (10253)	Master's Vest (10246)	Stormpike Cloth Girdle (19094)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Master's Bracers (10248)	Hands of Power (13253)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Eye of the Beast (13968)	High Councillor's Cloak (10138)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
49	Yashiro	Kingsfall	Alliance	404.1	20	Feb 26	3:20	Green Lens (10504)	Choker of Enlightenment (17109)	Master's Mantle (10253)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Knight-Captain's Satin Legguards (23302)	Knight-Lieutenant's Satin Walkers (23289)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Underworld Band (1980)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Wizard's Hand (15280)
50	Thuglife	N/A	Unknown	403.4	22	Mar 17	2:52	Green Lens (10504)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Fel-Infused Leggings (19133)	Maleki's Footwraps (18735)	Resplendent Bracelets (14320)	Felcloth Gloves (18407)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Fang of the Mystics (17070)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
