Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Hoilun	Aftershock	Alliance	690.8	40	Feb 23	42:09	Lieutenant Commander's Satin Hood (23316)	Anastari Heirloom (18728)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Burst of Knowledge (11832)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
12	Thuglife	N/A	Unknown	679.8	40	Mar 17	48:00	Green Lens (10504)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Fel-Infused Leggings (19133)	Maleki's Footwraps (18735)	Resplendent Bracelets (14320)	Felcloth Gloves (18407)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Fang of the Mystics (17070)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
13	Blechknecht	Rote Rakete	Alliance	663.3	39	Mar 11	45:45	Crimson Felt Hat (18727)	Choker of Enlightenment (17109)	High Councillor's Mantle (10142)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Eternal Cloak (14331)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
14	Smité	N/A	Unknown	661.0	40	Mar 9	53:16	High Councillor's Circlet (10139)	Choker of the Fire Lord (18814)	High Councillor's Mantle (10142)	Master's Vest (10246)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Burst of Knowledge (11832)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
15	Vidrochka	Piana Vyshnia	Alliance	658.9	40	Feb 19	47:24	Felcloth Hood (14111)	Choker of the Fire Lord (18814)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Knight-Lieutenant's Satin Handwraps (23288)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Elegant Cloak (10212)	Witchblade (13964)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
16	Riqx	hmm	Alliance	652.6	40	Feb 23	42:26	Green Lens (10504)	Choker of the Fire Lord (18814)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Knight-Lieutenant's Satin Walkers (23289)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Elegant Cloak (10212)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
17	Soully	Adequate	Horde	651.2	40	Mar 12	45:32	Crimson Felt Hat (18727)	Anastari Heirloom (18728)	Councillor's Shoulders (10100)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Legionnaire's Satin Legguards (22882)	Maleki's Footwraps (18735)	Mystical Bracers (10173)	Blood Guard's Satin Handwraps (22869)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Frostwolf Advisor's Cloak (19085)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
18	Solenia	Shattrath Fight Club	Alliance	634.0	38	Mar 14	51:32	High Councillor's Circlet (10139)	Dark Advisor's Pendant (18691)	Master's Mantle (10253)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	High Councillor's Boots (10137)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Elegant Cloak (10212)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
19	Oumuamoa	N/A	Unknown	633.1	40	Mar 5	1:03:30	Crimson Felt Hat (18727)	Dark Advisor's Pendant (18691)	Burial Shawl (18681)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	High Councillor's Cloak (10138)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
20	Nanfondle	Thermite	Horde	632.0	38	Mar 12	1:21:11	Champion's Satin Hood (23261)	Dark Advisor's Pendant (18691)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
21	Shaqilloheal	man with lump	Alliance	628.5	40	Feb 19	47:35	Green Lens (10504)	Choker of the Fire Lord (18814)	Master's Mantle (10253)	Robe of Winter Night (14136)	Stormpike Cloth Girdle (19094)	Skyshroud Leggings (13170)	Knight-Lieutenant's Satin Walkers (23289)	Elegant Bracers (10213)	Knight-Lieutenant's Satin Handwraps (23288)	Underworld Band (1980)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Amplifying Cloak (18350)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
22	성궁	N/A	Unknown	626.0	40	Mar 18	1:13:22	Lieutenant Commander's Satin Hood (23316)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Resplendent Bracelets (14320)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Eye of the Beast (13968)	Briarwood Reed (12930)	Elegant Cloak (10212)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
23	졸부	N/A	Unknown	621.9	40	Mar 2	1:06:50	High Councillor's Circlet (10139)	Anastari Heirloom (18728)	High Councillor's Mantle (10142)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Councillor's Cuffs (10096)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Maiden's Circle (13001)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	High Councillor's Cloak (10138)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
24	Zamph	N/A	Unknown	620.8	40	Mar 17	48:00	Master's Hat (10250)	Dark Advisor's Pendant (18691)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Fel-Infused Leggings (19133)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Ring of Spell Power (19147)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Master's Cloak (10249)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
25	初丶识	理想国	Horde	611.2	40	Feb 14	54:11	Champion's Satin Hood (23261)	Dark Advisor's Pendant (18691)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Snowblind Shoes (19131)	Master's Bracers (10248)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Elegant Cloak (10212)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
26	Discopolice	Fidelis	Horde	610.7	40	Feb 13	55:19	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Legionnaire's Satin Legguards (22882)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
27	혼나요	N/A	Unknown	609.0	38	Feb 18	1:20:19	Councillor's Circlet (10097)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Blood Guard's Satin Walkers (22859)	Resplendent Bracelets (14320)	Felcloth Gloves (18407)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
28	Prololi	Chainpull	Alliance	605.9	39	Mar 7	59:13	Master's Hat (10250)	Choker of Enlightenment (17109)	High Councillor's Mantle (10142)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Eternal Cloak (14331)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
29	Viraal	Murloc Mafia	Horde	602.9	39	Feb 19	51:38	Crimson Felt Hat (18727)	Anastari Heirloom (18728)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Legionnaire's Satin Legguards (22882)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
30	Alazen	N/A	Unknown	601.2	40	Feb 16	59:33	Lieutenant Commander's Satin Hood (23316)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Celestial Bindings (14311)	Felcloth Gloves (18407)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
31	Tàl	N/A	Unknown	598.7	40	Mar 9	58:13	Champion's Satin Hood (23261)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Mystical Robe (10178)	Ban'thok Sash (11662)	Legionnaire's Satin Legguards (22882)	Maleki's Footwraps (18735)	Master's Bracers (10248)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Umbral Wand (5216)
32	Lustfulness	THREATCAPPED	Horde	598.6	40	Mar 13	47:39	Champion's Satin Hood (23261)	Choker of Enlightenment (17109)	Burial Shawl (18681)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Felcloth Pants (14107)	Omnicast Boots (11822)	High Councillor's Bracers (10136)	Blood Guard's Satin Handwraps (22869)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Anathema (18609)	N/A	Wizard's Hand (15280)
33	Soop	Old Boys Pugs	Alliance	598.1	40	Feb 10	51:20	Crimson Felt Hat (18727)	Anastari Heirloom (18728)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Burst of Knowledge (11832)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
34	Neenoo	The Syndicate	Horde	594.7	40	Mar 3	47:40	High Councillor's Circlet (10139)	Dark Advisor's Pendant (18691)	Master's Mantle (10253)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Master's Boots (10247)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Burst of Knowledge (11832)	High Councillor's Cloak (10138)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
35	Emmure	N/A	Unknown	593.6	40	Feb 26	1:01:31	Champion's Satin Hood (23261)	Anastari Heirloom (18728)	Elegant Mantle (10210)	Robe of Winter Night (14136)	Frostwolf Cloth Belt (19090)	Skyshroud Leggings (13170)	Blood Guard's Satin Walkers (22859)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
36	Nightcult	Mutiny	Alliance	589.5	40	Feb 27	1:10:16	Green Lens (10504)	Choker of the Fire Lord (18814)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Knight-Captain's Satin Legguards (23302)	Maleki's Footwraps (18735)	Duskwoven Bracers (10059)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Briarwood Reed (12930)	Insignia of the Alliance (18862)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
37	Jessräbbit	Confused Battle Shout	Alliance	586.5	40	Mar 13	1:13:52	Lieutenant Commander's Satin Hood (23316)	Choker of the Fire Lord (18814)	Lieutenant Commander's Satin Mantle (23317)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
38	Dabztv	N/A	Unknown	585.8	39	Mar 2	47:58	Champion's Satin Hood (23261)	Anastari Heirloom (18728)	Champion's Satin Mantle (23262)	Elegant Tunic (10218)	Sash of Whispered Secrets (18809)	Legionnaire's Satin Legguards (22882)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Underworld Band (1980)	Underworld Band (1980)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
39	Patakattila	Kartelli	Horde	583.1	40	Mar 9	55:42	Champion's Satin Hood (23261)	Dark Advisor's Pendant (18691)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Mystical Bracers (10173)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Elegant Cloak (10212)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
40	殒落的星	银色黎明Avengers	Horde	582.5	39	Mar 1	1:04:45	Champion's Satin Hood (23261)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Maiden's Circle (13001)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
41	Thighgápy	N/A	Unknown	578.2	40	Mar 6	1:10:16	Elegant Circlet (10219)	Anastari Heirloom (18728)	Lieutenant Commander's Satin Mantle (23317)	Master's Vest (10246)	Sash of Whispered Secrets (18809)	Knight-Captain's Satin Legguards (23302)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Knight-Lieutenant's Satin Handwraps (23288)	Underworld Band (1980)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Master's Cloak (10249)	Scepter of the Unholy (13349)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
42	Bileplume	N/A	Unknown	577.8	38	Mar 7	1:05:25	Elegant Circlet (10219)	Dark Advisor's Pendant (18691)	Elegant Mantle (10210)	Robe of Winter Night (14136)	Frostwolf Cloth Belt (19090)	Spiritshroud Leggings (12965)	Blood Guard's Satin Walkers (22859)	Resplendent Bracelets (14320)	Blood Guard's Satin Handwraps (22869)	Eye of Orgrimmar (12545)	Maiden's Circle (13001)	Eye of the Beast (13968)	Briarwood Reed (12930)	Elegant Cloak (10212)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
43	Karip	Eminence	Horde	576.2	40	Mar 9	57:57	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Legionnaire's Satin Legguards (22882)	Omnicast Boots (11822)	High Councillor's Bracers (10136)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
44	Swiinkan	Den Tar Jag	Horde	575.5	40	Mar 2	45:53	Crimson Felt Hat (18727)	Dark Advisor's Pendant (18691)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Bonecaster's Bindings (14301)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Archivist Cape (13386)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
45	Furyseth	N/A	Unknown	573.9	40	Mar 12	39:40	Green Lens (10504)	Choker of Enlightenment (17109)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Felcloth Pants (14107)	Dragonrider Boots (18102)	Celestial Bindings (14311)	Felcloth Gloves (18407)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Argent Dawn Commission (12846)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Dragon Finger (15282)
46	Jhoryn	Fatality Official	Horde	572.6	40	Feb 16	1:08:01	Celestial Crown (14312)	Anastari Heirloom (18728)	Celestial Pauldrons (14316)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Mystical Cape (10174)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
47	Kalapää	HOOLIGANS PuGS	Alliance	572.5	40	Mar 6	40:40	Felcloth Hood (14111)	Anastari Heirloom (18728)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
48	엘래멘탈	느낌	Horde	571.3	40	Feb 6	1:11:38	Mystical Headwrap (10175)	Anastari Heirloom (18728)	Felcloth Shoulders (14112)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
49	灵双	N/A	Unknown	570.9	40	Feb 23	1:32:48	Felcloth Hood (14111)	Choker of the Fire Lord (18814)	Lieutenant Commander's Satin Mantle (23317)	Master's Robe (10254)	Sash of Whispered Secrets (18809)	Skyshroud Leggings (13170)	Knight-Lieutenant's Satin Walkers (23289)	High Councillor's Bracers (10136)	Knight-Lieutenant's Satin Handwraps (23288)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Anathema (18609)	N/A	Bonecreeper Stylus (13938)
50	Dcane	Lifted	Horde	569.3	40	Mar 11	57:06	Master's Hat (10250)	Choker of the Fire Lord (18814)	Master's Mantle (10253)	Robe of Winter Night (14136)	Frostwolf Cloth Belt (19090)	Skyshroud Leggings (13170)	Eternal Boots (14329)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Maiden's Circle (13001)	Royal Seal of Eldre'Thalas (18469)	Eye of the Beast (13968)	Master's Cloak (10249)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
