Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Phoenix	Bohemian Empire	Horde	1,572.8	20	Jun 19	0:39	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Savage Gladiator Chain (11726)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Wristguards of True Flight (18812)	Sacrificial Gauntlets (22714)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Diamond Flask (20130)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Striker's Mark (17069)
12	Bubztwo	RTR	Horde	1,559.8	20	May 30	0:26	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	Chromatic Boots (19387)	Zandalar Vindicator's Armguards (19824)	Edgemaster's Handguards (14551)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Diamond Flask (20130)	Might of the Tribe (22712)	High Warlord's Blade (16345)	High Warlord's Quickblade (23467)	Striker's Mark (17069)
13	Kallemask	The Pond pug	Horde	1,555.5	20	Jun 11	0:17	Helm of Endless Rage (19372)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	Edgemaster's Handguards (14551)	Master Dragonslayer's Ring (19384)	Quick Strike Ring (18821)	Diamond Flask (20130)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	High Warlord's Quickblade (23467)	High Warlord's Cleaver (18828)	Striker's Mark (17069)
14	Eogén	N/A	Unknown	1,552.3	20	May 29	0:45	Warlord's Plate Headpiece (16542)	Mark of Fordring (15411)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Vambraces of the Sadist (13400)	General's Plate Gauntlets (16548)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Draconic Might (19436)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Satyr's Bow (18323)
15	Shingshing	The Pond pug	Horde	1,533.3	20	Jun 13	0:35	Champion's Plate Helm (23244)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Savage Gladiator Chain (11726)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	Edgemaster's Handguards (14551)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Hand of Justice (11815)	Diamond Flask (20130)	Cape of the Black Baron (13340)	Vis'kag the Bloodletter (17075)	Dragonfang Blade (19346)	Blastershot Launcher (17072)
16	Geirolf	CHILL	Horde	1,520.0	20	Jun 26	0:42	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Battleborn Armbraces (12936)	General's Plate Gauntlets (16548)	Band of Accuria (17063)	Quick Strike Ring (18821)	Diamond Flask (20130)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Striker's Mark (17069)
17	Jorog	N/A	Unknown	1,511.8	20	Jun 14	0:39	Lieutenant Commander's Plate Helmet (23314)	The Eye of Hakkar (19856)	Lieutenant Commander's Plate Shoulders (23315)	Savage Gladiator Chain (11726)	Zandalar Vindicator's Belt (19823)	Marshal's Plate Legguards (16479)	Marshal's Plate Boots (16483)	Zandalar Vindicator's Armguards (19824)	Sacrificial Gauntlets (22714)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Diamond Flask (20130)	Drake Fang Talisman (19406)	Cloak of Draconic Might (19436)	Grand Marshal's Longsword (12584)	Grand Marshal's Swiftblade (23456)	Gurubashi Dwarf Destroyer (19853)
18	Mateskox	The Pond pug	Horde	1,511.2	20	Jun 3	0:33	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	General's Plate Gauntlets (16548)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Diamond Flask (20130)	Hand of Justice (11815)	Might of the Tribe (22712)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Bloodseeker (19107)
19	Wildanimal	SQUAWK	Horde	1,501.1	20	May 8	0:48	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	General's Plate Gauntlets (16548)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Stoneskin Gargoyle Cape (13397)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Bloodseeker (19107)
20	Lorthy	N/A	Unknown	1,498.5	19	May 4	0:37	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Vambraces of the Sadist (13400)	General's Plate Gauntlets (16548)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Hand of Justice (11815)	Diamond Flask (20130)	Cape of the Black Baron (13340)	Crul'shorukh, Edge of Chaos (19363)	Frostbite (19103)	Striker's Mark (17069)
21	Wenti	Geisterjäger	Alliance	1,494.2	20	May 10	0:34	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Omokk's Girth Restrainer (13959)	Marshal's Plate Legguards (16479)	Chromatic Boots (19387)	Wristguards of Stability (19146)	Flameguard Gauntlets (19143)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Diamond Flask (20130)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Grand Marshal's Longsword (12584)	Grand Marshal's Swiftblade (23456)	Bloodseeker (19107)
22	Bonesmasha	The Syndicate	Horde	1,482.5	20	May 6	0:38	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Legionnaire's Plate Hauberk (22872)	Omokk's Girth Restrainer (13959)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Wristguards of Stability (19146)	Sacrificial Gauntlets (22714)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Diamond Flask (20130)	Might of the Tribe (22712)	Frostbite (19103)	Flurry Axe (871)	Bloodseeker (19107)
23	Bannedp	Surge	Alliance	1,481.1	20	May 2	0:31	Field Marshal's Plate Helm (16478)	Onyxia Tooth Pendant (18404)	Field Marshal's Plate Shoulderguards (16480)	Field Marshal's Plate Armor (16477)	Therazane's Link (19380)	Marshal's Plate Legguards (16479)	Marshal's Plate Boots (16483)	Gordok Bracers of Power (18533)	Marshal's Plate Gauntlets (16484)	Don Julio's Band (19325)	Blackstone Ring (17713)	Diamond Flask (20130)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Stormstrike Hammer (19104)	Mirah's Song (15806)	Bloodseeker (19107)
24	Kex	Der blutige Pfad	Horde	1,466.4	20	May 28	0:36	Helm of Endless Rage (19372)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Waistband of Wrath (16960)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	Edgemaster's Handguards (14551)	Circle of Applied Force (19432)	Band of Accuria (17063)	Diamond Flask (20130)	Drake Fang Talisman (19406)	Dragon's Blood Cape (17107)	Thunderfury, Blessed Blade of the Windseeker (19019)	Fang of the Faceless (19859)	Blastershot Launcher (17072)
25	Kpx	N/A	Unknown	1,458.3	20	Jun 26	0:37	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Brigam Girdle (13142)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Battleborn Armbraces (12936)	General's Plate Gauntlets (16548)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Diamond Flask (20130)	Stoneskin Gargoyle Cape (13397)	High Warlord's Quickblade (23467)	High Warlord's Cleaver (18828)	Blackcrow (12651)
26	Nerdstommper	Unruhestifter	Horde	1,444.1	20	May 9	0:41	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Bracers of Might (16861)	Edgemaster's Handguards (14551)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Firemaw (19398)	High Warlord's Blade (16345)	High Warlord's Quickblade (23467)	Blackcrow (12651)
27	Daddah	Sanity	Horde	1,442.9	16	May 26	0:45	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Vambraces of the Sadist (13400)	General's Plate Gauntlets (16548)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Bloodseeker (19107)
28	Webdeveloper	car with flames	Alliance	1,437.1	20	May 7	0:37	Helm of Endless Rage (19372)	Onyxia Tooth Pendant (18404)	Field Marshal's Plate Shoulderguards (16480)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Marshal's Plate Legguards (16479)	Marshal's Plate Boots (16483)	Wristguards of Stability (19146)	Edgemaster's Handguards (14551)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Grand Marshal's Handaxe (18827)	Crul'shorukh, Edge of Chaos (19363)	Bloodseeker (19107)
29	Jackaroni	N/A	Unknown	1,437.0	20	May 4	0:34	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Vambraces of the Sadist (13400)	General's Plate Gauntlets (16548)	Blackstone Ring (17713)	Don Julio's Band (19325)	Diamond Flask (20130)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	Deathbringer (17068)	Frostbite (19103)	Blastershot Launcher (17072)
30	Leysah	N/A	Unknown	1,424.9	20	May 8	0:37	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Therazane's Link (19380)	Knight-Captain's Plate Leggings (23301)	Knight-Lieutenant's Plate Greaves (23287)	Wristguards of True Flight (18812)	Sacrificial Gauntlets (22714)	Don Julio's Band (19325)	Painweaver Band (13098)	Diamond Flask (20130)	Hand of Justice (11815)	Blackveil Cape (11626)	Chromatically Tempered Sword (19352)	Mirah's Song (15806)	Bloodseeker (19107)
31	Krigar	Malevolent PUG	Horde	1,424.0	20	May 11	0:33	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	General's Plate Gauntlets (16548)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Bloodseeker (19107)
32	Daabu	N/A	Unknown	1,413.9	20	Jun 10	0:35	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	General's Plate Gauntlets (16548)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Blastershot Launcher (17072)
33	귀멸의탄지로	N/A	Unknown	1,411.7	20	Jul 5	1:23	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	General's Plate Gauntlets (16548)	Seal of Jin (19898)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Dragonbreath Hand Cannon (19368)
34	Lykhan	N/A	Unknown	1,404.7	20	Jun 21	0:52	Lionheart Helm (12640)	Drakefire Amulet (16309)	Field Marshal's Plate Shoulderguards (16480)	Field Marshal's Plate Armor (16477)	Zandalar Vindicator's Belt (19823)	Marshal's Plate Legguards (16479)	Marshal's Plate Boots (16483)	Zandalar Vindicator's Armguards (19824)	Flameguard Gauntlets (19143)	Blackstone Ring (17713)	Don Julio's Band (19325)	Diamond Flask (20130)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Grand Marshal's Longsword (12584)	Ancient Cornerstone Grimoire (17067)	Striker's Mark (17069)
35	Chestday	N/A	Unknown	1,400.8	20	Jun 2	0:39	Helm of Endless Rage (19372)	The Eye of Hakkar (19856)	Warlord's Plate Shoulders (16544)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	Chromatic Boots (19387)	Zandalar Vindicator's Armguards (19824)	General's Plate Gauntlets (16548)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Bloodseeker (19107)
36	Gorkiwar	BigTime Heroes	Alliance	1,394.8	18	Jun 29	0:45	Lionheart Helm (12640)	The Eye of Hakkar (19856)	Field Marshal's Plate Shoulderguards (16480)	Savage Gladiator Chain (11726)	Zandalar Vindicator's Belt (19823)	Marshal's Plate Legguards (16479)	Marshal's Plate Boots (16483)	Wristguards of Stability (19146)	Sacrificial Gauntlets (22714)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Onyxia Scale Cloak (15138)	Grand Marshal's Longsword (12584)	Grand Marshal's Swiftblade (23456)	Gurubashi Dwarf Destroyer (19853)
37	Kalnivius	Caustic Blue	Horde	1,384.2	20	May 23	0:51	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Drake Talon Pauldrons (19394)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Vambraces of the Sadist (13400)	Aged Core Leather Gloves (18823)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Diamond Flask (20130)	Dragon's Blood Cape (17107)	High Warlord's Cleaver (18828)	High Warlord's Razor (18840)	Blastershot Launcher (17072)
38	Hugedps	N/A	Unknown	1,370.5	20	May 5	0:41	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Wyrmhide Spaulders (12082)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Legplates of Valor (16732)	Bloodmail Boots (14616)	Wristguards of Stability (19146)	Edgemaster's Handguards (14551)	Painweaver Band (13098)	Don Julio's Band (19325)	Counterattack Lodestone (18537)	Blackhand's Breadth (13965)	Cloak of Firemaw (19398)	Doom's Edge (19362)	Mirah's Song (15806)	Bloodseeker (19107)
39	Jizus	N/A	Unknown	1,369.0	20	May 11	0:37	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	General's Plate Gauntlets (16548)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Hand of Justice (11815)	Diamond Flask (20130)	Cape of the Black Baron (13340)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Bloodseeker (19107)
40	Sidewaze	Red Mana	Horde	1,358.6	20	Jun 26	0:24	Lionheart Helm (12640)	The Eye of Hakkar (19856)	Warlord's Plate Shoulders (16544)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	Flameguard Gauntlets (19143)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Diamond Flask (20130)	Hand of Justice (11815)	Cape of the Black Baron (13340)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Gurubashi Dwarf Destroyer (19853)
41	Ripstein	N/A	Unknown	1,353.8	20	May 10	0:39	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Belt of Shrunken Heads (20213)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	General's Plate Gauntlets (16548)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Diamond Flask (20130)	Cape of the Black Baron (13340)	High Warlord's Cleaver (18828)	High Warlord's Cleaver (18828)	Blastershot Launcher (17072)
42	Purandus	Golden Lotus	Alliance	1,353.0	17	Jun 13	0:39	Field Marshal's Plate Helm (16478)	Onyxia Tooth Pendant (18404)	Field Marshal's Plate Shoulderguards (16480)	Field Marshal's Plate Armor (16477)	Onslaught Girdle (19137)	Marshal's Plate Legguards (16479)	Marshal's Plate Boots (16483)	Bracelets of Wrath (16959)	Marshal's Plate Gauntlets (16484)	Archimtiros' Ring of Reckoning (19376)	Don Julio's Band (19325)	Diamond Flask (20130)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Thunderfury, Blessed Blade of the Windseeker (19019)	Grand Marshal's Swiftblade (23456)	Mandokir's Sting (20038)
43	Megahrtz	GRIEFCLUB	Horde	1,348.2	18	May 2	0:44	Warlord's Plate Headpiece (16542)	Onyxia Tooth Pendant (18404)	Warlord's Plate Shoulders (16544)	Warlord's Plate Armor (16541)	Belt of Preserved Heads (20216)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Vambraces of the Sadist (13400)	General's Plate Gauntlets (16548)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Diamond Flask (20130)	Might of the Tribe (22712)	Frostbite (19103)	Bone Slicing Hatchet (18737)	Bloodseeker (19107)
44	Nitrodegen	N/A	Unknown	1,345.5	20	Jul 1	0:47	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Legionnaire's Plate Hauberk (22872)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	General's Plate Boots (16545)	Zandalar Vindicator's Armguards (19824)	Edgemaster's Handguards (14551)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Chromatically Tempered Sword (19352)	Fang of the Faceless (19859)	Skull Splitting Crossbow (13039)
45	Paskapulttu	Noot Noot	Horde	1,341.7	19	Jun 9	0:35	Lionheart Helm (12640)	The Eye of Hakkar (19856)	Warlord's Plate Shoulders (16544)	Savage Gladiator Chain (11726)	Zandalar Vindicator's Belt (19823)	General's Plate Leggings (16543)	Chromatic Boots (19387)	Bracers of Might (16861)	General's Plate Gauntlets (16548)	Master Dragonslayer's Ring (19384)	Quick Strike Ring (18821)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	High Warlord's Cleaver (18828)	Crul'shorukh, Edge of Chaos (19363)	Mandokir's Sting (20038)
46	Concerta	Equilibrium	Alliance	1,341.5	20	May 8	0:39	Field Marshal's Plate Helm (16478)	Onyxia Tooth Pendant (18404)	Field Marshal's Plate Shoulderguards (16480)	Field Marshal's Plate Armor (16477)	Girdle of the Fallen Crusader (19392)	Marshal's Plate Legguards (16479)	Marshal's Plate Boots (16483)	Bracers of Might (16861)	Marshal's Plate Gauntlets (16484)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Diamond Flask (20130)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Grand Marshal's Longsword (12584)	Grand Marshal's Swiftblade (23456)	Bloodseeker (19107)
