Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
18	Illoyz	Leuchtfeuer	Horde	154.3	20	Aug 4	0:32	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Girdle of Prophecy (16817)	Empowered Leggings (19385)	Boots of Prophecy (16811)	Bracelets of Royal Redemption (21604)	Gloves of Prophecy (16812)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Wizard's Hand (15280)
19	Sugarbaddie	N/A	Unknown	152.8	20	Jul 27	0:31	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Band (19920)	Primalist's Seal (19863)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18469)	Hakkari Loa Cloak (19870)	Benediction (18608)	N/A	Essence Gatherer (19435)
20	Hundredd	SQUAWK	Horde	152.7	20	Aug 1	0:29	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18469)	Zandalarian Hero Charm (19950)	Shroud of Pure Thought (19430)	Blessed Qiraji Augur Staff (21275)	N/A	Bonecreeper Stylus (13938)
21	Moederteresa	N/A	Unknown	152.5	19	Aug 4	0:46	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Zandalar Confessor's Mantle (19841)	Truefaith Vestments (14154)	Firemaw's Clutch (19400)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Hazza'rah's Charm of Healing (19958)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
22	Mjc	N/A	Unknown	152.4	20	Aug 2	0:37	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18469)	Darkmoon Card: Blue Dragon (19288)	Hakkari Loa Cloak (19870)	Benediction (18608)	N/A	Essence Gatherer (19435)
23	Papastra	N/A	Unknown	152.0	20	Aug 6	0:33	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Prophecy (16815)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Essence Gatherer (19435)
24	Remø	N/A	Unknown	151.1	20	Aug 16	0:34	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Cauterizing Band (19140)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Umbral Wand (5216)
25	Jcapriest	HordeHub	Horde	150.6	20	Aug 18	0:33	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Dark Wisdom (21462)	Cauterizing Band (19140)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
26	Bloodqc	N/A	Unknown	150.3	20	Aug 8	0:20	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Zandalarian Hero Charm (19950)	Hazza'rah's Charm of Healing (19958)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
27	Kyuu	Roasted	Horde	149.8	20	Aug 13	0:37	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Scepter of the False Prophet (21839)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
28	Moch	N/A	Unknown	149.4	20	Aug 13	0:37	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Wand of Eternal Light (22254)
29	Xziser	atrocious	Horde	147.9	14	Jul 28	0:29	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Hazza'rah's Charm of Healing (19958)	Hide of the Wild (18510)	Benediction (18608)	N/A	Glowstar Rod (15281)
30	Clutchy	N/A	Unknown	146.6	20	Aug 3	0:26	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Benediction (18608)	N/A	Bonecreeper Stylus (13938)
31	Deadnarch	Unphased	Horde	146.6	20	Aug 7	0:26	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Band of Mending (22334)	Hazza'rah's Charm of Healing (19958)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Antenna of Invigoration (21801)
32	Tripler	iddqd Pug	Alliance	146.4	20	Jul 26	0:42	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Glowstar Rod (15281)
33	Airc	N/A	Unknown	146.0	20	Aug 12	0:41	Dreamweave Circlet (10041)	Frostwolf Advisor's Pendant (19096)	Elder Wizard's Mantle (13013)	Dreamweave Vest (10021)	Frostwolf Cloth Belt (19090)	Ritualistic Legguards (19899)	Treads of the Wandering Nomad (21810)	Vambraces of Prophecy (16819)	Blood Guard's Satin Handwraps (22869)	Vanadium Loop (11989)	Band of Servitude (22721)	Darkmoon Card: Blue Dragon (19288)	Royal Seal of Eldre'Thalas (18469)	High Councillor's Cloak (10138)	Stinger of Ayamiss (21466)	Arlokk's Hoodoo Stick (19922)	Glowstar Rod (15281)
34	Nostrum	Gnomeboys	Alliance	145.6	20	Aug 1	0:27	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Ring of Blackrock (19397)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Darkmoon Card: Blue Dragon (19288)	Shroud of Pure Thought (19430)	Scepter of the False Prophet (21839)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
35	Erelin	Way She Goes	Alliance	145.3	20	Aug 17	0:35	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Cauterizing Band (19140)	Shard of the Scale (17064)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Benediction (18608)	N/A	Essence Gatherer (19435)
36	Skeetums	N/A	Unknown	145.3	20	Aug 9	0:25	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Benediction (18608)	N/A	Ivory Wand (15279)
37	Reignenjoyer	RAID ONE	Horde	144.5	20	Aug 7	0:23	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Rosewine Circle (13178)	Hazza'rah's Charm of Healing (19958)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Blessed Qiraji Augur Staff (21275)	N/A	Dragon Finger (15282)
38	Dinner	Nevermind	Alliance	143.9	20	Aug 5	0:27	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Dragon's Touch (19367)
39	Saman	Loot that Dawg	Horde	143.1	20	Jul 19	0:43	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Essence Gatherer (19435)
40	Preyme	N/A	Unknown	143.0	20	Jul 28	0:31	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Cauterizing Band (19140)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Bonecreeper Stylus (13938)
41	Flexia	N/A	Unknown	142.9	20	Aug 8	0:25	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Cloak of Clarity (21583)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
42	Plantwitch	RTR	Horde	142.7	20	Jul 29	0:29	Warlord's Satin Cowl (17623)	The Eye of Zuldazar (19593)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Grasp of the Old God (21582)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	General's Satin Gloves (17620)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Benediction (18608)	N/A	Essence Gatherer (19435)
43	Deficit	N/A	Unknown	141.8	20	Jul 30	0:34	Halo of Transcendence (16921)	The Eye of Zuldazar (19593)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Girdle of Prophecy (16817)	Pants of Prophecy (16814)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	Gloves of Prophecy (16812)	Pure Elementium Band (19382)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18469)	Blessed Prayer Beads (19990)	Hide of the Wild (18510)	Benediction (18608)	N/A	Bonecreeper Stylus (13938)
44	Freshprintz	N/A	Unknown	141.5	20	Jul 24	0:36	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Warlord's Satin Robes (17624)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	High Warlord's Tome of Mending (23469)	Essence Gatherer (19435)
45	Cardinalsin	N/A	Unknown	141.4	20	Aug 11	0:47	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bracelets of Royal Redemption (21604)	Handguards of Transcendence (16920)	Primalist's Band (19920)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18469)	Second Wind (11819)	Hide of the Wild (18510)	Benediction (18608)	N/A	Touch of Chaos (19861)
46	Jätteful	Dårhuset	Alliance	141.3	19	Aug 8	0:45	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Desert Bloom Gloves (20717)	Cauterizing Band (19140)	Fordring's Seal (16058)	Darkmoon Card: Blue Dragon (19288)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Blessed Qiraji Augur Staff (21275)	N/A	Wand of Qiraji Nobility (21603)
47	Kruppadog	Kaamos	Horde	140.5	19	Aug 3	0:45	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	General's Satin Boots (17618)	Bindings of Transcendence (16926)	General's Satin Gloves (17620)	Cauterizing Band (19140)	Cauterizing Band (19140)	Hazza'rah's Charm of Healing (19958)	Rejuvenating Gem (19395)	Hakkari Loa Cloak (19870)	Benediction (18608)	N/A	Mar'li's Touch (19927)
48	Amusing	N/A	Unknown	140.5	18	Aug 5	0:28	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of the Full Moon (18507)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Blessed Prayer Beads (19990)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Skul's Ghastly Touch (13396)
