Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Weiballs	N/A	Unknown	196.9	20	May 8	1:02	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Mantle of Prophecy (16816)	Truefaith Vestments (14154)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Fordring's Seal (16058)	Shard of the Scale (17064)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Umbral Wand (5216)
12	Claypriest	N/A	Unknown	192.8	20	Jun 11	0:59	Cassandra's Grace (13102)	Jin'do's Evil Eye (19885)	Mantle of Prophecy (16816)	Robes of Prophecy (16815)	Girdle of Prophecy (16817)	Leggings of Transcendence (16922)	Omnicast Boots (11822)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Cauterizing Band (19140)	Ring of Demonic Guile (18314)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Cloak of the Cosmos (18389)	Benediction (18608)	N/A	Glowstar Rod (15281)
13	Dwarffpriest	N/A	Unknown	191.8	20	Jun 7	1:02	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Truefaith Vestments (14154)	Firemaw's Clutch (19400)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Touch of Chaos (19861)
14	Rhonnie	Nominal	Horde	186.1	20	Jun 2	0:45	Halo of Transcendence (16921)	Choker of Enlightenment (17109)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Sublime Wristguards (18497)	Gloves of Prophecy (16812)	Maiden's Circle (13001)	Ring of Blackrock (19397)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hakkari Loa Cloak (19870)	Staff of Dominance (18842)	N/A	Essence Gatherer (19435)
15	Alruna	control freak	Alliance	185.5	17	May 2	1:40	Halo of Transcendence (16921)	Anastari Heirloom (18728)	Lieutenant Commander's Satin Mantle (23317)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Knight-Lieutenant's Satin Walkers (23289)	Elegant Bracers (10213)	Hands of the Exalted Herald (12554)	Rosewine Circle (13178)	Cauterizing Band (19140)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Benediction (18608)	N/A	Bonecreeper Stylus (13938)
16	Kiesling	N/A	Unknown	185.3	19	May 23	0:23	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	General's Satin Boots (17618)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Fordring's Seal (16058)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Lunar Wand (15283)
17	Blessup	N/A	Unknown	183.0	16	Jun 20	0:53	Halo of Transcendence (16921)	Jeklik's Opaline Talisman (19923)	Lieutenant Commander's Satin Mantle (23317)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Bloodvine Boots (19684)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Primalist's Band (19920)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hakkari Loa Cloak (19870)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Dragon's Touch (19367)
18	Naitscher	N/A	Unknown	179.6	20	Jun 9	0:46	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Zandalar Confessor's Wraps (19843)	Gloves of Prophecy (16812)	Fordring's Seal (16058)	Eye of Orgrimmar (12545)	Darkmoon Card: Blue Dragon (19288)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Benediction (18608)	N/A	Bonecreeper Stylus (13938)
19	Bogmoor	Roach Empire	Horde	178.8	20	Jun 13	0:28	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Mantle of the Blackwing Cabal (19370)	Truefaith Vestments (14154)	Whipvine Cord (18327)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Vambraces of Prophecy (16819)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18469)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
20	Gallywixx	Weaksauce	Alliance	178.6	20	May 2	1:17	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Mantle of Prophecy (16816)	Robes of the Exalted (13346)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Elegant Bracers (10213)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Second Wind (11819)	Hide of the Wild (18510)	Benediction (18608)	N/A	Bonecreeper Stylus (13938)
21	Grandeeny	N/A	Unknown	178.5	17	May 22	1:21	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Pants of Prophecy (16814)	Boots of Transcendence (16919)	Vambraces of Prophecy (16819)	Gloves of Prophecy (16812)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18469)	Zandalarian Hero Charm (19950)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Glowstar Rod (15281)
22	Globossi	N/A	Unknown	177.5	18	Jun 29	0:37	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Hazza'rah's Charm of Healing (19958)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Essence Gatherer (19435)
23	Freyda	Zeitgeist	Alliance	177.1	15	May 1	1:04	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Vambraces of Prophecy (16819)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Blessed Prayer Beads (19990)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Bonecreeper Stylus (13938)
24	Zeitgeist	NOC	Alliance	174.6	19	Jun 1	1:00	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Primalist's Seal (19863)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Drape of Benediction (18208)	Benediction (18608)	N/A	Dragon Finger (15282)
25	Holyvodochka	N/A	Unknown	174.1	20	Jun 23	1:11	Halo of Transcendence (16921)	Pendant of the Fallen Dragon (19371)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Girdle of Prophecy (16817)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Ring of Blackrock (19397)	Darkmoon Card: Blue Dragon (19288)	Rejuvenating Gem (19395)	Cloak of the Cosmos (18389)	Benediction (18608)	N/A	Crimson Shocker (17077)
26	Saver	N/A	Unknown	173.5	19	May 18	0:39	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Mantle of Prophecy (16816)	Truefaith Vestments (14154)	Belt of Transcendence (16925)	Senior Designer's Pantaloons (11841)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Fordring's Seal (16058)	Blessed Prayer Beads (19990)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Glowstar Rod (15281)
27	Новорег	МиБ Классик	Alliance	172.4	16	May 10	1:45	Crystal Adorned Crown (19132)	Tooth of Gnarr (13141)	Lieutenant Commander's Satin Mantle (23317)	Knight-Captain's Satin Tunic (23303)	Girdle of Prophecy (16817)	Marshal's Satin Pants (17603)	Boots of the Full Moon (18507)	Vambraces of Prophecy (16819)	Gloves of Prophecy (16812)	Seal of the Archmagus (17110)	Band of Sulfuras (19138)	Shard of the Scale (17064)	Royal Seal of Eldre'Thalas (18469)	Drape of Benediction (18208)	Hand of Edward the Odd (2243)	Fire Runed Grimoire (19142)	Bonecreeper Stylus (13938)
28	처녀별자리	N/A	Unknown	172.4	20	Jun 14	0:53	Halo of Transcendence (16921)	Pendant of the Fallen Dragon (19371)	Champion's Satin Mantle (23262)	Legionnaire's Satin Tunic (22885)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Dragonrider Boots (18102)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Ring of Blackrock (19397)	Fordring's Seal (16058)	Blessed Prayer Beads (19990)	Royal Seal of Eldre'Thalas (18469)	Hakkari Loa Cloak (19870)	Benediction (18608)	N/A	Essence Gatherer (19435)
29	Sethrix	Specimen	Alliance	171.1	17	May 30	0:57	Halo of Transcendence (16921)	Choker of Enlightenment (17109)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18469)	Zandalarian Hero Charm (19950)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Mar'li's Touch (19927)
30	Sparklës	N/A	Unknown	170.3	20	May 22	1:01	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Field Marshal's Satin Mantle (17604)	Truefaith Vestments (14154)	Whipvine Cord (18327)	Marshal's Satin Pants (17603)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Ring of Demonic Guile (18314)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18469)	Darkmoon Card: Blue Dragon (19288)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Lethtendris' Wand (18301)
31	Gahmjr	Pugstate	Horde	170.2	20	May 21	0:40	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Benediction (18608)	N/A	Dragon Finger (15282)
32	Dengii	GLI TCH	Alliance	169.9	19	May 9	1:00	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Lieutenant Commander's Satin Mantle (23317)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Knight-Lieutenant's Satin Walkers (23289)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Fordring's Seal (16058)	Primalist's Seal (19863)	Insignia of the Alliance (18862)	Royal Seal of Eldre'Thalas (18469)	Cloak of the Cosmos (18389)	Benediction (18608)	N/A	Stormrager (16997)
33	Hunkmunk	N/A	Unknown	169.7	19	Jun 21	1:08	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Zandalar Confessor's Mantle (19841)	Truefaith Vestments (14154)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Omnicast Boots (11822)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Songstone of Ironforge (12543)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18469)	Second Wind (11819)	Hakkari Loa Cloak (19870)	Will of Arlokk (19909)	N/A	Mar'li's Touch (19927)
34	Arimala	air fried	Horde	169.3	19	May 20	0:40	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	General's Satin Leggings (17625)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Rosewine Circle (13178)	Cauterizing Band (19140)	Darkmoon Card: Blue Dragon (19288)	Talisman of Ephemeral Power (18820)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Lethtendris' Wand (18301)
35	Hdan	Faint	Alliance	168.8	20	May 29	0:39	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Lieutenant Commander's Satin Mantle (23317)	Robes of Transcendence (16923)	Whipvine Cord (18327)	Leggings of Transcendence (16922)	Knight-Lieutenant's Satin Walkers (23289)	Bindings of Transcendence (16926)	Knight-Lieutenant's Satin Handwraps (23288)	Cauterizing Band (19140)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18469)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Benediction (18608)	N/A	Dragon Finger (15282)
36	Setha	N/A	Unknown	168.0	16	Jun 25	1:13	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Truefaith Vestments (14154)	Firemaw's Clutch (19400)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
37	Saheeli	N/A	Unknown	166.7	19	Jul 1	0:59	Zulian Headdress (22720)	The Eye of Zuldazar (19592)	Champion's Satin Mantle (23262)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	General's Satin Gloves (17620)	Cauterizing Band (19140)	Fordring's Seal (16058)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Zulian Scepter of Rites (22713)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
38	Hatamasch	N/A	Unknown	166.1	20	May 9	0:46	Crimson Felt Hat (18727)	Animated Chain Necklace (18723)	Mantle of Prophecy (16816)	Truefaith Vestments (14154)	Whipvine Cord (18327)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Fordring's Seal (16058)	Rosewine Circle (13178)	Blessed Prayer Beads (19990)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Mar'li's Touch (19927)
39	Loviathar	N/A	Unknown	165.4	20	Jul 5	1:01	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Mantle of Prophecy (16816)	Robes of the Exalted (13346)	Zandalar Confessor's Bindings (19842)	Ritualistic Legguards (19899)	Omnicast Boots (11822)	Zandalar Confessor's Wraps (19843)	Virtuous Gloves (22081)	Rosewine Circle (13178)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18469)	Second Wind (11819)	Hakkari Loa Cloak (19870)	The Hammer of Grace (11923)	Thaurissan's Royal Scepter (11928)	Skul's Ghastly Touch (13396)
40	Thirteen	N/A	Unknown	164.1	20	May 23	0:58	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Mantle of Prophecy (16816)	Robes of Prophecy (16815)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Talisman of Ephemeral Power (18820)	Royal Seal of Eldre'Thalas (18469)	Raincaster Drape (12110)	Benediction (18608)	N/A	Touch of Chaos (19861)
41	Grandeath	iddqd Pug	Alliance	163.4	19	May 18	0:31	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Vambraces of Prophecy (16819)	Gloves of Prophecy (16812)	Cauterizing Band (19140)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
42	Ketaminos	N/A	Unknown	161.0	20	Jun 12	0:44	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Fordring's Seal (16058)	Darkmoon Card: Blue Dragon (19288)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
43	Larrina	Live Laugh Lok'tar	Horde	160.4	20	May 3	0:46	Halo of Transcendence (16921)	Pendant of the Fallen Dragon (19371)	Mantle of Prophecy (16816)	Robes of Prophecy (16815)	Frostwolf Cloth Belt (19090)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Rapid Evolution (19369)	Rosewine Circle (13178)	Ring of Blackrock (19397)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18469)	Frostweaver Cape (12968)	Benediction (18608)	N/A	Essence Gatherer (19435)
44	Sûpërsîlvër	Eternity	Alliance	160.3	17	Jun 8	0:50	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Marshal's Satin Sandals (17607)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Band of Mending (22334)	Royal Seal of Eldre'Thalas (18469)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Dragon Finger (15282)
45	Cbeamer	N/A	Unknown	160.1	20	Jul 4	0:57	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Angelista's Grasp (19388)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Sublime Wristguards (18497)	Gloves of Prophecy (16812)	Eye of Orgrimmar (12545)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Benediction (18608)	N/A	Touch of Chaos (19861)
46	Timblast	N/A	Unknown	159.9	20	Jun 2	0:39	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Cauterizing Band (19140)	Fordring's Seal (16058)	Darkmoon Card: Blue Dragon (19288)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Lunar Wand (15283)
47	Mcfaithful	N/A	Unknown	159.3	20	Jun 4	0:47	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Firemaw's Clutch (19400)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Cauterizing Band (19140)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Glowstar Rod (15281)
48	Deragor	N/A	Unknown	158.2	19	May 18	0:50	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Mantle of Prophecy (16816)	Flowing Ritual Robes (20032)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Prophecy (16811)	Zandalar Confessor's Wraps (19843)	Gloves of Prophecy (16812)	Primalist's Band (19920)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18469)	Briarwood Reed (12930)	Hakkari Loa Cloak (19870)	Benediction (18608)	N/A	Dragon Finger (15282)
