Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Pucks	N/A	Unknown	666.2	33	Mar 1	2:18	Giantstalker's Helmet (16846)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
12	Mavina	feet	Horde	665.5	34	Mar 17	1:28	Mask of the Unforgiven (13404)	Mark of Fordring (15411)	Champion's Chain Shoulders (23252)	Legionnaire's Chain Hauberk (22874)	Warpwood Binding (18393)	Legionnaire's Chain Legguards (22875)	Giantstalker's Boots (16849)	Slashclaw Bracers (13211)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Bloodseeker (19107)
13	Hara	Unhinged	Alliance	662.4	37	Mar 13	1:11	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Knight-Captain's Chain Hauberk (23292)	Warpwood Binding (18393)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Wristguards of True Flight (18812)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
14	Heinrike	feet	Horde	657.1	34	Mar 17	1:28	Champion's Chain Helm (23251)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Legionnaire's Chain Hauberk (22874)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Slashclaw Bracers (13211)	Beaststalker's Gloves (16676)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cloak of the Shrouded Mists (17102)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
15	Yndy	N/A	Unknown	656.4	36	Mar 1	1:46	Giantstalker's Helmet (16846)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Tarnished Elven Ring (18500)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
16	Katano	N/A	Unknown	652.6	40	Mar 9	1:41	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Chain Shoulders (23307)	Giantstalker's Breastplate (16845)	Warpwood Binding (18393)	Dragonstalker's Legguards (16938)	Windreaver Greaves (13967)	Giantstalker's Bracers (16850)	Knight-Lieutenant's Chain Vices (23279)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
17	Nastylol	Ninth Order	Alliance	652.4	36	Mar 6	1:44	Lieutenant Commander's Chain Helm (23306)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Knight-Captain's Chain Hauberk (23292)	Giantstalker's Belt (16851)	Knight-Captain's Chain Legguards (23293)	Windreaver Greaves (13967)	Slashclaw Bracers (13211)	Knight-Lieutenant's Chain Vices (23279)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cloak of the Shrouded Mists (17102)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
18	Pookzz	Melee Makeout Party	Alliance	651.9	31	Mar 6	1:59	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Knight-Captain's Chain Hauberk (23292)	Giantstalker's Belt (16851)	Dragonstalker's Legguards (16938)	Windreaver Greaves (13967)	Giantstalker's Bracers (16850)	Knight-Lieutenant's Chain Vices (23279)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
19	Kittus	N/A	Unknown	651.7	23	Feb 14	2:21	Lieutenant Commander's Chain Helm (23306)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Knight-Captain's Chain Hauberk (23292)	Giantstalker's Belt (16851)	Dragonstalker's Legguards (16938)	Windreaver Greaves (13967)	Bracers of the Eclipse (18375)	Knight-Lieutenant's Chain Vices (23279)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Dark Phantom Cape (13122)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
20	Barbz	Barrens Border Control	Horde	650.6	39	Mar 14	1:25	Champion's Chain Helm (23251)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Legionnaire's Chain Hauberk (22874)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Windreaver Greaves (13967)	Wristguards of True Flight (18812)	Giantstalker's Gloves (16852)	Painweaver Band (13098)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
21	Aila	Carnage	Alliance	649.1	20	Mar 16	2:47	Lieutenant Commander's Chain Helm (23306)	Mark of Fordring (15411)	Giantstalker's Epaulets (16848)	Knight-Captain's Chain Hauberk (23292)	Cadaverous Belt (14636)	Knight-Captain's Chain Legguards (23293)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
22	Marzey	Plague	Alliance	648.2	38	Mar 2	1:46	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Chain Shoulders (23307)	Knight-Captain's Chain Hauberk (23292)	Giantstalker's Belt (16851)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Peacemaker (18725)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
23	Tag	N/A	Unknown	643.3	33	Jan 20	1:59	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Ogre Forged Hauberk (18530)	Giantstalker's Belt (16851)	Devilsaur Leggings (15062)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Painweaver Band (13098)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
24	Lilchud	THREATCAPPED	Horde	642.6	37	Feb 13	1:27	Dragonstalker's Helm (16939)	Mark of Fordring (15411)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Wristguards of True Flight (18812)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
25	Pericol	Aftershock	Alliance	642.5	20	Feb 2	2:46	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Knight-Captain's Chain Hauberk (23292)	Frostbite Girdle (14502)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
26	Neverby	N/A	Unknown	639.3	39	Feb 23	1:22	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
27	Tusk	all good	Horde	638.1	38	Mar 14	1:48	Giantstalker's Helmet (16846)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Peacemaker (18725)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
28	Maridius	Guillotine	Horde	637.8	39	Feb 23	1:25	Champion's Chain Helm (23251)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Warpwood Binding (18393)	Legionnaire's Chain Legguards (22875)	Windreaver Greaves (13967)	Slashclaw Bracers (13211)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
29	Aeonn	Geisterjäger	Alliance	636.8	18	Mar 10	3:23	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Knight-Captain's Chain Hauberk (23292)	Warpwood Binding (18393)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Slashclaw Bracers (13211)	Knight-Lieutenant's Chain Vices (23279)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
30	Talonar	N/A	Unknown	636.3	23	Feb 14	2:21	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Chain Shoulders (23307)	Knight-Captain's Chain Hauberk (23292)	Warpwood Binding (18393)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Knight-Lieutenant's Chain Vices (23279)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
31	Dori	Adequate	Horde	634.6	39	Feb 26	1:27	Giantstalker's Helmet (16846)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Deep River Cloak (15789)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
32	Turtles	Impact	Horde	633.9	21	Jan 22	2:48	Dragonstalker's Helm (16939)	Mark of Fordring (15411)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Devilsaur Leggings (15062)	Windreaver Greaves (13967)	Giantstalker's Bracers (16850)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cloak of the Shrouded Mists (17102)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
33	Huntcavalry	Crowned	Horde	633.3	34	Mar 16	1:53	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Legionnaire's Chain Hauberk (22874)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
34	Tommywiseau	RTR	Horde	632.6	39	Feb 13	2:00	Giantstalker's Helmet (16846)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
35	Aldamar	N/A	Unknown	632.3	39	Mar 16	1:28	Lieutenant Commander's Chain Helm (23306)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Knight-Lieutenant's Chain Vices (23279)	Band of Accuria (17063)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
36	Wabbitseason	Hallway Dogs	Horde	631.1	37	Feb 20	2:09	Champion's Chain Helm (23251)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Legionnaire's Chain Hauberk (22874)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Mongoose Boots (18506)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cloak of the Shrouded Mists (17102)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
37	Kronnos	Pulse Dienstag	Horde	630.0	33	Mar 11	1:40	Champion's Chain Helm (23251)	Mark of Fordring (15411)	Giantstalker's Epaulets (16848)	Savage Gladiator Chain (11726)	Giantstalker's Belt (16851)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
38	Crutuzh	N/A	Unknown	627.3	35	Feb 4	2:02	Giantstalker's Helmet (16846)	Mark of Fordring (15411)	Giantstalker's Epaulets (16848)	Legionnaire's Chain Hauberk (22874)	Warpwood Binding (18393)	Legionnaire's Chain Legguards (22875)	Windreaver Greaves (13967)	Slashclaw Bracers (13211)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Bloodseeker (19107)
39	Boonreturns	Unhinged	Alliance	626.8	37	Mar 13	1:11	Dragonstalker's Helm (16939)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Chain Shoulders (23307)	Knight-Captain's Chain Hauberk (23292)	Warpwood Binding (18393)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Slashclaw Bracers (13211)	Knight-Lieutenant's Chain Vices (23279)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
40	Venn	WOODDEPARTMENT	Alliance	626.4	34	Mar 14	1:41	Giantstalker's Helmet (16846)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
41	Arrowtoface	Dawnbreaker	Horde	626.1	38	Feb 1	2:03	Backwood Helm (18421)	Onyxia Tooth Pendant (18404)	Giantstalker's Epaulets (16848)	Savage Gladiator Chain (11726)	Giantstalker's Belt (16851)	Legionnaire's Chain Legguards (22875)	Blood Guard's Chain Greaves (22843)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Royal Seal of Eldre'Thalas (18473)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
42	Cheba	N/A	Unknown	625.8	39	Mar 3	1:40	Champion's Chain Helm (23251)	Evil Eye Pendant (18381)	Giantstalker's Epaulets (16848)	Legionnaire's Chain Hauberk (22874)	Warpwood Binding (18393)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
43	Gofu	Malediction	Alliance	622.8	39	Feb 3	1:48	Dragonstalker's Helm (16939)	Mark of Fordring (15411)	Giantstalker's Epaulets (16848)	Giantstalker's Breastplate (16845)	Giantstalker's Belt (16851)	Dragonstalker's Legguards (16938)	Giantstalker's Boots (16849)	Beaststalker's Bindings (16681)	Giantstalker's Gloves (16852)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Lok'delar, Stave of the Ancient Keepers (18715)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
44	Seggz	AV RANKER	Horde	621.5	21	Feb 27	2:26	Champion's Chain Helm (23251)	Onyxia Tooth Pendant (18404)	Champion's Chain Shoulders (23252)	Legionnaire's Chain Hauberk (22874)	Giantstalker's Belt (16851)	Giantstalker's Leggings (16847)	Windreaver Greaves (13967)	Giantstalker's Bracers (16850)	Giantstalker's Gloves (16852)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Royal Seal of Eldre'Thalas (18473)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Barbarous Blade (18520)	N/A	Rhok'delar, Longbow of the Ancient Keepers (18713)
