Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Pawz	TL	Horde	831.4	19	Jun 15	0:25	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	N/A
12	Nairoby	N/A	Unknown	830.2	20	May 9	0:38	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Zandalarian Hero Medallion (19949)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
13	Golemsky	Saints	Alliance	825.3	20	May 30	0:38	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
14	Peepoweird	N/A	Unknown	810.1	20	May 9	0:28	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Forest Stalker's Bracers (19587)	General's Dragonhide Gloves (16555)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Draconic Maul (19358)	N/A	N/A
15	Bearabletank	Full Circle	Alliance	800.5	20	May 10	0:41	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
16	Mokasit	N/A	Unknown	799.6	20	May 2	0:43	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Ring of Living Stone (18400)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Deep River Cloak (15789)	Manual Crowd Pummeler (9449)	N/A	N/A
17	Raincloud	Ungoro Smokehouse	Alliance	796.8	19	May 9	0:42	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Dragonhide Shoulders (23309)	Knight-Captain's Dragonhide Chestpiece (23294)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Shadowcraft Bracers (16710)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
18	Xohstwo	ook	Horde	794.3	20	May 25	0:35	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Bracers of the Eclipse (18375)	General's Dragonhide Gloves (16555)	Master Dragonslayer's Ring (19384)	Band of Accuria (17063)	Counterattack Lodestone (18537)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
19	Iesha	Azeroth Coffee Company R2	Alliance	793.9	20	May 2	0:46	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Cadaverous Armor (14637)	Shadowcraft Belt (16713)	Shadowcraft Pants (16709)	Shadowcraft Boots (16711)	Wristguards of Stability (19146)	Shadowcraft Gloves (16712)	Band of Accuria (17063)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Manual Crowd Pummeler (9449)	N/A	N/A
20	Khat	N/A	Unknown	793.8	20	May 7	0:39	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
21	Dikx	Specimen	Alliance	782.9	20	Jun 6	0:36	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Malfurion's Blessed Bulwark (19405)	Molten Belt (19163)	Abyssal Leather Leggings (20665)	Blooddrenched Footpads (19906)	Primal Batskin Bracers (19687)	Primal Batskin Gloves (19686)	Tarnished Elven Ring (18500)	Band of Jin (19925)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Draconic Maul (19358)	N/A	Egan's Blaster (13289)
22	Weebfurryqt	Repulsive Management	Alliance	781.9	20	May 1	0:31	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Cloudrunner Girdle (13252)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
23	Wazuke	N/A	Unknown	773.1	20	May 10	0:46	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Death's Clutch (14503)	Primal Batskin Jerkin (19685)	Belt of Preserved Heads (20216)	Plaguehound Leggings (18736)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Primal Batskin Gloves (19686)	Circle of Applied Force (19432)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
24	Hack	Excessive	Horde	772.4	20	May 19	0:49	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Circle of Applied Force (19432)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Draconic Maul (19358)	N/A	Egan's Blaster (13289)
25	Incandeza	Delirium	Alliance	770.9	20	Jun 6	0:38	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Deepfury Bracers (13120)	Marshal's Dragonhide Gauntlets (16448)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Darkmoon Card: Maelstrom (19289)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
26	Dagnice	Unboon	Alliance	769.4	19	May 2	0:47	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Cloudrunner Girdle (13252)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
27	Erbärmlich	N/A	Unknown	768.7	19	May 2	0:38	Wolfshead Helm (8345)	Prestor's Talisman of Connivery (19377)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Cloudrunner Girdle (13252)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Bracers of the Eclipse (18375)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
28	Baddies	Small Pharma	Horde	764.8	20	May 2	0:43	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Cloudrunner Girdle (13252)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	N/A
29	Dexst	Classic Community	Alliance	763.7	20	May 10	0:34	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Shroud of Domination (22337)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
30	Jonaviey	N/A	Unknown	760.9	20	Jun 11	0:36	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Deepfury Bracers (13120)	General's Dragonhide Gloves (16555)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Draconic Maul (19358)	N/A	N/A
31	Raveonette	Sun Thieves	Alliance	758.6	18	May 10	0:47	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
32	Atieshprio	hold w	Alliance	757.8	18	May 9	0:33	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Zulian Tigerhide Cloak (19907)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
33	Friendshaped	Barrens Border Control	Horde	757.6	20	May 2	0:37	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Dragonhide Chestpiece (22877)	Molten Belt (19163)	Devilsaur Leggings (15062)	General's Dragonhide Boots (16554)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	N/A
34	Rahtem	N/A	Unknown	755.2	18	May 25	1:02	Wolfshead Helm (8345)	Prestor's Talisman of Connivery (19377)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Darkmoon Card: Maelstrom (19289)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
35	Creptyne	The Pond pug	Horde	748.6	20	May 7	0:32	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Cadaverous Armor (14637)	Molten Belt (19163)	Devilsaur Leggings (15062)	Swiftfoot Treads (15861)	Bracers of the Eclipse (18375)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Stoneskin Gargoyle Cape (13397)	Bonecrusher (18420)	N/A	N/A
36	Kirari	N/A	Unknown	747.5	20	Jun 4	0:40	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Wyrmhide Spaulders (12082)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Primal Batskin Gloves (19686)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Bonecrusher (18420)	N/A	N/A
37	Luulu	Eternal	Alliance	745.6	20	May 2	1:00	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Primal Batskin Bracers (19687)	Primal Batskin Gloves (19686)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Draconic Maul (19358)	N/A	N/A
38	Rasend	Fordi vi kan	Horde	745.2	20	Jun 10	0:33	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Zulian Tigerhide Cloak (19907)	The Unstoppable Force (19323)	N/A	N/A
39	Shapeshafted	Specimen	Alliance	744.3	20	May 2	0:43	Wolfshead Helm (8345)	Prestor's Talisman of Connivery (19377)	Wyrmhide Spaulders (12082)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Knight-Lieutenant's Dragonhide Grips (23280)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	N/A
40	Massivekitty	Surge	Alliance	743.7	20	May 2	0:31	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Taut Dragonhide Belt (19396)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
41	Tadii	Deja Vu	Alliance	740.4	20	May 1	0:30	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Taut Dragonhide Belt (19396)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
42	Myna	Omen	Alliance	739.8	20	Jun 1	0:45	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Blooddrenched Footpads (19906)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Tarnished Elven Ring (18500)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Draconic Maul (19358)	N/A	Egan's Blaster (13289)
43	Hercus	Death N Taxes	Horde	737.3	18	May 6	0:37	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Blackmist Armguards (12966)	Aged Core Leather Gloves (18823)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
44	Cheddars	Venom	Horde	737.0	20	May 17	0:39	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
45	Dovah	The Pond pug	Horde	733.0	20	Jul 3	0:34	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Deepfury Bracers (13120)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Master Dragonslayer's Ring (19384)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Manual Crowd Pummeler (9449)	N/A	N/A
46	Useftep	The Mage Union	Alliance	732.4	19	Jul 6	0:53	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Primal Batskin Gloves (19686)	Master Dragonslayer's Ring (19384)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Might of the Tribe (22712)	Nat Pagle's Fish Terminator (19944)	N/A	Egan's Blaster (13289)
47	Ropid	Hammerfall	Alliance	724.4	20	May 18	0:28	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Deepfury Bracers (13120)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Draconic Maul (19358)	N/A	Idol of Rejuvenation (22398)
