Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Beisikk	N/A	Unknown	487.5	20	May 7	0:37	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	High Councillor's Mantle (10142)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Darkwater Bracers (10800)	Adventurer's Gloves (10260)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	N/A
12	Bertrant	N/A	Unknown	483.6	20	May 14	0:48	Crimson Felt Hat (18727)	Jeklik's Opaline Talisman (19923)	Kentic Amice (11624)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Orphic Bracers (18337)	Bloodtinged Gloves (19929)	Cyclopean Band (11824)	Band of Rumination (18103)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Jin'do's Judgment (19884)	N/A	N/A
13	Stuba	N/A	Unknown	481.6	20	Jun 25	0:47	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Cyclone Spaulders (18528)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Staff of the Shadow Flame (19356)	N/A	Idol of Rejuvenation (22398)
14	Tesquakka	N/A	Unknown	476.6	20	May 2	0:40	Crimson Felt Hat (18727)	Choker of Enlightenment (17109)	Burial Shawl (18681)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Flarecore Leggings (19165)	Waterspout Boots (18322)	Tearfall Bracers (13409)	Earth Warder's Gloves (21318)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	Staff of Dominance (18842)	N/A	N/A
15	Moonbunny	N/A	Unknown	472.1	20	May 8	0:41	The Hexxer's Cover (19886)	Star of Mystaria (12103)	Burial Shawl (18681)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Taut Dragonhide Gloves (19390)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Claw of Chromaggus (19347)	Therazane's Touch (19315)	N/A
16	Honeydudu	N/A	Unknown	471.1	20	May 27	0:39	Warlord's Dragonhide Helmet (16550)	Star of Mystaria (12103)	Warlord's Dragonhide Epaulets (16551)	Bloodvine Vest (19682)	Frostwolf Cloth Belt (19090)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	High Councillor's Bracers (10136)	Ogreseer Fists (11665)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Insignia of the Horde (18853)	High Councillor's Cloak (10138)	Smashing Star (15228)	Tome of Arcane Domination (19308)	N/A
17	Gorepaw	Delete The Logs	Horde	456.9	20	Jun 13	0:40	Celestial Crown (14312)	Star of Mystaria (12103)	High Councillor's Mantle (10142)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Dreamweave Gloves (10019)	Eye of Orgrimmar (12545)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18470)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Claw of Chromaggus (19347)	Arachnidian Branch (15985)	N/A
18	Normajeanne	La French Connection	Horde	453.1	20	Jun 9	0:44	Mish'undare, Circlet of the Mind Flayer (19375)	Orb of the Darkmoon (19426)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Band of Forced Concentration (19403)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
19	Angerboomy	N/A	Unknown	452.1	20	May 6	0:32	Green Lens (10504)	Star of Mystaria (12103)	Eternal Spaulders (14335)	Master's Vest (10246)	Angelista's Grasp (19388)	Luminary Kilt (11823)	Bloodvine Boots (19684)	Master's Bracers (10248)	Ogreseer Fists (11665)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Spirit of Aquementas (11904)	N/A
20	Salmakia	N/A	Unknown	448.6	20	Jun 12	0:44	Mighty Helmet (10150)	Choker of the Fire Lord (18814)	Master's Mantle (10253)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nightshade Armguards (10223)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Zandalarian Hero Charm (19950)	Eye of the Beast (13968)	Archivist Cape (13386)	Claw of Chromaggus (19347)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
21	Mazdamundi	Impulse	Alliance	444.8	20	May 5	0:49	High Councillor's Circlet (10139)	Orb of the Darkmoon (19426)	High Councillor's Mantle (10142)	High Councillor's Tunic (10135)	Mana Igniting Cord (19136)	Flarecore Leggings (19165)	Master's Boots (10247)	Master's Bracers (10248)	Peerless Gloves (15429)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Master's Cloak (10249)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	N/A
22	Phunkythang	N/A	Unknown	440.7	20	Jun 29	0:46	Lieutenant Commander's Dragonhide Headguard (23308)	Soul Corrupter's Necklace (19876)	Field Marshal's Dragonhide Spaulders (16449)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Royal Seal of Eldre'Thalas (18470)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Therazane's Touch (19315)	N/A
23	Plsinvtoraid	Ready Set Wipe (official)	Alliance	436.4	16	Jun 3	0:50	Green Lens (10504)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dragonhide Shoulders (23309)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Ring of Blackrock (19397)	Zanzil's Band (19905)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
24	Chocodada	N/A	Unknown	435.7	18	Jul 6	1:24	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Burial Shawl (18681)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Mighty Armsplints (10147)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Zanzil's Band (19905)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Staff of Dominance (18842)	N/A	N/A
25	Laurenbobby	N/A	Unknown	435.7	20	May 25	0:52	Crimson Felt Hat (18727)	Pristine Enchanted South Seas Kelp (19613)	Kentic Amice (11624)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Ring of Blackrock (19397)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	N/A
26	Primuh	N/A	Unknown	435.2	20	May 2	1:00	Crimson Felt Hat (18727)	Orb of the Darkmoon (19426)	Kentic Amice (11624)	Robe of Everlasting Night (18385)	Firemaw's Clutch (19400)	Flarecore Leggings (19165)	Waterspout Boots (18322)	Master's Bracers (10248)	Bloodtinged Gloves (19929)	Maiden's Circle (13001)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	High Councillor's Cloak (10138)	Jin'do's Judgment (19884)	N/A	Egan's Blaster (13289)
27	Ofidia	Goblinbl	Horde	432.3	20	May 26	0:43	Cenarion Helm (16834)	Jeklik's Opaline Talisman (19923)	Burial Shawl (18681)	Flowing Ritual Robes (20032)	Mana Igniting Cord (19136)	Flarecore Leggings (19165)	Necropile Boots (14631)	Elegant Bracers (10213)	Bloodtinged Gloves (19929)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
28	Arzarzarzar	N/A	Unknown	428.6	20	Jun 11	0:35	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Elegant Bracers (10213)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
29	Antihealz	N/A	Unknown	426.8	20	May 15	0:57	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Taut Dragonhide Gloves (19390)	Band of Servitude (22721)	Dragonslayer's Signet (18403)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of the Hakkari Worshippers (22711)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
30	Stevewilson	Straight Outta Old Town	Alliance	424.2	19	May 13	1:03	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Field Marshal's Dragonhide Spaulders (16449)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Adventurer's Legguards (10262)	High Councillor's Boots (10137)	Elegant Bracers (10213)	Taut Dragonhide Gloves (19390)	Band of Servitude (22721)	Songstone of Ironforge (12543)	Gnomish Death Ray (10645)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Grand Marshal's Mageblade (23451)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
31	Phantomdruid	MaHeKeHbI	Alliance	423.9	18	Jun 17	0:49	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Field Marshal's Dragonhide Spaulders (16449)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Flarecore Leggings (19165)	Betrayer's Boots (19897)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Maiden's Circle (13001)	Rune Band of Wizardry (22339)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Grand Marshal's Mageblade (23451)	Master Dragonslayer's Orb (19366)	Idol of Rejuvenation (22398)
32	Alphos	N/A	Unknown	416.3	20	May 23	0:47	Mish'undare, Circlet of the Mind Flayer (19375)	Orb of the Darkmoon (19426)	Master's Mantle (10253)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	High Councillor's Bracers (10136)	Mighty Gauntlets (10149)	Maiden's Circle (13001)	Rune Band of Wizardry (22339)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Tome of Arcane Domination (19308)	N/A
33	Muzzleloader	N/A	Unknown	413.4	20	Jun 8	1:25	Mish'undare, Circlet of the Mind Flayer (19375)	Soul Corrupter's Necklace (19876)	Burial Shawl (18681)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Master's Bracers (10248)	Nightshade Gloves (10225)	Songstone of Ironforge (12543)	Ring of Blackrock (19397)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Hakkari Worshippers (22711)	Staff of Dominance (18842)	N/A	N/A
34	Gronsha	N/A	Unknown	412.7	20	May 29	0:54	Cenarion Helm (16834)	Enchanted South Seas Kelp (19612)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Belt of Untapped Power (22716)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Band of Rumination (18103)	Cauterizing Band (19140)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Shadow Wing Focus Staff (19355)	N/A	Egan's Blaster (13289)
35	Boomer	Internet Dragon Slayers	Alliance	411.9	18	May 23	0:35	Councillor's Circlet (10097)	Choker of the Fire Lord (18814)	Bonecaster's Spaulders (14298)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Maiden's Circle (13001)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
36	털찐거에요	N/A	Unknown	409.9	20	Jun 24	0:53	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Forced Concentration (19403)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
37	Upaghataka	N/A	Unknown	409.2	18	May 2	0:41	Crimson Felt Hat (18727)	Orb of the Darkmoon (19426)	Burial Shawl (18681)	Robe of Everlasting Night (18385)	Firemaw's Clutch (19400)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Mighty Armsplints (10147)	Taut Dragonhide Gloves (19390)	Ring of Blackrock (19397)	Eye of Orgrimmar (12545)	Neltharion's Tear (19379)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	N/A
38	Koudi	N/A	Unknown	406.3	20	May 17	0:50	The Hexxer's Cover (19886)	Pristine Enchanted South Seas Kelp (19613)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Bloodtinged Gloves (19929)	Maiden's Circle (13001)	Maiden's Circle (13001)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	N/A
39	Corlys	N/A	Unknown	405.7	19	May 16	0:57	The Hexxer's Cover (19886)	Jeklik's Opaline Talisman (19923)	Shroud of the Nathrezim (18720)	Bloodvine Vest (19682)	Cenarion Belt (16828)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Ogreseer Fists (11665)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Insignia of the Alliance (18863)	Eye of the Beast (13968)	Cloak of the Hakkari Worshippers (22711)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
40	Sophimoon	N/A	Unknown	405.4	19	Jun 9	0:53	Cenarion Helm (16834)	Orb of the Darkmoon (19426)	Burial Shawl (18681)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Bloodtinged Gloves (19929)	Ring of Blackrock (19397)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	Claw of Chromaggus (19347)	Tome of Arcane Domination (19308)	N/A
41	Purewood	Second Mains	Alliance	405.0	20	May 2	0:53	Cenarion Helm (16834)	Star of Mystaria (12103)	Mantle of the Blackwing Cabal (19370)	Robe of Everlasting Night (18385)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Waterspout Boots (18322)	Sublime Wristguards (18497)	Ogreseer Fists (11665)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
42	Drgirlfriend	Descendants of Hope	Alliance	404.0	18	Jun 7	1:18	Crimson Felt Hat (18727)	Soul Corrupter's Necklace (19876)	Burial Shawl (18681)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Orphic Bracers (18337)	Taut Dragonhide Gloves (19390)	Songstone of Ironforge (12543)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
43	Typicalkmac	N/A	Unknown	404.0	20	Jun 9	0:46	Cenarion Helm (16834)	Choker of Enlightenment (17109)	Burial Shawl (18681)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Band of the Hierophant (13096)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Frostwolf Advisor's Cloak (19085)	Lok'amir il Romathis (19360)	Tome of Arcane Domination (19308)	N/A
44	Nordbrand	N/A	Unknown	404.0	19	Jun 26	0:49	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Warlord's Dragonhide Epaulets (16551)	Robe of Volatile Power (19145)	Firemaw's Clutch (19400)	Legionnaire's Dragonhide Leggings (22878)	Omnicast Boots (11822)	Bracers of Arcane Accuracy (19374)	Taut Dragonhide Gloves (19390)	Maiden's Circle (13001)	Band of Servitude (22721)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	N/A
45	Oomlicious	HT	Alliance	403.3	20	Jun 8	0:44	The Hexxer's Cover (19886)	Star of Mystaria (12103)	Field Marshal's Dragonhide Spaulders (16449)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Mar'li's Eye (19930)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
46	Jbroseph	OFFSLAUGHT	Alliance	401.9	19	May 6	1:04	Stormrage Cover (16900)	Star of Mystaria (12103)	Burial Shawl (18681)	Master's Vest (10246)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Waterspout Boots (18322)	Feralheart Bracers (22108)	Ogreseer Fists (11665)	Dragonslayer's Signet (18403)	Band of Rumination (18103)	Eye of the Beast (13968)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Jin'do's Judgment (19884)	N/A	N/A
47	논골	N/A	Unknown	401.4	20	Jun 23	0:57	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Band of Forced Concentration (19403)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
48	Tabbitab	N/A	Unknown	399.8	20	May 29	0:33	Mish'undare, Circlet of the Mind Flayer (19375)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Mighty Armsplints (10147)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Band of Forced Concentration (19403)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Staff of Dominance (18842)	N/A	N/A
