Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
14	Bellabear	N/A	Unknown	533.8	20	May 3	0:29	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Myrmidon's Signet (2246)	Hand of Justice (11815)	Mark of the Chosen (17774)	Shifting Cloak (18511)	Manual Crowd Pummeler (9449)	N/A	N/A
15	Birdwatcher	Hammerfall	Alliance	528.8	20	May 18	0:31	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
16	Nanatam	FSF	Horde	515.1	20	Jul 2	0:46	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Spaulders of the Unseen (13116)	Breastplate of Bloodthirst (12757)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Blooddrenched Footpads (19906)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
17	Xohstwo	ook	Horde	512.0	16	Jul 3	0:58	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Bracers of the Eclipse (18375)	General's Dragonhide Gloves (16555)	Master Dragonslayer's Ring (19384)	Band of Accuria (17063)	Rune of the Guard Captain (19120)	Zandalarian Hero Medallion (19949)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
18	Beastmodezz	N/A	Unknown	509.7	20	Jun 10	0:30	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Malfurion's Blessed Bulwark (19405)	Molten Belt (19163)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
19	Ascindia	N/A	Unknown	509.7	20	Jul 3	0:47	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
20	Mômo	N/A	Unknown	507.8	20	Jul 7	0:30	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Primal Batskin Gloves (19686)	Circle of Applied Force (19432)	Don Julio's Band (19325)	Hand of Justice (11815)	Mark of the Chosen (17774)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
21	Lildrood	PugChamp	Alliance	501.8	19	May 2	0:36	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Knight-Captain's Dragonhide Leggings (23295)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Knight-Lieutenant's Dragonhide Grips (23280)	Don Julio's Band (19325)	Seal of the Gurubashi Berserker (22722)	Mark of Tyranny (13966)	Mark of the Chosen (17774)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
22	Doombear	The Unmakers	Horde	498.6	20	Jul 6	0:41	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Mark of the Chosen (17774)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
23	Julleiuz	N/A	Unknown	486.9	20	Jun 3	0:55	Champion's Dragonhide Headguard (23253)	The Eye of Hakkar (19856)	Champion's Dragonhide Shoulders (23254)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Legionnaire's Dragonhide Leggings (22878)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Blood Guard's Dragonhide Grips (22863)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Cloak of Firemaw (19398)	Manual Crowd Pummeler (9449)	N/A	N/A
24	Sparkyd	N/A	Unknown	486.5	17	Jun 14	0:38	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Draconic Maul (19358)	N/A	N/A
25	Adublablaang	ICE	Horde	477.9	20	May 9	0:35	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Shadowcraft Spaulders (16708)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Heavy Dark Iron Ring (18879)	Mark of Tyranny (13966)	Blackhand's Breadth (13965)	Elementium Threaded Cloak (19386)	Manual Crowd Pummeler (9449)	N/A	N/A
26	Dumpling	N/A	Unknown	477.6	15	May 1	0:39	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
27	Jortszilla	HCDC	Horde	475.5	20	May 7	0:36	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Champion's Dragonhide Shoulders (23254)	Legionnaire's Dragonhide Chestpiece (22877)	Molten Belt (19163)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	N/A
28	Drumcode	Authentic	Horde	474.1	20	Jun 11	0:23	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Abyssal Leather Bracers (20681)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
29	Akakabutó	N/A	Unknown	473.9	20	May 7	0:44	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Primal Batskin Bracers (19687)	Primal Batskin Gloves (19686)	Don Julio's Band (19325)	Archimtiros' Ring of Reckoning (19376)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
30	Jenusia	Sweet Remustard	Horde	473.4	20	Jun 23	0:34	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Band of Accuria (17063)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
31	Nichie	Capybaras	Horde	463.1	20	May 8	0:41	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Quick Strike Ring (18821)	Band of Accuria (17063)	Mark of the Chosen (17774)	Drake Fang Talisman (19406)	Dragon's Blood Cape (17107)	Draconic Maul (19358)	N/A	Egan's Blaster (13289)
32	Koettbjoern	Redeye	Horde	462.6	20	Jun 11	0:37	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Band of Accuria (17063)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
33	Pagge	WhyAreYouRunning	Horde	461.2	20	May 1	0:36	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Taut Dragonhide Belt (19396)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Darkmoon Card: Maelstrom (19289)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
34	Kazstormrage	Kitten Safety Squad	Alliance	458.5	19	Jun 17	0:45	Eye of Rend (12587)	Skibi's Pendant (13089)	Spaulders of the Unseen (13116)	Primal Batskin Jerkin (19685)	Serpentine Sash (13118)	Plaguehound Leggings (18736)	Mongoose Boots (18506)	Primal Batskin Bracers (19687)	Primal Batskin Gloves (19686)	Myrmidon's Signet (2246)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Smoking Heart of the Mountain (11811)	Blackveil Cape (11626)	Manual Crowd Pummeler (9449)	N/A	N/A
35	Moodiesel	N/A	Unknown	458.1	20	Jun 13	0:40	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Malfurion's Blessed Bulwark (19405)	Molten Belt (19163)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Master Dragonslayer's Ring (19384)	Band of Accuria (17063)	Essence of the Pure Flame (18815)	Drake Fang Talisman (19406)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
36	Nìtsu	Sappers on Pull	Alliance	457.5	19	May 1	0:37	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Malfurion's Blessed Bulwark (19405)	Molten Belt (19163)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Heavy Dark Iron Ring (18879)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Blackhand's Breadth (13965)	Elementium Threaded Cloak (19386)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
37	Naturesdeath	N/A	Unknown	455.3	20	Jun 13	0:44	Mask of the Unforgiven (13404)	Will of the Martyr (17044)	Truestrike Shoulders (12927)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Dark Heart Pants (20627)	Blooddrenched Footpads (19906)	Blackmist Armguards (12966)	Shadow Panther Hide Gloves (20259)	Blackstone Ring (17713)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Smoking Heart of the Mountain (11811)	Elementium Threaded Cloak (19386)	Manual Crowd Pummeler (9449)	N/A	Idol of Rejuvenation (22398)
38	Vendettav	N/A	Unknown	453.3	20	May 7	0:53	Blooddrenched Mask (22718)	Mark of Fordring (15411)	Wyrmtongue Shoulders (13358)	Breastplate of Bloodthirst (12757)	Vosh'gajin's Strand (13962)	Devilsaur Leggings (15062)	Pads of the Dread Wolf (13210)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Seal of the Dawn (13209)	Rune of the Guard Captain (19120)	Stoneskin Gargoyle Cape (13397)	Warden Staff (943)	N/A	Egan's Blaster (13289)
39	Khat	Moonlight	Alliance	451.4	20	May 11	0:52	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Smoking Heart of the Mountain (11811)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
40	Sleepyvynce	The Culdesac	Alliance	449.5	19	May 6	0:40	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Don Julio's Band (19325)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Draconic Maul (19358)	N/A	N/A
41	Vigueur	N/A	Unknown	448.8	18	May 17	0:51	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Shadowcraft Spaulders (16708)	Legionnaire's Dragonhide Chestpiece (22877)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Thrall's Resolve (12544)	Rune of the Guard Captain (19120)	Mark of Tyranny (13966)	Might of the Tribe (22712)	Manual Crowd Pummeler (9449)	N/A	N/A
42	Ernouf	N/A	Unknown	447.5	20	Jun 26	0:43	Lizardscale Eyepatch (19945)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Archimtiros' Ring of Reckoning (19376)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
43	Corainata	Unphased	Horde	446.6	20	May 9	0:26	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Dragon's Blood Cape (17107)	High Warlord's Pulverizer (18868)	N/A	N/A
44	Wyrmsbane	N/A	Unknown	444.4	20	Jun 2	0:40	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Blooddrenched Leggings (19889)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Aged Core Leather Gloves (18823)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Smoking Heart of the Mountain (11811)	Mark of Tyranny (13966)	Elementium Threaded Cloak (19386)	Manual Crowd Pummeler (9449)	N/A	N/A
45	Homcy	Adequate	Horde	442.5	19	May 2	0:39	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
46	Ephemeral	Red Team	Horde	442.1	19	May 30	0:52	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Taut Dragonhide Belt (19396)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Don Julio's Band (19325)	Band of Accuria (17063)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
