Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
22	Aoebot	SQUAWK	Horde	724.6	40	Aug 14	1:22:55	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Eyestalk Waist Cord (22730)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Netherwind Gloves (16913)	Ring of Spell Power (19147)	Band of Vaulted Secrets (21414)	Mind Quickening Gem (19339)	Eye of the Beast (13968)	Cloak of the Devoured (22731)	Sharpened Silithid Femur (21622)	Royal Scepter of Vek'lor (21597)	Bonecreeper Stylus (13938)
23	Dondortwo	Faint	Alliance	723.7	35	Aug 10	49:19	Field Marshal's Coronet (16441)	Choker of Enlightenment (17109)	Lieutenant Commander's Silk Mantle (23319)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Knight-Lieutenant's Silk Handwraps (23290)	Ring of Spell Power (19147)	Rune Band of Wizardry (22339)	Mind Quickening Gem (19339)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
24	Leshtat	N/A	Unknown	720.9	37	Aug 17	1:34:44	Mish'undare, Circlet of the Mind Flayer (19375)	Amulet of Vek'nilash (21608)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Eyestalk Waist Cord (22730)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Netherwind Gloves (16913)	Ring of the Fallen God (21709)	Ring of Spell Power (19147)	Mind Quickening Gem (19339)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
25	Lilcinder	stay in your lane	Alliance	716.9	40	Aug 6	1:06:34	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Bloodvine Vest (19682)	Eyestalk Waist Cord (22730)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Knight-Lieutenant's Silk Handwraps (23290)	Ring of Spell Power (19147)	Band of Forced Concentration (19403)	Mind Quickening Gem (19339)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
26	Biscuits	SQUAWK	Horde	714.8	40	Aug 14	1:22:55	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Gloves of the Hypnotic Flame (18808)	Ring of the Fallen God (21709)	Band of Forced Concentration (19403)	Talisman of Ephemeral Power (18820)	Mind Quickening Gem (19339)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Tome of Fiery Arcana (19311)	Pyric Caduceus (11748)
27	Zrd	ARKHAM	Horde	713.9	40	Aug 6	1:28:11	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Enigma Robes (21343)	Eyestalk Waist Cord (22730)	Leggings of the Black Blizzard (21461)	Blood Guard's Silk Walkers (22860)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Rune Band of Wizardry (22339)	Band of Forced Concentration (19403)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Tome of Fiery Arcana (19311)	Bonecreeper Stylus (13938)
28	祝君好呀	玉虚宫	Alliance	712.3	40	Aug 15	1:41:15	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Enigma Robes (21343)	Mana Igniting Cord (19136)	Leggings of the Black Blizzard (21461)	Enigma Boots (21344)	Rockfury Bracers (21186)	Netherwind Gloves (16913)	Band of Forced Concentration (19403)	Ring of the Fallen God (21709)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of the Devoured (22731)	Grand Marshal's Mageblade (23451)	Royal Scepter of Vek'lor (21597)	Touch of Chaos (19861)
29	Aoe	SQUAWK	Horde	712.1	40	Aug 14	1:22:55	Warlord's Silk Cowl (16533)	Amulet of Vek'nilash (21608)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Netherwind Bindings (16918)	Netherwind Gloves (16913)	Ring of Spell Power (19147)	Band of Servitude (22721)	Neltharion's Tear (19379)	Mind Quickening Gem (19339)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Royal Scepter of Vek'lor (21597)	Wand of Qiraji Nobility (21603)
30	Jeex	Buds	Alliance	711.1	36	Aug 6	1:08:42	Spellweaver's Turban (22267)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Enigma Robes (21343)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Knight-Lieutenant's Silk Walkers (23291)	Rockfury Bracers (21186)	Netherwind Gloves (16913)	Band of Forced Concentration (19403)	Ring of the Fallen God (21709)	Briarwood Reed (12930)	Mind Quickening Gem (19339)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
31	Syphe	whos friend r u	Alliance	709.8	40	Aug 6	35:25	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Knight-Lieutenant's Silk Handwraps (23290)	Ring of Spell Power (19147)	Band of Vaulted Secrets (21414)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Scepter of Interminable Focus (22329)	Touch of Chaos (19861)
32	Bokk	whos friend r u	Alliance	708.1	40	Aug 6	35:25	Field Marshal's Coronet (16441)	Choker of the Fire Lord (18814)	Field Marshal's Silk Spaulders (16444)	Field Marshal's Silk Vestments (16443)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Marshal's Silk Footwraps (16437)	Rockfury Bracers (21186)	Netherwind Gloves (16913)	Band of Vaulted Secrets (21414)	Ring of Spell Power (19147)	Neltharion's Tear (19379)	Mind Quickening Gem (19339)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
33	Kemeam	Smooth	Horde	706.2	40	Aug 8	1:37:05	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Bloodvine Vest (19682)	Eyestalk Waist Cord (22730)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Blood Guard's Silk Handwraps (22870)	Band of Servitude (22721)	Ring of Spell Power (19147)	Mind Quickening Gem (19339)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Staff of the Shadow Flame (19356)	N/A	Touch of Chaos (19861)
34	Scrocaine	Genesis	Alliance	705.0	38	Aug 10	54:31	Netherwind Crown (16914)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Enigma Robes (21343)	Belt of Untapped Power (22716)	Netherwind Pants (16915)	Knight-Lieutenant's Silk Walkers (23291)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Ring of the Fallen God (21709)	Band of Forced Concentration (19403)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Azuresong Mageblade (17103)	Tome of Fiery Arcana (19311)	Bonecreeper Stylus (13938)
35	Wgnome	Gambit	Alliance	703.7	41	Aug 14	1:46:57	Field Marshal's Coronet (16441)	Choker of the Fire Lord (18814)	Field Marshal's Silk Spaulders (16444)	Field Marshal's Silk Vestments (16443)	Firemaw's Clutch (19400)	Marshal's Silk Leggings (16442)	Marshal's Silk Footwraps (16437)	Arcanist Bindings (16799)	Marshal's Silk Gloves (16440)	Band of Forced Concentration (19403)	Ring of the Fallen God (21709)	Mind Quickening Gem (19339)	Eye of the Beast (13968)	Cloak of the Hakkari Worshippers (22711)	Grand Marshal's Mageblade (23451)	Tome of Fiery Arcana (19311)	Dragon Finger (15282)
36	Cryptica	Dreamstate	Horde	702.7	39	Aug 12	49:25	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Champion's Silk Mantle (23264)	Warlord's Silk Raiment (16535)	Mana Igniting Cord (19136)	Leggings of the Black Blizzard (21461)	Blood Guard's Silk Walkers (22860)	Bracers of Arcane Accuracy (19374)	Netherwind Gloves (16913)	Ring of Spell Power (19147)	Band of Forced Concentration (19403)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of the Devoured (22731)	High Warlord's Spellblade (23466)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
37	Devm	grief	Alliance	700.6	40	Aug 12	43:41	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Netherwind Gloves (16913)	Band of Servitude (22721)	Ring of Spell Power (19147)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Therazane's Touch (19315)	Bonecreeper Stylus (13938)
38	Leetduff	GG	Horde	700.3	40	Aug 7	59:32	Mish'undare, Circlet of the Mind Flayer (19375)	Amulet of Vek'nilash (21608)	Champion's Silk Mantle (23264)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Blood Guard's Silk Handwraps (22870)	Ritssyn's Ring of Chaos (21836)	Ring of Spell Power (19147)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
39	Dyxi	whos friend r u 2	Alliance	700.0	40	Aug 17	37:49	Lieutenant Commander's Silk Cowl (23318)	Charm of the Shifting Sands (21504)	Lieutenant Commander's Silk Mantle (23319)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Leggings of the Black Blizzard (21461)	Netherwind Boots (16912)	Bracers of Arcane Accuracy (19374)	Netherwind Gloves (16913)	Ring of Spell Power (19147)	Band of Vaulted Secrets (21414)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Royal Scepter of Vek'lor (21597)	Touch of Chaos (19861)
40	Vshc	N/A	Unknown	696.5	40	Aug 14	1:06:29	Field Marshal's Coronet (16441)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Enigma Robes (21343)	Mana Igniting Cord (19136)	Leggings of the Black Blizzard (21461)	Knight-Lieutenant's Silk Walkers (23291)	Rockfury Bracers (21186)	Dark Storm Gauntlets (21585)	Ring of Spell Power (19147)	Band of Forced Concentration (19403)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Therazane's Touch (19315)	Touch of Chaos (19861)
41	Emirs	Faint	Alliance	696.5	35	Aug 10	49:19	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Netherwind Bindings (16918)	Knight-Lieutenant's Silk Handwraps (23290)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Azuresong Mageblade (17103)	Jin'do's Bag of Whammies (19891)	Touch of Chaos (19861)
42	Adia	FR	Alliance	696.2	37	Aug 8	45:15	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Bloodvine Vest (19682)	Eyestalk Waist Cord (22730)	Leggings of the Black Blizzard (21461)	Knight-Lieutenant's Silk Walkers (23291)	Bracers of Arcane Accuracy (19374)	Netherwind Gloves (16913)	Ring of the Fallen God (21709)	Mindtear Band (20632)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Sharpened Silithid Femur (21622)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
43	Smrfy	WOODDEPARTMENT	Alliance	691.3	40	Aug 8	1:55:33	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Lieutenant Commander's Silk Mantle (23319)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Dark Storm Gauntlets (21585)	Ring of Spell Power (19147)	Band of Forced Concentration (19403)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Fiery Arcana (19311)	Bonecreeper Stylus (13938)
44	Sendit	SQUAWK	Horde	691.3	40	Aug 13	1:15:38	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Eyestalk Waist Cord (22730)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Netherwind Gloves (16913)	Band of Vaulted Secrets (21414)	Ring of Spell Power (19147)	Mind Quickening Gem (19339)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Tome of Fiery Arcana (19311)	Touch of Chaos (19861)
