Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
13	Biomulle	NightShift	Horde	83.6	40	Aug 7	2:09:59	Crown of Destruction (18817)	The Eye of Hakkar (19856)	Champion's Mail Pauldrons (23260)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Blood Guard's Mail Greaves (22857)	Deepfury Bracers (13120)	Blooddrenched Grips (19869)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Drake Talon Cleaver (19353)	N/A	Egan's Blaster (13289)
14	Khumba	The Pond pug	Horde	77.9	40	Aug 9	1:07:49	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Belt of Ten Storms (16944)	Salamander Scale Pants (18875)	Greaves of Ten Storms (16949)	Elegant Bracers (10213)	Gloves of Restoration (18309)	Cauterizing Band (19140)	Fordring's Seal (16058)	Shard of the Scale (17064)	Natural Alignment Crystal (19344)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Malistar's Defender (17106)	N/A
15	Rïs	NightShift	Horde	77.1	40	Aug 7	2:09:59	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Chitinous Shoulderguards (21474)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Scaled Sand Reaver Leggings (21651)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Earthweave Cloak (21187)	Nightfall (19169)	N/A	Totem of Rage (22395)
16	Dimslug	SQUAWK	Horde	74.8	41	Aug 13	1:26:51	Crystal Adorned Crown (19132)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Red Dragonscale Breastplate (15047)	Belt of Ten Storms (16944)	Legplates of Ten Storms (16946)	Animist's Boots (19892)	Bracers of Ten Storms (16943)	Gauntlets of New Life (21458)	Ring of the Martyr (21620)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Rage (22395)
17	Mangmaman	Tribe	Horde	71.4	40	Aug 1	3:17:28	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Corehound Belt (19162)	Empowered Leggings (19385)	Animist's Boots (19892)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Primalist's Band (19920)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Shard of the Scale (17064)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
18	Chrisi	wiggle	Horde	71.2	40	Aug 7	2:05:51	Crystal Adorned Crown (19132)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Primalist's Band (19920)	Primalist's Seal (19863)	Rejuvenating Gem (19395)	Second Wind (11819)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Rage (22395)
19	Remoo	Shenanigans	Horde	65.6	40	Aug 15	1:43:27	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Mindtap Talisman (18371)	Briarwood Reed (12930)	Cloak of Clarity (21583)	High Warlord's Battle Mace (23464)	Malistar's Defender (17106)	Totem of Sustaining (23200)
20	Picarrd	Live Laugh Lok'tar	Horde	63.1	40	Jul 30	2:28:33	Helmet of Ten Storms (16947)	Star of Mystaria (12103)	Epaulets of Ten Storms (16945)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Taut Dragonhide Gloves (19390)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Staff of Dominance (18842)	N/A	Totem of the Storm (23199)
21	Tsogitotem	wiggle 2	Horde	61.0	41	Aug 11	1:50:46	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Living Shoulders (15061)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Cauterizing Band (19140)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18471)	Second Wind (11819)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
22	Tunnelman	wiggle	Horde	57.8	40	Jul 29	1:53:06	Zulian Headdress (22720)	Gemshard Heart (17707)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Barrage Girdle (18721)	Legplates of Ten Storms (16946)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Rosewine Circle (13178)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
23	유일	그그	Horde	56.3	40	Aug 10	2:00:23	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Padre's Trousers (18386)	Animist's Boots (19892)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Primalist's Seal (19863)	Primalist's Band (19920)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
24	끄앙끄앙	그그	Horde	55.4	40	Aug 10	2:00:23	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Legplates of Ten Storms (16946)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Rosewine Circle (13178)	Cauterizing Band (19140)	Darkmoon Card: Blue Dragon (19288)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
25	Mgkisa	Care Bear Stare	Horde	54.0	40	Aug 13	1:44:31	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormcaller's Hauberk (21374)	Belt of Ten Storms (16944)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Rosewine Circle (13178)	Briarwood Reed (12930)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Wormscale Blocker (21610)	Totem of Life (22396)
26	Fumbuckerx	Seraphim	Horde	51.5	40	Aug 14	1:32:40	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Animist's Spaulders (19928)	Zandalar Augur's Hauberk (19828)	Belt of Ten Storms (16944)	Legplates of Ten Storms (16946)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Gloves of Ebru (21689)	Ring of Blackrock (19397)	Signet Ring of the Bronze Dragonflight (21208)	Royal Seal of Eldre'Thalas (18471)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
27	Karasham	Numen	Horde	50.0	40	Aug 12	53:45	Helm of the Lifegiver (18870)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Rosewine Circle (13178)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
28	Hardstyleshm	SQUAWK	Horde	49.6	40	Aug 6	1:16:22	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Living Shoulders (15061)	Red Dragonscale Breastplate (15047)	Corehound Belt (19162)	Primalist's Linked Legguards (19401)	Shimmering Geta (19391)	Earthfury Bracers (16840)	Gloves of Dark Wisdom (21462)	Primalist's Band (19920)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18471)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Stinger of Ayamiss (21466)	Arlokk's Hoodoo Stick (19922)	Totem of the Storm (23199)
29	로겨사랑해	N/A	Unknown	49.0	40	Aug 18	1:32:15	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Eyestalk Waist Cord (22730)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Bracers of Arcane Accuracy (19374)	Gauntlets of Ten Storms (16948)	Ring of Blackrock (19397)	Pure Elementium Band (19382)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Jin'do's Hexxer (19890)	Red Dragonscale Protector (19348)	Totem of the Storm (23199)
30	Sufuras	N/A	Unknown	48.5	39	Aug 13	1:40:14	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Padre's Trousers (18386)	Betrayer's Boots (19897)	Bracers of Ten Storms (16943)	Gloves of Dark Wisdom (21462)	Ring of the Martyr (21620)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Vanquished Tentacle of C'Thun (21579)	Shroud of Pure Thought (19430)	Claw of Chromaggus (19347)	Red Dragonscale Protector (19348)	Totem of Sustaining (23200)
31	Smågodt	wiggle	Horde	48.4	40	Aug 7	2:05:51	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Animist's Spaulders (19928)	Breastplate of Ten Storms (16950)	Grasp of the Old God (21582)	Salamander Scale Pants (18875)	Greaves of Ten Storms (16949)	Bracers of Prosperity (18525)	Taut Dragonhide Gloves (19390)	Fordring's Seal (16058)	Elemental Focus Band (20682)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
32	Murke	critical	Horde	48.4	40	Jul 23	1:43:14	Helmet of Ten Storms (16947)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Greaves of Ten Storms (16949)	Zandalar Augur's Bracers (19830)	Gauntlets of Ten Storms (16948)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Second Wind (11819)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Wormscale Blocker (21610)	N/A
33	연은빛	그그	Horde	47.4	40	Aug 10	2:00:23	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Whipvine Cord (18327)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Zandalar Augur's Bracers (19830)	Gauntlets of Ten Storms (16948)	Primalist's Seal (19863)	Band of Servitude (22721)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18471)	Shroud of Pure Thought (19430)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
34	Natami	wiggle	Horde	46.7	40	Aug 4	1:38:56	Earthfury Helmet (16842)	Amulet of the Shifting Sands (21507)	Earthfury Epaulets (16844)	Earthfury Vestments (16841)	Earthfury Belt (16838)	Earthfury Legguards (16843)	Earthfury Boots (16837)	Earthfury Bracers (16840)	Earthfury Gauntlets (16839)	Emerald Flame Ring (18395)	Cauterizing Band (19140)	Royal Seal of Eldre'Thalas (18471)	Second Wind (11819)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Wormscale Blocker (21610)	Egan's Blaster (13289)
35	성내동술사	그그	Horde	45.8	40	Aug 17	1:43:20	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Empowered Leggings (19385)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Band of Servitude (22721)	Fordring's Seal (16058)	Natural Alignment Crystal (19344)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
36	Bordoga	N/A	Unknown	45.4	40	Aug 2	2:31:20	Spellweaver's Turban (22267)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Black Bark Wristbands (20626)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Totem of the Storm (23199)
37	Parcore	N/A	Unknown	45.3	40	Aug 18	1:12:14	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Epaulets of Ten Storms (16945)	Breastplate of Ten Storms (16950)	Earthfury Belt (16838)	Legplates of Ten Storms (16946)	Earthfury Boots (16837)	Loomguard Armbraces (13969)	Gauntlets of Ten Storms (16948)	Fordring's Seal (16058)	Eye of Orgrimmar (12545)	Second Wind (11819)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	High Warlord's Tome of Mending (23469)	Totem of Sustaining (23200)
38	Slr	Fate	Horde	44.0	40	Aug 15	2:21:49	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Regenerating Belt of Vek'nilash (21609)	Legplates of Ten Storms (16946)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	N/A
39	Manapersek	Inevitable	Horde	43.9	40	Jul 28	2:17:56	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Epaulets of Ten Storms (16945)	Breastplate of Ten Storms (16950)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Zandalar Augur's Bracers (19830)	Gloves of Dark Wisdom (21462)	Cauterizing Band (19140)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Eye of the Beast (13968)	Hide of the Wild (18510)	Claw of Chromaggus (19347)	Lei of the Lifegiver (19312)	Totem of the Storm (23199)
40	Jokic	RTR	Horde	43.0	39	Aug 14	1:13:42	Stormcaller's Diadem (21372)	Amulet of the Shifting Sands (21507)	Stormcaller's Pauldrons (21376)	Stormcaller's Hauberk (21374)	Belt of Ten Storms (16944)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of the Storm (23199)
41	Izri	N/A	Unknown	40.4	40	Aug 8	1:39:38	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Belt of Ten Storms (16944)	Salamander Scale Pants (18875)	Boots of Pure Thought (19437)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Cauterizing Band (19140)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Shroud of Pure Thought (19430)	Claw of Chromaggus (19347)	Red Dragonscale Protector (19348)	Totem of Sustaining (23200)
42	Dezera	wiggle	Horde	38.7	40	Aug 14	1:37:13	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bracers of Ten Storms (16943)	Wasphide Gauntlets (21617)	Fordring's Seal (16058)	Cauterizing Band (19140)	Scarab Brooch (21625)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Blessed Qiraji Augur Staff (21275)	N/A	Totem of the Storm (23199)
43	Hoggisqq	Lockwood Pugs	Horde	38.2	40	Aug 17	1:06:26	Stormcaller's Diadem (21372)	Amulet of the Shifting Sands (21507)	Stormcaller's Pauldrons (21376)	Stormcaller's Hauberk (21374)	Belt of Ten Storms (16944)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Pure Elementium Band (19382)	Signet Ring of the Bronze Dragonflight (21209)	Mindtap Talisman (18371)	Mindtap Talisman (18371)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
44	Bifteck	crayons taste purple	Horde	36.1	40	Aug 6	1:26:47	Stormcaller's Diadem (21372)	Amulet of the Shifting Sands (21507)	Stormcaller's Pauldrons (21376)	Stormcaller's Hauberk (21374)	Belt of Ten Storms (16944)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
45	Empanada	drip	Horde	35.7	40	Aug 15	54:29	Don Rigoberto's Lost Hat (21615)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Leggings of Immersion (21698)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Wasphide Gauntlets (21617)	Primalist's Seal (19863)	Primalist's Band (19920)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Archivist Cape (13386)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
46	Elefickk	OnlyLogs	Horde	35.1	40	Jul 28	3:46:30	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Legplates of Ten Storms (16946)	Merciful Greaves (18318)	Loomguard Armbraces (13969)	Gauntlets of Ten Storms (16948)	Fordring's Seal (16058)	Rosewine Circle (13178)	Briarwood Reed (12930)	Carrot on a Stick (11122)	Cloak of the Cosmos (18389)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of the Storm (23199)
47	Faelxd	N/A	Unknown	34.6	39	Aug 10	2:02:22	Helm of the Lifegiver (18870)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Primalist's Seal (19863)	Primalist's Band (19920)	Scarab Brooch (21625)	Briarwood Reed (12930)	Hakkari Loa Cloak (19870)	Blessed Qiraji Augur Staff (21275)	N/A	N/A
