Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Cayira	N/A	Unknown	403.3	38	Aug 17	1:43:42	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Seafury Gauntlets (20257)	Master Dragonslayer's Ring (19384)	Quick Strike Ring (18821)	Darkmoon Card: Maelstrom (19289)	Rune of the Guard Captain (19120)	Blackveil Cape (11626)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
12	没钱买啥图腾	云淡风清	Horde	400.8	40	Aug 14	1:04:51	Crown of Destruction (18817)	Barbed Choker (21664)	Mantle of Wicked Revenge (21665)	Savage Gladiator Chain (11726)	Belt of Never-Ending Agony (21586)	Scaled Sand Reaver Leggings (21651)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Seafury Gauntlets (20257)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Cloak of Concentrated Hatred (21701)	Dark Edge of Insanity (21134)	N/A	Totem of Rage (22395)
13	박사님	N/A	Unknown	398.6	40	Aug 9	2:08:57	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Legionnaire's Mail Hauberk (22876)	Therazane's Link (19380)	Abyssal Leather Leggings (20665)	Blood Guard's Mail Greaves (22857)	Abyssal Mail Armguards (20684)	General's Mail Gauntlets (16574)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	High Warlord's Battle Axe (18831)	N/A	Totem of Rage (22395)
14	Wavesx	Stinzos Pugs	Horde	398.2	40	Aug 14	51:15	Crown of Destruction (18817)	The Eye of Hakkar (19856)	Mantle of Wicked Revenge (21665)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Black Dragonscale Leggings (15052)	Boots of the Vanguard (21493)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	High Warlord's Battle Axe (18831)	N/A	N/A
15	Bucknasty	Stinzos Pugs	Horde	389.1	40	Aug 17	1:00:58	Crown of Destruction (18817)	Fury of the Forgotten Swarm (21809)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Ossirian's Binding (21463)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Qiraji Execution Bracers (21602)	Chromatic Gauntlets (19157)	Band of Jin (19925)	Seal of Jin (19898)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Draconic Might (19436)	Nightfall (19169)	N/A	Totem of Rage (22395)
16	Longzhu	Daybreak	Horde	387.4	40	Aug 16	1:15:58	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Obsidian Plate Tunic (22191)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Earthstrike (21180)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	Sulfuras, Hand of Ragnaros (17182)	N/A	Totem of Rage (22395)
17	Wratio	Delete The Logs	Horde	387.0	40	Aug 14	1:30:06	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Scaled Sand Reaver Leggings (21651)	Bloodmail Boots (14616)	Wristguards of Stability (19146)	Chromatic Gauntlets (19157)	Master Dragonslayer's Ring (19384)	Ring of Fury (21477)	Jom Gabbar (23570)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Sulfuras, Hand of Ragnaros (17182)	N/A	Totem of Rage (22395)
18	Yougan	Adequate	Horde	386.5	40	Aug 18	1:21:36	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Belt of Preserved Heads (20216)	Scaled Sand Reaver Leggings (21651)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Band of Accuria (17063)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Dark Edge of Insanity (21134)	N/A	Totem of Rage (22395)
19	Gigagigachad	gdkp plz	Horde	378.9	41	Aug 8	1:22:55	Crown of Destruction (18817)	The Eye of Hakkar (19856)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Circle of Applied Force (19432)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	High Warlord's Battle Axe (18831)	N/A	Egan's Blaster (13289)
20	가비지	SW	Horde	376.9	40	Aug 7	2:03:17	Crown of Destruction (18817)	The Eye of Hakkar (19856)	Warlord's Mail Spaulders (16580)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	High Warlord's Battle Axe (18831)	N/A	Totem of Rage (22395)
21	Shammystride	N/A	Unknown	376.3	37	Aug 17	1:17:55	Bloodstained Coif (19875)	Mark of Fordring (15411)	Taut Dragonhide Shoulderpads (19389)	Runed Bloodstained Hauberk (19904)	Belt of Preserved Heads (20216)	Abyssal Mail Legguards (20668)	Pads of the Dread Wolf (13210)	Scaled Bracers of the Gorger (21491)	Chromatic Gauntlets (19157)	Seal of the Gurubashi Berserker (22722)	Master Dragonslayer's Ring (19384)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Nightfall (19169)	N/A	N/A
22	Shamthar	N/A	Unknown	374.3	40	Aug 4	1:02:41	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Bracers of the Stone Princess (17714)	Seafury Gauntlets (20257)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Firemaw (19398)	Draconic Avenger (19354)	N/A	N/A
23	Fatherflex	N/A	Unknown	373.6	40	Aug 7	1:33:32	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Might of the Tribe (22712)	Sulfuras, Hand of Ragnaros (17182)	N/A	Totem of Rage (22395)
24	光月日和	N/A	Unknown	373.6	40	Aug 15	1:29:01	Crown of Destruction (18817)	The Eye of Hakkar (19856)	Black Brood Pauldrons (19373)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Leggings of Destruction (18524)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Vek'lor's Gloves of Devastation (21599)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	Dark Edge of Insanity (21134)	N/A	N/A
25	Xeh	rebind	Horde	372.8	40	Aug 15	1:28:07	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Earthstrike (21180)	Hand of Justice (11815)	Cloak of Firemaw (19398)	High Warlord's Battle Axe (18831)	N/A	Egan's Blaster (13289)
26	Windfuryplzz	N/A	Unknown	370.3	40	Aug 13	1:21:26	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Sabatons of the Flamewalker (19144)	Wristguards of Stability (19146)	General's Mail Gauntlets (16574)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of Firemaw (19398)	High Warlord's Battle Axe (18831)	N/A	N/A
27	Squank	SQUAWK	Horde	367.6	40	Aug 14	1:22:55	Lizardscale Eyepatch (19945)	Vision of Voodress (19608)	Abyssal Mail Pauldrons (20680)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Abyssal Leather Leggings (20665)	Boots of the Shadow Flame (19381)	Abyssal Mail Armguards (20684)	Chromatic Gauntlets (19157)	Seal of Jin (19898)	Band of Jin (19925)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Might of the Tribe (22712)	Nightfall (19169)	N/A	N/A
28	Anavarfury	N/A	Unknown	366.2	40	Aug 5	1:04:00	Southwind Helm (21455)	Onyxia Tooth Pendant (18404)	Chitinous Shoulderguards (21474)	Legionnaire's Mail Hauberk (22876)	Therazane's Link (19380)	Scaled Sand Reaver Leggings (21651)	Blood Guard's Mail Greaves (22857)	Deepfury Bracers (13120)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Might of the Tribe (22712)	Nightfall (19169)	N/A	N/A
29	Ðonphan	Smooth	Horde	365.9	40	Aug 11	1:39:00	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Earthstrike (21180)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
30	Bjoerc	The Unmakers	Horde	365.0	40	Aug 7	1:22:04	Crown of Destruction (18817)	The Eye of Hakkar (19856)	Taut Dragonhide Shoulderpads (19389)	Deathdealer Breastplate (11926)	Therazane's Link (19380)	Scaled Sand Reaver Leggings (21651)	Boots of the Vanguard (21493)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Nightfall (19169)	N/A	N/A
31	Alkander	Behind the Curve	Horde	362.8	40	Aug 7	1:27:41	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Savage Gladiator Chain (11726)	Belt of Never-Ending Agony (21586)	Scaled Sand Reaver Leggings (21651)	Boots of the Shadow Flame (19381)	Qiraji Execution Bracers (21602)	Chromatic Gauntlets (19157)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	Totem of Rage (22395)
32	Dagoza	GG	Horde	362.3	40	Aug 18	1:11:04	Lizardscale Eyepatch (19945)	The Eye of Hakkar (19856)	Mantle of Wicked Revenge (21665)	Deathdealer Breastplate (11926)	Belt of Preserved Heads (20216)	Abyssal Mail Legguards (20668)	Sabatons of the Flamewalker (19144)	Wristguards of True Flight (18812)	Vek'lor's Gloves of Devastation (21599)	Seal of Jin (19898)	Band of Jin (19925)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Might of the Tribe (22712)	Neretzek, The Blood Drinker (21856)	N/A	Totem of Rage (22395)
33	Lustandbust	N/A	Unknown	361.3	40	Aug 11	1:56:42	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Scaled Sand Reaver Leggings (21651)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Circle of Applied Force (19432)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	Dark Edge of Insanity (21134)	N/A	N/A
34	Shamdi	BLAST	Horde	359.1	40	Aug 18	1:07:21	Crown of Destruction (18817)	Barbed Choker (21664)	Taut Dragonhide Shoulderpads (19389)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Quick Strike Ring (18821)	Master Dragonslayer's Ring (19384)	Earthstrike (21180)	Hand of Justice (11815)	Windshear Cape (20691)	Nightfall (19169)	N/A	Totem of Rage (22395)
35	Bubbs	RAID ONE	Horde	358.8	40	Aug 17	1:49:19	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Warlord's Mail Armor (16577)	Therazane's Link (19380)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Dark Edge of Insanity (21134)	N/A	N/A
36	Omegasalt	The Pond pug	Horde	356.2	40	Aug 9	1:07:49	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Leather Leggings (20665)	Boots of the Vanguard (21493)	Wristguards of Stability (19146)	General's Mail Gauntlets (16574)	Master Dragonslayer's Ring (19384)	Seal of Jin (19898)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of Concentrated Hatred (21701)	Dark Edge of Insanity (21134)	N/A	Egan's Blaster (13289)
37	Raktank	N/A	Unknown	354.5	40	Aug 16	1:22:09	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Champion's Mail Pauldrons (23260)	Legionnaire's Mail Hauberk (22876)	Therazane's Link (19380)	Bloodstained Legplates (19887)	Boots of the Shadow Flame (19381)	Sand Reaver Wristguards (21502)	Voone's Vice Grips (13963)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Might of the Tribe (22712)	Drake Talon Cleaver (19353)	N/A	Totem of Rage (22395)
38	Letmetlusmth	pneumonoultramicroscopic	Horde	353.0	40	Aug 6	55:55	Crown of Destruction (18817)	Unmarred Vision of Voodress (19609)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Black Dragonscale Boots (16984)	Primal Batskin Bracers (19687)	Primal Batskin Gloves (19686)	Myrmidon's Signet (2246)	Seal of the Gurubashi Berserker (22722)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Might of the Tribe (22712)	Nightfall (19169)	N/A	N/A
39	Suhorsuh	Reformed	Horde	352.5	40	Aug 7	2:39:40	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Scaled Sand Reaver Leggings (21651)	Boots of the Fallen Prophet (21705)	Wristguards of True Flight (18812)	Vek'lor's Gloves of Devastation (21599)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of Concentrated Hatred (21701)	Nightfall (19169)	N/A	Egan's Blaster (13289)
40	Kovch	DELETED	Horde	352.4	41	Aug 10	1:10:38	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	High Warlord's Battle Axe (18831)	N/A	Totem of the Storm (23199)
41	Shockgazm	N/A	Unknown	350.4	40	Aug 16	1:52:16	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Chitinous Shoulderguards (21474)	Savage Gladiator Chain (11726)	Taut Dragonhide Belt (19396)	Black Dragonscale Leggings (15052)	Boots of the Vanguard (21493)	Wristguards of True Flight (18812)	Vek'lor's Gloves of Devastation (21599)	Circle of Applied Force (19432)	Don Julio's Band (19325)	Hand of Justice (11815)	Eye of the Beast (13968)	Cloak of the Shrouded Mists (17102)	Nightfall (19169)	N/A	N/A
42	Torturo	pneumonoultramicroscopic	Horde	348.9	40	Aug 6	55:55	Crown of Destruction (18817)	Unmarred Vision of Voodress (19609)	Black Dragonscale Shoulders (15051)	Runed Bloodstained Hauberk (19904)	Vosh'gajin's Strand (13962)	Devilsaur Leggings (15062)	Shadefiend Boots (11675)	Primal Batskin Bracers (19687)	Devilsaur Gauntlets (15063)	Band of Jin (19925)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Onyxia Scale Cloak (15138)	Nightfall (19169)	N/A	Totem of Rage (22395)
43	Takamurasan	Parse Goblins	Horde	346.1	38	Aug 6	1:33:12	Bloodstained Coif (19875)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Legionnaire's Mail Hauberk (22876)	Therazane's Link (19380)	Bloodstained Legplates (19887)	Blood Guard's Mail Greaves (22857)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Ring of the Qiraji Fury (21677)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cloak of Draconic Might (19436)	Drake Talon Cleaver (19353)	N/A	Totem of Sustaining (23200)
44	첫사랑옆집오빠	SW	Horde	345.3	40	Aug 7	2:03:17	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Leather Leggings (20665)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Seafury Gauntlets (20257)	Master Dragonslayer's Ring (19384)	Circle of Applied Force (19432)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Totem of Rage (22395)
45	Turbowilli	Darksouls	Horde	344.9	40	Aug 14	2:15:13	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Malfurion's Blessed Bulwark (19405)	Therazane's Link (19380)	Scaled Sand Reaver Leggings (21651)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Quick Strike Ring (18821)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Might of the Tribe (22712)	Dark Edge of Insanity (21134)	N/A	Totem of Rage (22395)
46	Balkandiddy	pneumonoultramicroscopic	Horde	344.2	40	Aug 10	57:03	Crown of Destruction (18817)	Unmarred Vision of Voodress (19609)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Seal of the Gurubashi Berserker (22722)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Nightfall (19169)	N/A	Totem of Rage (22395)
47	오머나	N/A	Unknown	343.8	40	Aug 11	1:54:11	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Brood Pauldrons (19373)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of Draconic Might (19436)	Nightfall (19169)	N/A	Totem of Rage (22395)
48	으리이	N/A	Unknown	343.5	40	Aug 15	1:38:08	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Bloodmail Boots (14616)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	High Warlord's Battle Axe (18831)	N/A	Totem of Rage (22395)
49	Abz	The Fellowship	Horde	336.1	40	Jul 30	1:39:46	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Abyssal Mail Legguards (20668)	Bloodmail Boots (14616)	Wristguards of Stability (19146)	General's Mail Gauntlets (16574)	Master Dragonslayer's Ring (19384)	Quick Strike Ring (18821)	Natural Alignment Crystal (19344)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	High Warlord's Battle Axe (18831)	N/A	N/A
