Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Hambergo	Defias Brotherhood PUG	Alliance	77.7	20	Jun 15	1:10	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Boots of Pure Thought (19437)	Bleak Howler Armguards (13208)	Peacekeeper Gauntlets (20264)	Rosewine Circle (13178)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	N/A
12	갓뎀잇	N/A	Unknown	77.6	20	May 2	0:58	Judgment Crown (16955)	Animated Chain Necklace (18723)	Lieutenant Commander's Lamellar Shoulders (23277)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Senior Designer's Pantaloons (11841)	Knight-Lieutenant's Lamellar Sabatons (23275)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Briarwood Reed (12930)	Scrolls of Blinding Light (19343)	Onyxia Scale Cloak (15138)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
13	Мэн	МиБ Классик	Alliance	76.7	18	May 25	1:18	Field Marshal's Lamellar Faceguard (16474)	Jeklik's Opaline Talisman (19923)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Lawbringer Belt (16858)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Marshal's Lamellar Gloves (16471)	Fordring's Seal (16058)	Songstone of Ironforge (12543)	Second Wind (11819)	Shard of the Splithooves (10659)	Sapphiron Drape (17078)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	N/A
14	Vulkân	Relentless	Alliance	74.9	20	May 15	1:08	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Darkmoon Card: Blue Dragon (19288)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
15	Solarieth	Defensores de Azeroth	Alliance	74.8	20	May 28	1:10	Judgment Crown (16955)	Choker of Enlightenment (17109)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Judgment Belt (16952)	Knight-Captain's Lamellar Leggings (23273)	Judgment Sabatons (16957)	Gallant's Wristguards (18459)	Lawbringer Gauntlets (16860)	Fordring's Seal (16058)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Malistar's Defender (17106)	N/A
16	Replebs	Cab pug	Alliance	74.2	20	May 17	0:42	Judgment Crown (16955)	Tooth of Gnarr (13141)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Senior Designer's Pantaloons (11841)	Knight-Lieutenant's Lamellar Sabatons (23275)	High Councillor's Bracers (10136)	Judgment Gauntlets (16956)	Songstone of Ironforge (12543)	Fordring's Seal (16058)	Nifty Stopwatch (2820)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
17	Malpractise	N/A	Unknown	74.0	18	Jun 4	0:47	Judgment Crown (16955)	Choker of Enlightenment (17109)	Lieutenant Commander's Lamellar Shoulders (23277)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Songstone of Ironforge (12543)	Ring of Blackrock (19397)	Mindtap Talisman (18371)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
18	Hakuryo	N/A	Unknown	72.5	20	Jun 15	1:03	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Firemaw's Clutch (19400)	Salamander Scale Pants (18875)	Boots of the Full Moon (18507)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Rosewine Circle (13178)	Primalist's Band (19920)	Shard of the Scale (17064)	Second Wind (11819)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
19	디바인실드	N/A	Unknown	69.9	20	May 15	1:25	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Magma Tempered Boots (18824)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Emerald Flame Ring (18395)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Lok'amir il Romathis (19360)	Malistar's Defender (17106)	Egan's Blaster (13289)
20	Illustrated	N/A	Unknown	69.9	20	May 3	1:17	Judgment Crown (16955)	Animated Chain Necklace (18723)	Royal Cap Spaulders (14548)	Flamestrider Robes (11747)	Whipvine Cord (18327)	Padre's Trousers (18386)	Waterspout Boots (18322)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Band of Rumination (18103)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18472)	Hakkari Loa Cloak (19870)	Aurastone Hammer (17105)	Thaurissan's Royal Scepter (11928)	N/A
21	Qezi	N/A	Unknown	69.6	20	Jun 25	1:04	Zulian Headdress (22720)	Tempest Talisman (18317)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Whipvine Cord (18327)	Ghoul Skin Leggings (18682)	Verdant Footpads (13954)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18472)	Shroud of Pure Thought (19430)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
22	Defz	N/A	Unknown	69.2	20	May 9	0:43	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Knight-Captain's Lamellar Breastplate (23272)	Barrage Girdle (18721)	Peacekeeper Leggings (20266)	Lawbringer Boots (16859)	Magistrate's Cuffs (18726)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Seal of Rivendare (13345)	Seal of the Archmagus (17110)	Gnomish Death Ray (10645)	Royal Seal of Eldre'Thalas (18472)	Cloak of the Hakkari Worshippers (22711)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
23	Marict	True North Strong	Alliance	69.1	19	May 16	1:33	Judgment Crown (16955)	Tooth of Gnarr (13141)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Lawbringer Belt (16858)	Lawbringer Legplates (16855)	Lawbringer Boots (16859)	Lawbringer Bracers (16857)	Lawbringer Gauntlets (16860)	Band of Rumination (18103)	Seal of Rivendare (13345)	Second Wind (11819)	Scrolls of Blinding Light (19343)	Master's Cloak (10249)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
24	Madpalyz	N/A	Unknown	69.1	20	Jun 11	1:05	Judgment Crown (16955)	Animated Chain Necklace (18723)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
25	Valauren	Faded	Alliance	69.0	15	Jun 5	1:03	Zulian Headdress (22720)	Stormpike Sage's Pendant (19098)	Living Shoulders (15061)	Robes of the Exalted (13346)	High Councillor's Sash (10144)	Councillor's Pants (10101)	Peacekeeper Boots (20265)	Tearfall Bracers (13409)	Peacekeeper Gauntlets (20264)	Blood of the Martyr (17045)	Songstone of Ironforge (12543)	Royal Seal of Eldre'Thalas (18472)	Zandalarian Hero Charm (19950)	Hakkari Loa Cloak (19870)	Shortsword (2131)	Ancient Cornerstone Grimoire (17067)	Egan's Blaster (13289)
26	張老師	N/A	Unknown	67.2	20	May 25	1:40	Judgment Crown (16955)	Choker of Enlightenment (17109)	Wild Growth Spaulders (18810)	Judgment Breastplate (16958)	Corehound Belt (19162)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Seal of the Archmagus (17110)	Band of Servitude (22721)	Briarwood Reed (12930)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
27	Mysticdance	N/A	Unknown	67.1	20	May 24	1:11	Zulian Headdress (22720)	Jeklik's Opaline Talisman (19923)	Lieutenant Commander's Lamellar Shoulders (23277)	Robe of Volatile Power (19145)	Judgment Belt (16952)	Knight-Captain's Lamellar Leggings (23273)	Peacekeeper Boots (20265)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18472)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
28	Calliope	Unseasoned	Alliance	66.7	20	May 18	1:04	Lieutenant Commander's Lamellar Headguard (23276)	Animated Chain Necklace (18723)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Peacekeeper Leggings (20266)	Knight-Lieutenant's Lamellar Sabatons (23275)	Loomguard Armbraces (13969)	Judgment Gauntlets (16956)	Primalist's Seal (19863)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18472)	Second Wind (11819)	Hide of the Wild (18510)	Azuresong Mageblade (17103)	Malistar's Defender (17106)	N/A
29	Zausax	Ascension	Alliance	64.8	18	Jun 8	0:53	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Animist's Spaulders (19928)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Boots of Pure Thought (19437)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Shard of the Scale (17064)	Briarwood Reed (12930)	Hide of the Wild (18510)	Azuresong Mageblade (17103)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
30	Salvd	Surge	Alliance	64.6	19	Jun 11	0:33	Insightful Hood (18490)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Empowered Leggings (19385)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Band of Mending (22334)	Fordring's Seal (16058)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
31	Byen	N/A	Unknown	64.1	19	Jul 4	0:57	Zulian Headdress (22720)	Jeklik's Opaline Talisman (19923)	Living Shoulders (15061)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Magma Tempered Boots (18824)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Azuresong Mageblade (17103)	Arlokk's Hoodoo Stick (19922)	Egan's Blaster (13289)
32	Jermang	OFFSLAUGHT	Alliance	61.6	20	May 30	0:43	Judgment Crown (16955)	Eskhandar's Collar (18205)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Core Forged Greaves (18806)	Judgment Bindings (16951)	Lawbringer Gauntlets (16860)	Painweaver Band (13098)	Heavy Dark Iron Ring (18879)	Zandalarian Hero Charm (19950)	Scrolls of Blinding Light (19343)	Sapphiron Drape (17078)	Bloodlord's Defender (19867)	Aegis of the Blood God (19862)	N/A
33	Kamillee	N/A	Unknown	60.7	19	Jul 6	1:32	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Lawbringer Spaulders (16856)	Lawbringer Chestguard (16853)	Lawbringer Belt (16858)	Peacekeeper Leggings (20266)	Lawbringer Boots (16859)	Lawbringer Bracers (16857)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Band of Rumination (18103)	Zandalarian Hero Charm (19950)	Mar'li's Eye (19930)	Hakkari Loa Cloak (19870)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
34	Paltism	N/A	Unknown	59.7	19	May 5	1:06	Insightful Hood (18490)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Padre's Trousers (18386)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Primalist's Seal (19863)	Shard of the Scale (17064)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
35	Zagara	N/A	Unknown	59.1	19	Jun 9	1:09	Field Marshal's Lamellar Faceguard (16474)	Drakefire Amulet (16309)	Field Marshal's Lamellar Pauldrons (16476)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Salamander Scale Pants (18875)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Band of Rumination (18103)	Blood of the Martyr (17045)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Cloak of the Hakkari Worshippers (22711)	Grand Marshal's Warhammer (23454)	Arlokk's Hoodoo Stick (19922)	Libram of Hope (22401)
36	Catifana	Full Circle	Alliance	58.6	20	May 10	0:41	Judgment Crown (16955)	Animated Chain Necklace (18723)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Barrage Girdle (18721)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Loomguard Armbraces (13969)	Ogreseer Fists (11665)	Primalist's Band (19920)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18472)	Second Wind (11819)	Spritecaster Cape (11623)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
37	Hokkies	N/A	Unknown	58.5	19	May 12	0:54	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	N/A
38	Tovpala	N/A	Unknown	57.7	18	Jul 7	1:15	Zulian Headdress (22720)	Stormpike Sage's Pendant (19098)	Judgment Spaulders (16953)	Lawbringer Chestguard (16853)	Judgment Belt (16952)	Empowered Leggings (19385)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Ring of Blackrock (19397)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Shroud of Pure Thought (19430)	Azuresong Mageblade (17103)	Lei of the Lifegiver (19312)	N/A
39	Tinypud	Fatherless Behavior	Alliance	57.5	20	May 16	0:59	Judgment Crown (16955)	Pendant of the Fallen Dragon (19371)	Shroud of the Nathrezim (18720)	Robes of the Exalted (13346)	Firemaw's Clutch (19400)	Peacekeeper Leggings (20266)	Peacekeeper Boots (20265)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Band of Rumination (18103)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Stormpike Sage's Cloak (19086)	Jin'do's Hexxer (19890)	Thaurissan's Royal Scepter (11928)	N/A
40	Martél	N/A	Unknown	56.8	20	May 30	1:01	Judgment Crown (16955)	Orb of the Darkmoon (19426)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Judgment Legplates (16954)	Peacekeeper Boots (20265)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Shard of the Scale (17064)	Hide of the Wild (18510)	Zulian Scepter of Rites (22713)	Arlokk's Hoodoo Stick (19922)	Egan's Blaster (13289)
41	Sillydin	N/A	Unknown	56.8	19	May 11	1:10	Zulian Headdress (22720)	Stormpike Sage's Pendant (19098)	Living Shoulders (15061)	Robes of the Exalted (13346)	Corehound Belt (19162)	Ritualistic Legguards (19899)	Lawbringer Boots (16859)	Lawbringer Bracers (16857)	Abyssal Mail Handguards (20659)	Band of the Hierophant (13096)	Maiden's Circle (13001)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	Bloodcaller (19864)	Arlokk's Hoodoo Stick (19922)	N/A
42	Thörodinson	Spartan Warrior	Alliance	56.6	17	May 29	1:24	Whitesoul Helm (12633)	Choker of Enlightenment (17109)	Lawbringer Spaulders (16856)	Knight-Captain's Lamellar Breastplate (23272)	Lawbringer Belt (16858)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Lawbringer Bracers (16857)	Lawbringer Gauntlets (16860)	Band of Rumination (18103)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18472)	Insignia of the Alliance (18864)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
43	Kindr	N/A	Unknown	56.6	20	May 3	0:45	Judgment Crown (16955)	Animated Chain Necklace (18723)	Lawbringer Spaulders (16856)	Knight-Captain's Lamellar Breastplate (23272)	Lawbringer Belt (16858)	Knight-Captain's Lamellar Leggings (23273)	Lawbringer Boots (16859)	Lawbringer Bracers (16857)	Lawbringer Gauntlets (16860)	Songstone of Ironforge (12543)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	Mind Carver (18396)	Red Dragonscale Protector (19348)	N/A
44	Zephyria	N/A	Unknown	56.3	20	Jul 4	0:55	Judgment Crown (16955)	Tooth of Gnarr (13141)	Lawbringer Spaulders (16856)	Knight-Captain's Lamellar Breastplate (23272)	Lawbringer Belt (16858)	Lawbringer Legplates (16855)	Magma Tempered Boots (18824)	Lawbringer Bracers (16857)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Primalist's Band (19920)	Zandalarian Hero Charm (19950)	Scrolls of Blinding Light (19343)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
45	Reeve	Brotherhood of Steel	Alliance	55.6	16	Jun 11	1:09	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Judgment Sabatons (16957)	Zandalar Freethinker's Armguards (19827)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Red Dragonscale Protector (19348)	Egan's Blaster (13289)
46	Meeners	N/A	Unknown	55.5	19	May 6	0:45	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Salamander Scale Pants (18875)	Lawbringer Boots (16859)	Loomguard Armbraces (13969)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Ring of Blackrock (19397)	Briarwood Reed (12930)	Shard of the Scale (17064)	Hide of the Wild (18510)	Azuresong Mageblade (17103)	Red Dragonscale Protector (19348)	Egan's Blaster (13289)
47	Sabien	Plingelingeling!	Alliance	55.4	18	May 8	1:10	Judgment Crown (16955)	Pendant of the Fallen Dragon (19371)	Living Shoulders (15061)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Animist's Boots (19892)	Gallant's Wristguards (18459)	Lawbringer Gauntlets (16860)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Hakkari Loa Cloak (19870)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
48	겨울은호떡	N/A	Unknown	54.7	20	May 16	1:05	Judgment Crown (16955)	Animated Chain Necklace (18723)	Judgment Spaulders (16953)	Robes of the Exalted (13346)	Judgment Belt (16952)	Salamander Scale Pants (18875)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Harmonious Gauntlets (18527)	Rosewine Circle (13178)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Shroud of Pure Thought (19430)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
