Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Takeshy	NO MERCY	Horde	667.3	36	Feb 13	1:51	Lionheart Helm (12640)	Mark of Fordring (15411)	Champion's Plate Shoulders (23243)	Legionnaire's Plate Hauberk (22872)	Omokk's Girth Restrainer (13959)	Cloudkeeper Legplates (14554)	Bloodmail Boots (14616)	Battleborn Armbraces (12936)	Flameguard Gauntlets (19143)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Frostbite (19103)	Bone Slicing Hatchet (18737)	Blackcrow (12651)
12	Rockjahr	Hops and Ale	Alliance	663.5	34	Feb 5	1:53	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Sapphiron's Scale Boots (13070)	Battleborn Armbraces (12936)	Devilsaur Gauntlets (15063)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stormpike Soldier's Cloak (19084)	Stormstrike Hammer (19104)	Mirah's Song (15806)	Bloodseeker (19107)
13	Meteorshower	Last Stand	Alliance	659.6	29	Mar 16	1:57	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Knight-Captain's Plate Leggings (23301)	Windreaver Greaves (13967)	Battleborn Armbraces (12936)	Flameguard Gauntlets (19143)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Dal'Rend's Sacred Charge (12940)	Dal'Rend's Tribal Guardian (12939)	Blackcrow (12651)
14	Mayuri	feet	Horde	651.9	34	Jan 20	1:59	Lionheart Helm (12640)	Mark of Fordring (15411)	Spaulders of Valor (16733)	Breastplate of Valor (16730)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Shadefiend Boots (11675)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Frostbite (19103)	Flurry Axe (871)	Blackcrow (12651)
15	Manoftheyear	Barrens Border Control	Horde	649.1	37	Feb 26	1:45	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Cadaverous Armor (14637)	Onslaught Girdle (19137)	Legionnaire's Plate Leggings (22873)	Bloodmail Boots (14616)	Battleborn Armbraces (12936)	Flameguard Gauntlets (19143)	Don Julio's Band (19325)	Blackstone Ring (17713)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Deathbringer (17068)	Flurry Axe (871)	Blackcrow (12651)
16	Mastrwarrior	N/A	Unknown	645.9	24	Dec 23	1:59	Lionheart Helm (12640)	Mark of Fordring (15411)	Wyrmslayer Spaulders (13066)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Battlechaser's Greaves (12555)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Axe of the Deep Woods (811)	Bone Slicing Hatchet (18737)	Blackcrow (12651)
17	Roadblock	N/A	Unknown	637.4	20	Feb 26	2:27	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Legionnaire's Plate Leggings (22873)	Bloodmail Boots (14616)	Battleborn Armbraces (12936)	Death Grips (18722)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Frostbite (19103)	Flurry Axe (871)	Bloodseeker (19107)
18	Broscience	For Instance	Alliance	629.8	40	Feb 19	1:54	Lieutenant Commander's Plate Helmet (23314)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Brigam Girdle (13142)	Knight-Captain's Plate Leggings (23301)	Knight-Lieutenant's Plate Greaves (23287)	Wristguards of True Flight (18812)	Knight-Lieutenant's Plate Gauntlets (23286)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Ironfoe (11684)	Mirah's Song (15806)	Blackcrow (12651)
19	Piggyofc	N/A	Unknown	627.0	19	Jan 26	3:47	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Pauldrons of Might (16868)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Eldritch Reinforced Legplates (18380)	Bloodmail Boots (14616)	Wristguards of Stability (19146)	Edgemaster's Handguards (14551)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Deathbringer (17068)	Mirah's Song (15806)	Bloodseeker (19107)
20	Botch	who	Alliance	620.8	21	Jan 20	3:41	Lionheart Helm (12640)	Mark of Fordring (15411)	Spaulders of Valor (16733)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Magni's Will (12548)	Gnomish Battle Chicken (10725)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Dal'Rend's Sacred Charge (12940)	Dal'Rend's Tribal Guardian (12939)	Striker's Mark (17069)
21	Mlorde	Vindicate	Alliance	620.7	38	Feb 23	1:31	Lionheart Helm (12640)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Knight-Captain's Plate Hauberk (23300)	Girdle of Beastial Fury (11686)	Knight-Captain's Plate Leggings (23301)	Black Dragonscale Boots (16984)	Gordok Bracers of Power (18533)	Gauntlets of Might (16863)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Stormpike Soldier's Cloak (19084)	Brutality Blade (18832)	Mirah's Song (15806)	Bloodseeker (19107)
22	Klankw	WAAÁAAÁAAÁAAÁAAÁAAÁAAÁA	Horde	613.6	33	Feb 8	1:48	Lionheart Helm (12640)	Mark of Fordring (15411)	Champion's Plate Shoulders (23243)	Legionnaire's Plate Hauberk (22872)	Omokk's Girth Restrainer (13959)	Legionnaire's Plate Leggings (22873)	Bloodmail Boots (14616)	Wristguards of Stability (19146)	Gauntlets of Might (16863)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Frostbite (19103)	Bone Slicing Hatchet (18737)	Riphook (12653)
23	Furystroke	N/A	Unknown	612.1	38	Feb 23	1:53	Lionheart Helm (12640)	Emberfury Talisman (12929)	Spaulders of Valor (16733)	Deathdealer Breastplate (11926)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Sapphiron's Scale Boots (13070)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Frostwolf Legionnaire's Cloak (19083)	Frostbite (19103)	Serathil (13015)	Bloodseeker (19107)
24	Tankin	N/A	Unknown	607.9	40	Mar 8	1:59	Champion's Plate Helm (23244)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Legplates of Wrath (16962)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Aged Core Leather Gloves (18823)	Don Julio's Band (19325)	Band of Accuria (17063)	Counterattack Lodestone (18537)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Gutgore Ripper (17071)	The Lobotomizer (19324)	Bloodseeker (19107)
25	Bab	and he say me i noob LOL	Alliance	607.4	35	Mar 5	1:57	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Onslaught Girdle (19137)	Legplates of Valor (16732)	Bloodmail Boots (14616)	Wristguards of True Flight (18812)	Edgemaster's Handguards (14551)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Dal'Rend's Sacred Charge (12940)	Dal'Rend's Tribal Guardian (12939)	Blackcrow (12651)
26	Dbxd	HOGS	Horde	606.1	21	Jan 21	3:11	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Spaulders of Valor (16733)	Ogre Forged Hauberk (18530)	Brigam Girdle (13142)	Legplates of Valor (16732)	Boots of Valor (16734)	Vambraces of the Sadist (13400)	Gauntlets of Valor (16737)	Painweaver Band (13098)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Perdition's Blade (18816)	Distracting Dagger (18392)	Satyr's Bow (18323)
27	Beefywar	The Best Guild	Horde	605.5	36	Mar 13	1:54	Lionheart Helm (12640)	Eskhandar's Collar (18205)	Champion's Plate Shoulders (23243)	Legionnaire's Plate Hauberk (22872)	Belt of Might (16864)	Legplates of Might (16867)	Blood Guard's Plate Greaves (22858)	First Sergeant's Plate Bracers (18429)	Gauntlets of Might (16863)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Phantasmal Cloak (18689)	Frostbite (19103)	Bone Slicing Hatchet (18737)	Blackcrow (12651)
28	Vrys	Vindicate	Alliance	602.9	36	Mar 2	1:40	Lieutenant Commander's Plate Helmet (23314)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Onslaught Girdle (19137)	Knight-Captain's Plate Leggings (23301)	Knight-Lieutenant's Plate Greaves (23287)	Wristguards of True Flight (18812)	Knight-Lieutenant's Plate Gauntlets (23286)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Brutality Blade (18832)	Mirah's Song (15806)	Striker's Mark (17069)
29	Wintersfury	Sparks	Horde	598.3	35	Mar 5	1:55	Champion's Plate Helm (23244)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Breastplate of the Chromatic Flight (12895)	Onslaught Girdle (19137)	Legplates of Might (16867)	Sabatons of Might (16862)	Bracers of Might (16861)	Edgemaster's Handguards (14551)	Band of Accuria (17063)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Quel'Serrar (18348)	Core Hound Tooth (18805)	Carapace Spine Crossbow (18738)
30	Rückgrat	HS Crew	Horde	598.0	35	Feb 20	1:33	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Legionnaire's Plate Leggings (22873)	Blood Guard's Plate Greaves (22858)	Battleborn Armbraces (12936)	Aged Core Leather Gloves (18823)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Perdition's Blade (18816)	Core Hound Tooth (18805)	Bloodseeker (19107)
31	Bhenchod	control freak	Alliance	597.9	34	Mar 8	1:48	Eye of Rend (12587)	Mark of Fordring (15411)	Spaulders of Valor (16733)	Knight-Captain's Plate Hauberk (23300)	Stormpike Plate Girdle (19091)	Devilsaur Leggings (15062)	Knight-Lieutenant's Plate Greaves (23287)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Krol Blade (2244)	Mirah's Song (15806)	Satyr's Bow (18323)
32	Technique	N/A	Unknown	595.7	36	Mar 5	2:22	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Knight-Captain's Plate Leggings (23301)	Sapphiron's Scale Boots (13070)	Battleborn Armbraces (12936)	Flameguard Gauntlets (19143)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Vis'kag the Bloodletter (17075)	Stormstrike Hammer (19104)	Striker's Mark (17069)
33	Saggduken	AV RANKER	Horde	593.0	20	Feb 20	2:58	Lionheart Helm (12640)	Mark of Fordring (15411)	Champion's Plate Shoulders (23243)	Legionnaire's Plate Hauberk (22872)	Onslaught Girdle (19137)	Legionnaire's Plate Leggings (22873)	Blood Guard's Plate Greaves (22858)	Wristguards of True Flight (18812)	Flameguard Gauntlets (19143)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Frostbite (19103)	Bone Slicing Hatchet (18737)	Striker's Mark (17069)
34	Mve	N/A	Unknown	592.1	34	Mar 18	1:50	Champion's Plate Helm (23244)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Legionnaire's Plate Leggings (22873)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Flameguard Gauntlets (19143)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Frostbite (19103)	Serathil (13015)	Satyr's Bow (18323)
35	Zimrokh	Entitled	Alliance	591.7	38	Mar 3	1:32	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Knight-Captain's Plate Leggings (23301)	Sabatons of Might (16862)	Wristguards of True Flight (18812)	Edgemaster's Handguards (14551)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Deathbringer (17068)	Core Hound Tooth (18805)	Bloodseeker (19107)
36	Bam	The Culdesac	Alliance	586.0	35	Mar 7	1:49	Lieutenant Commander's Plate Helmet (23314)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Brigam Girdle (13142)	Knight-Captain's Plate Leggings (23301)	Sabatons of Might (16862)	Gordok Bracers of Power (18533)	Gauntlets of Might (16863)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Quel'Serrar (18348)	Mirah's Song (15806)	Striker's Mark (17069)
37	Xenti	Knokploeg	Horde	580.9	26	Feb 13	2:12	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Spaulders of Valor (16733)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Legionnaire's Plate Leggings (22873)	Blood Guard's Plate Greaves (22858)	Battleborn Armbraces (12936)	Edgemaster's Handguards (14551)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Quel'Serrar (18348)	Core Hound Tooth (18805)	Satyr's Bow (18323)
38	Avalanchion	The Culdesac	Alliance	580.8	20	Mar 4	3:21	Lieutenant Commander's Plate Helmet (23314)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Rainbow Girdle (13384)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Battleborn Armbraces (12936)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Shadewood Cloak (18328)	Stormstrike Hammer (19104)	Mirah's Song (15806)	Bloodseeker (19107)
39	Töt	N/A	Unknown	578.9	22	Feb 19	2:10	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Omokk's Girth Restrainer (13959)	Knight-Captain's Plate Leggings (23301)	Knight-Lieutenant's Plate Greaves (23287)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Plate Gauntlets (23286)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	The Emperor's New Cape (11930)	Stormstrike Hammer (19104)	Mirah's Song (15806)	Blackcrow (12651)
40	Kekbalasto	GORELOOTER	Horde	576.9	36	Feb 2	1:54	Helm of Wrath (16963)	Onyxia Tooth Pendant (18404)	Spaulders of Valor (16733)	Breastplate of the Chromatic Flight (12895)	Brigam Girdle (13142)	Legplates of Wrath (16962)	Sabatons of Might (16862)	Vambraces of the Sadist (13400)	Edgemaster's Handguards (14551)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Core Hound Tooth (18805)	Bone Slicing Hatchet (18737)	Striker's Mark (17069)
41	Hellsmash	Gnomeboys	Alliance	576.0	21	Feb 20	2:20	Lionheart Helm (12640)	Mark of Fordring (15411)	Lieutenant Commander's Plate Shoulders (23315)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Knight-Captain's Plate Leggings (23301)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Flameguard Gauntlets (19143)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Vis'kag the Bloodletter (17075)	Mirah's Song (15806)	Striker's Mark (17069)
42	Prefoxd	delusional	Horde	575.0	19	Feb 19	4:16	Helm of Wrath (16963)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Legionnaire's Plate Leggings (22873)	Blood Guard's Plate Greaves (22858)	Vambraces of the Sadist (13400)	Blood Guard's Plate Gauntlets (22868)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Deathbringer (17068)	Deathbringer (17068)	Blastershot Launcher (17072)
43	Gamb	Gnomeboys	Alliance	574.7	21	Feb 20	2:20	Lieutenant Commander's Plate Helmet (23314)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Knight-Captain's Plate Hauberk (23300)	Mugger's Belt (18505)	Knight-Captain's Plate Leggings (23301)	Knight-Lieutenant's Plate Greaves (23287)	Wristguards of True Flight (18812)	Aged Core Leather Gloves (18823)	Blackstone Ring (17713)	Don Julio's Band (19325)	Counterattack Lodestone (18537)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Perdition's Blade (18816)	The Lobotomizer (19324)	Blackcrow (12651)
44	Spitz	Barrens Border Control	Horde	570.4	37	Feb 28	1:47	Champion's Plate Helm (23244)	Onyxia Tooth Pendant (18404)	Champion's Plate Shoulders (23243)	Legionnaire's Plate Hauberk (22872)	Onslaught Girdle (19137)	Legionnaire's Plate Leggings (22873)	Blood Guard's Plate Greaves (22858)	Vambraces of the Sadist (13400)	Blood Guard's Plate Gauntlets (22868)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Stoneskin Gargoyle Cape (13397)	Deathbringer (17068)	Flurry Axe (871)	Striker's Mark (17069)
45	Edrius	Malediction	Alliance	570.2	37	Jan 22	2:27	Lionheart Helm (12640)	Mark of Fordring (15411)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Brutality Blade (18832)	Mirah's Song (15806)	Satyr's Bow (18323)
46	Grifinator	Crit Happens	Alliance	569.8	32	Mar 12	1:59	Lionheart Helm (12640)	Mark of Fordring (15411)	Lieutenant Commander's Plate Shoulders (23315)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Devilsaur Leggings (15062)	Windreaver Greaves (13967)	Wristguards of Stability (19146)	Knight-Lieutenant's Plate Gauntlets (23286)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Stormstrike Hammer (19104)	Mirah's Song (15806)	Satyr's Bow (18323)
47	Ruxi	Old Boys Pugs	Alliance	569.5	29	Feb 12	2:09	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Plate Shoulders (23315)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Knight-Captain's Plate Leggings (23301)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Stormstrike Hammer (19104)	Mirah's Song (15806)	Striker's Mark (17069)
