Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Valkdark	N/A	Unknown	882.0	20	May 7	0:34	Champion's Dreadweave Cowl (23255)	Choker of Enlightenment (17109)	Champion's Dreadweave Spaulders (23256)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Elegant Bracers (10213)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Band of Forced Concentration (19403)	Eye of the Beast (13968)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	High Warlord's Spellblade (23466)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
12	Resshin	N/A	Unknown	874.2	20	May 24	0:42	Champion's Dreadweave Cowl (23255)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Nemesis Gloves (16928)	Eye of Orgrimmar (12545)	Band of Dark Dominion (19434)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Sapphiron Drape (17078)	Staff of the Shadow Flame (19356)	N/A	Skul's Ghastly Touch (13396)
13	Pathogen	The Culdesac	Alliance	868.9	20	May 9	0:38	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Nemesis Gloves (16928)	Band of Dark Dominion (19434)	Rune Band of Wizardry (22339)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Mystical Cape (10174)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
14	Chickennug	N/A	Unknown	860.5	17	May 9	0:43	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of Enlightenment (17109)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Ebony Flame Gloves (19407)	Songstone of Ironforge (12543)	Band of Dark Dominion (19434)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Elegant Cloak (10212)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Umbral Wand (5216)
15	Agripina	Roach Empire	Horde	858.5	20	Jun 13	0:28	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Sash of Whispered Secrets (18809)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Deathmist Wraps (22077)	Zanzil's Seal (19893)	Band of Servitude (22721)	Carrot on a Stick (11122)	Eye of the Beast (13968)	Cloak of Consumption (19857)	Azuresong Mageblade (17103)	Jin'do's Bag of Whammies (19891)	Touch of Chaos (19861)
16	Wride	N/A	Unknown	851.8	16	Jul 2	1:00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
17	Frozendots	Anathema	Alliance	851.5	19	May 5	0:39	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of Enlightenment (17109)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Felheart Bracers (16804)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Underworld Band (1980)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
18	Noriko	N/A	Unknown	851.4	17	May 7	0:34	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Bloodtinged Gloves (19929)	Maiden's Circle (13001)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	Staff of the Shadow Flame (19356)	N/A	Skul's Ghastly Touch (13396)
19	Skylock	Crimson	Alliance	851.1	20	May 10	0:41	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Sublime Wristguards (18497)	Ebony Flame Gloves (19407)	Songstone of Ironforge (12543)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Skul's Ghastly Touch (13396)
20	Severances	N/A	Unknown	840.4	20	Jun 14	0:42	Nemesis Skullcap (16929)	Orb of the Darkmoon (19426)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Sash of Whispered Secrets (18809)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	General's Dreadweave Gloves (17588)	Zanzil's Seal (19893)	Band of Servitude (22721)	Briarwood Reed (12930)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Scepter of Interminable Focus (22329)	Skul's Ghastly Touch (13396)
21	Numbit	Athena	Horde	838.7	19	May 8	0:46	Champion's Dreadweave Cowl (23255)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Nemesis Robes (16931)	Nemesis Belt (16933)	General's Dreadweave Pants (17593)	Blood Guard's Dreadweave Walkers (22855)	Nemesis Bracers (16934)	General's Dreadweave Gloves (17588)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Talisman of Ephemeral Power (18820)	Eye of the Beast (13968)	Deep Woodlands Cloak (19121)	High Warlord's Spellblade (23466)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
22	Lighteater	<Oida> Twink/PuG-Raid	Alliance	833.9	20	May 18	0:42	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Nemesis Boots (16927)	Bracers of Arcane Accuracy (19374)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Band of Forced Concentration (19403)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Sapphiron Drape (17078)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
23	Frogen	SQUAWK	Horde	829.7	20	Jun 6	0:31	Champion's Dreadweave Cowl (23255)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	High Councillor's Bracers (10136)	Ebony Flame Gloves (19407)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	High Warlord's Spellblade (23466)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
24	Gunny	Banana Room PUG: Gorilla	Alliance	828.9	20	Jun 20	0:36	Lieutenant Commander's Dreadweave Cowl (23310)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
25	Britta	The Culdesac	Alliance	822.9	20	May 9	0:37	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Ebony Flame Gloves (19407)	Band of Forced Concentration (19403)	Songstone of Ironforge (12543)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Claw of Chromaggus (19347)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
26	Marsha	unnamed	Alliance	822.1	19	Jun 15	0:31	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Sash of Whispered Secrets (18809)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Master's Bracers (10248)	Ebony Flame Gloves (19407)	Band of Forced Concentration (19403)	Band of Dark Dominion (19434)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Skul's Ghastly Touch (13396)
27	Seanpaul	N/A	Unknown	817.2	20	May 5	0:33	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Felheart Robes (16809)	Mana Igniting Cord (19136)	Nemesis Leggings (16930)	Nemesis Boots (16927)	Felheart Bracers (16804)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Band of Forced Concentration (19403)	Maiden's Circle (13001)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
28	Ninja	whos friend r u	Alliance	812.8	17	May 8	0:40	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Sash of Whispered Secrets (18809)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Master's Bracers (10248)	Ebony Flame Gloves (19407)	Rune Band of Wizardry (22339)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Archivist Cape (13386)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
29	Critless	whos friend r u	Alliance	809.5	20	Jun 11	0:32	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Fel-Infused Leggings (19133)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Band of Forced Concentration (19403)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Scepter of Interminable Focus (22329)	Skul's Ghastly Touch (13396)
30	Jofa	Kaamos	Horde	809.3	19	Jun 1	0:38	Champion's Dreadweave Cowl (23255)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Nemesis Gloves (16928)	Band of Dark Dominion (19434)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Hakkari Worshippers (22711)	High Warlord's Spellblade (23466)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
31	Mashee	The Culdesac	Alliance	808.6	20	Jun 6	0:38	Lieutenant Commander's Dreadweave Cowl (23310)	Soul Corrupter's Necklace (19876)	Field Marshal's Dreadweave Shoulders (17580)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
32	Kraanky	Hammerfall	Alliance	804.3	20	May 11	0:33	Lieutenant Commander's Dreadweave Cowl (23310)	Soul Corrupter's Necklace (19876)	Lieutenant Commander's Dreadweave Spaulders (23311)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Elegant Bracers (10213)	Ebony Flame Gloves (19407)	Band of Servitude (22721)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of the Shadow Flame (19356)	N/A	Lethtendris' Wand (18301)
33	Gaarfieeld	The Pond pug	Horde	803.9	20	Jun 13	0:35	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of Enlightenment (17109)	Felcloth Shoulders (14112)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Ebony Flame Gloves (19407)	Zanzil's Seal (19893)	Band of Dark Dominion (19434)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of the Hakkari Worshippers (22711)	Staff of the Shadow Flame (19356)	N/A	Touch of Chaos (19861)
34	Kzor	N/A	Unknown	803.4	19	Jun 13	0:46	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Ebony Flame Gloves (19407)	Dragonslayer's Signet (18403)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
35	Bdsmology	Elitists	Horde	802.5	20	Jun 27	0:28	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Nemesis Gloves (16928)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Talisman of Ephemeral Power (18820)	Royal Seal of Eldre'Thalas (18467)	Cloak of Consumption (19857)	Bloodcaller (19864)	High Councillor's Scepter (15941)	Bonecreeper Stylus (13938)
36	Laneeva	Moonlight	Alliance	799.8	19	Jun 12	0:44	Master's Hat (10250)	Kezan's Unstoppable Taint (19605)	Master's Mantle (10253)	Nemesis Robes (16931)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Nemesis Boots (16927)	Zandalar Demoniac's Wraps (19848)	Felcloth Gloves (18407)	Zanzil's Seal (19893)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18467)	Cloak of Consumption (19857)	Staff of the Shadow Flame (19356)	N/A	Lunar Wand (15283)
37	Chendxd	N/A	Unknown	795.1	20	May 7	0:29	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Nemesis Robes (16931)	Nemesis Belt (16933)	Nemesis Leggings (16930)	High Councillor's Boots (10137)	High Councillor's Bracers (10136)	Ebony Flame Gloves (19407)	Songstone of Ironforge (12543)	Band of Dark Dominion (19434)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Brood Lord (19378)	Fang of the Mystics (17070)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
38	Gankypoo	N/A	Unknown	793.8	19	May 9	0:42	Nemesis Skullcap (16929)	Star of Mystaria (12103)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Sash of Whispered Secrets (18809)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Nemesis Gloves (16928)	Band of Forced Concentration (19403)	Underworld Band (1980)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
39	Sephora	Mediocre At Best	Alliance	792.5	20	May 9	0:39	Nemesis Skullcap (16929)	Kezan's Taint (19604)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Sash of Whispered Secrets (18809)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Felheart Bracers (16804)	Ebony Flame Gloves (19407)	Zanzil's Seal (19893)	Band of Forced Concentration (19403)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Shroud of Arcane Mastery (22330)	Azuresong Mageblade (17103)	Jin'do's Bag of Whammies (19891)	Bonecreeper Stylus (13938)
40	Thetallman	N/A	Unknown	790.4	19	Jun 15	0:38	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18467)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
41	Spaznaz	Sacred	Alliance	789.6	20	Jun 4	0:37	Nemesis Skullcap (16929)	Kezan's Unstoppable Taint (19605)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Ebony Flame Gloves (19407)	Band of Servitude (22721)	Zanzil's Band (19905)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
42	Honkwl	Curmudgeons	Alliance	789.3	20	May 24	0:36	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Nemesis Gloves (16928)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Azuresong Mageblade (17103)	Jin'do's Bag of Whammies (19891)	Bonecreeper Stylus (13938)
43	Tossra	A New Wave	Alliance	789.1	20	Jun 15	0:45	Nemesis Skullcap (16929)	Kezan's Unstoppable Taint (19605)	Nemesis Spaulders (16932)	Bloodvine Vest (19682)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Demoniac's Wraps (19848)	Marshal's Dreadweave Gloves (17584)	Dragonslayer's Signet (18403)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18467)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Wizard's Hand (15280)
44	Oxileinchen	Geisterjäger	Alliance	787.6	19	May 16	0:40	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Knight-Captain's Dreadweave Tunic (23297)	Nemesis Belt (16933)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Nemesis Gloves (16928)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18467)	Eternal Cloak (14331)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Bonecreeper Stylus (13938)
45	Tharvya	HS Crew PUG	Horde	784.6	19	Jun 10	0:44	Nemesis Skullcap (16929)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nemesis Bracers (16934)	Nemesis Gloves (16928)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Royal Seal of Eldre'Thalas (18467)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Bloodcaller (19864)	Jin'do's Bag of Whammies (19891)	Ivory Wand (15279)
46	Trilli	FR	Alliance	784.3	20	May 2	0:34	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Nemesis Robes (16931)	Mana Igniting Cord (19136)	Fel-Infused Leggings (19133)	Nemesis Boots (16927)	Bracers of Arcane Accuracy (19374)	Nemesis Gloves (16928)	Band of Forced Concentration (19403)	Band of Dark Dominion (19434)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
