Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Kovch	DELETED	Horde	418.3	40	Jan 26	1:24	Eye of Rend (12587)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Cloudrunner Girdle (13252)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Gargoyle Slashers (13957)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
12	Viruh	N/A	Unknown	394.1	35	Mar 2	1:50	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Gargoyle Slashers (13957)	Don Julio's Band (19325)	Painweaver Band (13098)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Spinal Reaper (17104)	N/A	N/A
13	Kkurbtwo	Dreamstate	Horde	383.5	38	Feb 17	1:32	Crown of Tyranny (13359)	Imperial Jewel (11933)	Black Dragonscale Shoulders (15051)	Legionnaire's Mail Hauberk (22876)	Girdle of Beastial Fury (11686)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Slashclaw Bracers (13211)	Voone's Vice Grips (13963)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Blackveil Cape (11626)	The Unstoppable Force (19323)	N/A	N/A
14	Flacidacious	Bread	Horde	379.6	36	Mar 14	1:51	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Mail Hauberk (22876)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Slashclaw Bracers (13211)	Gargoyle Slashers (13957)	Band of Accuria (17063)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	The Unstoppable Force (19323)	N/A	N/A
15	Skykang	Honor	Horde	378.2	34	Mar 17	1:48	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Flamescarred Shoulders (18374)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Windreaver Greaves (13967)	Adventurer's Bracers (10256)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Spinal Reaper (17104)	N/A	Egan's Blaster (13289)
16	Tüsk	Impact	Horde	373.9	25	Jan 22	2:21	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Warpwood Binding (18393)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
17	Quaké	Ethereal	Horde	370.4	39	Mar 15	2:17	Mask of the Unforgiven (13404)	Prismatic Pendant (12048)	Black Dragonscale Shoulders (15051)	Tombstone Breastplate (13944)	Foresight Girdle (13387)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Lordly Armguards (13135)	Devilsaur Gauntlets (15063)	Assault Band (13095)	Mark of Kern (2262)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Nightfall (19169)	N/A	N/A
18	Micasa	N/A	Unknown	368.4	33	Jan 20	1:59	Eye of Rend (12587)	Mark of Fordring (15411)	Pauldrons of Elements (16669)	Deathdealer Breastplate (11926)	Shadowcraft Belt (16713)	Outrider Leggings (11882)	Bloodmail Boots (14616)	Lordly Armguards (13135)	Voone's Vice Grips (13963)	Ring of Living Stone (18400)	Masons Fraternity Ring (9533)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Frostwolf Legionnaire's Cloak (19083)	The Blackrock Slicer (13285)	N/A	N/A
19	Snort	N/A	Unknown	362.4	40	Jan 15	1:52	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Bloodmail Legguards (14612)	Bloodmail Boots (14616)	Lordly Armguards (13135)	Voone's Vice Grips (13963)	Painweaver Band (13098)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Earthshaker (17073)	N/A	Egan's Blaster (13289)
20	Ralli	Kartelli	Horde	362.2	40	Feb 9	1:30	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Warpwood Binding (18393)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
21	Schamarn	N/A	Unknown	358.5	35	Feb 19	2:34	Crown of Tyranny (13359)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
22	Dac	N/A	Unknown	358.3	35	Feb 26	2:23	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Eye of the Beast (13968)	Hand of Justice (11815)	Deep Woodlands Cloak (19121)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
23	Araj	pog	Horde	355.6	37	Feb 12	1:48	Helmet of Ten Storms (16947)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Mighty Tunic (10151)	Barrage Girdle (18721)	Legplates of Ten Storms (16946)	Mighty Boots (10146)	Nightshade Armguards (10223)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Hand of Edward the Odd (2243)	Therazane's Touch (19315)	N/A
24	Muga	N/A	Unknown	348.8	20	Feb 16	3:37	Champion's Mail Headguard (23259)	Onyxia Tooth Pendant (18404)	Champion's Mail Pauldrons (23260)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Bloodmail Legguards (14612)	Sabatons of the Flamewalker (19144)	Slashclaw Bracers (13211)	Bloodmail Gauntlets (14615)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
25	Rand	N/A	Unknown	344.7	40	Feb 10	1:41	Green Lens (10504)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Omnicast Boots (11822)	Adventurer's Bracers (10256)	Earthfury Gauntlets (16839)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Adventurer's Cape (10258)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
26	Thunderkoq	Dreamstate	Horde	344.6	38	Feb 17	1:32	Crown of Destruction (18817)	Mark of Fordring (15411)	Truestrike Shoulders (12927)	Cadaverous Armor (14637)	Bloodmail Belt (14614)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Bracers of the Stone Princess (17714)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	N/A
27	Pallywacker	N/A	Unknown	342.4	37	Mar 12	2:09	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Deathdealer Breastplate (11926)	Girdle of Beastial Fury (11686)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Bracers of the Stone Princess (17714)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Spinal Reaper (17104)	N/A	Egan's Blaster (13289)
28	Stanksauce	N/A	Unknown	340.8	32	Mar 15	2:18	Eye of Rend (12587)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Vosh'gajin's Strand (13962)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Rune of the Guard Captain (19120)	Frostwolf Legionnaire's Cloak (19083)	Nightfall (19169)	N/A	Egan's Blaster (13289)
29	Batza	N/A	Unknown	338.1	24	Feb 14	2:57	Crown of Destruction (18817)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Gargoyle Slashers (13957)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
30	Jay	Maschine	Horde	337.5	24	Mar 7	2:28	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Devilsaur Leggings (15062)	Sabatons of the Flamewalker (19144)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
31	Slayarin	Sanity	Horde	337.3	20	Feb 2	3:40	Eye of Rend (12587)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Vosh'gajin's Strand (13962)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Lordly Armguards (13135)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Painweaver Band (13098)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
32	Slapkora	N/A	Unknown	336.3	35	Mar 2	1:50	Eye of Rend (12587)	Will of the Martyr (17044)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Dark Phantom Cape (13122)	Sulfuron Hammer (17193)	N/A	N/A
33	Dill	Crowned	Horde	335.1	34	Mar 16	1:53	Crimson Felt Hat (18727)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Waterspout Boots (18322)	Mighty Armsplints (10147)	Earthfury Gauntlets (16839)	Eye of Orgrimmar (12545)	Dragonslayer's Signet (18403)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Energetic Rod (18321)	Therazane's Touch (19315)	Egan's Blaster (13289)
34	Blackork	N/A	Unknown	334.7	35	Mar 15	1:32	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Frostwolf Mail Belt (19088)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Lordly Armguards (13135)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Nightfall (19169)	N/A	N/A
35	Wratio	Delete The Logs	Horde	334.6	38	Jan 16	1:53	Eye of Rend (12587)	Mark of Fordring (15411)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Vosh'gajin's Strand (13962)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Masons Fraternity Ring (9533)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
36	Jt	N/A	Unknown	334.5	38	Mar 16	1:56	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Cloudrunner Girdle (13252)	Black Dragonscale Leggings (15052)	Sabatons of the Flamewalker (19144)	Slashclaw Bracers (13211)	Voone's Vice Grips (13963)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
37	Jules	Down	Horde	334.3	38	Jan 22	1:46	Crown of Destruction (18817)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Traphook Jerkin (15825)	Vosh'gajin's Strand (13962)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of Stability (19146)	Gargoyle Slashers (13957)	Tarnished Elven Ring (18500)	Blackstone Ring (17713)	Gnomish Battle Chicken (10725)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Dreadforge Retaliator (11931)	N/A	Egan's Blaster (13289)
38	Fisho	N/A	Unknown	330.2	35	Mar 12	2:43	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Savage Gladiator Greaves (11731)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	N/A
39	Mikells	MATRËSHKA	Horde	328.1	36	Mar 5	2:02	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Masterwork Girdle (10269)	Black Dragonscale Leggings (15052)	Bloodmail Boots (14616)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Nightfall (19169)	N/A	N/A
40	Treize	M U R D E R	Horde	327.5	34	Feb 18	1:38	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Legionnaire's Mail Hauberk (22876)	Girdle of Beastial Fury (11686)	Legionnaire's Mail Legguards (22887)	Blood Guard's Mail Greaves (22857)	Lordly Armguards (13135)	Blood Guard's Mail Vices (22867)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Frostwolf Legionnaire's Cloak (19083)	Nightfall (19169)	N/A	N/A
41	Subforces	Second Breakfast	Horde	327.3	40	Feb 19	2:14	Crown of Tyranny (13359)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Warpwood Binding (18393)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Slashclaw Bracers (13211)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Nightfall (19169)	N/A	Egan's Blaster (13289)
42	Taranical	N/A	Unknown	327.0	28	Mar 7	3:03	Crown of Tyranny (13359)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Mail Hauberk (22876)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blisterbane Wrap (12552)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
43	Dundrashuno	N/A	Unknown	326.9	24	Mar 8	3:40	Eye of Rend (12587)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Tombstone Breastplate (13944)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Bracers of the Stone Princess (17714)	Gargoyle Slashers (13957)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
44	Dönerblitz	Gurubashi Fightclub	Horde	326.4	36	Feb 23	2:01	Crown of Destruction (18817)	Frostwolf Legionnaire's Pendant (19095)	Champion's Mail Pauldrons (23260)	Legionnaire's Mail Hauberk (22876)	Vosh'gajin's Strand (13962)	Legionnaire's Mail Legguards (22887)	Blood Guard's Mail Greaves (22857)	Blackmist Armguards (12966)	Blood Guard's Mail Vices (22867)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	The Unstoppable Force (19323)	N/A	N/A
45	Gohst	Shenanigans	Horde	325.3	35	Feb 17	1:58	Crown of Destruction (18817)	Mark of Fordring (15411)	Truestrike Shoulders (12927)	Ogre Forged Hauberk (18530)	Bloodmail Belt (14614)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Bracers of the Stone Princess (17714)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
46	Vídar	Boca de Fumo	Horde	324.5	37	Feb 10	2:01	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Bloodmail Belt (14614)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Bracers of the Stone Princess (17714)	Bloodmail Gauntlets (14615)	Blackstone Ring (17713)	Band of the Ogre King (18522)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
47	Enchancement	N/A	Unknown	322.7	33	Feb 26	2:03	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Breastplate of Bloodthirst (12757)	Chiselbrand Girdle (12634)	Legguards of the Chromatic Defier (12903)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Gloves of Holy Might (867)	Band of Accuria (17063)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Counterattack Lodestone (18537)	Dragon's Blood Cape (17107)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
48	Smashingtime	N/A	Unknown	319.7	33	Mar 5	2:19	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Lordly Armguards (13135)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
49	Franticwf	OCE Horde Raiding	Horde	319.1	20	Mar 5	4:41	Crown of Destruction (18817)	Woven Ivy Necklace (19159)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Beaststalker's Belt (16680)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Lordly Armguards (13135)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Nightfall (19169)	N/A	N/A
50	Luckiest	Mutiny	Horde	318.0	33	Mar 16	2:21	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Champion's Mail Pauldrons (23260)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Bloodmail Legguards (14612)	Blood Guard's Mail Greaves (22857)	Wristguards of True Flight (18812)	Bloodmail Gauntlets (14615)	Jungle Ring (12016)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
51	Shambërg	N/A	Unknown	317.3	40	Feb 20	1:54	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Tarnished Elven Ring (18500)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Frostwolf Legionnaire's Cloak (19083)	Nightfall (19169)	N/A	Egan's Blaster (13289)
