Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Korat	Down	Horde	770.8	17	May 9	0:37	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Runed Bloodstained Hauberk (19904)	Belt of Preserved Heads (20216)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Lordly Armguards (13135)	General's Mail Gauntlets (16574)	Myrmidon's Signet (2246)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Nightfall (19169)	N/A	N/A
12	Wratio	N/A	Unknown	759.2	20	May 2	0:26	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
13	Diskord	The Best Guild	Horde	747.2	19	Jun 6	0:40	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Runed Bloodstained Hauberk (19904)	Belt of Preserved Heads (20216)	Bloodmail Legguards (14612)	General's Mail Boots (16573)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	High Warlord's Battle Axe (18831)	N/A	N/A
14	Moopocolypse	Tea Time	Horde	729.5	18	May 16	0:35	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Sabatons of the Flamewalker (19144)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
15	Bigfortnite	N/A	Unknown	723.3	20	May 2	0:37	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Primalist's Linked Waistguard (19393)	Black Dragonscale Leggings (15052)	Sabatons of the Flamewalker (19144)	Blackmist Armguards (12966)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
16	Stupidmongo	The Pond pug	Horde	722.6	20	May 8	0:21	Lizardscale Eyepatch (19945)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Runed Bloodstained Hauberk (19904)	Belt of Preserved Heads (20216)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Lordly Armguards (13135)	Seafury Gauntlets (20257)	Don Julio's Band (19325)	Seal of the Gurubashi Berserker (22722)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Frostwolf Legionnaire's Cloak (19083)	Nightfall (19169)	N/A	N/A
17	Zevarix	Momentum	Horde	721.6	20	May 11	0:30	Crown of Destruction (18817)	Amulet of the Darkmoon (19491)	Warlord's Mail Spaulders (16580)	Warlord's Mail Armor (16577)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	High Warlord's Battle Axe (18831)	N/A	Egan's Blaster (13289)
18	Zülzane	N/A	Unknown	720.0	19	May 4	0:43	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
19	Muga	N/A	Unknown	707.7	20	May 2	0:36	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Warlord's Mail Armor (16577)	Therazane's Link (19380)	General's Mail Leggings (16579)	Bloodmail Boots (14616)	Windtalker's Wristguards (19582)	General's Mail Gauntlets (16574)	Don Julio's Band (19325)	Legionnaire's Band (19510)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Deathguard's Cloak (20068)	Nightfall (19169)	N/A	N/A
20	Zartex	Roach Empire	Horde	705.5	20	Jun 11	0:31	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Shadowcraft Pants (16709)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Voone's Vice Grips (13963)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
21	Tamtame	N/A	Unknown	698.7	18	May 26	0:50	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Belt of Preserved Heads (20216)	Black Dragonscale Leggings (15052)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Chromatic Gauntlets (19157)	Quick Strike Ring (18821)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
22	Sweds	Shattrath's Full	Horde	696.1	20	May 26	0:44	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Master Dragonslayer's Ring (19384)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Spinal Reaper (17104)	N/A	Egan's Blaster (13289)
23	Fearen	Lost Chapter	Horde	691.8	20	May 2	0:42	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Champion's Mail Pauldrons (23260)	Legionnaire's Mail Hauberk (22876)	Bloodmail Belt (14614)	Devilsaur Leggings (15062)	Sabatons of the Flamewalker (19144)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Spinal Reaper (17104)	N/A	Egan's Blaster (13289)
24	Shamthar	Prevail PUG	Horde	691.7	20	May 6	0:43	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Mail Hauberk (22876)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Bracers of the Stone Princess (17714)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of Firemaw (19398)	Dreadforge Retaliator (11931)	N/A	N/A
25	Mcvtys	Mutiny	Horde	690.5	20	May 13	0:35	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of Firemaw (19398)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
26	Coolbeans	N/A	Unknown	690.3	20	Jun 23	0:40	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Windshear Cape (20691)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
27	Orcyboy	Mechanics Are For Cars	Horde	675.6	18	May 25	0:44	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Savage Gladiator Greaves (11731)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Hyperthermically Insulated Lava Dredger (18803)	N/A	N/A
28	Eiuven	in the bin	Horde	675.1	19	May 22	0:38	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Sabatons of the Flamewalker (19144)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Might of the Tribe (22712)	Draconic Maul (19358)	N/A	N/A
29	Kwangun	N/A	Unknown	674.0	20	May 9	0:47	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Lordly Armguards (13135)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Painweaver Band (13098)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Drake Talon Cleaver (19353)	N/A	Egan's Blaster (13289)
30	Aquamoeba	ook	Horde	673.6	20	May 25	0:35	Crown of Destruction (18817)	The Eye of Hakkar (19856)	Truestrike Shoulders (12927)	Legionnaire's Mail Hauberk (22876)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Bracers of the Stone Princess (17714)	Seafury Gauntlets (20257)	Blackstone Ring (17713)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Herald of Woe (19357)	N/A	N/A
31	Bladybyk	N/A	Unknown	672.9	20	May 9	0:49	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Wristguards of True Flight (18812)	Seafury Gauntlets (20257)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Nightfall (19169)	N/A	Egan's Blaster (13289)
32	Mocq	Parse Goblins	Horde	666.8	20	May 25	0:33	Crown of Tyranny (13359)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Vosh'gajin's Strand (13962)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Deepfury Bracers (13120)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Seal of the Gurubashi Berserker (22722)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Nightfall (19169)	N/A	N/A
33	Dejari	N/A	Unknown	665.8	20	May 8	0:38	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Chromatic Gauntlets (19157)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	High Warlord's Battle Axe (18831)	N/A	N/A
34	Burnslol	N/A	Unknown	662.2	20	Jun 12	0:21	Lizardscale Eyepatch (19945)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Lordly Armguards (13135)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Seal of Jin (19898)	Eye of the Beast (13968)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
35	Litebeer	N/A	Unknown	658.8	20	May 2	0:45	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Cadaverous Armor (14637)	Girdle of Beastial Fury (11686)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
36	Shockums	Regulators	Horde	658.3	20	Jun 15	0:33	Lizardscale Eyepatch (19945)	The Eye of Hakkar (19856)	Warlord's Mail Spaulders (16580)	Runed Bloodstained Hauberk (19904)	Warpwood Binding (18393)	Bloodstained Legplates (19887)	Bloodmail Boots (14616)	Lordly Armguards (13135)	General's Mail Gauntlets (16574)	Seal of Jin (19898)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	Egan's Blaster (13289)
37	Fathersauce	second shift	Horde	655.2	20	Jul 2	0:43	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Tombstone Breastplate (13944)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Lordly Armguards (13135)	Chromatic Gauntlets (19157)	Painweaver Band (13098)	Blackstone Ring (17713)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
38	Tawax	Saikyo	Horde	654.2	20	May 31	0:44	Crown of Tyranny (13359)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Legionnaire's Mail Hauberk (22876)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Blood Guard's Mail Greaves (22857)	Primal Batskin Bracers (19687)	Devilsaur Gauntlets (15063)	Seal of the Gurubashi Berserker (22722)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
39	Xeh	rebind	Horde	654.0	20	May 3	0:41	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Devilsaur Gauntlets (15063)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Drake Talon Cleaver (19353)	N/A	Egan's Blaster (13289)
40	Irabue	N/A	Unknown	653.1	20	Jun 8	0:43	Warlord's Mail Helm (16578)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Warlord's Mail Armor (16577)	Belt of Preserved Heads (20216)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Primal Batskin Bracers (19687)	General's Mail Gauntlets (16574)	Seal of the Gurubashi Berserker (22722)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Frostwolf Legionnaire's Cloak (19083)	Draconic Avenger (19354)	N/A	N/A
41	Schamarn	Death Wish	Horde	644.2	15	Jun 15	0:58	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Warpwood Binding (18393)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Spinal Reaper (17104)	N/A	Egan's Blaster (13289)
42	Ilu	Nominal	Horde	644.2	20	Jul 6	0:40	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Champion's Mail Pauldrons (23260)	Ogre Forged Hauberk (18530)	Primalist's Linked Waistguard (19393)	Abyssal Mail Legguards (20668)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
43	Barthold	beneluxurious	Horde	640.2	20	Jun 3	0:51	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Runed Bloodstained Hauberk (19904)	Therazane's Link (19380)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	N/A
44	Disko	Simka	Horde	639.3	20	May 2	0:42	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Therazane's Link (19380)	Black Dragonscale Leggings (15052)	Sabatons of the Flamewalker (19144)	Wristguards of True Flight (18812)	Voone's Vice Grips (13963)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Might of the Tribe (22712)	Spinal Reaper (17104)	N/A	N/A
45	Thyphos	N/A	Unknown	636.4	20	Jun 3	0:39	Warlord's Mail Helm (16578)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Warlord's Mail Armor (16577)	Therazane's Link (19380)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Quick Strike Ring (18821)	Circle of Applied Force (19432)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	High Warlord's Battle Axe (18831)	N/A	N/A
46	Zurga	Burning Croissant	Horde	636.4	18	May 29	0:36	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
47	Martelus	Simplexity Fresh	Horde	632.1	20	May 1	0:31	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Brood Pauldrons (19373)	Tombstone Breastplate (13944)	Therazane's Link (19380)	Emberweave Leggings (19433)	Bloodmail Boots (14616)	Wristguards of True Flight (18812)	Bloodmail Gauntlets (14615)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Nifty Stopwatch (2820)	Cloak of the Shrouded Mists (17102)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
48	Êxodia	OnlyBans	Horde	622.0	20	May 2	0:44	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Warlord's Mail Spaulders (16580)	Savage Gladiator Chain (11726)	Bloodmail Belt (14614)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Wristguards of True Flight (18812)	General's Mail Gauntlets (16574)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
49	Orclidokli	no heroes	Horde	617.9	20	May 15	0:59	Mask of the Unforgiven (13404)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Belt of Preserved Heads (20216)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Wristguards of True Flight (18812)	Chromatic Gauntlets (19157)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Frostwolf Legionnaire's Cloak (19083)	The Unstoppable Force (19323)	N/A	N/A
50	Handy	mutiny	Horde	617.2	20	May 15	0:39	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Savage Gladiator Chain (11726)	Belt of Preserved Heads (20216)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Wristguards of Stability (19146)	Chromatic Gauntlets (19157)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of Firemaw (19398)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
