Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Coomtotem	ook	Horde	622.1	15	Jul 6	1:10	Mish'undare, Circlet of the Mind Flayer (19375)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cinderhide Armsplints (11764)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Neltharion's Tear (19379)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
12	Buffpatrol	Noctis Howl	Horde	598.3	17	May 3	0:41	Mish'undare, Circlet of the Mind Flayer (19375)	Orb of the Darkmoon (19426)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Firemaw's Clutch (19400)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Earthfury Bracers (16840)	Blood Guard's Mail Vices (22867)	Maiden's Circle (13001)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Sapphiron Drape (17078)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	N/A
13	Ele	N/A	Unknown	584.9	20	Jun 22	0:54	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Natural Alignment Crystal (19344)	Cloak of the Brood Lord (19378)	Aurastone Hammer (17105)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
14	Zorini	N/A	Unknown	582.9	20	May 24	0:40	Helmet of Ten Storms (16947)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Belt of Untapped Power (22716)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Sublime Wristguards (18497)	Taut Dragonhide Gloves (19390)	Band of Servitude (22721)	Maiden's Circle (13001)	Royal Seal of Eldre'Thalas (18471)	Zandalarian Hero Charm (19950)	Heliotrope Cloak (18496)	Claw of Chromaggus (19347)	Jin'do's Bag of Whammies (19891)	N/A
15	Trashes	Momentum	Horde	580.5	20	Jun 10	0:31	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Blood Guard's Mail Vices (22867)	Band of Servitude (22721)	Band of Forced Concentration (19403)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Staff of Dominance (18842)	N/A	N/A
16	Cluckboy	N/A	Unknown	578.7	20	Jul 8	0:52	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Firemaw's Clutch (19400)	Legplates of Ten Storms (16946)	Betrayer's Boots (19897)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Ring of Spell Power (19147)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
17	Charlamagne	Capybaras	Horde	578.4	20	May 28	0:36	The Hexxer's Cover (19886)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	Waterspout Boots (18322)	Modest Armguards (18458)	Blood Guard's Mail Vices (22867)	Ring of Spell Power (19147)	Band of Servitude (22721)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	N/A
18	Immersive	N/A	Unknown	578.3	18	May 8	0:42	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	General's Mail Boots (16573)	Sublime Wristguards (18497)	Hands of Power (13253)	Band of Servitude (22721)	Eye of Orgrimmar (12545)	Natural Alignment Crystal (19344)	Briarwood Reed (12930)	Deep Woodlands Cloak (19121)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	Egan's Blaster (13289)
19	Frolatrix	N/A	Unknown	574.5	20	Jun 10	0:39	Bloodvine Goggles (19999)	Star of Mystaria (12103)	Warlord's Mail Spaulders (16580)	Zandalar Augur's Hauberk (19828)	Mana Igniting Cord (19136)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	High Warlord's Tome of Destruction (23468)	Egan's Blaster (13289)
20	Zanklo	N/A	Unknown	572.2	20	Jun 27	1:01	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Primalist's Linked Waistguard (19393)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Blood Guard's Mail Vices (22867)	Maiden's Circle (13001)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Deep Woodlands Cloak (19121)	Aurastone Hammer (17105)	The Immovable Object (19321)	N/A
21	Interference	N/A	Unknown	571.6	20	Jul 8	0:42	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Ring of Spell Power (19147)	Band of Forced Concentration (19403)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	N/A
22	Voo	Tainted	Horde	570.9	20	Jun 9	0:32	Mish'undare, Circlet of the Mind Flayer (19375)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Magnificent Bracers (15668)	Bloodtinged Gloves (19929)	Eye of Orgrimmar (12545)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18471)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Staff of Dominance (18842)	N/A	N/A
23	Aizlenn	Fate	Horde	567.1	19	Jul 6	0:47	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Mighty Armsplints (10147)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Band of Forced Concentration (19403)	Natural Alignment Crystal (19344)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	N/A
24	Vohkhan	N/A	Unknown	566.4	20	Jun 14	0:42	Mish'undare, Circlet of the Mind Flayer (19375)	Jeklik's Opaline Talisman (19923)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Blood Guard's Mail Vices (22867)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Fang of Venoxis (19903)	Jin'do's Bag of Whammies (19891)	N/A
25	Jujupinkett	Sweat Equity	Horde	566.0	18	May 8	0:52	The Hexxer's Cover (19886)	Barbed Thorn Necklace (18289)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Nightshade Armguards (10223)	Blood Guard's Mail Vices (22867)	Band of Servitude (22721)	Zanzil's Band (19905)	Natural Alignment Crystal (19344)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	N/A
26	Zuzam	N/A	Unknown	564.3	20	May 23	0:58	Warlord's Mail Helm (16578)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Ban'thok Sash (11662)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Earthfury Bracers (16840)	Blood Guard's Mail Vices (22867)	Band of Servitude (22721)	Ring of Blackrock (19397)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Cloak of the Hakkari Worshippers (22711)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	N/A
27	Harken	N/A	Unknown	564.3	20	Jun 8	0:29	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Elemental Focus Band (20682)	Natural Alignment Crystal (19344)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	N/A
28	Hippo	Fishtank	Horde	563.2	20	Jun 13	0:34	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Champion's Mail Pauldrons (23260)	Zandalar Augur's Hauberk (19828)	Belt of Untapped Power (22716)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Zandalar Augur's Bracers (19830)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Ring of Blackrock (19397)	Royal Seal of Eldre'Thalas (18471)	Zandalarian Hero Charm (19950)	Frostwolf Advisor's Cloak (19085)	Energetic Rod (18321)	Therazane's Touch (19315)	N/A
29	Kinjospyke	N/A	Unknown	562.3	20	May 31	1:02	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Firemaw's Clutch (19400)	Legplates of Ten Storms (16946)	Betrayer's Boots (19897)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Ring of Blackrock (19397)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Staff of Dominance (18842)	N/A	N/A
30	南有溪川	N/A	Unknown	560.4	20	May 9	1:26	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Champion's Mail Pauldrons (23260)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Bracers of Arcane Accuracy (19374)	Earthfury Gauntlets (16839)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Master Dragonslayer's Orb (19366)	N/A
31	Woualla	N/A	Unknown	558.9	19	Jun 28	0:49	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Mana Igniting Cord (19136)	General's Mail Leggings (16579)	Betrayer's Boots (19897)	Mighty Armsplints (10147)	Bloodtinged Gloves (19929)	Ring of Spell Power (19147)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Natural Alignment Crystal (19344)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Therazane's Touch (19315)	N/A
32	Braxa	Blutpakt	Horde	558.7	19	May 18	0:51	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Legplates of Ten Storms (16946)	Bloodvine Boots (19684)	Supreme Bracers (15436)	Gauntlets of Ten Storms (16948)	Band of the Unicorn (7553)	Eye of Orgrimmar (12545)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Jin'do's Judgment (19884)	N/A	Egan's Blaster (13289)
33	Amidas	Totally Outlandish	Horde	557.9	19	Jun 3	0:52	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Blood Guard's Mail Vices (22867)	Band of Servitude (22721)	Zanzil's Seal (19893)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	Egan's Blaster (13289)
34	Yanarashock	Not like us	Horde	557.0	20	Jun 2	0:44	Helmet of Ten Storms (16947)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Belt of Untapped Power (22716)	Legplates of Ten Storms (16946)	Betrayer's Boots (19897)	Bracers of Ten Storms (16943)	Earthfury Gauntlets (16839)	Eye of Orgrimmar (12545)	Maiden's Circle (13001)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	N/A
35	Stramme	N/A	Unknown	556.5	20	Jun 9	0:35	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Champion's Mail Pauldrons (23260)	Robe of Volatile Power (19145)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Ring of Blackrock (19397)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	High Warlord's Tome of Destruction (23468)	Egan's Blaster (13289)
36	Ishtotem	N/A	Unknown	552.8	18	May 8	0:53	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Masterwork Bracers (10265)	Hands of Power (13253)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Neltharion's Tear (19379)	Natural Alignment Crystal (19344)	Sapphiron Drape (17078)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
37	Hadõken	N/A	Unknown	552.6	20	Jun 13	0:58	The Hexxer's Cover (19886)	Orb of the Darkmoon (19426)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Servitude (22721)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Hand of Edward the Odd (2243)	Jin'do's Bag of Whammies (19891)	N/A
38	Loldeleted	Fridgeparsin Spacehorses	Horde	551.1	20	May 30	0:38	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Eye of Orgrimmar (12545)	Band of Servitude (22721)	Natural Alignment Crystal (19344)	Briarwood Reed (12930)	Sapphiron Drape (17078)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	N/A
39	Brutallís	N/A	Unknown	548.9	18	May 15	1:04	The Hexxer's Cover (19886)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Hands of Power (13253)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Therazane's Touch (19315)	N/A
40	Sharmander	Gnomish Battle Chicken	Horde	546.0	20	May 13	0:52	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Mercurial Bracers (10156)	Bloodtinged Gloves (19929)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Natural Alignment Crystal (19344)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Sorcerous Dagger (18878)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
41	짜르봄바	N/A	Unknown	540.2	20	Jun 22	0:56	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of Enlightenment (17109)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Flarecore Leggings (19165)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Band of Servitude (22721)	Ring of Blackrock (19397)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	N/A
42	Bigtow	N/A	Unknown	540.1	18	Jun 22	0:53	Mish'undare, Circlet of the Mind Flayer (19375)	Jeklik's Opaline Talisman (19923)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Masterwork Bracers (10265)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Neltharion's Tear (19379)	Natural Alignment Crystal (19344)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Therazane's Touch (19315)	N/A
43	김떤떤	PUB	Horde	539.9	20	May 17	0:54	Helmet of Ten Storms (16947)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Robe of Volatile Power (19145)	Angelista's Grasp (19388)	Legplates of Ten Storms (16946)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Earthfury Gauntlets (16839)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Eye of the Beast (13968)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	N/A
44	Bae	N/A	Unknown	538.4	20	May 14	0:45	Adventurer's Bandana (10261)	Barbed Thorn Necklace (18289)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Mercurial Bracers (10156)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Natural Alignment Crystal (19344)	Sapphiron Drape (17078)	Sorcerous Dagger (18878)	Therazane's Touch (19315)	Egan's Blaster (13289)
45	Shammbulance	N/A	Unknown	537.8	20	Jul 7	0:50	Helmet of Ten Storms (16947)	Orb of the Darkmoon (19426)	Deep Earth Spaulders (18829)	Zandalar Augur's Hauberk (19828)	Belt of Untapped Power (22716)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Earthfury Bracers (16840)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Eye of Orgrimmar (12545)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	High Warlord's Spellblade (23466)	Therazane's Touch (19315)	Totem of Rebirth (22345)
46	Parsegeist	Blood and Thunder	Horde	537.6	18	Jun 16	0:49	Helmet of Ten Storms (16947)	Star of Mystaria (12103)	Deep Earth Spaulders (18829)	Wildthorn Mail (12624)	Ban'thok Sash (11662)	Bloodtinged Kilt (19895)	Omnicast Boots (11822)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Eye of Orgrimmar (12545)	Zandalarian Hero Charm (19950)	Natural Alignment Crystal (19344)	Cloak of the Hakkari Worshippers (22711)	Witchblade (13964)	Spirit of Aquementas (11904)	Egan's Blaster (13289)
47	Pattack	N/A	Unknown	534.3	20	Jun 21	0:45	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Zandalar Augur's Bracers (19830)	Bloodtinged Gloves (19929)	Ring of Spell Power (19147)	Ring of Blackrock (19397)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Spirit of Aquementas (11904)	N/A
48	Tchopshop	N/A	Unknown	531.2	20	Jun 30	0:51	Mish'undare, Circlet of the Mind Flayer (19375)	Soul Corrupter's Necklace (19876)	Deep Earth Spaulders (18829)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Dragonrider Boots (18102)	Earthfury Bracers (16840)	Bloodtinged Gloves (19929)	Eye of Orgrimmar (12545)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Onyxia Scale Cloak (15138)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	N/A
