Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Holyaqua	Suspect	Alliance	110.3	38	Mar 11	1:20:04	Judgment Crown (16955)	Talisman of Evasion (13177)	Spaulders of Valor (16733)	Knight-Captain's Lamellar Breastplate (23272)	Belt of Valor (16736)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Bracers of Valor (16735)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Briarwood Reed (12930)	Dark Phantom Cape (13122)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
12	Canon	Live Lucky	Alliance	108.9	40	Feb 26	1:02:12	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Padre's Trousers (18386)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
13	Meatmace	N/A	Unknown	103.6	40	Dec 29	1:05:25	Commander's Helm (10379)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Judgment Legplates (16954)	Omnicast Boots (11822)	Loomguard Armbraces (13969)	Hands of the Exalted Herald (12554)	Songstone of Ironforge (12543)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Councillor's Cloak (10098)	Hammer of the Grand Crusader (18717)	N/A	Egan's Blaster (13289)
14	Klv	based	Alliance	102.3	40	Mar 9	1:07:27	Insightful Hood (18490)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Barrage Girdle (18721)	Ghoul Skin Leggings (18682)	Omnicast Boots (11822)	Nightshade Armguards (10223)	Heroic Gauntlets (14933)	Band of Rumination (18103)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18472)	Second Wind (11819)	Cloak of the Cosmos (18389)	Diamond-Tip Bludgeon (15227)	Torch of Holy Flame (7344)	N/A
15	Enlilenki	N/A	Unknown	100.9	39	Mar 9	1:51:02	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Lawbringer Belt (16858)	Knight-Captain's Lamellar Leggings (23273)	Lawbringer Boots (16859)	Lawbringer Bracers (16857)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Counterattack Lodestone (18537)	Hand of Justice (11815)	Stormpike Soldier's Cloak (19084)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
16	Etsuu	DADS	Alliance	100.6	41	Feb 23	1:07:57	Judgment Crown (16955)	Mark of Fordring (15411)	Wild Growth Spaulders (18810)	Knight-Captain's Lamellar Breastplate (23272)	Brigam Girdle (13142)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lawbringer Bracers (16857)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Cyclopean Band (11824)	Seal of the Archmagus (17110)	Burst of Knowledge (11832)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Obsidian Edged Blade (18822)	N/A	N/A
17	Lumpán	N/A	Unknown	98.1	38	Feb 9	1:14:43	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Cadaverous Armor (14637)	Omokk's Girth Restrainer (13959)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	Obsidian Edged Blade (18822)	N/A	N/A
18	Zeniaa	goodnighting	Alliance	93.9	39	Mar 5	48:35	Judgment Crown (16955)	Animated Chain Necklace (18723)	Lawbringer Spaulders (16856)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Salamander Scale Pants (18875)	Magma Tempered Boots (18824)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Second Wind (11819)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
19	Arcticlight	man with lump	Alliance	93.5	40	Feb 12	46:40	Judgment Crown (16955)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Cadaverous Belt (14636)	Knight-Captain's Lamellar Leggings (23273)	Bloodmail Boots (14616)	Bracers of Valor (16735)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Royal Seal of Eldre'Thalas (18472)	Blackhand's Breadth (13965)	Spritecaster Cape (11623)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
20	Lightray	Aftershock Team 2	Alliance	91.9	40	Feb 17	1:04:32	Judgment Crown (16955)	Tempest Talisman (18317)	Lawbringer Spaulders (16856)	Red Dragonscale Breastplate (15047)	Lawbringer Belt (16858)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lawbringer Bracers (16857)	Lawbringer Gauntlets (16860)	Ring of Demonic Guile (18314)	Ring of Demonic Guile (18314)	Smotts' Compass (4130)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	Energetic Rod (18321)	The Immovable Object (19321)	Egan's Blaster (13289)
21	Zeras	N/A	Unknown	86.1	38	Mar 15	29:24	Mystical Headwrap (10175)	Animated Chain Necklace (18723)	Lawbringer Spaulders (16856)	Red Dragonscale Breastplate (15047)	Bonecaster's Belt (14304)	Salamander Scale Pants (18875)	Lawbringer Boots (16859)	Resplendent Bracelets (14320)	Lawbringer Gauntlets (16860)	Songstone of Ironforge (12543)	Fordring's Seal (16058)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18472)	Spritecaster Cape (11623)	Hand of Righteousness (7721)	Torch of Holy Flame (7344)	N/A
22	Rentpayer	control freak	Alliance	85.3	40	Mar 8	48:01	Adventurer's Bandana (10261)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Mercurial Girdle (10154)	Salamander Scale Pants (18875)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	High Councillor's Gloves (10140)	Cauterizing Band (19140)	Fordring's Seal (16058)	Shard of the Scale (17064)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
23	Glasass	Rote Rakete	Alliance	81.6	40	Jan 28	55:21	Whitesoul Helm (12633)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Lawbringer Belt (16858)	Senior Designer's Pantaloons (11841)	Lawbringer Boots (16859)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Archivist Cape (13386)	Aurastone Hammer (17105)	Brightly Glowing Stone (18523)	N/A
24	Bubblelina	N/A	Unknown	81.5	40	Jan 23	29:31	Insightful Hood (18490)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Master's Leggings (10252)	Magma Tempered Boots (18824)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Cauterizing Band (19140)	Gnomish Battle Chicken (10725)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Brightly Glowing Stone (18523)	N/A
25	Jetpacks	blurry	Alliance	77.7	39	Mar 15	43:03	Insightful Hood (18490)	Animated Chain Necklace (18723)	Lieutenant Commander's Lamellar Shoulders (23277)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Salamander Scale Pants (18875)	Knight-Lieutenant's Lamellar Sabatons (23275)	Loomguard Armbraces (13969)	Lawbringer Gauntlets (16860)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Torch of Holy Flame (7344)	Egan's Blaster (13289)
26	Exorcise	N/A	Unknown	77.1	40	Feb 28	2:15:10	Lieutenant Commander's Lamellar Headguard (23276)	Animated Chain Necklace (18723)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Ban'thok Sash (11662)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Wristguards of True Flight (18812)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Don Julio's Band (19325)	Cyclopean Band (11824)	Briarwood Reed (12930)	Second Wind (11819)	Spritecaster Cape (11623)	Hyperthermically Insulated Lava Dredger (18803)	N/A	Egan's Blaster (13289)
27	Iqpl	N/A	Unknown	76.4	40	Jan 30	24:18	Judgment Crown (16955)	Tooth of Gnarr (13141)	Lawbringer Spaulders (16856)	Lawbringer Chestguard (16853)	Lawbringer Belt (16858)	Lawbringer Legplates (16855)	Goblin Rocket Boots (7189)	Loomguard Armbraces (13969)	Lawbringer Gauntlets (16860)	Blood of the Martyr (17045)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Sacred Protector (16998)	N/A
28	Pibbs	Disaster	Alliance	75.7	37	Mar 16	55:16	Lawbringer Helm (16854)	Tooth of Gnarr (13141)	Wild Growth Spaulders (18810)	Red Dragonscale Breastplate (15047)	Lawbringer Belt (16858)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Loomguard Armbraces (13969)	Lawbringer Gauntlets (16860)	Fordring's Seal (16058)	Songstone of Ironforge (12543)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
29	Paksenarríon	Blood Inc	Alliance	74.2	36	Mar 16	59:08	Judgment Crown (16955)	Tooth of Gnarr (13141)	Lieutenant Commander's Lamellar Shoulders (23277)	Robes of the Exalted (13346)	Warpwood Binding (18393)	Ghoul Skin Leggings (18682)	Knight-Lieutenant's Lamellar Sabatons (23275)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Master's Cloak (10249)	Cold Forged Hammer (20648)	Lei of the Lifegiver (19312)	N/A
30	Rhalic	Dense	Alliance	73.1	40	Feb 28	33:06	Master's Hat (10250)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Commander's Leggings (10382)	Boots of the Full Moon (18507)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Rosewine Circle (13178)	Shard of the Scale (17064)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
31	Yuriana	The Order of the Muffins	Alliance	73.1	36	Mar 12	1:15:42	Judgment Crown (16955)	Animated Chain Necklace (18723)	Lawbringer Spaulders (16856)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Ghoul Skin Leggings (18682)	Boots of the Full Moon (18507)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Rosewine Circle (13178)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	Azuresong Mageblade (17103)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
32	Hoggladin	N/A	Unknown	72.2	40	Mar 5	47:07	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Judgment Legplates (16954)	Lawbringer Boots (16859)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Rosewine Circle (13178)	Second Wind (11819)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Aurastone Hammer (17105)	Malistar's Defender (17106)	Egan's Blaster (13289)
33	Sanctis	Eclipse	Alliance	72.1	40	Feb 16	39:09	Judgment Crown (16955)	Animated Chain Necklace (18723)	Lawbringer Spaulders (16856)	Robes of the Exalted (13346)	Lawbringer Belt (16858)	Senior Designer's Pantaloons (11841)	Verdant Footpads (13954)	Mercurial Bracers (10156)	Harmonious Gauntlets (18527)	Rosewine Circle (13178)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Sapphiron Drape (17078)	The Hammer of Grace (11923)	Thaurissan's Royal Scepter (11928)	N/A
34	Athars	N/A	Unknown	71.8	40	Jan 17	2:27:11	Mask of the Unforgiven (13404)	Mark of Fordring (15411)	Earthslag Shoulders (11632)	Lightforge Breastplate (16726)	Lightforge Belt (16723)	Blademaster Leggings (12963)	Master Cannoneer Boots (13381)	Battleborn Armbraces (12936)	Fists of Phalanx (11745)	Cyclopean Band (11824)	Masons Fraternity Ring (9533)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Spritecaster Cape (11623)	Obsidian Edged Blade (18822)	N/A	Egan's Blaster (13289)
35	Wade	Ninth Order	Alliance	71.8	39	Feb 13	57:56	Lawbringer Helm (16854)	Tooth of Gnarr (13141)	Lawbringer Spaulders (16856)	Knight-Captain's Lamellar Breastplate (23272)	Eyestalk Cord (18391)	Knight-Captain's Lamellar Leggings (23273)	Magma Tempered Boots (18824)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Emerald Flame Ring (18395)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Second Wind (11819)	Spritecaster Cape (11623)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
36	Zoawen	BIack Lotus Matters	Alliance	70.7	40	Mar 5	59:23	Engraved Helm (10235)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of the Ordained (18702)	Ghoul Skin Leggings (18682)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Rosewine Circle (13178)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
37	Máck	N/A	Unknown	69.9	40	Mar 10	20:52	High Councillor's Circlet (10139)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Hyperion Girdle (10387)	Salamander Scale Pants (18875)	Verdant Footpads (13954)	Hyperion Vambraces (10391)	Hyperion Gauntlets (10386)	Cauterizing Band (19140)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Torch of Holy Flame (7344)	N/A
38	Brumbly	N/A	Unknown	69.3	40	Mar 16	2:03:46	Whitesoul Helm (12633)	Tooth of Gnarr (13141)	Living Shoulders (15061)	Robes of the Exalted (13346)	Lawbringer Belt (16858)	Padre's Trousers (18386)	Lawbringer Boots (16859)	Bleak Howler Armguards (13208)	Harmonious Gauntlets (18527)	Rosewine Circle (13178)	Band of Rumination (18103)	Royal Seal of Eldre'Thalas (18472)	Second Wind (11819)	Hide of the Wild (18510)	Mastersmith's Hammer (18048)	Fire Runed Grimoire (19142)	N/A
39	Fadera	Dense	Alliance	67.7	40	Feb 9	44:27	Tribal War Feathers (12960)	Tooth of Gnarr (13141)	Royal Cap Spaulders (14548)	Lawbringer Chestguard (16853)	Ban'thok Sash (11662)	Judgment Legplates (16954)	Boots of the Full Moon (18507)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Rosewine Circle (13178)	Band of Rumination (18103)	Briarwood Reed (12930)	Second Wind (11819)	Spritecaster Cape (11623)	The Hammer of Grace (11923)	Brightly Glowing Stone (18523)	N/A
40	Mikeytko	N/A	Unknown	67.1	40	Mar 10	48:43	Whitesoul Helm (12633)	Stormpike Sage's Pendant (19098)	Living Shoulders (15061)	Knight-Captain's Lamellar Breastplate (23272)	Lawbringer Belt (16858)	Knight-Captain's Lamellar Leggings (23273)	Magma Tempered Boots (18824)	Lawbringer Bracers (16857)	Lawbringer Gauntlets (16860)	Eye of Adaegus (5266)	Songstone of Ironforge (12543)	Stormpike Insignia Rank 6 (17904)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	Hand of Righteousness (7721)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
41	Briarix	EXODUS	Alliance	65.7	40	Feb 27	57:29	Judgment Crown (16955)	Choker of Enlightenment (17109)	Wild Growth Spaulders (18810)	Lawbringer Chestguard (16853)	Mighty Girdle (10145)	Judgment Legplates (16954)	Lawbringer Boots (16859)	Mighty Armsplints (10147)	Lawbringer Gauntlets (16860)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Shard of the Scale (17064)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
42	Makkep	Boneyard	Alliance	65.6	40	Feb 24	43:43	Judgment Crown (16955)	Animated Chain Necklace (18723)	Royal Cap Spaulders (14548)	Robe of Volatile Power (19145)	Councillor's Sash (10103)	Senior Designer's Pantaloons (11841)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Rosewine Circle (13178)	Briarwood Reed (12930)	Shard of the Scale (17064)	Royal Tribunal Cloak (13376)	Azuresong Mageblade (17103)	Torch of Holy Flame (7344)	Egan's Blaster (13289)
43	Floonie	Gnomeboys	Alliance	65.5	40	Mar 13	1:06:46	Lawbringer Helm (16854)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Elegant Belt (10216)	Lawbringer Legplates (16855)	Lawbringer Boots (16859)	Gallant's Wristguards (18459)	Dracorian Gauntlets (13344)	Rosewine Circle (13178)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
44	Healii	Smæk	Alliance	64.3	40	Jan 15	49:12	Mask of the Unforgiven (13404)	Jungle Necklace (12046)	Lightforge Spaulders (16729)	Ogre Forged Hauberk (18530)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Band of the Ogre King (18522)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Treant's Bane (18538)	N/A	N/A
45	Hotadin	N/A	Unknown	64.0	35	Feb 9	1:23:22	Insightful Hood (18490)	Tempest Talisman (18317)	Shroud of the Nathrezim (18720)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Ghoul Skin Leggings (18682)	Merciful Greaves (18318)	Gallant's Wristguards (18459)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Rosewine Circle (13178)	Burst of Knowledge (11832)	Second Wind (11819)	Spritecaster Cape (11623)	The Hammer of Grace (11923)	Brightly Glowing Stone (18523)	N/A
46	Phreki	The Club PUG	Alliance	63.9	40	Feb 28	33:43	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Salamander Scale Pants (18875)	Merciful Greaves (18318)	Gallant's Wristguards (18459)	Harmonious Gauntlets (18527)	Fordring's Seal (16058)	Cauterizing Band (19140)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
47	Pumpkini	N/A	Unknown	63.8	40	Jan 12	57:55	Judgment Crown (16955)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Lawbringer Chestguard (16853)	Barrage Girdle (18721)	Senior Designer's Pantaloons (11841)	Omnicast Boots (11822)	Flameweave Cuffs (11766)	Dracorian Gauntlets (13344)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Second Wind (11819)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Flurry Axe (871)	Thaurissan's Royal Scepter (11928)	N/A
48	Emjj	Iskall	Alliance	63.2	40	Feb 26	39:45	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Councillor's Sash (10103)	Salamander Scale Pants (18875)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Lawbringer Gauntlets (16860)	Band of Rumination (18103)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18472)	Shard of the Scale (17064)	Spritecaster Cape (11623)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
49	Bygrace	N/A	Unknown	61.7	40	Feb 28	39:14	Judgment Crown (16955)	Animated Chain Necklace (18723)	Burial Shawl (18681)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Padre's Trousers (18386)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Dracorian Gauntlets (13344)	Fordring's Seal (16058)	Rosewine Circle (13178)	Shard of the Scale (17064)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
