Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Byths	Kingsfall	Alliance	557.8	34	Mar 16	50:19	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Eldritch Reinforced Legplates (18380)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Storm Gauntlets (12632)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	N/A
12	Index	N/A	Unknown	553.1	33	Mar 16	57:03	Eye of Rend (12587)	Mark of Fordring (15411)	Lieutenant Commander's Lamellar Shoulders (23277)	Deathdealer Breastplate (11926)	Omokk's Girth Restrainer (13959)	Eldritch Reinforced Legplates (18380)	Sapphiron's Scale Boots (13070)	Battleborn Armbraces (12936)	Flameguard Gauntlets (19143)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
13	Hurv	Neverland	Alliance	548.9	40	Mar 10	52:28	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Don Julio's Band (19325)	Quick Strike Ring (18821)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	N/A
14	Memedream	N/A	Unknown	548.4	37	Feb 9	53:58	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Cadaverous Armor (14637)	Omokk's Girth Restrainer (13959)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
15	Drpounders	Boy's Night	Alliance	546.9	38	Feb 18	46:47	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Eldritch Reinforced Legplates (18380)	Knight-Lieutenant's Lamellar Sabatons (23275)	Battleborn Armbraces (12936)	Flameguard Gauntlets (19143)	Don Julio's Band (19325)	Painweaver Band (13098)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Obsidian Edged Blade (18822)	N/A	N/A
16	Baskasa	N/A	Unknown	543.5	40	Mar 15	51:34	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Knight-Lieutenant's Lamellar Sabatons (23275)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
17	Feodyn	Big Yikes	Alliance	540.5	37	Mar 17	46:43	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Cadaverous Armor (14637)	Omokk's Girth Restrainer (13959)	Eldritch Reinforced Legplates (18380)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Flameguard Gauntlets (19143)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	N/A
18	Saintanais	Mellon	Alliance	538.9	39	Mar 9	52:00	Lieutenant Commander's Lamellar Headguard (23276)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Omokk's Girth Restrainer (13959)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
19	Pseudoknight	Imperium	Alliance	535.1	40	Feb 25	1:00:3	Crown of Destruction (18817)	Will of the Martyr (17044)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Devilsaur Leggings (15062)	Knight-Lieutenant's Lamellar Sabatons (23275)	Wristguards of Stability (19146)	Flameguard Gauntlets (19143)	Painweaver Band (13098)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	N/A
20	Morganos	N/A	Unknown	525.7	40	Mar 16	42:59	Crown of Destruction (18817)	Will of the Martyr (17044)	Spaulders of Valor (16733)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Eldritch Reinforced Legplates (18380)	Sapphiron's Scale Boots (13070)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Stormpike Soldier's Cloak (19084)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
21	Bestow	HUNKS	Alliance	523.2	40	Jan 22	44:46	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Lightforge Spaulders (16729)	Tombstone Breastplate (13944)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Battleborn Armbraces (12936)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Magni's Will (12548)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	Egan's Blaster (13289)
22	Bora	Rote Rakete	Alliance	516.7	39	Mar 11	45:45	Mask of the Unforgiven (13404)	Eskhandar's Collar (18205)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Omokk's Girth Restrainer (13959)	Judgment Legplates (16954)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Bloodmail Gauntlets (14615)	Don Julio's Band (19325)	Magni's Will (12548)	Blackhand's Breadth (13965)	Briarwood Reed (12930)	Phantasmal Cloak (18689)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
23	Miriiam	Unseasoned	Alliance	515.2	41	Mar 16	56:29	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Deathdealer Breastplate (11926)	Omokk's Girth Restrainer (13959)	Cloudkeeper Legplates (14554)	Bloodmail Boots (14616)	Battleborn Armbraces (12936)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Painweaver Band (13098)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stormpike Soldier's Cloak (19084)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
24	Timbaland	The Lost Crusade	Alliance	514.0	38	Mar 12	48:54	Judgment Crown (16955)	Onyxia Tooth Pendant (18404)	Spaulders of Valor (16733)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Legplates of Valor (16732)	Savage Gladiator Greaves (11731)	Vambraces of the Sadist (13400)	Gargoyle Slashers (13957)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
25	Schiffers	Repulsive Management	Alliance	513.0	39	Mar 16	49:53	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Eldritch Reinforced Legplates (18380)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Painweaver Band (13098)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	Egan's Blaster (13289)
26	Swift	Timewalkers	Alliance	509.9	40	Feb 20	51:22	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Tombstone Breastplate (13944)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Bloodmail Boots (14616)	Battleborn Armbraces (12936)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Shadewood Cloak (18328)	Nightfall (19169)	N/A	N/A
27	Pungsav	N/A	Unknown	506.2	40	Mar 13	1:01:30	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Sapphiron's Scale Boots (13070)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Painweaver Band (13098)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	N/A
28	Seelyon	blurry	Alliance	503.5	40	Dec 28	56:11	Eye of Rend (12587)	Imperial Jewel (11933)	Black Dragonscale Shoulders (15051)	Cadaverous Armor (14637)	Brigam Girdle (13142)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Vambraces of the Sadist (13400)	Bloodmail Gauntlets (14615)	Blackstone Ring (17713)	Band of Flesh (13373)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
29	Sunasce	N/A	Unknown	499.4	40	Feb 16	1:16:36	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Eldritch Reinforced Legplates (18380)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Don Julio's Band (19325)	Magni's Will (12548)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
30	Vimen	N O R D	Alliance	496.6	39	Mar 1	1:07:00	Judgment Crown (16955)	Onyxia Tooth Pendant (18404)	Spaulders of Valor (16733)	Knight-Captain's Lamellar Breastplate (23272)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Sapphiron's Scale Boots (13070)	Battleborn Armbraces (12936)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	Egan's Blaster (13289)
31	Armadyl	N/A	Unknown	491.9	40	Mar 12	1:21:49	Lionheart Helm (12640)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Battleborn Armbraces (12936)	Flameguard Gauntlets (19143)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Nightfall (19169)	N/A	N/A
32	Frieren	N/A	Unknown	489.4	40	Feb 20	1:00:23	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Cloudkeeper Legplates (14554)	Knight-Lieutenant's Lamellar Sabatons (23275)	Gordok Bracers of Power (18533)	Flameguard Gauntlets (19143)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
33	Mokkapala	Exploding Labrats	Alliance	486.6	40	Jan 20	1:04:42	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Black Dragonscale Breastplate (15050)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Black Dragonscale Boots (16984)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Nightfall (19169)	N/A	N/A
34	Bulidi	梨花院落溶溶月	Alliance	484.5	36	Mar 16	1:19:29	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Shrouded Mists (17102)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
35	Barbiee	N/A	Unknown	478.5	40	Feb 19	50:14	Eye of Rend (12587)	Imperial Jewel (11933)	Spaulders of Valor (16733)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Eldritch Reinforced Legplates (18380)	Savage Gladiator Greaves (11731)	Wristguards of Stability (19146)	Flameguard Gauntlets (19143)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Earthshaker (17073)	N/A	Egan's Blaster (13289)
36	Hurmos	Banana Room PUG: Lovebucket	Alliance	475.7	38	Mar 16	32:28	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
37	Gordanramsey	N/A	Unknown	472.6	34	Mar 5	1:29:47	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Savage Gladiator Chain (11726)	Onslaught Girdle (19137)	Devilsaur Leggings (15062)	Savage Gladiator Greaves (11731)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Magni's Will (12548)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
38	Dirtyleo	N/A	Unknown	470.3	40	Mar 5	58:23	Judgment Crown (16955)	Stormpike Soldier's Pendant (19097)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Lawbringer Belt (16858)	Devilsaur Leggings (15062)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lawbringer Bracers (16857)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Blackstone Ring (17713)	Hand of Justice (11815)	Smolderweb's Eye (13213)	Stormpike Soldier's Cloak (19084)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
39	Tower	N/A	Unknown	469.3	40	Feb 12	1:07:52	Crown of Destruction (18817)	Imperial Jewel (11933)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Legplates of Valor (16732)	Bloodmail Boots (14616)	Lightforge Bracers (16722)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	Sulfuras, Hand of Ragnaros (17182)	N/A	Egan's Blaster (13289)
40	Jørgenallan	Fusk og Sjusk	Alliance	468.5	40	Mar 17	1:03:25	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Bloodmail Belt (14614)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Slashclaw Bracers (13211)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Myrmidon's Signet (2246)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Stormpike Soldier's Cloak (19084)	Sulfuras, Hand of Ragnaros (17182)	N/A	N/A
41	Pappaparty	N/A	Unknown	467.8	40	Feb 12	47:44	Crown of Tyranny (13359)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Bonebrace Hauberk (14536)	Omokk's Girth Restrainer (13959)	Devilsaur Leggings (15062)	Battlechaser's Greaves (12555)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Band of the Penitent (13217)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Blackveil Cape (11626)	Nightfall (19169)	N/A	N/A
42	Lightzy	N/A	Unknown	465.6	37	Mar 7	1:01:47	Crown of Destruction (18817)	Mark of Fordring (15411)	Black Dragonscale Shoulders (15051)	Ogre Forged Hauberk (18530)	Omokk's Girth Restrainer (13959)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Slashclaw Bracers (13211)	Flameguard Gauntlets (19143)	Don Julio's Band (19325)	Magni's Will (12548)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	N/A
43	Verigan	N/A	Unknown	462.4	40	Mar 13	1:02:00	Judgment Crown (16955)	Mark of Fordring (15411)	Lieutenant Commander's Lamellar Shoulders (23277)	Deathdealer Breastplate (11926)	Omokk's Girth Restrainer (13959)	Knight-Captain's Lamellar Leggings (23273)	Bloodmail Boots (14616)	Wristguards of True Flight (18812)	Death Grips (18722)	Painweaver Band (13098)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Blackveil Cape (11626)	Flurry Axe (871)	Skullflame Shield (1168)	N/A
44	Himteg	N/A	Unknown	461.7	40	Feb 27	46:47	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Black Dragonscale Shoulders (15051)	Cadaverous Armor (14637)	Omokk's Girth Restrainer (13959)	Black Dragonscale Leggings (15052)	Black Dragonscale Boots (16984)	Vambraces of the Sadist (13400)	Flameguard Gauntlets (19143)	Myrmidon's Signet (2246)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Sulfuron Hammer (17193)	N/A	Egan's Blaster (13289)
45	Ohmother	Quake	Alliance	461.3	41	Feb 26	1:11:53	Crown of Destruction (18817)	Mark of Fordring (15411)	Lieutenant Commander's Lamellar Shoulders (23277)	Savage Gladiator Chain (11726)	Brigam Girdle (13142)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Wristguards of True Flight (18812)	Flameguard Gauntlets (19143)	Quick Strike Ring (18821)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	Egan's Blaster (13289)
46	Exesret	Badeclub Molten Core	Alliance	459.4	40	Feb 26	45:51	Lionheart Helm (12640)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Savage Gladiator Chain (11726)	Omokk's Girth Restrainer (13959)	Cloudkeeper Legplates (14554)	Bloodmail Boots (14616)	Vambraces of the Sadist (13400)	Devilsaur Gauntlets (15063)	Magni's Will (12548)	Painweaver Band (13098)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Obsidian Edged Blade (18822)	N/A	N/A
47	Holyblade	Chainpull	Alliance	459.3	41	Mar 14	53:45	Judgment Crown (16955)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Tombstone Breastplate (13944)	Omokk's Girth Restrainer (13959)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Vambraces of the Sadist (13400)	Flameguard Gauntlets (19143)	Blackstone Ring (17713)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Obsidian Edged Blade (18822)	N/A	Egan's Blaster (13289)
