Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Pawiie	N/A	Unknown	131.0	31	Mar 9	4:49	Judgment Crown (16955)	Evil Eye Pendant (18381)	Stockade Pauldrons (14552)	Knight-Captain's Lamellar Breastplate (23272)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Core Forged Greaves (18806)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Naglering (11669)	Band of Sulfuras (19138)	Carrot on a Stick (11122)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Quel'Serrar (18348)	Draconian Deflector (12602)	N/A
12	Senpaidoge	Fusk og Sjusk	Alliance	129.9	25	Jan 27	4:20	Crown of Tyranny (13359)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Knight-Lieutenant's Lamellar Sabatons (23275)	Wristguards of Stability (19146)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Band of Flesh (13373)	Don Julio's Band (19325)	Force of Will (11810)	Hand of Justice (11815)	Stormpike Sage's Cloak (19086)	Quel'Serrar (18348)	Skullflame Shield (1168)	N/A
13	Kagarm	Tempo	Alliance	125.3	39	Jan 10	1:42	Lawbringer Helm (16854)	Tooth of Gnarr (13141)	Lightforge Spaulders (16729)	Plate of the Shaman King (13168)	Lightforge Belt (16723)	Lawbringer Legplates (16855)	Lawbringer Boots (16859)	Lightforge Bracers (16722)	Lawbringer Gauntlets (16860)	Naglering (11669)	Songstone of Ironforge (12543)	Gnomish Battle Chicken (10725)	Force of Will (11810)	Spritecaster Cape (11623)	Mirah's Song (15806)	Skullflame Shield (1168)	Egan's Blaster (13289)
14	Ohcan	Tæsk	Alliance	125.2	26	Feb 2	3:48	Lightforge Helm (16727)	Eskhandar's Collar (18205)	Wailing Nightbane Pauldrons (13405)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Naglering (11669)	Band of Flesh (13373)	Counterattack Lodestone (18537)	Mark of the Chosen (17774)	Redoubt Cloak (18495)	Mastersmith's Hammer (18048)	Drillborer Disk (17066)	N/A
15	Exitus	N/A	Unknown	125.0	40	Jan 22	2:10	Lightforge Helm (16727)	Medallion of Steadfast Might (17065)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Core Forged Greaves (18806)	Bracers of Valor (16735)	Stonegrip Gauntlets (13072)	Heavy Dark Iron Ring (18879)	Naglering (11669)	Force of Will (11810)	Onyxia Blood Talisman (18406)	Bloodmoon Cloak (12967)	Aurastone Hammer (17105)	Drillborer Disk (17066)	Egan's Blaster (13289)
16	Zerathion	Geto Dacii	Alliance	124.5	27	Mar 14	6:53	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Lawbringer Spaulders (16856)	Lawbringer Chestguard (16853)	Lawbringer Belt (16858)	Judgment Legplates (16954)	Lawbringer Boots (16859)	Lawbringer Bracers (16857)	Boneclenched Gauntlets (14525)	Seal of the Archmagus (17110)	Heavy Dark Iron Ring (18879)	Onyxia Blood Talisman (18406)	Briarwood Reed (12930)	Fireproof Cloak (18811)	Aurastone Hammer (17105)	Drillborer Disk (17066)	N/A
17	Сакросанкт	Р е в а н ш	Alliance	124.2	26	Mar 18	4:52	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Unmelting Ice Girdle (18547)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lightforge Bracers (16722)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Naglering (11669)	Don Julio's Band (19325)	Force of Will (11810)	Onyxia Blood Talisman (18406)	Redoubt Cloak (18495)	Arbiter's Blade (11784)	Draconian Deflector (12602)	N/A
18	Bænx	N/A	Unknown	119.2	22	Feb 20	5:31	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Lightforge Spaulders (16729)	Knight-Captain's Lamellar Breastplate (23272)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lightforge Bracers (16722)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Heavy Dark Iron Ring (18879)	Naglering (11669)	Onyxia Blood Talisman (18406)	Force of Will (11810)	Spritecaster Cape (11623)	Quel'Serrar (18348)	Drillborer Disk (17066)	N/A
19	Aratheon	N/A	Unknown	117.1	30	Feb 9	4:22	Lionheart Helm (12640)	Stormpike Soldier's Pendant (19097)	Spaulders of Valor (16733)	Knight-Captain's Lamellar Breastplate (23272)	Stormpike Plate Girdle (19091)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Sergeant Major's Plate Wristguards (18445)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Cyclopean Band (11824)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Counterattack Lodestone (18537)	Stormpike Soldier's Cloak (19084)	Sword of Zeal (6622)	Barrier Shield (18499)	N/A
20	Robbat	N/A	Unknown	115.3	23	Feb 11	6:59	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
21	Pepegaknight	Overhaul	Alliance	115.0	29	Mar 9	6:05	Judgment Crown (16955)	Medallion of Grand Marshal Morris (13091)	Earthslag Shoulders (11632)	Lawbringer Chestguard (16853)	Deathbone Girdle (14620)	Legplates of the Eternal Guardian (11927)	Deathbone Sabatons (14621)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Naglering (11669)	Seal of the Archmagus (17110)	Hand of Justice (11815)	Blazing Emblem (2802)	Spritecaster Cape (11623)	Thrash Blade (17705)	Intricately Runed Shield (18696)	N/A
22	Telcam	N/A	Unknown	114.9	32	Mar 7	3:35	Judgment Crown (16955)	Drakefire Amulet (16309)	Earthslag Shoulders (11632)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Core Forged Greaves (18806)	Pyremail Wristguards (11765)	Deathbone Gauntlets (14622)	Heavy Dark Iron Ring (18879)	Ocean's Breeze (18399)	Royal Seal of Eldre'Thalas (18472)	Onyxia Blood Talisman (18406)	Wildfire Cape (12905)	Hyperthermically Insulated Lava Dredger (18803)	N/A	Egan's Blaster (13289)
23	Cûpcake	N/A	Unknown	114.9	26	Feb 1	5:27	Carrion Scorpid Helm (18479)	Eskhandar's Collar (18205)	Stockade Pauldrons (14552)	Demon Forged Breastplate (12628)	Barrage Girdle (18721)	Flamewaker Legplates (18861)	Deathbone Sabatons (14621)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Naglering (11669)	Songstone of Ironforge (12543)	Blackhand's Breadth (13965)	Briarwood Reed (12930)	Dragon's Blood Cape (17107)	Flurry Axe (871)	Skullflame Shield (1168)	Egan's Blaster (13289)
24	Alariic	GOATS	Alliance	113.8	36	Feb 25	2:10	Judgment Crown (16955)	Drakefire Amulet (16309)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Brigam Girdle (13142)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Wristguards of True Flight (18812)	Boneclenched Gauntlets (14525)	Dimly Opalescent Ring (18684)	Heavy Dark Iron Ring (18879)	Force of Will (11810)	Royal Seal of Eldre'Thalas (18472)	Redoubt Cloak (18495)	Quel'Serrar (18348)	Draconian Deflector (12602)	Egan's Blaster (13289)
25	Convictions	N/A	Unknown	113.1	28	Mar 1	4:51	Gyth's Skull (12952)	Stormpike Sage's Pendant (19098)	Stockade Pauldrons (14552)	Spiderfang Carapace (11633)	Lawbringer Belt (16858)	Warmaster Legguards (12935)	Knight-Lieutenant's Lamellar Sabatons (23275)	Bracers of Valor (16735)	Deathbone Gauntlets (14622)	Naglering (11669)	Cyclopean Band (11824)	Stormpike Insignia Rank 4 (17902)	Royal Seal of Eldre'Thalas (18472)	Redoubt Cloak (18495)	Flurry Axe (871)	Skullflame Shield (1168)	N/A
26	Evang	N/A	Unknown	111.4	21	Feb 6	5:32	Gyth's Skull (12952)	Medallion of Grand Marshal Morris (13091)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Fel Hardened Bracers (18754)	Deathbone Gauntlets (14622)	Naglering (11669)	Drakeclaw Band (10795)	Vigilance Charm (18370)	Force of Will (11810)	Redoubt Cloak (18495)	Silent Fang (13953)	Skullflame Shield (1168)	Egan's Blaster (13289)
27	Lancake	N/A	Unknown	111.3	37	Mar 16	3:39	Lawbringer Helm (16854)	Medallion of Grand Marshal Morris (13091)	Stockade Pauldrons (14552)	Knight-Captain's Lamellar Breastplate (23272)	Deathbone Girdle (14620)	Knight-Captain's Lamellar Leggings (23273)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Naglering (11669)	Don Julio's Band (19325)	Force of Will (11810)	Briarwood Reed (12930)	Stormpike Sage's Cloak (19086)	Quel'Serrar (18348)	Drillborer Disk (17066)	N/A
28	Titanwrath	N/A	Unknown	110.7	38	Jan 24	3:17	Judgment Crown (16955)	Stormpike Sage's Pendant (19098)	Spaulders of Valor (16733)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Warmaster Legguards (12935)	Core Forged Greaves (18806)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Naglering (11669)	Fordring's Seal (16058)	Guardian Talisman (1490)	Mark of the Chosen (17774)	Spritecaster Cape (11623)	Mirah's Song (15806)	Rattlecage Buckler (14528)	Egan's Blaster (13289)
29	Holyrogger	N/A	Unknown	110.7	28	Jan 24	4:08	Grand Crusader's Helm (18718)	Drakefire Amulet (16309)	Bile-Etched Spaulders (18384)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Emberplate Armguards (11767)	Deathbone Gauntlets (14622)	Naglering (11669)	Ring of Binding (18813)	Mark of Tyranny (13966)	Force of Will (11810)	Pale Moon Cloak (18734)	Flurry Axe (871)	Draconian Deflector (12602)	Egan's Blaster (13289)
30	Korgrimm	N/A	Unknown	110.5	31	Jan 11	4:59	Helm of Awareness (18313)	Choker of the Fire Lord (18814)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Vigorsteel Vambraces (13951)	Deathbone Gauntlets (14622)	Blood of the Martyr (17045)	Naglering (11669)	Mark of Tyranny (13966)	Force of Will (11810)	The Emperor's New Cape (11930)	Flurry Axe (871)	Skullflame Shield (1168)	N/A
31	Lewdbob	Planetary Collegium	Alliance	110.2	26	Mar 10	6:09	Carrion Scorpid Helm (18479)	Eskhandar's Collar (18205)	Stockade Pauldrons (14552)	Plate of the Shaman King (13168)	Barrage Girdle (18721)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Dark Iron Bracers (17014)	Dracorian Gauntlets (13344)	Don Julio's Band (19325)	Cyclopean Band (11824)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Stormpike Sage's Cloak (19086)	Arbiter's Blade (11784)	The Immovable Object (19321)	N/A
32	眞无敌	N/A	Unknown	109.7	25	Mar 19	7:30	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Mana Igniting Cord (19136)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Sergeant Major's Plate Wristguards (18445)	Deathbone Gauntlets (14622)	Band of Flesh (13373)	Ring of Binding (18813)	Stormpike Insignia Rank 6 (17904)	Briarwood Reed (12930)	Stormpike Sage's Cloak (19086)	Aurastone Hammer (17105)	Malistar's Defender (17106)	N/A
33	Mortigul	N/A	Unknown	109.3	31	Feb 16	4:17	Judgment Crown (16955)	Medallion of Grand Marshal Morris (13091)	Lieutenant Commander's Lamellar Shoulders (23277)	Knight-Captain's Lamellar Breastplate (23272)	Brigam Girdle (13142)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Bracers of Valor (16735)	Knight-Lieutenant's Lamellar Gauntlets (23274)	Naglering (11669)	Don Julio's Band (19325)	Counterattack Lodestone (18537)	Stormpike Insignia Rank 6 (17904)	Redoubt Cloak (18495)	Arbiter's Blade (11784)	Skullflame Shield (1168)	Egan's Blaster (13289)
34	Stunmedaddy	N/A	Unknown	109.0	37	Feb 3	2:46	Gyth's Skull (12952)	Medallion of Steadfast Might (17065)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Core Forged Greaves (18806)	Vigorsteel Vambraces (13951)	Deathbone Gauntlets (14622)	Ring of Binding (18813)	Naglering (11669)	Burst of Knowledge (11832)	Force of Will (11810)	Redoubt Cloak (18495)	Flurry Axe (871)	Drillborer Disk (17066)	N/A
35	Mykolio	N/A	Unknown	106.6	38	Mar 2	2:07	Judgment Crown (16955)	Medallion of Grand Marshal Morris (13091)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Deathbone Sabatons (14621)	Vigorsteel Vambraces (13951)	Deathbone Gauntlets (14622)	Heavy Dark Iron Ring (18879)	Naglering (11669)	Force of Will (11810)	Essence of the Pure Flame (18815)	Shifting Cloak (18511)	Mind Carver (18396)	Drillborer Disk (17066)	N/A
36	Pepe	N/A	Unknown	106.0	31	Jan 17	4:21	Grand Crusader's Helm (18718)	Drakefire Amulet (16309)	Earthslag Shoulders (11632)	Carapace of Anub'shiah (11678)	Lightforge Belt (16723)	Legplates of Valor (16732)	Lightforge Boots (16725)	Bracers of Valor (16735)	Lightforge Gauntlets (16724)	Blood of the Martyr (17045)	Band of Flesh (13373)	Carrot on a Stick (11122)	Cannonball Runner (13382)	Royal Tribunal Cloak (13376)	Argent Avenger (13246)	Skullflame Shield (1168)	Egan's Blaster (13289)
37	Tizzella	N/A	Unknown	105.7	36	Jan 30	2:35	Judgment Crown (16955)	Medallion of Grand Marshal Morris (13091)	Stockade Pauldrons (14552)	Lightforge Breastplate (16726)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Deathbone Sabatons (14621)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Naglering (11669)	Blackstone Ring (17713)	Mark of the Chosen (17774)	Essence of the Pure Flame (18815)	The Emperor's New Cape (11930)	Quel'Serrar (18348)	Skullflame Shield (1168)	N/A
38	Bigcheech	N/A	Unknown	104.1	30	Mar 10	4:42	Judgment Crown (16955)	Evil Eye Pendant (18381)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Flamewaker Legplates (18861)	Deathbone Sabatons (14621)	Bracers of Valor (16735)	Deathbone Gauntlets (14622)	Naglering (11669)	Myrmidon's Signet (2246)	Force of Will (11810)	Briarwood Reed (12930)	The Emperor's New Cape (11930)	Mind Carver (18396)	Skullflame Shield (1168)	Egan's Blaster (13289)
39	Auralaura	N/A	Unknown	103.5	32	Jan 8	4:05	Golem Skull Helm (11746)	Medallion of Grand Marshal Morris (13091)	Stoneform Shoulders (13955)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Vigorsteel Vambraces (13951)	Deathbone Gauntlets (14622)	Drakeclaw Band (10795)	Ring of Protection (15855)	Mark of the Chosen (17774)	Force of Will (11810)	Phantasmal Cloak (18689)	Arbiter's Blade (11784)	Draconian Deflector (12602)	Egan's Blaster (13289)
40	Bussincider	N/A	Unknown	102.9	31	Jan 13	5:45	Gyth's Skull (12952)	Medallion of Grand Marshal Morris (13091)	Stockade Pauldrons (14552)	Plate of the Shaman King (13168)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Vigorsteel Vambraces (13951)	Deathbone Gauntlets (14622)	Naglering (11669)	Ring of Defense (12985)	Blazing Emblem (2802)	Force of Will (11810)	The Emperor's New Cape (11930)	Flurry Axe (871)	Glorious Shield (14973)	N/A
41	Lebøwski	N/A	Unknown	102.9	26	Feb 18	4:22	Golem Skull Helm (11746)	Stormpike Sage's Pendant (19098)	Earthslag Shoulders (11632)	Knight-Captain's Lamellar Breastplate (23272)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lightforge Bracers (16722)	Deathbone Gauntlets (14622)	Blood of the Martyr (17045)	Naglering (11669)	Force of Will (11810)	Stormpike Insignia Rank 6 (17904)	Stormpike Sage's Cloak (19086)	Flurry Axe (871)	Draconian Deflector (12602)	Egan's Blaster (13289)
42	Helldivah	N/A	Unknown	101.5	28	Mar 16	6:27	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Lawbringer Spaulders (16856)	Deathbone Chestplate (14624)	Lawbringer Belt (16858)	Judgment Legplates (16954)	Core Forged Greaves (18806)	Lawbringer Bracers (16857)	Lawbringer Gauntlets (16860)	Heavy Dark Iron Ring (18879)	Band of Sulfuras (19138)	Force of Will (11810)	Onyxia Blood Talisman (18406)	Fireproof Cloak (18811)	Quel'Serrar (18348)	Drillborer Disk (17066)	Egan's Blaster (13289)
43	Litz	N/A	Unknown	101.2	26	Feb 17	5:52	Lieutenant Commander's Lamellar Headguard (23276)	Drakefire Amulet (16309)	Stockade Pauldrons (14552)	Knight-Captain's Lamellar Breastplate (23272)	Deathbone Girdle (14620)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Dark Iron Bracers (17014)	Deathbone Gauntlets (14622)	Songstone of Ironforge (12543)	Peridot Circle (11979)	Onyxia Blood Talisman (18406)	Briarwood Reed (12930)	Stormpike Sage's Cloak (19086)	Flurry Axe (871)	Force Reactive Disk (18168)	N/A
44	Holyshidd	N/A	Unknown	100.7	29	Dec 27	5:42	Lightforge Helm (16727)	Drakefire Amulet (16309)	Wailing Nightbane Pauldrons (13405)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Lightforge Bracers (16722)	Deathbone Gauntlets (14622)	Blood of the Martyr (17045)	Songstone of Ironforge (12543)	Mark of the Chosen (17774)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Flurry Axe (871)	Skullflame Shield (1168)	Egan's Blaster (13289)
45	죽기	N/A	Unknown	100.1	25	Jan 8	4:56	Helm of Valor (16731)	Drakefire Amulet (16309)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Lightforge Belt (16723)	Judgment Legplates (16954)	Corpselight Greaves (14537)	Lightforge Bracers (16722)	Deathbone Gauntlets (14622)	Songstone of Ironforge (12543)	Selenium Loop (11990)	Mark of the Chosen (17774)	Briarwood Reed (12930)	Stoneskin Gargoyle Cape (13397)	Aurastone Hammer (17105)	Rattlecage Buckler (14528)	N/A
46	大力锤神	莽夫精英团	Alliance	100.0	29	Jan 24	6:45	Judgment Crown (16955)	Medallion of Grand Marshal Morris (13091)	Lightforge Spaulders (16729)	Lightforge Breastplate (16726)	Lawbringer Belt (16858)	Lawbringer Legplates (16855)	Lawbringer Boots (16859)	Lawbringer Bracers (16857)	Stonegrip Gauntlets (13072)	Heavy Dark Iron Ring (18879)	Ring of Binding (18813)	Essence of the Pure Flame (18815)	Onyxia Blood Talisman (18406)	Fireproof Cloak (18811)	Quel'Serrar (18348)	Skullflame Shield (1168)	N/A
47	Truldul	Les Trois Fromages	Alliance	100.0	38	Jan 6	4:13	Golem Skull Helm (11746)	Eskhandar's Collar (18205)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Deathbone Girdle (14620)	Deathbone Legguards (14623)	Deathbone Sabatons (14621)	Lawbringer Bracers (16857)	Deathbone Gauntlets (14622)	Seal of Wrynn (2933)	Naglering (11669)	Hand of Justice (11815)	Thunderbrew's Boot Flask (744)	Sapphiron Drape (17078)	Arbiter's Blade (11784)	Skullflame Shield (1168)	N/A
48	Tabula	N/A	Unknown	99.8	33	Mar 8	3:33	Gyth's Skull (12952)	Medallion of Steadfast Might (17065)	Lieutenant Commander's Lamellar Shoulders (23277)	Deathbone Chestplate (14624)	Lawbringer Belt (16858)	Dark Iron Leggings (17013)	Knight-Lieutenant's Lamellar Sabatons (23275)	Lawbringer Bracers (16857)	Stronghold Gauntlets (12639)	Don Julio's Band (19325)	Ring of Binding (18813)	Force of Will (11810)	Onyxia Blood Talisman (18406)	Dragon's Blood Cape (17107)	Quel'Serrar (18348)	Skullflame Shield (1168)	N/A
49	Argos	Classic Company	Alliance	98.5	30	Jan 7	4:48	Golem Skull Helm (11746)	Gemshard Heart (17707)	Wailing Nightbane Pauldrons (13405)	Deathbone Chestplate (14624)	Stalwart Clutch (12115)	Warmaster Legguards (12935)	Deathbone Sabatons (14621)	Vambraces of the Sadist (13400)	Deathbone Gauntlets (14622)	Naglering (11669)	Blood of the Martyr (17045)	Force of Will (11810)	Uther's Strength (11302)	Spritecaster Cape (11623)	Mirah's Song (15806)	Garrett Family Crest (13083)	N/A
