Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Mizore	Aftershock	Alliance	568.2	40	Mar 16	37:08	Tattered Leather Hood (18698)	Onyxia Tooth Pendant (18404)	Fireguard Shoulders (19139)	Knight-Captain's Dragonhide Chestpiece (23294)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Malefic Bracers (18700)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Band of Accuria (17063)	Mark of Tyranny (13966)	Mark of the Chosen (17774)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
12	Karadruid	Maschine	Horde	565.3	40	Feb 21	1:13:19	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Cadaverous Armor (14637)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Shadefiend Boots (11675)	Deepfury Bracers (13120)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
13	Coffeecup	N/A	Unknown	560.8	40	Mar 15	51:56	Lieutenant Commander's Dragonhide Headguard (23308)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Dragonhide Shoulders (23309)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
14	Raque	Frostwolfclan	Horde	558.1	40	Jan 23	1:04:52	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Cadaverous Armor (14637)	Frostbite Girdle (14502)	Devilsaur Leggings (15062)	Swiftwalker Boots (12553)	Deepfury Bracers (13120)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Blackstone Ring (17713)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
15	Treethumper	BLAST	Horde	556.2	40	Jan 29	39:22	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Flamescarred Shoulders (18374)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Swiftwalker Boots (12553)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	N/A
16	Ln	Unhinged	Alliance	555.4	37	Mar 16	49:47	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Serpentine Sash (13118)	Shadowcraft Pants (16709)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Knight-Lieutenant's Dragonhide Grips (23280)	Don Julio's Band (19325)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
17	Pallihiki	N/A	Unknown	550.1	40	Mar 16	42:59	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Dragonhide Shoulders (23309)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Myrmidon's Signet (2246)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Mark of the Chosen (17774)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
18	Feraldps	who	Alliance	546.1	40	Jan 13	44:12	Mask of the Unforgiven (13404)	Skibi's Pendant (13089)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Swiftwalker Boots (12553)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Myrmidon's Signet (2246)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Manual Crowd Pummeler (9449)	N/A	N/A
19	Meatmansion	N/A	Unknown	544.5	40	Mar 1	53:07	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Pads of the Dread Wolf (13210)	Bracers of the Eclipse (18375)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Phantasmal Cloak (18689)	Manual Crowd Pummeler (9449)	N/A	N/A
20	Vixium	N/A	Unknown	543.2	40	Jan 13	1:00:5	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Tombstone Breastplate (13944)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Shadefiend Boots (11675)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Band of Flesh (13373)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
21	Birdwatcher	Hammerfall	Alliance	538.2	40	Mar 16	38:07	Lieutenant Commander's Dragonhide Headguard (23308)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
22	Littleotter	N/A	Unknown	524.1	40	Jan 25	1:07:20	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Pads of the Dread Wolf (13210)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Mark of the Chosen (17774)	Phantasmal Cloak (18689)	Manual Crowd Pummeler (9449)	N/A	N/A
23	Poro	Total Disaster	Alliance	520.4	40	Jan 31	32:42	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Heavy Dark Iron Ring (18879)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	The Unstoppable Force (19323)	N/A	N/A
24	Azongax	SMILE Pugs	Alliance	520.3	40	Mar 18	40:54	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Shadowcraft Boots (16711)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Phantasmal Cloak (18689)	Manual Crowd Pummeler (9449)	N/A	N/A
25	Webleb	Celestials	Alliance	513.8	40	Mar 16	35:08	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Mark of the Chosen (17774)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
26	Cardi	Full Circle	Alliance	512.4	38	Jan 26	53:15	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Pads of the Dread Wolf (13210)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Blackstone Ring (17713)	Hand of Justice (11815)	Counterattack Lodestone (18537)	Phantasmal Cloak (18689)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
27	Donnied	Knokploeg	Horde	511.2	40	Feb 13	57:46	Mask of the Unforgiven (13404)	Eskhandar's Collar (18205)	Truestrike Shoulders (12927)	Legionnaire's Dragonhide Chestpiece (22877)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	The Unstoppable Force (19323)	N/A	N/A
28	Dammitdonald	Fatality Official	Horde	508.6	40	Feb 19	58:11	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Champion's Dragonhide Shoulders (23254)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
29	챠캬	여대생	Alliance	504.4	40	Mar 14	1:00:4	Mask of the Unforgiven (13404)	Mark of Fordring (15411)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Magni's Will (12548)	Insignia of the Alliance (18863)	Mark of Tyranny (13966)	Pale Moon Cloak (18734)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
30	Misserable	Maschine	Horde	500.1	36	Mar 14	55:14	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Dragonhide Chestpiece (22877)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Deepfury Bracers (13120)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Cape of the Black Baron (13340)	The Unstoppable Force (19323)	N/A	N/A
31	Ilsaac	N/A	Unknown	499.3	40	Feb 19	1:16:35	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Cadaverous Armor (14637)	Shadowcraft Belt (16713)	Devilsaur Leggings (15062)	Pads of the Dread Wolf (13210)	Bracers of the Eclipse (18375)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Thrall's Resolve (12544)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Unyielding Maul (18531)	N/A	Egan's Blaster (13289)
32	Blibbax	Banana Room PUG: Lovebucket	Alliance	497.4	38	Mar 16	32:28	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Stormpike Leather Girdle (19093)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Don Julio's Band (19325)	Nifty Stopwatch (2820)	Mark of the Chosen (17774)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
33	Folkswagon	HT	Alliance	496.9	36	Mar 9	1:05:59	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Dragonhide Shoulders (23309)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Counterattack Lodestone (18537)	Mark of Tyranny (13966)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
34	Hulkdiesel	Wife Aggro	Alliance	493.9	40	Mar 3	53:35	Wolfshead Helm (8345)	Will of the Martyr (17044)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
35	Shroomie	something to think about	Horde	491.7	40	Feb 26	1:01:28	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Dragonhide Chestpiece (22877)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Bracers of the Eclipse (18375)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
36	Bellabear	N/A	Unknown	489.0	40	Feb 11	57:01	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Stormpike Leather Girdle (19093)	Devilsaur Leggings (15062)	Ash Covered Boots (18716)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Myrmidon's Signet (2246)	Don Julio's Band (19325)	Hand of Justice (11815)	Mark of the Chosen (17774)	Shifting Cloak (18511)	Manual Crowd Pummeler (9449)	N/A	N/A
37	Djo	we like turtles	Alliance	488.5	35	Mar 8	50:49	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Flamescarred Shoulders (18374)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Mark of the Chosen (17774)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
38	Encephalon	OnlyLogs	Horde	487.7	40	Mar 12	50:11	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Breastplate of Bloodthirst (12757)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Pads of the Dread Wolf (13210)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Myrmidon's Signet (2246)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Stoneskin Gargoyle Cape (13397)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
39	Applezzdruid	Warrior Zone	Alliance	487.1	40	Mar 10	1:00:9	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Bracers of the Eclipse (18375)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
40	Hiryla	Old Boys Pugs	Alliance	485.9	40	Feb 17	54:47	Lieutenant Commander's Dragonhide Headguard (23308)	Onyxia Tooth Pendant (18404)	Lieutenant Commander's Dragonhide Shoulders (23309)	Knight-Captain's Dragonhide Chestpiece (23294)	Stormpike Leather Girdle (19093)	Knight-Captain's Dragonhide Leggings (23295)	Knight-Lieutenant's Dragonhide Treads (23281)	Blackmist Armguards (12966)	Knight-Lieutenant's Dragonhide Grips (23280)	Heavy Dark Iron Ring (18879)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Counterattack Lodestone (18537)	Dragon's Blood Cape (17107)	Bonecrusher (18420)	N/A	N/A
41	Geoblin	Blur	Horde	485.3	40	Jan 29	47:01	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Dragonhide Chestpiece (22877)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Blackstone Ring (17713)	Don Julio's Band (19325)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	The Emperor's New Cape (11930)	Manual Crowd Pummeler (9449)	N/A	N/A
42	Drury	feet	Horde	483.2	36	Feb 9	54:31	Wolfshead Helm (8345)	Mark of Fordring (15411)	Wyrmhide Spaulders (12082)	Cadaverous Armor (14637)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Swiftfoot Treads (15861)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Rune of the Guard Captain (19120)	Blackhand's Breadth (13965)	Dark Phantom Cape (13122)	Manual Crowd Pummeler (9449)	N/A	N/A
43	Goldlustx	N/A	Unknown	483.1	40	Jan 15	1:10:01	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Tombstone Breastplate (13944)	Serpentine Sash (13118)	Devilsaur Leggings (15062)	Shadefiend Boots (11675)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Myrmidon's Signet (2246)	Heavy Dark Iron Ring (18879)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
44	Sarottinger	AV RANKER	Horde	482.0	40	Jan 30	49:21	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Wyrmtongue Shoulders (13358)	Legionnaire's Dragonhide Chestpiece (22877)	Frostbite Girdle (14502)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Rune of the Guard Captain (19120)	Mark of the Chosen (17774)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
45	드릉	신뢰해줘	Alliance	481.8	40	Mar 2	38:06	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Knight-Lieutenant's Dragonhide Treads (23281)	Bracers of the Eclipse (18375)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Tarnished Elven Ring (18500)	Insignia of the Alliance (18863)	Blackhand's Breadth (13965)	Sergeant's Cape (16342)	Unyielding Maul (18531)	N/A	Egan's Blaster (13289)
46	Homcy	Adequate	Horde	478.8	40	Mar 3	42:04	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Legionnaire's Dragonhide Chestpiece (22877)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Blood Guard's Dragonhide Treads (22852)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Don Julio's Band (19325)	Heavy Dark Iron Ring (18879)	Mark of the Chosen (17774)	Hand of Justice (11815)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	N/A
47	Gumbootsoup	Unbreakable	Alliance	478.5	40	Jan 27	58:17	Mask of the Unforgiven (13404)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Mixologist's Tunic (12793)	Cloudrunner Girdle (13252)	Devilsaur Leggings (15062)	Pads of the Dread Wolf (13210)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Band of Accuria (17063)	Blackstone Ring (17713)	Gnomish Battle Chicken (10725)	Mark of Tyranny (13966)	Phantasmal Cloak (18689)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
