Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
20	Plsinvtoraid	Ready Set Wipe (official)	Alliance	406.1	40	Mar 3	1:07:26	Green Lens (10504)	Star of Mystaria (12103)	Lieutenant Commander's Dragonhide Shoulders (23309)	Knight-Captain's Dragonhide Chestpiece (23294)	Ban'thok Sash (11662)	Knight-Captain's Dragonhide Leggings (23295)	Waterspout Boots (18322)	Cenarion Bracers (16830)	Ogreseer Fists (11665)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Shard of the Splithooves (10659)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
21	Upaghataka	Jinxed it	Horde	404.5	40	Mar 9	1:16:08	High Councillor's Circlet (10139)	Tooth of Gnarr (13141)	Elder Wizard's Mantle (13013)	Flamestrider Robes (11747)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Mighty Armsplints (10147)	Ogreseer Fists (11665)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Energetic Rod (18321)	Tome of Arcane Domination (19308)	N/A
22	Xaa	outdoor boys	Alliance	403.8	40	Feb 16	47:45	Cenarion Helm (16834)	Choker of Enlightenment (17109)	Lieutenant Commander's Dragonhide Shoulders (23309)	Knight-Captain's Dragonhide Chestpiece (23294)	Cenarion Belt (16828)	Knight-Captain's Dragonhide Leggings (23295)	Omnicast Boots (11822)	Cenarion Bracers (16830)	Ogreseer Fists (11665)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Briarwood Reed (12930)	Shard of the Scale (17064)	Sapphiron Drape (17078)	Amberseal Keeper (17113)	N/A	N/A
23	Rastamuffin	N/A	Unknown	403.0	40	Jan 29	1:13:15	Crimson Felt Hat (18727)	Choker of Enlightenment (17109)	High Councillor's Mantle (10142)	High Councillor's Tunic (10135)	Nightshade Girdle (10221)	Skyshroud Leggings (13170)	High Councillor's Boots (10137)	Elegant Bracers (10213)	Hands of Power (13253)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Smashing Star (15228)	Tome of Arcane Domination (19308)	N/A
24	Tabbitab	Shift	Alliance	401.4	40	Mar 6	50:12	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Burial Shawl (18681)	Robes of the Royal Crown (11924)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Mighty Armsplints (10147)	Hands of Power (13253)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	N/A
25	Dirtball	N/A	Unknown	401.2	40	Mar 5	1:29:34	Wanderer's Hat (10111)	Star of Mystaria (12103)	Elegant Mantle (10210)	Master's Vest (10246)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Elegant Boots (10211)	Supreme Bracers (15436)	Mighty Gauntlets (10149)	Eye of Orgrimmar (12545)	Glowing Crystal Ring (18402)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Master's Cloak (10249)	Witchblade (13964)	Tome of Arcane Domination (19308)	N/A
26	Freymir	N/A	Unknown	398.1	39	Mar 12	45:34	High Councillor's Circlet (10139)	Star of Mystaria (12103)	Master's Mantle (10253)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Adventurer's Legguards (10262)	High Councillor's Boots (10137)	Elegant Bracers (10213)	Adventurer's Gloves (10260)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
27	Stuba	N/A	Unknown	397.4	40	Mar 15	49:21	Dreamweave Circlet (10041)	Tooth of Gnarr (13141)	Cyclone Spaulders (18528)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Dragonrider Boots (18102)	Tearfall Bracers (13409)	Earth Warder's Gloves (21318)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Rod of the Ogre Magi (18534)	N/A	Egan's Blaster (13289)
28	Boomkin	N/A	Unknown	397.3	38	Mar 9	1:12:08	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Cenarion Bracers (16830)	Mighty Gauntlets (10149)	Band of Rumination (18103)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
29	꿀빠니	N/A	Unknown	396.8	40	Feb 23	1:01:05	Crimson Felt Hat (18727)	Barbed Thorn Necklace (18289)	Cyclone Spaulders (18528)	Robe of Volatile Power (19145)	Thuzadin Sash (18740)	Luminary Kilt (11823)	Omnicast Boots (11822)	Sublime Wristguards (18497)	Ogreseer Fists (11665)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Rod of the Ogre Magi (18534)	N/A	Egan's Blaster (13289)
30	Möthmäñ	Nominal	Horde	396.0	40	Jan 29	1:15:05	Green Lens (10504)	Elder Magus Pendant (18397)	Master's Mantle (10253)	Master's Vest (10246)	Ban'thok Sash (11662)	Peerless Leggings (15431)	High Councillor's Boots (10137)	Eternal Bindings (14330)	Mighty Gauntlets (10149)	Cyclopean Band (11824)	Maiden's Circle (13001)	Insignia of the Horde (18853)	Eye of the Beast (13968)	Adventurer's Cape (10258)	Smashing Star (15228)	Tome of Arcane Domination (19308)	Egan's Blaster (13289)
31	Deadliftx	LuxurY	Alliance	393.2	40	Feb 23	1:18:57	High Councillor's Circlet (10139)	Tempest Talisman (18317)	Lieutenant Commander's Dragonhide Shoulders (23309)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Orphic Bracers (18337)	Earth Warder's Gloves (21318)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	N/A
32	Gigimurin	N/A	Unknown	393.2	40	Jan 15	1:12:37	Green Lens (10504)	Star of Mystaria (12103)	Kentic Amice (11624)	Robe of Everlasting Night (18385)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Sublime Wristguards (18497)	Ogreseer Fists (11665)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Briarwood Reed (12930)	Eye of the Beast (13968)	Master's Cloak (10249)	Staff of Jordan (873)	N/A	N/A
33	瑶总丶	N/A	Unknown	392.8	40	Mar 15	1:12:10	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Kentic Amice (11624)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Sublime Wristguards (18497)	Hands of Power (13253)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	N/A
34	Gustang	N/A	Unknown	392.8	40	Mar 16	46:58	Nightshade Helmet (10226)	Star of Mystaria (12103)	Elegant Mantle (10210)	Elegant Robes (10215)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Omnicast Boots (11822)	High Councillor's Bracers (10136)	Nightshade Gloves (10225)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Rod of the Ogre Magi (18534)	N/A	N/A
35	고독한미식가	신뢰해줘	Alliance	391.6	40	Mar 6	1:07:06	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Volatile Power (19145)	Stormpike Cloth Girdle (19094)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Master's Bracers (10248)	Hands of Power (13253)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Eye of the Beast (13968)	Briarwood Reed (12930)	Nightshade Cloak (10224)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
36	Glenglooie	N/A	Unknown	390.7	39	Feb 20	1:03:34	Master's Hat (10250)	Star of Mystaria (12103)	Elegant Mantle (10210)	Elegant Robes (10215)	Ban'thok Sash (11662)	Tressermane Leggings (13169)	Omnicast Boots (11822)	Adventurer's Bracers (10256)	Ogreseer Fists (11665)	Songstone of Ironforge (12543)	Cyclopean Band (11824)	Briarwood Reed (12930)	Eye of the Beast (13968)	Elegant Cloak (10212)	Aurastone Hammer (17105)	Spirit of Aquementas (11904)	Egan's Blaster (13289)
37	Jämr	N/A	Unknown	389.3	40	Mar 12	55:02	Crimson Felt Hat (18727)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Councillor's Tunic (10104)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Waterspout Boots (18322)	Orphic Bracers (18337)	Nightshade Gloves (10225)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Witchblade (13964)	Tome of Arcane Domination (19308)	N/A
38	Demochicken	Entitled	Alliance	382.6	40	Mar 17	1:04:46	Crimson Felt Hat (18727)	Star of Mystaria (12103)	High Councillor's Mantle (10142)	Robe of Volatile Power (19145)	Mighty Girdle (10145)	Luminary Kilt (11823)	Waterspout Boots (18322)	Adventurer's Bracers (10256)	Nightshade Gloves (10225)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Amplifying Cloak (18350)	Staff of Dominance (18842)	N/A	N/A
39	Moonandstar	we like turtles	Alliance	382.2	40	Mar 1	47:16	Mighty Helmet (10150)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Waterspout Boots (18322)	Elegant Bracers (10213)	Mighty Gauntlets (10149)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Energetic Rod (18321)	Tome of Arcane Domination (19308)	N/A
40	Marzy	outdoor boys	Alliance	378.5	38	Feb 5	42:42	Crown of the Ogre King (18526)	Tempest Talisman (18317)	Shroud of the Nathrezim (18720)	Wildheart Vest (16706)	Ban'thok Sash (11662)	Cenarion Leggings (16835)	Waterspout Boots (18322)	Cenarion Bracers (16830)	Gordok's Gloves (18368)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Aurastone Hammer (17105)	Therazane's Touch (19315)	N/A
41	Malcolmz	GrundenBois	Horde	375.8	40	Feb 16	1:08:49	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Burial Shawl (18681)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Cenarion Bracers (16830)	Ogreseer Fists (11665)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
42	루나시스	N/A	Unknown	374.6	39	Mar 8	1:39:34	High Councillor's Circlet (10139)	Tempest Talisman (18317)	Master's Mantle (10253)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Luminary Kilt (11823)	Omnicast Boots (11822)	Nightshade Armguards (10223)	Hands of Power (13253)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Mercurial Cloak (10159)	Witchblade (13964)	Spirit of Aquementas (11904)	N/A
43	Uokay	N/A	Unknown	374.6	39	Jan 2	1:03:01	Master's Hat (10250)	Star of Mystaria (12103)	High Councillor's Mantle (10142)	High Councillor's Robe (10143)	Adventurer's Belt (10259)	Nightshade Leggings (10227)	High Councillor's Boots (10137)	High Councillor's Bracers (10136)	Adventurer's Gloves (10260)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Eye of the Beast (13968)	Master's Cloak (10249)	Magus Long Staff (15276)	N/A	N/A
44	Tesquakka	pog	Horde	373.7	40	Mar 5	50:19	Crimson Felt Hat (18727)	Choker of Enlightenment (17109)	Burial Shawl (18681)	Songbird Blouse (13378)	Mana Igniting Cord (19136)	Luminary Kilt (11823)	Waterspout Boots (18322)	Manacle Cuffs (11962)	Earth Warder's Gloves (21318)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Energetic Rod (18321)	Therazane's Touch (19315)	N/A
45	Amelio	BREAD	Alliance	372.9	40	Jan 30	1:17:27	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Burial Shawl (18681)	Robe of Everlasting Night (18385)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Master's Bracers (10248)	Hands of Power (13253)	Maiden's Circle (13001)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	N/A
46	Damaji	Fire Templar	Alliance	372.2	36	Feb 26	1:29:25	Green Lens (10504)	Choker of Enlightenment (17109)	Lieutenant Commander's Dragonhide Shoulders (23309)	High Councillor's Tunic (10135)	Ban'thok Sash (11662)	Luminary Kilt (11823)	Omnicast Boots (11822)	Mighty Armsplints (10147)	Adventurer's Gloves (10260)	Maiden's Circle (13001)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Mastersmith's Hammer (18048)	Tome of Arcane Domination (19308)	N/A
47	Nerolus	N/A	Unknown	372.2	39	Feb 9	1:47:56	High Councillor's Circlet (10139)	Choker of Enlightenment (17109)	Burial Shawl (18681)	High Councillor's Tunic (10135)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Master's Bracers (10248)	Earth Warder's Gloves (21318)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Tome of Arcane Domination (19308)	N/A
48	음메야	느낌	Horde	371.1	40	Feb 24	1:12:48	Cenarion Helm (16834)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Legionnaire's Dragonhide Chestpiece (22877)	Mana Igniting Cord (19136)	Legionnaire's Dragonhide Leggings (22878)	Dragonrider Boots (18102)	Cenarion Bracers (16830)	Ogreseer Fists (11665)	Seal of Rivendare (13345)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	N/A
49	Sneakzcow	N/A	Unknown	369.7	38	Mar 4	53:55	Mystical Headwrap (10175)	Horizon Choker (13085)	Kentic Amice (11624)	Robe of Everlasting Night (18385)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Mystical Bracers (10173)	Adventurer's Gloves (10260)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Eye of the Beast (13968)	Spritecaster Cape (11623)	Sorcerous Dagger (18878)	Tome of Arcane Domination (19308)	N/A
50	Iwannadru	N/A	Unknown	363.4	40	Mar 8	1:17:45	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Burial Shawl (18681)	Robe of Volatile Power (19145)	Thuzadin Sash (18740)	Skyshroud Leggings (13170)	Waterspout Boots (18322)	Flarecore Wraps (18263)	Hands of Power (13253)	Band of Rumination (18103)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Egan's Blaster (13289)
51	Stoog	XVII	Alliance	362.3	40	Feb 19	1:22:15	Crimson Felt Hat (18727)	Star of Mystaria (12103)	Cyclone Spaulders (18528)	Flamestrider Robes (11747)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Omnicast Boots (11822)	Cenarion Bracers (16830)	Ogreseer Fists (11665)	Songstone of Ironforge (12543)	Maiden's Circle (13001)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	N/A
52	Bobwiley	The Imperium	Horde	359.3	40	Feb 28	43:06	Adventurer's Bandana (10261)	Tempest Talisman (18317)	Cenarion Spaulders (16836)	Robe of Everlasting Night (18385)	Mana Igniting Cord (19136)	Luminary Kilt (11823)	Cenarion Boots (16829)	Adventurer's Bracers (10256)	Cenarion Gloves (16831)	Ring of Spell Power (19147)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Jordan (873)	N/A	N/A
