Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Qpop	Malediction	Alliance	32.2	40	Aug 13	50:31	Field Marshal's Lamellar Faceguard (16474)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Peacekeeper Boots (20265)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
12	Brofa	based	Alliance	30.3	40	Aug 10	1:05:48	Zulian Headdress (22720)	Angelista's Charm (21690)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Talisman of Ephemeral Power (18820)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Torch of Holy Flame (7344)	Libram of Divinity (23201)
13	Khannish	For Instance	Alliance	29.3	40	Aug 13	1:59:55	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Zandalar Freethinker's Belt (19826)	Salamander Scale Pants (18875)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Ring of the Desert Winds (21483)	Fordring's Seal (16058)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18472)	Hakkari Loa Cloak (19870)	Simone's Cultivating Hammer (22380)	Arlokk's Hoodoo Stick (19922)	Libram of Divinity (23201)
14	Glamourai	Buds	Alliance	28.8	41	Aug 13	1:11:41	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Minor Recombobulator (4381)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
15	Duro	서리1공	Alliance	28.6	40	Aug 18	1:45:13	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Rejuvenating Gem (19395)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
16	Fpiko	car with flames	Alliance	26.0	40	Aug 13	41:04	Crystal Adorned Crown (19132)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Hibernation Crystal (20636)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Torch of Holy Flame (7344)	Libram of Divinity (23201)
17	Manywhelps	and he say me i noob LOL	Alliance	25.8	40	Aug 18	1:24:03	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Ring of the Martyr (21620)	Zandalarian Hero Charm (19950)	Second Wind (11819)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
18	Bosskar	Faint	Alliance	25.4	35	Aug 10	49:19	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Legplates of Blazing Light (21667)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Talisman of Ephemeral Power (18820)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
19	Suxz	goodnighting	Alliance	25.3	40	Aug 13	40:32	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Field Marshal's Lamellar Pauldrons (16476)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Verdant Footpads (13954)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Band of Mending (22334)	Fordring's Seal (16058)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
20	铁锅炖小鸡	新光年V:laogaowow	Alliance	24.2	40	Aug 7	2:03:41	Deviate Growth Cap (20628)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Grasp of the Old God (21582)	Legplates of Blazing Light (21667)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Shard of the Scale (17064)	Neltharion's Tear (19379)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
21	Rood	log on throne	Alliance	24.0	39	Aug 4	55:36	Judgment Crown (16955)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Scrolls of Blinding Light (19343)	Briarwood Reed (12930)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
22	Peepohappy	N/A	Unknown	23.5	40	Aug 11	51:40	Judgment Crown (16955)	Hero's Brand (19588)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Judgment Belt (16952)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Bracelets of Royal Redemption (21604)	Judgment Gauntlets (16956)	Blood of the Martyr (17045)	Cauterizing Band (19140)	Insignia of the Alliance (18864)	Gnomish Net-o-Matic Projector (10720)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Grand Marshal's Aegis (18825)	Libram of Divinity (23201)
23	Braylock	Inner Sanctum	Alliance	22.7	40	Aug 17	1:10:23	Judgment Crown (16955)	Choker of Enlightenment (17109)	Judgment Spaulders (16953)	Robes of the Exalted (13346)	Belt of the Fallen Emperor (21606)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18472)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
24	Publik	N/A	Unknown	22.0	40	Aug 10	42:45	Creeping Vine Helm (21669)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Marshal's Lamellar Boots (16472)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
25	Shamfromtemu	we like turtles	Alliance	21.4	38	Aug 9	1:02:03	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Rosewine Circle (13178)	Fordring's Seal (16058)	Briarwood Reed (12930)	Shard of the Scale (17064)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
26	Darkchapter	and he say me i noob LOL	Alliance	20.9	40	Aug 13	1:05:05	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Bracelets of Royal Redemption (21604)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Scrolls of Blinding Light (19343)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Wormscale Blocker (21610)	Libram of Divinity (23201)
27	Boats	Big Mud	Alliance	20.5	39	Aug 15	1:24:58	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Corehound Belt (19162)	Legplates of Blazing Light (21667)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Cauterizing Band (19140)	Fordring's Seal (16058)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
28	Roobbpp	whos friend r u	Alliance	20.5	40	Jul 30	40:09	Zulian Headdress (22720)	Pendant of the Fallen Dragon (19371)	Judgment Spaulders (16953)	Flowing Ritual Robes (20032)	Corehound Belt (19162)	Empowered Leggings (19385)	Lawbringer Boots (16859)	Judgment Bindings (16951)	Peacekeeper Gauntlets (20264)	Rosewine Circle (13178)	Fordring's Seal (16058)	Briarwood Reed (12930)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Nightfall (19169)	N/A	N/A
29	Jaylisa	PiggyPugs	Alliance	20.4	40	Aug 11	47:08	Zulian Headdress (22720)	Jeklik's Opaline Talisman (19923)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Empowered Leggings (19385)	Judgment Sabatons (16957)	Masterwork Bracers (10265)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Cauterizing Band (19140)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Red Dragonscale Protector (19348)	N/A
30	Fuqed	Sunset Retirement House	Alliance	20.4	40	Aug 10	1:44:10	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of the Ordained (18702)	Empowered Leggings (19385)	Betrayer's Boots (19897)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Second Wind (11819)	Rejuvenating Gem (19395)	Hakkari Loa Cloak (19870)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	N/A
31	Etapic	N/A	Unknown	20.3	36	Aug 10	1:25:18	Creeping Vine Helm (21669)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Empowered Leggings (19385)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Primalist's Seal (19863)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
32	Croosor	Empire PUG	Alliance	19.8	40	Aug 6	52:49	Insightful Hood (18490)	Jin'do's Evil Eye (19885)	Royal Cap Spaulders (14548)	Robe of Volatile Power (19145)	Belt of the Ordained (18702)	Ghoul Skin Leggings (18682)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	Scepter of the False Prophet (21839)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
33	Nas	What are the Odds	Alliance	19.5	38	Aug 12	1:28:51	Insightful Hood (18490)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robe of Volatile Power (19145)	Corehound Belt (19162)	Abyssal Cloth Pants (20674)	Betrayer's Boots (19897)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Rejuvenating Gem (19395)	Scrolls of Blinding Light (19343)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
34	Lanser	MUTANTS	Alliance	19.4	40	Jul 23	50:54	Lawbringer Helm (16854)	Stormpike Sage's Pendant (19098)	Field Marshal's Lamellar Pauldrons (16476)	Demon Forged Breastplate (12628)	Stormpike Cloth Girdle (19094)	Salamander Scale Pants (18875)	Lawbringer Boots (16859)	Zandalar Freethinker's Armguards (19827)	Lawbringer Gauntlets (16860)	Don Julio's Band (19325)	Blackstone Ring (17713)	Uther's Strength (11302)	Royal Seal of Eldre'Thalas (18472)	Stormpike Sage's Cloak (19086)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	N/A
35	Scalps	N/A	Unknown	19.1	40	Aug 4	47:20	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Band of Servitude (22721)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18472)	Shroud of Pure Thought (19430)	Lok'amir il Romathis (19360)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
36	Dovane	Kyoo PUG	Alliance	18.8	40	Aug 6	1:23:31	Don Rigoberto's Lost Hat (21615)	Angelista's Charm (21690)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Marshal's Lamellar Boots (16472)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Band of Servitude (22721)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18472)	Briarwood Reed (12930)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Red Dragonscale Protector (19348)	N/A
37	Viep	Blood Inc	Alliance	18.8	38	Aug 3	1:35:40	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Corehound Belt (19162)	Legplates of Blazing Light (21667)	Judgment Sabatons (16957)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Rosewine Circle (13178)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
38	Sparcosx	N/A	Unknown	18.8	40	Aug 8	56:37	Mystical Headwrap (10175)	Stockade Pauldrons (14552)	Loose Chain Vest (2648)	Judgment Belt (16952)	Warstrife Leggings (11821)	Boots of the Desert Protector (21481)	Lawbringer Bracers (16857)	Heavy Mithril Gauntlet (7919)	Ring of the Desert Winds (21483)	Insignia of the Alliance (18864)	Royal Seal of Eldre'Thalas (18472)	Hide of the Wild (18510)	Ragehammer (10626)	N/A	N/A	N/A	N/A
39	Bethenie	N/A	Unknown	18.5	38	Aug 9	1:14:35	Judgment Crown (16955)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Judgment Belt (16952)	Judgment Legplates (16954)	Boots of Pure Thought (19437)	Zandalar Freethinker's Armguards (19827)	Peacekeeper Gauntlets (20264)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18472)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Red Dragonscale Protector (19348)	Libram of Divinity (23201)
40	Alterez	FR	Alliance	18.4	40	Aug 6	40:28	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Second Wind (11819)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
41	Mythrose	Glory	Alliance	18.4	40	Aug 13	1:59:36	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Gallant's Wristguards (18459)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
42	Canon	Live Lucky	Alliance	18.3	40	Aug 13	1:15:14	Mish'undare, Circlet of the Mind Flayer (19375)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Second Wind (11819)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Red Dragonscale Protector (19348)	Libram of Grace (22402)
43	Paladynn	Officers Move Up	Alliance	18.3	40	Aug 13	1:32:21	Field Marshal's Lamellar Faceguard (16474)	Jin'do's Evil Eye (19885)	Ternary Mantle (21694)	Field Marshal's Lamellar Chestplate (16473)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Boots of Pure Thought (19437)	Bracelets of Royal Redemption (21604)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Second Wind (11819)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
44	Máck	Nevermind	Alliance	18.3	40	Jul 30	1:00:50	Mish'undare, Circlet of the Mind Flayer (19375)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Boots of Pure Thought (19437)	Hyperion Vambraces (10391)	Peacekeeper Gauntlets (20264)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
45	Howmuch	Gnomeboys	Alliance	18.2	40	Aug 14	51:25	Creeping Vine Helm (21669)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Boots of Epiphany (21600)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Scrolls of Blinding Light (19343)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Libram of Divinity (23201)
46	Obliques	Drunken Kannibals	Alliance	18.2	38	Aug 14	1:06:50	Lieutenant Commander's Lamellar Headguard (23276)	Choker of Enlightenment (17109)	Lieutenant Commander's Lamellar Shoulders (23277)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Soulforge Bracers (22088)	Judgment Gauntlets (16956)	Ring of Demonic Guile (18314)	Songstone of Ironforge (12543)	Royal Seal of Eldre'Thalas (18472)	Second Wind (11819)	Cloak of the Hakkari Worshippers (22711)	Azuresong Mageblade (17103)	Lei of the Lifegiver (19312)	Libram of Grace (22402)
47	Zeniaa	goodnighting	Alliance	18.2	40	Aug 6	43:37	Don Rigoberto's Lost Hat (21615)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Judgment Breastplate (16958)	Corehound Belt (19162)	Empowered Leggings (19385)	Boots of the Redeemed Prophecy (21704)	Loomguard Armbraces (13969)	Peacekeeper Gauntlets (20264)	Fordring's Seal (16058)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
