Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	最肥的熊仔	N/A	Unknown	112.5	20	Jul 21	1:09	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18470)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
12	小溪爱跳舞	N/A	Unknown	111.3	20	Aug 13	1:08	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Animist's Spaulders (19928)	Zandalar Haruspex's Tunic (19838)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Zandalar Haruspex's Bracers (19840)	Stormrage Handguards (16899)	Primalist's Seal (19863)	Eye of Orgrimmar (12545)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Elementium Threaded Cloak (19386)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Idol of Ferocity (22397)
13	Kudofo	N/A	Unknown	110.8	20	Jul 21	0:44	Stormrage Cover (16900)	Jeklik's Opaline Talisman (19923)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Band (19920)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
14	Rufusdruid	DNP	Alliance	108.1	20	Jul 25	0:58	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Zandalar Haruspex's Bracers (19840)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18470)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Idol of Brutality (23198)
15	Topheron	Unphased	Horde	107.7	20	Jul 24	0:38	Stormrage Cover (16900)	Soul Corrupter's Necklace (19876)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Zanzil's Band (19905)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Staff of the Shadow Flame (19356)	N/A	N/A
16	Bjutteh	N/A	Unknown	107.4	20	Jul 20	0:37	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Wasphide Gauntlets (21617)	Primalist's Seal (19863)	Primalist's Band (19920)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Shroud of Pure Thought (19430)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	N/A
17	Phapephifter	N/A	Unknown	102.6	18	Aug 1	0:35	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Idol of the Moon (23197)
18	Ninshieka	N/A	Unknown	102.6	18	Aug 18	0:32	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Seal (19863)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Second Wind (11819)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	N/A
19	Redwash	N/A	Unknown	97.6	19	Aug 10	0:47	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Wushoolay's Charm of Nature (19955)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
20	Tailwynd	Reviled	Horde	97.4	20	Aug 1	0:36	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Corehound Belt (19162)	Stormrage Legguards (16901)	Boots of Pure Thought (19437)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
21	Chachasmooth	Gnomeboys	Alliance	96.7	19	Jul 24	0:41	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Cenarion Vestments (16833)	Stormrage Belt (16903)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Band of Mending (22334)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18470)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
22	Nimoosa	N/A	Unknown	96.4	20	Jul 31	0:37	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Signet Ring of the Bronze Dragonflight (21208)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18470)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Fang of Korialstrasz (21523)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
23	Chaosnature	Live Laugh Lok'tar	Horde	95.6	20	Aug 13	0:38	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Stormrage Legguards (16901)	Boots of Pure Thought (19437)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Rosewine Circle (13178)	Darkmoon Card: Blue Dragon (19288)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
24	Farayella	Sacred	Alliance	95.2	20	Aug 10	0:39	Stormrage Cover (16900)	Amulet of the Fallen God (21712)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Regenerating Belt of Vek'nilash (21609)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Primalist's Seal (19863)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18470)	Shroud of Pure Thought (19430)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
25	Grovetender	Boy's Night	Alliance	95.1	20	Jul 21	0:37	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
26	牛德不行了	N/A	Unknown	94.8	20	Aug 7	1:01	Feathermoon Headdress (13113)	Amulet of the Shifting Sands (21507)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Blood Guard's Dragonhide Treads (22852)	Cenarion Bracers (16830)	Stormrage Handguards (16899)	Band of Servitude (22721)	Ring of Blackrock (19397)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18470)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
27	Drc	Bulwark	Alliance	91.2	20	Jul 22	0:36	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Cauterizing Band (19140)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
28	Scylva	Symbol	Alliance	87.2	17	Aug 4	1:03	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Stormrage Pauldrons (16902)	Zandalar Haruspex's Tunic (19838)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Band (19920)	Primalist's Seal (19863)	Mar'li's Eye (19930)	Shard of the Scale (17064)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
29	Xdos	N/A	Unknown	87.0	20	Jul 18	0:32	Stormrage Cover (16900)	Amulet of the Redeemed (22327)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Taut Dragonhide Gloves (19390)	Band of Sulfuras (19138)	Fordring's Seal (16058)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Idol of Rejuvenation (22398)
30	Morningmay	N/A	Unknown	85.0	20	Aug 15	0:45	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Fordring's Seal (16058)	Rosewine Circle (13178)	Wushoolay's Charm of Nature (19955)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Tome of Divine Right (22319)	Idol of Rejuvenation (22398)
31	Makromarkojr	Kaamos	Horde	84.0	17	Aug 10	0:47	Don Rigoberto's Lost Hat (21615)	Amulet of the Shifting Sands (21507)	Cenarion Spaulders (16836)	Stormrage Chestguard (16897)	Regenerating Belt of Vek'nilash (21609)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Gauntlets of New Life (21458)	Primalist's Seal (19863)	Primalist's Band (19920)	Wushoolay's Charm of Nature (19955)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of the Moon (23197)
32	요모모	N/A	Unknown	83.4	20	Aug 13	1:03	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Fordring's Seal (16058)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
33	Cowgírl	Resist	Horde	82.3	19	Jul 31	0:24	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Band of Forced Concentration (19403)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of the Moon (23197)
34	Supaferal	Aurora Borealis	Horde	82.2	20	Jul 22	0:53	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Seal of the Archmagus (17110)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	N/A
35	Localdabguy	N/A	Unknown	80.5	20	Jul 24	1:00	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Robes of the Exalted (13346)	Corehound Belt (19162)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Gloves of Restoration (18309)	Primalist's Band (19920)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
36	Darksidex	N/A	Unknown	79.0	19	Aug 15	0:50	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Taut Dragonhide Belt (19396)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Bracers of Prosperity (18525)	Stormrage Handguards (16899)	Primalist's Seal (19863)	Ring of Blackrock (19397)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Brightly Glowing Stone (18523)	Idol of Rejuvenation (22398)
37	威尔特张伯伦	N/A	Unknown	78.8	20	Aug 3	1:09	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Band (19920)	Primalist's Seal (19863)	Mark of Tyranny (13966)	Royal Seal of Eldre'Thalas (18470)	Shroud of Pure Thought (19430)	Aurastone Hammer (17105)	Ancient Cornerstone Grimoire (17067)	N/A
38	Barrychuckle	N/A	Unknown	77.4	20	Aug 4	0:31	Stormrage Cover (16900)	Pendant of the Fallen Dragon (19371)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Mindtap Talisman (18371)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Staff of Rampant Growth (20581)	N/A	Idol of Ferocity (22397)
39	Mazuruu	N/A	Unknown	77.2	20	Aug 16	0:33	Stormrage Cover (16900)	Wavefront Necklace (20685)	Stormrage Pauldrons (16902)	Robes of the Exalted (13346)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Rosewine Circle (13178)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Cloak of the Cosmos (18389)	Fang of Venoxis (19903)	Lei of the Lifegiver (19312)	Idol of Health (22399)
40	Nottime	N/A	Unknown	77.2	19	Aug 12	0:43	Zulian Headdress (22720)	Enchanted South Seas Kelp (19611)	Mantle of Lost Hope (22234)	Magister's Robes (16688)	Elegant Belt (10216)	Luminary Kilt (11823)	Omnicast Boots (11822)	Zandalar Haruspex's Bracers (19840)	Magister's Gloves (16684)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18470)	Draconic Infused Emblem (22268)	Cloak of the Hakkari Worshippers (22711)	The Hammer of Grace (11923)	Penelope's Rose (15805)	N/A
41	Advocate	Unlucky	Alliance	76.5	19	Jul 30	0:48	Stormrage Cover (16900)	Tooth of Gnarr (13141)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Cenarion Bracers (16830)	Stormrage Handguards (16899)	Emerald Flame Ring (18395)	Band of Rumination (18103)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hakkari Loa Cloak (19870)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	N/A
42	微笑暖人心	N/A	Unknown	76.0	20	Aug 17	1:06	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Band (19920)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Brightly Glowing Stone (18523)	Idol of Brutality (23198)
43	Runn	N/A	Unknown	75.4	20	Jul 20	0:38	Deviate Growth Cap (20628)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Bracers of Arcane Accuracy (19374)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Drape of Benediction (18208)	Grand Marshal's Warhammer (23454)	Torch of Holy Flame (7344)	Idol of Rejuvenation (22398)
44	Merowinga	N/A	Unknown	74.0	20	Jul 31	0:50	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Animist's Leggings (19877)	Cenarion Boots (16829)	Zandalar Haruspex's Bracers (19840)	Stormrage Handguards (16899)	Fordring's Seal (16058)	Band of Servitude (22721)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Idol of the Moon (23197)
45	Alithià	N/A	Unknown	73.8	20	Jul 26	0:46	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Cenarion Vestments (16833)	Sash of Mercy (14553)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Zandalar Haruspex's Bracers (19840)	Cenarion Gloves (16831)	Primalist's Seal (19863)	Fordring's Seal (16058)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Mystical Orb (15938)	N/A
46	Ewnd	Fordi vi kan	Horde	73.5	20	Aug 8	0:37	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18470)	Rejuvenating Gem (19395)	Cloak of Clarity (21583)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
47	三脚兽	N/A	Unknown	73.1	19	Aug 9	1:10	Tribal War Feathers (12960)	Jeklik's Opaline Talisman (19923)	Cenarion Spaulders (16836)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Band of Rumination (18103)	Band of Servitude (22721)	Royal Seal of Eldre'Thalas (18470)	Carrot on a Stick (11122)	Hakkari Loa Cloak (19870)	Shadow Wing Focus Staff (19355)	N/A	Idol of Rejuvenation (22398)
48	Herbaliss	N/A	Unknown	73.1	19	Aug 12	0:32	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Herbalist's Gloves (7349)	Rosewine Circle (13178)	Ring of the Martyr (21620)	Darkmoon Card: Blue Dragon (19288)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
