Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Caretta	Saturday Night Fever	Alliance	436.1	40	Aug 10	46:31	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Robe of Winter Night (14136)	Firemaw's Clutch (19400)	Leggings of the Black Blizzard (21461)	Betrayer's Boots (19897)	Bracers of Arcane Accuracy (19374)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Ring of Swarming Thought (21707)	Neltharion's Tear (19379)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
12	Gurgaløn	N/A	Unknown	435.7	38	Aug 9	1:14:35	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Signet Ring of the Bronze Dragonflight (21209)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Brood Lord (19378)	Grand Marshal's Mageblade (23451)	Therazane's Touch (19315)	Woestave (20082)
13	Crepzine	The Pond pug	Horde	433.9	40	Aug 9	1:07:49	The Hexxer's Cover (19886)	Jeklik's Opaline Talisman (19923)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Boots of Epiphany (21600)	Elegant Bracers (10213)	Ebony Flame Gloves (19407)	Zanzil's Seal (19893)	Ring of Spell Power (19147)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
14	Shaqilloheal	man with lump	Alliance	428.8	40	Aug 6	53:12	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Ring of Swarming Thought (21707)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Touch of Chaos (19861)
15	Aorist	N/A	Unknown	428.8	40	Aug 14	1:10:45	Spellweaver's Turban (22267)	Charm of the Shifting Sands (21504)	Mantle of the Blackwing Cabal (19370)	Jade Inlaid Vestments (20635)	Firemaw's Clutch (19400)	Fel-Infused Leggings (19133)	Snowblind Shoes (19131)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Band of Forced Concentration (19403)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Devoured (22731)	High Warlord's Spellblade (23466)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
16	Zamph	NOC	Alliance	422.6	40	Aug 8	56:17	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Jade Inlaid Vestments (20635)	Firemaw's Clutch (19400)	Fel-Infused Leggings (19133)	Betrayer's Boots (19897)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
17	Greedius	Body Pull	Horde	421.6	38	Aug 10	1:23:16	Spellweaver's Turban (22267)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	General's Satin Gloves (17620)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Touch of Chaos (19861)
18	Chiyami	N/A	Unknown	420.1	40	Aug 11	1:54:40	Tiara of the Oracle (21348)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Vestments of the Oracle (21351)	Eyestalk Waist Cord (22730)	Leggings of the Black Blizzard (21461)	Marshal's Satin Sandals (17607)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Ring of the Fallen God (21709)	Band of Dark Dominion (19434)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
19	Kaygi	Drama Cabbage Pugs	Alliance	418.3	40	Aug 10	1:14:09	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Jade Inlaid Vestments (20635)	Sash of Whispered Secrets (18809)	Fel-Infused Leggings (19133)	Snowblind Shoes (19131)	Black Bark Wristbands (20626)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
20	Manaclown	Pulse Dienstag	Horde	416.7	39	Aug 5	54:19	The Hexxer's Cover (19886)	Charm of the Shifting Sands (21504)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Dark Storm Gauntlets (21585)	Eye of Orgrimmar (12545)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
21	Ticks	Ironforged	Alliance	416.1	40	Aug 13	1:46:27	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Dark Storm Gauntlets (21585)	Ring of the Fallen God (21709)	Band of Forced Concentration (19403)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Devoured (22731)	Grand Marshal's Mageblade (23451)	Therazane's Touch (19315)	Wand of Qiraji Nobility (21603)
22	Namesartemis	N/A	Unknown	415.4	38	Aug 8	2:15:16	Field Marshal's Headdress (17602)	Choker of the Fire Lord (18814)	Field Marshal's Satin Mantle (17604)	Field Marshal's Satin Vestments (17605)	Firemaw's Clutch (19400)	Marshal's Satin Pants (17603)	Marshal's Satin Sandals (17607)	Bracers of Arcane Accuracy (19374)	Marshal's Satin Gloves (17608)	Ring of Spell Power (19147)	Band of Dark Dominion (19434)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of the Hakkari Worshippers (22711)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
23	Zagor	Obscure	Horde	413.6	39	Aug 13	1:54:34	Warlord's Satin Cowl (17623)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Betrayer's Boots (19897)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Signet Ring of the Bronze Dragonflight (21208)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
24	Therealslib	N/A	Unknown	412.0	40	Aug 17	1:09:08	Champion's Satin Hood (23261)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Burrower Bracers (21611)	Ebony Flame Gloves (19407)	Ring of the Fallen God (21709)	Band of Dark Dominion (19434)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Master Dragonslayer's Orb (19366)	Skul's Ghastly Touch (13396)
25	Sumdumfgnguy	N/A	Unknown	411.4	40	Aug 5	2:55:22	Spellweaver's Turban (22267)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Leggings of the Black Blizzard (21461)	Betrayer's Boots (19897)	Bracers of Arcane Accuracy (19374)	Felcloth Gloves (18407)	Band of Servitude (22721)	Band of Dark Dominion (19434)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
26	Torbin	Ironforged	Alliance	406.1	40	Aug 6	1:52:15	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Dark Storm Gauntlets (21585)	Band of Forced Concentration (19403)	Ring of Spell Power (19147)	Neltharion's Tear (19379)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Blessed Qiraji Acolyte Staff (21273)	N/A	Dragon's Touch (19367)
27	Depression	Mandate of Heaven	Horde	401.1	40	Aug 10	54:16	The Hexxer's Cover (19886)	Charm of the Shifting Sands (21504)	Warlord's Satin Mantle (17622)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Boots of Epiphany (21600)	Bracers of Arcane Accuracy (19374)	Ebony Flame Gloves (19407)	Rune Band of Wizardry (22339)	Band of Dark Dominion (19434)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Touch of Chaos (19861)
28	Jhoryn	livid	Horde	400.2	40	Aug 10	53:22	Tiara of the Oracle (21348)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Vestments of the Oracle (21351)	Sash of Whispered Secrets (18809)	Leggings of the Black Blizzard (21461)	Snowblind Shoes (19131)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Ring of the Fallen God (21709)	Band of Dark Dominion (19434)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
29	Snappy	Thrive	Alliance	398.7	38	Aug 17	1:36:50	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Ring of Spell Power (19147)	Signet Ring of the Bronze Dragonflight (21209)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
30	Soully	SUBLIME	Horde	398.4	39	Aug 13	2:04:28	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Flarecore Leggings (19165)	Betrayer's Boots (19897)	Burrower Bracers (21611)	Ebony Flame Gloves (19407)	Ring of Spell Power (19147)	Ring of the Fallen God (21709)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
31	Kaygie	Drama	Alliance	398.2	40	Aug 14	42:11	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Fel-Infused Leggings (19133)	Boots of Epiphany (21600)	Bracers of Arcane Accuracy (19374)	Gloves of Delusional Power (20618)	Ring of the Fallen God (21709)	Band of Dark Dominion (19434)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
32	Bigwerdz	EXODUS	Alliance	396.3	39	Aug 7	1:00:25	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Flarecore Leggings (19165)	Bloodvine Boots (19684)	Sublime Wristguards (18497)	Ebony Flame Gloves (19407)	Band of Servitude (22721)	Ring of Swarming Thought (21707)	Neltharion's Tear (19379)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Anathema (18609)	N/A	Touch of Chaos (19861)
33	Chiibii	Rote Rakete	Alliance	395.8	40	Aug 12	48:52	The Hexxer's Cover (19886)	Dark Advisor's Pendant (18691)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Betrayer's Boots (19897)	Burrower Bracers (21611)	Felcloth Gloves (18407)	Signet Ring of the Bronze Dragonflight (21209)	Band of Dark Dominion (19434)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
34	Dabèzd	EFFICIENCY	Horde	395.5	39	Aug 17	1:00:48	Warlord's Satin Cowl (17623)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Warlord's Satin Robes (17624)	Firemaw's Clutch (19400)	General's Satin Leggings (17625)	General's Satin Boots (17618)	Bracers of Arcane Accuracy (19374)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
35	Vidrochka	Piana Vyshnia	Alliance	394.7	40	Aug 6	1:20:57	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Field Marshal's Satin Mantle (17604)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Betrayer's Boots (19897)	Bracers of Arcane Accuracy (19374)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Master Dragonslayer's Orb (19366)	Skul's Ghastly Touch (13396)
36	Flourim	Drama	Alliance	393.5	40	Jul 21	1:08:26	Mish'undare, Circlet of the Mind Flayer (19375)	Dark Advisor's Pendant (18691)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Fel-Infused Leggings (19133)	Snowblind Shoes (19131)	Bracers of Arcane Accuracy (19374)	Ebony Flame Gloves (19407)	Band of Servitude (22721)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
37	Instahealz	crayons taste purple	Horde	393.4	40	Aug 6	1:26:47	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Champion's Satin Mantle (23262)	Robe of Winter Night (14136)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Blood Guard's Satin Walkers (22859)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Band of Dark Dominion (19434)	Elemental Focus Band (20682)	Eye of the Beast (13968)	Insignia of the Horde (18851)	Cloak of Consumption (19857)	Anathema (18609)	N/A	Skul's Ghastly Touch (13396)
38	Haylou	Damaged Minds	Alliance	392.7	40	Aug 10	1:18:02	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Burial Shawl (18681)	Bloodvine Vest (19682)	Sash of Whispered Secrets (18809)	Bloodvine Leggings (19683)	Boots of Epiphany (21600)	Rockfury Bracers (21186)	Dark Storm Gauntlets (21585)	Ring of Spell Power (19147)	Band of Dark Dominion (19434)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of the Hakkari Worshippers (22711)	Anathema (18609)	N/A	Touch of Chaos (19861)
39	Thadelin	Live Lucky	Alliance	391.1	40	Aug 13	1:15:14	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Field Marshal's Satin Mantle (17604)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Shackles of the Unscarred (21464)	Ebony Flame Gloves (19407)	Ring of Spell Power (19147)	Band of Dark Dominion (19434)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
40	뮤제	여직원	Alliance	389.6	40	Aug 14	1:48:37	Mish'undare, Circlet of the Mind Flayer (19375)	Jeklik's Opaline Talisman (19923)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Burrower Bracers (21611)	Ebony Flame Gloves (19407)	Zanzil's Seal (19893)	Band of Servitude (22721)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
41	Jaybub	Timeless	Alliance	388.6	38	Aug 16	2:48:53	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Betrayer's Boots (19897)	Burrower Bracers (21611)	Ebony Flame Gloves (19407)	Band of Forced Concentration (19403)	Band of Dark Dominion (19434)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
42	블랙헤드	N/A	Unknown	388.3	40	Aug 16	2:21:09	Field Marshal's Headdress (17602)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Marshal's Satin Pants (17603)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Band of Forced Concentration (19403)	Band of Dark Dominion (19434)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Wand of Qiraji Nobility (21603)
43	Yasmus	Outlaws	Alliance	387.3	40	Aug 17	1:57:30	Tiara of the Oracle (21348)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Leggings of the Black Blizzard (21461)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Ebony Flame Gloves (19407)	Band of Servitude (22721)	Band of Dark Dominion (19434)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Shadow Force (19309)	Touch of Chaos (19861)
44	胭脂别掉线	N/A	Unknown	387.1	40	Aug 14	1:25:55	Tiara of the Oracle (21348)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Vestments of the Oracle (21351)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Boots of Epiphany (21600)	Bracers of Arcane Accuracy (19374)	Ebony Flame Gloves (19407)	Signet Ring of the Bronze Dragonflight (21209)	Ring of the Fallen God (21709)	Neltharion's Tear (19379)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Master Dragonslayer's Orb (19366)	Wand of Qiraji Nobility (21603)
45	Imme	N/A	Unknown	384.6	40	Aug 12	1:03:07	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
46	까망지팽이	천국	Alliance	381.7	40	Aug 15	1:47:20	Field Marshal's Headdress (17602)	Orb of the Darkmoon (19426)	Field Marshal's Satin Mantle (17604)	Field Marshal's Satin Vestments (17605)	Firemaw's Clutch (19400)	Marshal's Satin Pants (17603)	Marshal's Satin Sandals (17607)	Bracers of Arcane Accuracy (19374)	Marshal's Satin Gloves (17608)	Zanzil's Seal (19893)	Band of Forced Concentration (19403)	Neltharion's Tear (19379)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Bonecreeper Stylus (13938)
