Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
44	Cdw	DPS CLUB	Alliance	52.4	40	Aug 7	40:31	Cassandra's Grace (13102)	Amulet of the Shifting Sands (21507)	Zandalar Confessor's Mantle (19841)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Ritualistic Legguards (19899)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18469)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Benediction (18608)	N/A	Antenna of Invigoration (21801)
45	Saheeli	N/A	Unknown	51.9	39	Aug 10	1:37:55	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Zandalar Confessor's Mantle (19841)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Fordring's Seal (16058)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
46	Tisumi	pneumonoultramicroscopic	Horde	51.9	40	Aug 14	50:05	Crystal Adorned Crown (19132)	Amulet of the Shifting Sands (21507)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Empowered Leggings (19385)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Rosewine Circle (13178)	Ring of Blackrock (19397)	Royal Seal of Eldre'Thalas (18469)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Benediction (18608)	N/A	Ivory Wand (15279)
47	Peterpopoff	air fried	Horde	51.6	39	Aug 11	1:15:13	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Grasp of the Old God (21582)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bracelets of Royal Redemption (21604)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Glowstar Rod (15281)
48	Naxxer	something to think about	Horde	51.0	40	Aug 13	54:16	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Band of Mending (22334)	Hazza'rah's Charm of Healing (19958)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Benediction (18608)	N/A	Touch of Chaos (19861)
49	Coolgrandma	and he say me i noob LOL	Alliance	50.9	40	Aug 13	1:05:05	Halo of Transcendence (16921)	Angelista's Charm (21690)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Grasp of the Old God (21582)	Pants of Prophecy (16814)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of the Messiah (21619)	Cauterizing Band (19140)	Fordring's Seal (16058)	Shard of the Scale (17064)	Rejuvenating Gem (19395)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Antenna of Invigoration (21801)
50	Fikey	WOODDEPARTMENT	Alliance	50.8	40	Jul 24	1:42:18	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Hazza'rah's Charm of Healing (19958)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Benediction (18608)	N/A	Essence Gatherer (19435)
51	Tetouin	hey babe	Alliance	50.6	39	Aug 14	51:01	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Darkmoon Card: Blue Dragon (19288)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Essence Gatherer (19435)
52	Hershal	N/A	Unknown	50.4	39	Aug 6	48:46	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Prophecy (16811)	Vambraces of Prophecy (16819)	Gloves of Prophecy (16812)	Cauterizing Band (19140)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Hazza'rah's Charm of Healing (19958)	Hide of the Wild (18510)	Benediction (18608)	N/A	Antenna of Invigoration (21801)
53	Nou	grief	Alliance	50.3	40	Aug 5	44:15	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Grasp of the Old God (21582)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Dark Wisdom (21462)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Antenna of Invigoration (21801)
54	Diksipline	Surge	Alliance	49.9	40	Aug 13	1:06:16	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of the Guardian Saint (21663)	Firemaw's Clutch (19400)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Ring of the Martyr (21620)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Antenna of Invigoration (21801)
55	Meangrandpa	and he say me i noob LOL	Alliance	49.6	40	Aug 13	1:05:05	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Ritualistic Legguards (19899)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	Gloves of Dark Wisdom (21462)	Primalist's Seal (19863)	Ring of the Martyr (21620)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Benediction (18608)	N/A	Crimson Shocker (17077)
56	Hiraeth	N/A	Unknown	49.5	40	Aug 18	59:04	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Ternary Mantle (21694)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Ring of Blackrock (19397)	Cauterizing Band (19140)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hakkari Loa Cloak (19870)	Benediction (18608)	N/A	Dragon's Touch (19367)
57	Worris	REDUCE REUSE RECYCLE	Horde	49.4	40	Aug 13	50:41	Don Rigoberto's Lost Hat (21615)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Grasp of the Old God (21582)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Gloves of Dark Wisdom (21462)	Signet Ring of the Bronze Dragonflight (21208)	Cauterizing Band (19140)	Darkmoon Card: Blue Dragon (19288)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	High Warlord's Tome of Mending (23469)	Essence Gatherer (19435)
58	Keerzin	N/A	Unknown	49.1	38	Aug 17	38:45	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Ternary Mantle (21694)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Touch of Chaos (19861)
59	Kiiki	Rote Rakete	Alliance	49.0	40	Aug 5	52:23	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Prophecy (16815)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Primalist's Seal (19863)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Essence Gatherer (19435)
60	Zetxx	feet	Horde	48.6	38	Aug 18	1:00:37	Halo of Transcendence (16921)	Angelista's Charm (21690)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Grasp of the Old God (21582)	Empowered Leggings (19385)	Boots of Prophecy (16811)	Vambraces of Prophecy (16819)	Gloves of Prophecy (16812)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18469)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Benediction (18608)	N/A	Crimson Shocker (17077)
61	Drillshack	WOODDEPARTMENT	Alliance	48.3	40	Aug 8	1:55:33	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Knight-Lieutenant's Satin Handwraps (23288)	Primalist's Seal (19863)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	Bonecreeper Stylus (13938)
62	Dubbeldog	Turtles	Alliance	48.2	40	Aug 10	31:35	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Field Marshal's Satin Vestments (17605)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18469)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Glowstar Rod (15281)
63	Îzñøgòúð	REDUCE REUSE RECYCLE	Horde	48.0	37	Aug 6	1:13:26	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Firemaw's Clutch (19400)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bracelets of Royal Redemption (21604)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Primalist's Seal (19863)	Scarab Brooch (21625)	Hazza'rah's Charm of Healing (19958)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	High Warlord's Tome of Mending (23469)	Essence Gatherer (19435)
64	Gashil	Risen	Horde	47.7	40	Jul 24	1:11:57	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Empowered Leggings (19385)	Boots of Prophecy (16811)	Vambraces of Prophecy (16819)	Desert Bloom Gloves (20717)	Cauterizing Band (19140)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Benediction (18608)	N/A	Essence Gatherer (19435)
65	Lamissa	man with lump	Alliance	47.5	40	Aug 6	53:12	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Hazza'rah's Charm of Healing (19958)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
66	Welix	N/A	Unknown	47.5	40	Aug 17	1:17:13	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Gloves of Prophecy (16812)	Cauterizing Band (19140)	Cauterizing Band (19140)	Carrot on a Stick (11122)	Rejuvenating Gem (19395)	Cloak of Clarity (21583)	Benediction (18608)	N/A	Essence Gatherer (19435)
67	Healbotter	Classic Jammers	Alliance	47.3	40	Aug 15	2:55:04	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Lieutenant Commander's Satin Mantle (23317)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Knight-Captain's Satin Legguards (23302)	Betrayer's Boots (19897)	Shackles of the Unscarred (21464)	Ebony Flame Gloves (19407)	Band of Servitude (22721)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Darkmoon Card: Blue Dragon (19288)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Tome of Shadow Force (19309)	Ritssyn's Wand of Bad Mojo (22408)
68	Apraxi	Eternal Fury	Alliance	47.1	39	Aug 14	46:29	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18469)	Rejuvenating Gem (19395)	Hakkari Loa Cloak (19870)	Benediction (18608)	N/A	Mar'li's Touch (19927)
69	Rosered	Doubt	Horde	47.0	40	Aug 14	49:42	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Hazza'rah's Charm of Healing (19958)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	High Warlord's Tome of Mending (23469)	Essence Gatherer (19435)
70	Whodidthat	ONE MINUTE MONGOOSE	Alliance	46.5	40	Aug 9	1:02:19	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Zandalar Confessor's Mantle (19841)	Robes of the Exalted (13346)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Touch of Chaos (19861)
71	Chompski	N/A	Unknown	46.4	40	Aug 8	1:04:08	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18469)	Shard of the Scale (17064)	Hide of the Wild (18510)	Benediction (18608)	N/A	Glowstar Rod (15281)
72	Kajebabz	whos friend r u	Alliance	46.3	40	Aug 13	33:52	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Primalist's Band (19920)	Rejuvenating Gem (19395)	Hazza'rah's Charm of Healing (19958)	Cloak of Clarity (21583)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Antenna of Invigoration (21801)
73	Stoutcrab	iddqd Pug	Alliance	46.3	40	Aug 17	53:43	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Girdle of Prophecy (16817)	Empowered Leggings (19385)	Boots of Prophecy (16811)	Vambraces of Prophecy (16819)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Hazza'rah's Charm of Healing (19958)	Cloak of Clarity (21583)	Benediction (18608)	N/A	Glowstar Rod (15281)
74	Loshka	HS Crew	Horde	45.9	40	Aug 14	48:19	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Zandalar Confessor's Mantle (19841)	Truefaith Vestments (14154)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18469)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Benediction (18608)	N/A	Essence Gatherer (19435)
75	Ashlyn	ait	Alliance	45.9	40	Aug 7	34:32	Crystal Adorned Crown (19132)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Grasp of the Old God (21582)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Signet Ring of the Bronze Dragonflight (21208)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Shroud of Pure Thought (19430)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
76	Eoghal	EXODUS	Alliance	45.8	40	Aug 14	50:37	Don Rigoberto's Lost Hat (21615)	Amulet of the Shifting Sands (21507)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Dragon's Touch (19367)
77	Shruuk	and he say me i noob LOL	Alliance	45.5	40	Aug 6	1:09:17	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Firemaw's Clutch (19400)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Bracelets of Royal Redemption (21604)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Rosewine Circle (13178)	Hazza'rah's Charm of Healing (19958)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Benediction (18608)	N/A	Lunar Wand (15283)
78	Evís	Idk/Boba Pug	Horde	45.5	40	Aug 7	49:10	Halo of Transcendence (16921)	Choker of Enlightenment (17109)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18469)	Hazza'rah's Charm of Healing (19958)	Shroud of Pure Thought (19430)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
79	Synki	Numen	Horde	45.4	40	Aug 12	53:45	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Scarab Brooch (21625)	Hazza'rah's Charm of Healing (19958)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Glowstar Rod (15281)
80	스섹	천국	Alliance	45.3	40	Aug 10	1:53:46	Halo of Transcendence (16921)	Animated Chain Necklace (18723)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Marshal's Satin Pants (17603)	Marshal's Satin Sandals (17607)	Zandalar Confessor's Wraps (19843)	Marshal's Satin Gloves (17608)	Band of Servitude (22721)	Fordring's Seal (16058)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18469)	Hakkari Loa Cloak (19870)	Lok'amir il Romathis (19360)	Skull of Impending Doom (4984)	Dragon's Touch (19367)
81	Idkwhatotype	KELPUGS	Horde	45.1	40	Aug 17	46:18	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Zandalar Confessor's Mantle (19841)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Treads of the Wandering Nomad (21810)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18469)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Lunar Wand (15283)
82	Looniebin	N/A	Unknown	45.1	39	Aug 17	59:45	Halo of Transcendence (16921)	Amulet of the Shifting Sands (21507)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	General's Satin Gloves (17620)	Primalist's Band (19920)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Essence Gatherer (19435)
83	Dwarfoflight	BOKPUG	Alliance	45.0	40	Aug 12	40:04	Halo of Transcendence (16921)	Choker of Enlightenment (17109)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Firemaw's Clutch (19400)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Band of Sulfuras (19138)	Cauterizing Band (19140)	Hazza'rah's Charm of Healing (19958)	Shard of the Scale (17064)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Ritssyn's Wand of Bad Mojo (22408)
84	Lilydorf	Nevermind	Alliance	44.8	39	Aug 6	52:26	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Mantle of Prophecy (16816)	Robes of Transcendence (16923)	Mana Igniting Cord (19136)	Pants of Prophecy (16814)	Boots of Prophecy (16811)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Band of the Unicorn (7553)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18469)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Benediction (18608)	N/A	Glowstar Rod (15281)
85	Moonrise	B R I C K E D	Alliance	44.8	40	Aug 9	44:28	Halo of Transcendence (16921)	Angelista's Charm (21690)	Field Marshal's Satin Mantle (17604)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Empowered Leggings (19385)	Boots of Pure Thought (19437)	Bindings of Transcendence (16926)	Marshal's Satin Gloves (17608)	Fordring's Seal (16058)	Rosewine Circle (13178)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18469)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Grand Marshal's Tome of Restoration (23453)	Umbral Wand (5216)
86	Silliana	unnamed	Alliance	44.8	40	Aug 17	59:59	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of the Exalted (13346)	Firemaw's Clutch (19400)	Leggings of Transcendence (16922)	Devout Sandals (16691)	Bindings of Transcendence (16926)	Dreadmist Wraps (16705)	Fordring's Seal (16058)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Carrot on a Stick (11122)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
87	Repike	Shattered Nation	Horde	44.8	40	Aug 14	1:47:47	Halo of Transcendence (16921)	The All-Seeing Eye of Zuldazar (19594)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Leggings of Transcendence (16922)	Betrayer's Boots (19897)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Hazza'rah's Charm of Healing (19958)	Cloak of Clarity (21583)	Benediction (18608)	N/A	Essence Gatherer (19435)
88	Akkah	N/A	Unknown	44.7	40	Jul 28	1:38:24	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Truefaith Vestments (14154)	Girdle of Prophecy (16817)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Vambraces of Prophecy (16819)	Gloves of Prophecy (16812)	Fordring's Seal (16058)	Ring of Blackrock (19397)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18469)	Shroud of Pure Thought (19430)	Benediction (18608)	N/A	Dragon Finger (15282)
89	Sabricavus	SQUAWK	Horde	44.4	40	Aug 14	1:22:55	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Zandalar Confessor's Bindings (19842)	Empowered Leggings (19385)	Boots of Transcendence (16919)	Zandalar Confessor's Wraps (19843)	Handguards of Transcendence (16920)	Primalist's Seal (19863)	Pure Elementium Band (19382)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Sartura's Might (21666)	Glowstar Rod (15281)
90	Fermin	N/A	Unknown	44.4	40	Aug 13	55:49	Halo of Transcendence (16921)	Jin'do's Evil Eye (19885)	Pauldrons of Transcendence (16924)	Robes of Transcendence (16923)	Belt of Transcendence (16925)	Leggings of Transcendence (16922)	Boots of Transcendence (16919)	Bindings of Transcendence (16926)	Handguards of Transcendence (16920)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Rejuvenating Gem (19395)	Hazza'rah's Charm of Healing (19958)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Dragon Finger (15282)
