Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Canola	N/A	Unknown	359.2	40	Aug 13	1:26:15	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Gloves of the Hidden Temple (21605)	Band of Accuria (17063)	Circle of Applied Force (19432)	Earthstrike (21180)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Mace of Unending Life (21407)	Tome of Knowledge (13385)	Idol of Brutality (23198)
12	Jatonimore	Magnum	Alliance	353.9	40	Aug 11	44:32	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Forest Stalker's Bracers (19587)	Marshal's Dragonhide Gauntlets (16448)	Master Dragonslayer's Ring (19384)	Band of Accuria (17063)	Drake Fang Talisman (19406)	Earthstrike (21180)	Cloak of the Fallen God (21710)	Blessed Qiraji War Hammer (21268)	Tome of Knowledge (13385)	Idol of Brutality (23198)
13	Pulire	Nevermind	Alliance	353.4	39	Aug 15	54:26	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Gloves of the Hidden Temple (21605)	Don Julio's Band (19325)	Signet Ring of the Bronze Dragonflight (21203)	Counterattack Lodestone (18537)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Blessed Qiraji War Hammer (21268)	N/A	Idol of Brutality (23198)
14	Vagon	N/A	Unknown	352.1	39	Aug 13	1:22:10	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Gloves of the Hidden Temple (21605)	Band of Accuria (17063)	Signet Ring of the Bronze Dragonflight (21204)	Hand of Justice (11815)	Rune of the Guard Captain (19120)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	N/A
15	Drumcode	N/A	Unknown	351.2	39	Aug 17	58:00	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Vanguard (21493)	Qiraji Execution Bracers (21602)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Earthstrike (21180)	Cape of the Black Baron (13340)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
16	Dehhal	N/A	Unknown	350.5	40	Aug 17	1:21:52	Guise of the Devourer (21693)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Vest of Swift Execution (21680)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Aged Core Leather Gloves (18823)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Cloak of Firemaw (19398)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
17	Lyora	Badeclub Molten Core	Alliance	350.5	40	Aug 6	55:41	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of the Golden Hive (21621)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
18	Meatmansion	THREATCAPPED	Horde	350.2	40	Aug 16	1:00:18	Southwind Helm (21455)	The Eye of Hakkar (19856)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Taut Dragonhide Belt (19396)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Gloves of Enforcement (21672)	Master Dragonslayer's Ring (19384)	Circle of Applied Force (19432)	Drake Fang Talisman (19406)	Earthstrike (21180)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
19	Xploitzxd	N/A	Unknown	348.4	40	Aug 16	1:15:20	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Breastplate of Bloodthirst (12757)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Myrmidon's Signet (2246)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Smoking Heart of the Mountain (11811)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	N/A
20	Empro	House Telvanni	Alliance	348.4	39	Aug 8	2:02:08	Guise of the Devourer (21693)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Heavy Dark Iron Ring (18879)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Mark of Tyranny (13966)	Elementium Threaded Cloak (19386)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
21	Shyft	Bulwark	Alliance	343.5	40	Aug 13	1:34:20	Field Marshal's Dragonhide Helmet (16451)	Mark of C'Thun (22732)	Mantle of Wicked Revenge (21665)	Malfurion's Blessed Bulwark (19405)	Thick Qirajihide Belt (21675)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Signet Ring of the Bronze Dragonflight (21204)	Band of Accuria (17063)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Dragon's Blood Cape (17107)	Draconic Maul (19358)	N/A	Idol of Brutality (23198)
22	Sparkyd	N/A	Unknown	338.4	41	Jul 22	2:22:41	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Primal Batskin Bracers (19687)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
23	Cardipaws	N/A	Unknown	338.3	39	Aug 13	49:11	Southwind Helm (21455)	Pendant of the Qiraji Guardian (21700)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Knight-Captain's Dragonhide Leggings (23295)	Boots of the Shadow Flame (19381)	Qiraji Execution Bracers (21602)	Knight-Lieutenant's Dragonhide Grips (23280)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of Firemaw (19398)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
24	逮兎	天辰的蹦迪车队	Horde	335.4	40	Aug 10	1:04:24	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Never-Ending Agony (21586)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Qiraji Execution Bracers (21602)	General's Dragonhide Gloves (16555)	Quick Strike Ring (18821)	Circle of Applied Force (19432)	Earthstrike (21180)	Drake Fang Talisman (19406)	Cloak of the Fallen God (21710)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
25	Duddly	Stay Classy	Horde	334.0	40	Aug 6	1:06:58	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Gloves of the Hidden Temple (21605)	Band of Accuria (17063)	Circle of Applied Force (19432)	Drake Fang Talisman (19406)	Earthstrike (21180)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
26	치잇	서리1공	Alliance	333.6	40	Aug 18	1:45:13	Lieutenant Commander's Dragonhide Headguard (23308)	Prestor's Talisman of Connivery (19377)	Lieutenant Commander's Dragonhide Shoulders (23309)	Vest of Swift Execution (21680)	Taut Dragonhide Belt (19396)	Abyssal Leather Leggings (20665)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Doomhide Gauntlets (18544)	Master Dragonslayer's Ring (19384)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	Idol of Ferocity (22397)
27	Salaxar	RIVAL	Alliance	325.1	37	Aug 13	45:20	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Cloak of the Golden Hive (21621)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
28	Xamachi	APES TOGETHER STRONG	Horde	323.8	40	Aug 13	50:51	Lizardscale Eyepatch (19945)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Malfurion's Blessed Bulwark (19405)	Belt of Never-Ending Agony (21586)	Genesis Trousers (21356)	Boots of the Shadow Flame (19381)	Bracers of the Eclipse (18375)	Gloves of the Hidden Temple (21605)	Signet Ring of the Bronze Dragonflight (21204)	Band of Accuria (17063)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of the Golden Hive (21621)	Blessed Qiraji War Hammer (21268)	Tome of Knowledge (13385)	Idol of Brutality (23198)
29	Holme	Cains	Alliance	323.3	40	Aug 17	45:34	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Field Marshal's Dragonhide Breastplate (16452)	Taut Dragonhide Belt (19396)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Mark of Tyranny (13966)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
30	Gumbootsoup	rat does backflip	Alliance	321.1	39	Aug 18	1:40:12	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Belt of Never-Ending Agony (21586)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Earthstrike (21180)	Drake Fang Talisman (19406)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Egan's Blaster (13289)
31	Tysons	Guillotine	Horde	318.8	40	Aug 17	41:43	Guise of the Devourer (21693)	Onyxia Tooth Pendant (18404)	Chitinous Shoulderguards (21474)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Abyssal Leather Leggings (20665)	Boots of the Shadow Flame (19381)	Qiraji Execution Bracers (21602)	Gloves of Enforcement (21672)	Band of Accuria (17063)	Circle of Applied Force (19432)	Rune of the Guard Captain (19120)	Hand of Justice (11815)	Dragon's Blood Cape (17107)	Blessed Qiraji War Hammer (21268)	Tome of Knowledge (13385)	Idol of Brutality (23198)
32	Kedzia	Tilted	Alliance	318.6	40	Aug 10	1:19:37	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Marshal's Dragonhide Legguards (16450)	Boots of the Vanguard (21493)	Blackmist Armguards (12966)	Marshal's Dragonhide Gauntlets (16448)	Band of Accuria (17063)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Blackhand's Breadth (13965)	Elementium Threaded Cloak (19386)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
33	Mazuruu	N/A	Unknown	316.8	40	Aug 15	57:27	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	General's Dragonhide Boots (16554)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Band of Accuria (17063)	Don Julio's Band (19325)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
34	Kurashina	Aftershock	Alliance	316.7	39	Aug 17	54:36	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Gloves of the Hidden Temple (21605)	Ring of Emperor Vek'lor (21601)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Elementium Threaded Cloak (19386)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
35	Shreda	Boy's Night	Alliance	316.4	40	Aug 13	1:17:14	Guise of the Devourer (21693)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Abyssal Leather Leggings (20665)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Shadow Panther Hide Gloves (20259)	Band of Accuria (17063)	Don Julio's Band (19325)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cloak of the Golden Hive (21621)	Blessed Qiraji War Hammer (21268)	Councillor's Scepter (15939)	Idol of Brutality (23198)
36	Salax	RIVAL PUGS	Alliance	315.8	40	Jul 31	1:19:15	Blooddrenched Mask (22718)	The Eye of Hakkar (19856)	Lieutenant Commander's Dragonhide Shoulders (23309)	Knight-Captain's Dragonhide Chestpiece (23294)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Marshal's Dragonhide Boots (16459)	Primal Batskin Bracers (19687)	Marshal's Dragonhide Gauntlets (16448)	Ring of Emperor Vek'lor (21601)	Don Julio's Band (19325)	Counterattack Lodestone (18537)	Blackhand's Breadth (13965)	Cloak of Concentrated Hatred (21701)	Draconic Maul (19358)	N/A	Idol of Brutality (23198)
37	守豬	天辰的蹦迪车队	Horde	314.3	40	Aug 11	1:07:00	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Never-Ending Agony (21586)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Gloves of Enforcement (21672)	Archimtiros' Ring of Reckoning (19376)	Circle of Applied Force (19432)	Drake Fang Talisman (19406)	Rune of the Guard Captain (19120)	Cloak of the Fallen God (21710)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
38	Carwreck	Inner Sanctum	Alliance	312.9	40	Aug 10	1:07:21	Guise of the Devourer (21693)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Qiraji Execution Bracers (21602)	Gloves of Enforcement (21672)	Master Dragonslayer's Ring (19384)	Band of Accuria (17063)	Drake Fang Talisman (19406)	Hand of Justice (11815)	Cloak of Draconic Might (19436)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
39	鬼头富贵	超 越	Alliance	312.9	40	Aug 14	48:15	Southwind Helm (21455)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Genesis Trousers (21356)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Gloves of the Hidden Temple (21605)	Archimtiros' Ring of Reckoning (19376)	Master Dragonslayer's Ring (19384)	Drake Fang Talisman (19406)	Mark of the Chosen (17774)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
40	Nichie	N/A	Unknown	311.9	40	Aug 4	1:32:11	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Master Dragonslayer's Ring (19384)	Band of Accuria (17063)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Cloak of the Shrouded Mists (17102)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
41	Vasopressor	Daybreak	Horde	311.7	40	Jul 26	2:04:24	Warlord's Dragonhide Helmet (16550)	Onyxia Tooth Pendant (18404)	Warlord's Dragonhide Epaulets (16551)	Warlord's Dragonhide Hauberk (16549)	Belt of Preserved Heads (20216)	General's Dragonhide Leggings (16552)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	General's Dragonhide Gloves (16555)	Circle of Applied Force (19432)	Master Dragonslayer's Ring (19384)	Hand of Justice (11815)	Drake Fang Talisman (19406)	Dragon's Blood Cape (17107)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
42	Slothlana	N/A	Unknown	311.5	38	Aug 9	1:14:35	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Malfurion's Blessed Bulwark (19405)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Gloves of the Hidden Temple (21605)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Darkmoon Card: Maelstrom (19289)	Hand of Justice (11815)	Sandstorm Cloak (21456)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
43	Du	천국	Alliance	311.1	40	Aug 10	1:53:46	Southwind Helm (21455)	Onyxia Tooth Pendant (18404)	Chitinous Shoulderguards (21474)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Blooddrenched Footpads (19906)	Wristguards of Stability (19146)	Devilsaur Gauntlets (15063)	Circle of Applied Force (19432)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Manual Crowd Pummeler (9449)	N/A	Idol of Brutality (23198)
44	Éire	Hanterpug	Alliance	310.9	40	Aug 7	1:01:13	Field Marshal's Dragonhide Helmet (16451)	Onyxia Tooth Pendant (18404)	Field Marshal's Dragonhide Spaulders (16449)	Vest of Swift Execution (21680)	Molten Belt (19163)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Qiraji Execution Bracers (21602)	Marshal's Dragonhide Gauntlets (16448)	Signet Ring of the Bronze Dragonflight (21201)	Band of Accuria (17063)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Elementium Threaded Cloak (19386)	Warden Staff (943)	N/A	Idol of Brutality (23198)
