Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Stímpy	SKYLINE	Alliance	60.0	40	Jul 31	2:53:30	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Malefic Bracers (18700)	Devilsaur Gauntlets (15063)	Seal of the Gurubashi Berserker (22722)	Master Dragonslayer's Ring (19384)	Zandalarian Hero Badge (19948)	Stormpike Insignia Rank 5 (17903)	Cloak of Firemaw (19398)	Draconic Maul (19358)	N/A	Idol of Ferocity (22397)
12	Vey	DPS CLUB	Alliance	54.2	40	Aug 14	37:16	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Angelista's Grasp (19388)	Stormrage Legguards (16901)	Boots of Pure Thought (19437)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Darkmoon Card: Blue Dragon (19288)	Neltharion's Tear (19379)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Torch of Holy Flame (7344)	Idol of Rejuvenation (22398)
13	Skzdkek	Pulse	Horde	52.4	39	Jul 31	49:45	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Stormrage Pauldrons (16902)	Cenarion Vestments (16833)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Fordring's Seal (16058)	Cauterizing Band (19140)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Claw of Chromaggus (19347)	Lei of the Lifegiver (19312)	Idol of Health (22399)
14	Réev	Damaged Minds	Alliance	49.6	39	Jul 27	2:40:45	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Truestrike Shoulders (12927)	Knight-Captain's Dragonhide Chestpiece (23294)	Belt of Preserved Heads (20216)	Marshal's Dragonhide Legguards (16450)	Boots of the Shadow Flame (19381)	Wristguards of Stability (19146)	Marshal's Dragonhide Gauntlets (16448)	Circle of Applied Force (19432)	Band of Accuria (17063)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Zulian Tigerhide Cloak (19907)	Draconic Maul (19358)	N/A	N/A
15	一熊战一	一路有伱	Horde	49.4	40	Aug 14	1:32:45	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Rosewine Circle (13178)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	Zulian Scepter of Rites (22713)	Lei of the Lifegiver (19312)	N/A
16	Sterlira	No More Play?	Alliance	46.6	40	Aug 17	51:22	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Sash of Mercy (14553)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Torch of Holy Flame (7344)	Idol of Rejuvenation (22398)
17	悠然护萍心	梦游	Horde	45.7	40	Aug 8	1:47:40	Blooddrenched Mask (22718)	Onyxia Tooth Pendant (18404)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Devilsaur Leggings (15062)	Boots of the Shadow Flame (19381)	Blackmist Armguards (12966)	Devilsaur Gauntlets (15063)	Master Dragonslayer's Ring (19384)	Archimtiros' Ring of Reckoning (19376)	Mark of Tyranny (13966)	Smoking Heart of the Mountain (11811)	Overlord's Embrace (19888)	Warden Staff (943)	N/A	N/A
18	Zugorgformag	N/A	Unknown	44.7	40	Aug 4	1:26:14	Stormrage Cover (16900)	Soul Corrupter's Necklace (19876)	Stormrage Pauldrons (16902)	Bloodvine Vest (19682)	Stormrage Belt (16903)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Band of Forced Concentration (19403)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Vanquished Tentacle of C'Thun (21579)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Torch of Holy Flame (7344)	Idol of Rejuvenation (22398)
19	Makromarkojr	Kaamos	Horde	44.4	37	Aug 10	1:22:51	Don Rigoberto's Lost Hat (21615)	Amulet of the Shifting Sands (21507)	Cenarion Spaulders (16836)	Stormrage Chestguard (16897)	Regenerating Belt of Vek'nilash (21609)	Animist's Leggings (19877)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Gauntlets of New Life (21458)	Primalist's Seal (19863)	Primalist's Band (19920)	Wushoolay's Charm of Nature (19955)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of the Moon (23197)
20	Doori	hold w - Orange	Alliance	43.5	40	Aug 16	51:54	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Primalist's Seal (19863)	Wushoolay's Charm of Nature (19955)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Idol of Health (22399)
21	宜兴	N/A	Unknown	42.6	41	Aug 9	2:49:43	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Rosewine Circle (13178)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18470)	Mindtap Talisman (18371)	Hide of the Wild (18510)	Grand Marshal's Warhammer (23454)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
22	我是一只猫	N/A	Unknown	42.5	40	Aug 7	1:42:12	Wolfshead Helm (8345)	Onyxia Tooth Pendant (18404)	Mantle of Wicked Revenge (21665)	Vest of Swift Execution (21680)	Belt of Never-Ending Agony (21586)	Abyssal Leather Leggings (20665)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Shadow Panther Hide Gloves (20259)	Painweaver Band (13098)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Drake Fang Talisman (19406)	Cape of the Black Baron (13340)	Herald of Woe (19357)	N/A	Idol of Ferocity (22397)
23	시부엉시부엉	N/A	Unknown	42.4	40	Aug 9	4:22:07	Mish'undare, Circlet of the Mind Flayer (19375)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Band of Servitude (22721)	Ring of Spell Power (19147)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18470)	Cloak of the Hakkari Worshippers (22711)	Fang of Venoxis (19903)	Brightly Glowing Stone (18523)	Idol of the Moon (23197)
24	Rework	grief	Alliance	42.3	39	Jul 22	1:03:50	Stormrage Cover (16900)	Orb of the Darkmoon (19426)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Ban'thok Sash (11662)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Songstone of Ironforge (12543)	Royal Seal of Eldre'Thalas (18470)	Second Wind (11819)	Cloak of the Brood Lord (19378)	Claw of Chromaggus (19347)	Jin'do's Bag of Whammies (19891)	Idol of Rejuvenation (22398)
25	兽型打桩机	N/A	Unknown	41.6	40	Aug 9	2:57:17	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Ring of Swarming Thought (21707)	Rosewine Circle (13178)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Onyxia Scale Cloak (15138)	Shadow Wing Focus Staff (19355)	N/A	Idol of Brutality (23198)
26	Ninshieka	Bane	Horde	41.5	39	Aug 14	1:14:06	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Seal (19863)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Second Wind (11819)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	N/A
27	七月大红手	当笔者遇上小黑猫	Horde	40.3	40	Jul 27	2:31:23	Blooddrenched Mask (22718)	Eskhandar's Collar (18205)	Taut Dragonhide Shoulderpads (19389)	Malfurion's Blessed Bulwark (19405)	Taut Dragonhide Belt (19396)	Blademaster Leggings (12963)	Boots of the Shadow Flame (19381)	Shadowcraft Bracers (16710)	Shadow Panther Hide Gloves (20259)	Archimtiros' Ring of Reckoning (19376)	Master Dragonslayer's Ring (19384)	Counterattack Lodestone (18537)	Shard of the Flame (17082)	Overlord's Embrace (19888)	Draconic Maul (19358)	N/A	Idol of Brutality (23198)
28	赚钱还婚贷	N/A	Unknown	39.8	40	Aug 14	2:34:21	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Seal (19863)	Primalist's Band (19920)	Royal Seal of Eldre'Thalas (18470)	Darkmoon Card: Blue Dragon (19288)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
29	Kawakawe	Warrior Zone	Alliance	37.9	40	Aug 12	1:27:09	Stormrage Cover (16900)	Angelista's Charm (21690)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Rosewine Circle (13178)	Cauterizing Band (19140)	Royal Seal of Eldre'Thalas (18470)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Idol of Ferocity (22397)
30	Mylittletony	oops	Horde	37.3	40	Jul 27	2:43:09	Stormrage Cover (16900)	Choker of Enlightenment (17109)	Warlord's Dragonhide Epaulets (16551)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Band (19920)	Seal of the Archmagus (17110)	Royal Seal of Eldre'Thalas (18470)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Zulian Scepter of Rites (22713)	Lei of the Lifegiver (19312)	N/A
31	Magewaterpls	Lower City Rats	Alliance	37.1	37	Aug 17	1:40:23	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Empowered Leggings (19385)	Stormrage Boots (16898)	Zandalar Haruspex's Bracers (19840)	Gloves of Dark Wisdom (21462)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Wushoolay's Charm of Nature (19955)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Brightly Glowing Stone (18523)	Idol of Rejuvenation (22398)
32	乔乔同意啦	Youth	Alliance	36.4	40	Aug 16	29:49	Stormrage Cover (16900)	Pendant of the Fallen Dragon (19371)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Taut Dragonhide Gloves (19390)	Seal of the Archmagus (17110)	Ring of Blackrock (19397)	Carrot on a Stick (11122)	Zandalarian Hero Charm (19950)	Cape of the Trinity (21697)	Claw of Chromaggus (19347)	Jin'do's Bag of Whammies (19891)	Idol of Health (22399)
33	양모드루	최가네공대	Alliance	35.1	40	Aug 17	1:43:39	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Band of Mending (22334)	Fordring's Seal (16058)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18470)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
34	唔拉	N/A	Unknown	34.5	40	Aug 12	30:55	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Bracers of Arcane Accuracy (19374)	Dark Storm Gauntlets (21585)	Pure Elementium Band (19382)	Band of Forced Concentration (19403)	Nat Pagle's Broken Reel (19947)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Torch of Holy Flame (7344)	Idol of Rejuvenation (22398)
35	爱须心亚	龍床 冲榜招人	Alliance	34.2	40	Aug 18	1:47:38	Stormrage Cover (16900)	Eskhandar's Collar (18205)	Taut Dragonhide Shoulderpads (19389)	Cenarion Vestments (16833)	Lava Belt (19149)	Stormrage Legguards (16901)	Boots of the Shadow Flame (19381)	Primal Batskin Bracers (19687)	Gloves of the Hidden Temple (21605)	Heavy Dark Iron Ring (18879)	Myrmidon's Signet (2246)	Mark of the Chosen (17774)	Mark of Tyranny (13966)	Dragon's Blood Cape (17107)	Hammer of Ji'zhi (21703)	N/A	N/A
36	大咕咕丶	美刀	Horde	32.3	39	Jul 28	3:19:35	Stormrage Cover (16900)	Jeklik's Opaline Talisman (19923)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Rosewine Circle (13178)	Ring of Blackrock (19397)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Staff of Dominance (18842)	N/A	Idol of the Moon (23197)
37	子牪	N/A	Unknown	32.3	52	Jul 19	7:54:28	Stormrage Cover (16900)	Enchanted South Seas Kelp (19612)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Zandalar Haruspex's Bracers (19840)	Cenarion Gloves (16831)	Pure Elementium Band (19382)	Fordring's Seal (16058)	Mark of Tyranny (13966)	Royal Seal of Eldre'Thalas (18470)	Shroud of Pure Thought (19430)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	N/A
38	Earthen	Thrallmart Employee	Horde	31.6	38	Aug 13	1:17:35	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Regenerating Belt of Vek'nilash (21609)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Rosewine Circle (13178)	Signet Ring of the Bronze Dragonflight (21208)	Royal Seal of Eldre'Thalas (18470)	Wushoolay's Charm of Nature (19955)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Sartura's Might (21666)	Idol of Rejuvenation (22398)
39	小黄牛	N/A	Unknown	31.1	40	Aug 9	2:45:35	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Fordring's Seal (16058)	Primalist's Seal (19863)	Rune of Metamorphosis (19340)	Royal Seal of Eldre'Thalas (18470)	Cloak of Consumption (19857)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
40	Eser	Kartelli	Horde	31.1	40	Aug 3	1:17:03	Stormrage Cover (16900)	Amulet of the Fallen God (21712)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Stormrage Legguards (16901)	Boots of Pure Thought (19437)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Royal Seal of Eldre'Thalas (18470)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
41	Mejkis	Impale	Alliance	30.9	40	Aug 13	35:07	Stormrage Cover (16900)	Choker of Enlightenment (17109)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Stormrage Belt (16903)	Stormrage Legguards (16901)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Ring of Blackrock (19397)	Band of Sulfuras (19138)	Royal Seal of Eldre'Thalas (18470)	Rejuvenating Gem (19395)	Shroud of Pure Thought (19430)	Sorcerous Dagger (18878)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
42	黑白羽記憶	Youth	Alliance	29.4	40	Aug 2	45:45	Mish'undare, Circlet of the Mind Flayer (19375)	Pendant of the Fallen Dragon (19371)	Stormrage Pauldrons (16902)	Stormrage Chestguard (16897)	Angelista's Grasp (19388)	Stormrage Legguards (16901)	Shimmering Geta (19391)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Emerald Flame Ring (18395)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Shard of the Scale (17064)	Cloak of the Brood Lord (19378)	Claw of Chromaggus (19347)	Master Dragonslayer's Orb (19366)	Egan's Blaster (13289)
43	Weedchicken	N/A	Unknown	29.2	40	Aug 10	1:26:51	Dreamweave Circlet (10041)	Jeklik's Opaline Talisman (19923)	Stormrage Pauldrons (16902)	Vestments of the Shifting Sands (21499)	Belt of Untapped Power (22716)	Empowered Leggings (19385)	Bloodvine Boots (19684)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Band of Sulfuras (19138)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Hand of Edward the Odd (2243)	Therazane's Touch (19315)	Idol of the Moon (23197)
44	Chaosnature	Live Laugh Lok'tar	Horde	28.5	40	Aug 13	1:44:17	Stormrage Cover (16900)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Stormrage Legguards (16901)	Boots of Pure Thought (19437)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Pure Elementium Band (19382)	Rosewine Circle (13178)	Darkmoon Card: Blue Dragon (19288)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Idol of Rejuvenation (22398)
45	Backcountry	N/A	Unknown	28.3	40	Aug 17	49:18	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Animist's Spaulders (19928)	Stormrage Chestguard (16897)	Sash of Mercy (14553)	Empowered Leggings (19385)	Marshal's Dragonhide Boots (16459)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Primalist's Seal (19863)	Primalist's Band (19920)	Shard of the Scale (17064)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Idol of Brutality (23198)
46	Oyaxcrits	Nevermind	Alliance	28.0	40	Jul 28	1:12:02	Stormrage Cover (16900)	Pristine Enchanted South Seas Kelp (19613)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Cauterizing Band (19140)	Pure Elementium Band (19382)	Darkmoon Card: Blue Dragon (19288)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Jin'do's Judgment (19884)	N/A	Idol of Rejuvenation (22398)
47	Lowskyy	streets	Horde	27.3	40	Jul 23	48:42	Stormrage Cover (16900)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Stormrage Chestguard (16897)	Corehound Belt (19162)	Empowered Leggings (19385)	Stormrage Boots (16898)	Stormrage Bracers (16904)	Stormrage Handguards (16899)	Fordring's Seal (16058)	Band of Forced Concentration (19403)	Neltharion's Tear (19379)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Idol of Health (22399)
