Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Hemoglobin	Shattrath Fight Club	Alliance	341.4	37	Aug 13	1:22:00	Spellweaver's Turban (22267)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Band of Forced Concentration (19403)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
12	Mirya	Eternity	Alliance	341.1	40	Aug 6	1:47:38	Mish'undare, Circlet of the Mind Flayer (19375)	Charm of the Shifting Sands (21504)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Gloves of Ebru (21689)	Signet Ring of the Bronze Dragonflight (21207)	Ring of the Fallen God (21709)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
13	Techno	Eternal Fury	Alliance	336.9	39	Aug 14	46:29	Genesis Helm (21353)	Charm of the Shifting Sands (21504)	Genesis Shoulderpads (21354)	Bloodvine Vest (19682)	Southwind's Grasp (21494)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Signet Ring of the Bronze Dragonflight (21208)	Ritssyn's Ring of Chaos (21836)	Eye of Moam (21473)	Darkmoon Card: Blue Dragon (19288)	Cloak of the Hakkari Worshippers (22711)	Grand Marshal's Mageblade (23451)	Tome of Arcane Domination (19308)	Idol of the Moon (23197)
14	Tullbapp	Hanterpug	Alliance	336.7	40	Aug 14	56:48	Celestial Crown (14312)	Choker of Enlightenment (17109)	Mantle of Maz'Nadir (21468)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Master's Bracers (10248)	Gloves of Ebru (21689)	Band of Forced Concentration (19403)	Ring of the Desert Winds (21483)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cape of the Trinity (21697)	Staff of Dominance (18842)	N/A	Idol of the Moon (23197)
15	Myrkky	N/A	Unknown	335.7	38	Aug 9	1:14:35	The Hexxer's Cover (19886)	Pristine Enchanted South Seas Kelp (19613)	High Councillor's Mantle (10142)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Adventurer's Gloves (10260)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Zandalarian Hero Charm (19950)	Shard of the Scale (17064)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
16	Mob	N/A	Unknown	335.7	40	Aug 10	1:00:58	Bloodvine Goggles (19999)	Charm of the Shifting Sands (21504)	High Councillor's Mantle (10142)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Aurastone Hammer (17105)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
17	Elysria	Shire	Alliance	332.7	40	Aug 15	1:37:46	Mish'undare, Circlet of the Mind Flayer (19375)	Charm of the Shifting Sands (21504)	High Councillor's Mantle (10142)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Ring of the Fallen God (21709)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Talon of Furious Concentration (21471)	Idol of the Moon (23197)
18	Bobwiley	The Imperium	Horde	329.7	40	Aug 15	1:10:58	Mish'undare, Circlet of the Mind Flayer (19375)	Orb of the Darkmoon (19426)	Mantle of the Blackwing Cabal (19370)	Garb of Royal Ascension (21838)	Mana Igniting Cord (19136)	Leggings of the Black Blizzard (21461)	Boots of Epiphany (21600)	Adventurer's Bracers (10256)	Bloodtinged Gloves (19929)	Ring of Spell Power (19147)	Ring of the Fallen God (21709)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of the Devoured (22731)	Shadow Wing Focus Staff (19355)	N/A	Idol of the Moon (23197)
19	Upaghataka	HS Crew PUG	Horde	329.5	40	Jul 21	1:17:07	The Hexxer's Cover (19886)	Pristine Enchanted South Seas Kelp (19613)	Mantle of Maz'Nadir (21468)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Mighty Armsplints (10147)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Ring of the Desert Winds (21483)	Neltharion's Tear (19379)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
20	Amelio	N/A	Unknown	327.5	36	Aug 7	1:57:51	Mish'undare, Circlet of the Mind Flayer (19375)	Nacreous Shell Necklace (22403)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Ring of the Fallen God (21709)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
21	Erival	Inner Sanctum	Alliance	326.9	40	Jul 27	1:35:46	Spellweaver's Turban (22267)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Eternal Bindings (14330)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Fang of the Mystics (17070)	Royal Scepter of Vek'lor (21597)	Idol of the Moon (23197)
22	Hydrospec	N/A	Unknown	326.5	40	Aug 14	1:10:45	Spellweaver's Turban (22267)	Choker of Enlightenment (17109)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Ring of Blackrock (19397)	Zandalarian Hero Charm (19950)	Rune of Metamorphosis (19340)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
23	Gigimurin	Numenorian	Alliance	326.5	40	Aug 13	1:47:29	Mish'undare, Circlet of the Mind Flayer (19375)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Ban'thok Sash (11662)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Burrower Bracers (21611)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	N/A
24	马特达蒙	N/A	Unknown	326.2	40	Aug 16	1:28:28	Mish'undare, Circlet of the Mind Flayer (19375)	Amulet of Vek'nilash (21608)	Mantle of the Blackwing Cabal (19370)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Boots of Epiphany (21600)	Bracers of Arcane Accuracy (19374)	Gloves of Ebru (21689)	Ring of the Fallen God (21709)	Band of Forced Concentration (19403)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Brood Lord (19378)	Aurastone Hammer (17105)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
25	음메야	N/A	Unknown	325.4	40	Aug 17	1:29:40	Mish'undare, Circlet of the Mind Flayer (19375)	Amulet of Vek'nilash (21608)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Forced Concentration (19403)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Blessed Qiraji Acolyte Staff (21273)	N/A	Idol of the Moon (23197)
26	Murderfaces	N/A	Unknown	321.9	40	Aug 13	1:09:59	Mish'undare, Circlet of the Mind Flayer (19375)	Charm of the Shifting Sands (21504)	Genesis Shoulderpads (21354)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Eye of the Beast (13968)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Egan's Blaster (13289)
27	Powerpump	Cold One Crackers	Horde	318.0	41	Aug 11	1:45:56	The Hexxer's Cover (19886)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Dryad's Wrist Bindings (19595)	Bloodtinged Gloves (19929)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Royal Scepter of Vek'lor (21597)	Idol of the Moon (23197)
28	Ninjadolphh	N/A	Unknown	317.1	40	Aug 17	51:26	Dreamweave Circlet (10041)	Charm of the Shifting Sands (21504)	Mantle of Maz'Nadir (21468)	Bloodvine Vest (19682)	Southwind's Grasp (21494)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Burrower Bracers (21611)	Bloodtinged Gloves (19929)	Ring of the Fallen God (21709)	Zanzil's Seal (19893)	Zandalarian Hero Charm (19950)	Eye of the Beast (13968)	Cloak of the Hakkari Worshippers (22711)	Staff of the Ruins (21452)	N/A	Idol of the Moon (23197)
29	Tesquakka	pog	Horde	311.7	40	Aug 13	1:35:17	Crimson Felt Hat (18727)	Pristine Enchanted South Seas Kelp (19613)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Signet Ring of the Bronze Dragonflight (21208)	Zanzil's Seal (19893)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Therazane's Touch (19315)	Idol of the Moon (23197)
30	털찐거에요	N/A	Unknown	302.8	40	Aug 14	1:55:18	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Band of Forced Concentration (19403)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
31	Whitemain	N/A	Unknown	302.6	41	Aug 13	1:38:48	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of Maz'Nadir (21468)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Gloves of Ebru (21689)	Band of Servitude (22721)	Ring of Spell Power (19147)	Eye of the Beast (13968)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	Staff of the Shadow Flame (19356)	N/A	Idol of the Moon (23197)
32	Longfrog	Kult	Alliance	301.6	40	Aug 13	2:25:13	Spellweaver's Turban (22267)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Ring of Spell Power (19147)	Rune Band of Wizardry (22339)	Zandalarian Hero Charm (19950)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Tome of Arcane Domination (19308)	Idol of the Moon (23197)
33	Sateal	TBD	Alliance	299.1	39	Aug 18	1:06:06	Mish'undare, Circlet of the Mind Flayer (19375)	Pristine Enchanted South Seas Kelp (19613)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Talon of Furious Concentration (21471)	Idol of the Moon (23197)
34	Bòómy	Lorem Ipsum	Alliance	295.9	39	Aug 6	1:15:44	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Band of Forced Concentration (19403)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Tome of Arcane Domination (19308)	Idol of the Moon (23197)
35	Farian	Fate	Horde	295.2	40	Aug 11	1:43:45	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Band of Forced Concentration (19403)	Zanzil's Seal (19893)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of Consumption (19857)	Lok'amir il Romathis (19360)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
36	Fandrël	N/A	Unknown	291.6	39	Aug 9	1:36:55	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Belt of Untapped Power (22716)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Mighty Armsplints (10147)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Ring of Blackrock (19397)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of the Shadow Flame (19356)	N/A	Idol of the Moon (23197)
37	Ficus	N/A	Unknown	289.6	40	Aug 9	2:46:04	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Gloves of Ebru (21689)	Band of Servitude (22721)	Zanzil's Seal (19893)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
38	八楼猪蹄	龍床 冲榜招人	Alliance	289.1	39	Aug 14	1:47:45	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Dark Storm Gauntlets (21585)	Band of Forced Concentration (19403)	Ring of the Fallen God (21709)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of Consumption (19857)	Grand Marshal's Mageblade (23451)	Royal Scepter of Vek'lor (21597)	Idol of the Moon (23197)
39	Qtmiri	Unseasoned	Alliance	289.0	40	Aug 17	1:12:41	Mish'undare, Circlet of the Mind Flayer (19375)	Choker of the Fire Lord (18814)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Mana Igniting Cord (19136)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Rockfury Bracers (21186)	Bloodtinged Gloves (19929)	Zanzil's Band (19905)	Zanzil's Seal (19893)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Claw of Chromaggus (19347)	Tome of Arcane Domination (19308)	Idol of the Moon (23197)
40	Loccas	PiggyPugs	Alliance	284.2	40	Aug 4	53:26	Mish'undare, Circlet of the Mind Flayer (19375)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Zanzil's Band (19905)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of Consumption (19857)	Jin'do's Judgment (19884)	N/A	Idol of the Moon (23197)
41	모하메드노태호	dnd reborn	Horde	280.9	40	Aug 18	1:49:13	The Hexxer's Cover (19886)	Soul Corrupter's Necklace (19876)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Southwind's Grasp (21494)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Cenarion Bracers (16830)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Ring of Swarming Thought (21707)	Zandalarian Hero Charm (19950)	Eye of the Beast (13968)	Cloak of the Brood Lord (19378)	Staff of the Ruins (21452)	N/A	Idol of the Moon (23197)
42	幻想撸妹	情义铁血	Alliance	279.7	39	Aug 10	1:29:14	Mish'undare, Circlet of the Mind Flayer (19375)	Amulet of Vek'nilash (21608)	Genesis Shoulderpads (21354)	Bloodvine Vest (19682)	Southwind's Grasp (21494)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Gauntlets of Southwind (21469)	Ring of the Fallen God (21709)	Zanzil's Seal (19893)	Eye of Moam (21473)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Lok'amir il Romathis (19360)	Royal Scepter of Vek'lor (21597)	Idol of the Moon (23197)
43	Papablaze	livid	Horde	276.7	39	Aug 15	1:02:59	Mish'undare, Circlet of the Mind Flayer (19375)	Star of Mystaria (12103)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Angelista's Grasp (19388)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Bracers of Arcane Accuracy (19374)	Bloodtinged Gloves (19929)	Zanzil's Seal (19893)	Ring of Swarming Thought (21707)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	High Warlord's Spellblade (23466)	Jin'do's Bag of Whammies (19891)	Idol of the Moon (23197)
44	克鲁喵	云淡风清	Horde	275.4	40	Aug 17	1:06:18	Mish'undare, Circlet of the Mind Flayer (19375)	Jin'do's Evil Eye (19885)	Mantle of the Blackwing Cabal (19370)	Bloodvine Vest (19682)	Firemaw's Clutch (19400)	Bloodvine Leggings (19683)	Bloodvine Boots (19684)	Sublime Wristguards (18497)	General's Dragonhide Gloves (16555)	Band of Forced Concentration (19403)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Neltharion's Tear (19379)	Cloak of the Devoured (22731)	Lok'amir il Romathis (19360)	Royal Scepter of Vek'lor (21597)	Idol of the Moon (23197)
45	Cultivations	Drama Cabbage Pugs	Alliance	274.5	40	Aug 17	1:05:58	The Hexxer's Cover (19886)	Jeklik's Opaline Talisman (19923)	Kentic Amice (11624)	Bloodvine Vest (19682)	Southwind's Grasp (21494)	Leggings of the Black Blizzard (21461)	Betrayer's Boots (19897)	Shackles of the Unscarred (21464)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Cloak of Consumption (19857)	Staff of the Ruins (21452)	N/A	Idol of the Moon (23197)
