Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
11	Moejimbo	N/A	Unknown	98.6	35	Feb 19	2:02	Cenarion Helm (16834)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Omnicast Boots (11822)	Bracers of Prosperity (18525)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Rosewine Circle (13178)	Shard of the Scale (17064)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
12	Trakkemu	N/A	Unknown	96.7	30	Feb 18	2:03	Stormrage Cover (16900)	Choker of Enlightenment (17109)	Cenarion Spaulders (16836)	Legionnaire's Dragonhide Chestpiece (22877)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Boots of the Full Moon (18507)	Bracers of Prosperity (18525)	Cenarion Gloves (16831)	Eye of Orgrimmar (12545)	Band of Sulfuras (19138)	Eye of the Beast (13968)	Insignia of the Horde (18853)	Frostwolf Advisor's Cloak (19085)	Cold Forged Hammer (20648)	Lei of the Lifegiver (19312)	N/A
13	Jungle	MUTANTS	Alliance	94.6	37	Dec 16	2:04	Green Lens (10504)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Thuzadin Sash (18740)	Senior Designer's Pantaloons (11841)	Cenarion Boots (16829)	Bleak Howler Armguards (13208)	Mar Alom's Grip (12547)	Fordring's Seal (16058)	Rosewine Circle (13178)	Second Wind (11819)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Guiding Stave of Wisdom (11932)	N/A	Egan's Blaster (13289)
14	Texasranger	N/A	Unknown	94.4	38	Feb 2	2:06	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Sash of Mercy (14553)	Stormrage Legguards (16901)	Waterspout Boots (18322)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Rosewine Circle (13178)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
15	Kris	control freak	Alliance	94.4	28	Feb 15	2:15	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	High Councillor's Sash (10144)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Master's Bracers (10248)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
16	Vigory	Brigade	Alliance	93.7	40	Feb 15	1:43	Stormrage Cover (16900)	Horizon Choker (13085)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Cenarion Belt (16828)	Salamander Scale Pants (18875)	Cenarion Boots (16829)	Bleak Howler Armguards (13208)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Songstone of Ironforge (12543)	Ultrasafe Transporter: Gadgetzan (18986)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
17	Riemu	Numenorian	Alliance	93.1	35	Mar 5	2:02	Stormrage Cover (16900)	Choker of Enlightenment (17109)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Sash of Mercy (14553)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Emerald Flame Ring (18395)	Fordring's Seal (16058)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18470)	Cloak of the Cosmos (18389)	Rod of the Ogre Magi (18534)	N/A	Egan's Blaster (13289)
18	Gioxo	N/A	Unknown	92.6	40	Feb 23	1:47	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Gloves of Restoration (18309)	Rosewine Circle (13178)	Songstone of Ironforge (12543)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
19	Tirain	One More Time	Alliance	91.2	37	Mar 9	2:53	Stormrage Cover (16900)	Choker of Enlightenment (17109)	Wild Growth Spaulders (18810)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Bracers of Prosperity (18525)	Cenarion Gloves (16831)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Second Wind (11819)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
20	Bigtimefreak	Barrens Border Control	Horde	90.4	39	Mar 12	1:39	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Hands of the Exalted Herald (12554)	Eye of Orgrimmar (12545)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Cloak of the Cosmos (18389)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
21	Doog	N/A	Unknown	89.7	37	Mar 13	1:44	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Stormrage Legguards (16901)	Verdant Footpads (13954)	Cenarion Bracers (16830)	Gloves of Restoration (18309)	Songstone of Ironforge (12543)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
22	Smiittyy	N/A	Unknown	89.5	33	Mar 7	2:05	Cenarion Helm (16834)	Tooth of Gnarr (13141)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Luminary Kilt (11823)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Silkweb Gloves (11634)	Songstone of Ironforge (12543)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Guiding Stave of Wisdom (11932)	N/A	N/A
23	Eser	Kartelli	Horde	89.1	40	Feb 2	1:28	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Bracers of Prosperity (18525)	Gloves of Restoration (18309)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
24	Redsquared	N/A	Unknown	88.4	28	Jan 7	3:31	Stormrage Cover (16900)	Star of Mystaria (12103)	Cenarion Spaulders (16836)	Flamestrider Robes (11747)	Cenarion Belt (16828)	Cenarion Leggings (16835)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Seal of the Archmagus (17110)	Band of Rumination (18103)	Burst of Knowledge (11832)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	N/A
25	Straightford	N/A	Unknown	88.2	40	Jan 19	2:20	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Ghoul Skin Leggings (18682)	Omnicast Boots (11822)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Fordring's Seal (16058)	Rosewine Circle (13178)	Second Wind (11819)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
26	Ahtap	HS Crew	Horde	87.6	40	Jan 23	1:32	Tribal War Feathers (12960)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Bleak Howler Armguards (13208)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Second Wind (11819)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
27	Skatjay	based	Alliance	87.2	39	Mar 16	1:13	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Bracers of Prosperity (18525)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Rosewine Circle (13178)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
28	Priapizm	Dawnbreaker	Horde	87.1	38	Feb 1	2:03	Stormrage Cover (16900)	Drakefire Amulet (16309)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Frostwolf Cloth Belt (19090)	Stormrage Legguards (16901)	Verdant Footpads (13954)	Supreme Bracers (15436)	Gloves of Restoration (18309)	Emerald Flame Ring (18395)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Raincaster Drape (12110)	Cold Forged Hammer (20648)	Lei of the Lifegiver (19312)	N/A
29	Bigrat	N/A	Unknown	83.9	35	Mar 4	2:43	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Band of Rumination (18103)	Rosewine Circle (13178)	Second Wind (11819)	Briarwood Reed (12930)	Cloak of the Cosmos (18389)	Timeworn Mace (18376)	Fire Runed Grimoire (19142)	N/A
30	Wyk	BROCHACHOS	Horde	83.4	37	Feb 23	1:27	Stormrage Cover (16900)	Jeweled Amulet of Cainwyn (1443)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Ban'thok Sash (11662)	Stormrage Legguards (16901)	Waterspout Boots (18322)	Bracers of Prosperity (18525)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Band of Sulfuras (19138)	Carrot on a Stick (11122)	Insignia of the Horde (18853)	Elegant Cloak (10212)	Timeworn Mace (18376)	Lei of the Lifegiver (19312)	N/A
31	Vey	DPS CLUB	Alliance	82.9	26	Feb 6	3:13	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Bracers of Prosperity (18525)	Cenarion Gloves (16831)	Emerald Flame Ring (18395)	Emerald Flame Ring (18395)	Gnomish Battle Chicken (10725)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
32	Asmongirl	N/A	Unknown	82.5	39	Feb 12	1:43	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Verdant Footpads (13954)	Councillor's Cuffs (10096)	Gloves of Restoration (18309)	Seal of Rivendare (13345)	Blood of the Martyr (17045)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Guiding Stave of Wisdom (11932)	N/A	N/A
33	Nareky	N/A	Unknown	82.1	28	Feb 13	2:40	Stormrage Cover (16900)	Tooth of Gnarr (13141)	Living Shoulders (15061)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Dragonrider Boots (18102)	Bleak Howler Armguards (13208)	Cenarion Gloves (16831)	Fordring's Seal (16058)	Cauterizing Band (19140)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Mastersmith's Hammer (18048)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
34	Semaj	Full Circle	Alliance	82.0	35	Dec 27	1:56	Wanderer's Hat (10111)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Senior Designer's Pantaloons (11841)	Verdant Footpads (13954)	Bleak Howler Armguards (13208)	Hands of the Exalted Herald (12554)	Cauterizing Band (19140)	Fordring's Seal (16058)	Briarwood Reed (12930)	Second Wind (11819)	High Councillor's Cloak (10138)	The Hammer of Grace (11923)	Thaurissan's Royal Scepter (11928)	N/A
35	Eeltoe	N/A	Unknown	81.8	33	Jan 27	2:38	Stormrage Cover (16900)	Tooth of Gnarr (13141)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Eyestalk Cord (18391)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Emerald Flame Ring (18395)	Fordring's Seal (16058)	Briarwood Reed (12930)	Mindtap Talisman (18371)	Cloak of the Cosmos (18389)	Hammer of the Grand Crusader (18717)	N/A	Egan's Blaster (13289)
36	Dimebagz	N/A	Unknown	80.9	40	Jan 30	1:45	Cenarion Helm (16834)	Frostwolf Advisor's Pendant (19096)	Living Shoulders (15061)	Jinxed Hoodoo Skin (9473)	Ban'thok Sash (11662)	Stormrage Legguards (16901)	Boots of the Shrieker (13398)	Manacle Cuffs (11962)	Fallbrush Handgrips (13184)	Rosewine Circle (13178)	Eye of Orgrimmar (12545)	Burst of Knowledge (11832)	Second Wind (11819)	Deep Woodlands Cloak (19121)	Guiding Stave of Wisdom (11932)	N/A	N/A
37	Mithler	N/A	Unknown	80.4	37	Mar 3	2:18	Stormrage Cover (16900)	Stormpike Sage's Pendant (19098)	Living Shoulders (15061)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Cenarion Leggings (16835)	Waterspout Boots (18322)	Cenarion Bracers (16830)	Dreamweave Gloves (10019)	Fordring's Seal (16058)	Seal of Rivendare (13345)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
38	Kîngyeshua	floor pov	Horde	79.8	30	Feb 20	3:23	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Bleak Howler Armguards (13208)	Hands of the Exalted Herald (12554)	Cauterizing Band (19140)	Rosewine Circle (13178)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
39	Notarius	GoldenRoll	Horde	79.2	36	Jan 17	1:52	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Nightshade Girdle (10221)	Cenarion Leggings (16835)	Cenarion Boots (16829)	Elegant Bracers (10213)	Ogreseer Fists (11665)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Second Wind (11819)	Elegant Cloak (10212)	Kindling Stave (11750)	N/A	N/A
40	Wolfia	N/A	Unknown	79.0	38	Jan 7	2:13	Stormrage Cover (16900)	Triune Amulet (7722)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Ban'thok Sash (11662)	Stormrage Legguards (16901)	Verdant Footpads (13954)	Funeral Cuffs (12626)	Cenarion Gloves (16831)	Fordring's Seal (16058)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Trindlehaven Staff (13161)	N/A	N/A
41	Syy	Executive Order	Alliance	78.5	37	Mar 15	2:35	Stormrage Cover (16900)	Tooth of Gnarr (13141)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Songstone of Ironforge (12543)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
42	Natureloverr	N/A	Unknown	78.5	36	Feb 15	1:58	Stormrage Cover (16900)	Stormpike Sage's Pendant (19098)	Wild Growth Spaulders (18810)	Cenarion Vestments (16833)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Songstone of Ironforge (12543)	Seal of the Archmagus (17110)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Crackling Staff (19102)	N/A	Egan's Blaster (13289)
43	Zoomzoom	N/A	Unknown	77.4	20	Jan 22	3:58	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Cenarion Vestments (16833)	Ban'thok Sash (11662)	Stormrage Legguards (16901)	Verdant Footpads (13954)	Bleak Howler Armguards (13208)	Cenarion Gloves (16831)	Rosewine Circle (13178)	Songstone of Ironforge (12543)	Shard of the Scale (17064)	Carrot on a Stick (11122)	Spritecaster Cape (11623)	Sorcerous Dagger (18878)	Torch of Holy Flame (7344)	N/A
44	Vozelo	Set Sail	Alliance	77.4	36	Jan 15	3:14	Cenarion Helm (16834)	Tooth of Gnarr (13141)	Cenarion Spaulders (16836)	Dreamweave Vest (10021)	Cenarion Belt (16828)	Cenarion Leggings (16835)	Cenarion Boots (16829)	Gossamer Bracers (7525)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Rosewine Circle (13178)	Ramstein's Lightning Bolts (13515)	Second Wind (11819)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Penelope's Rose (15805)	N/A
45	Nectar	NQA	Alliance	77.3	39	Jan 22	1:34	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Cenarion Bracers (16830)	Cenarion Gloves (16831)	Fordring's Seal (16058)	Cyclopean Band (11824)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
46	Boogydown	N/A	Unknown	76.7	31	Mar 6	2:32	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Cenarion Spaulders (16836)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Bracers of Prosperity (18525)	Hands of the Exalted Herald (12554)	Rosewine Circle (13178)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
47	Fable	N/A	Unknown	76.0	38	Dec 22	2:58	Tribal War Feathers (12960)	Horizon Choker (13085)	Living Shoulders (15061)	Dreamweave Vest (10021)	Cenarion Belt (16828)	Stormrage Legguards (16901)	Omnicast Boots (11822)	Cenarion Bracers (16830)	Master's Gloves (10251)	Fordring's Seal (16058)	Songstone of Ironforge (12543)	Second Wind (11819)	Eye of the Beast (13968)	Spritecaster Cape (11623)	The Hammer of Grace (11923)	Beacon of Hope (9393)	N/A
48	Shdw	N/A	Unknown	75.7	24	Dec 18	4:25	Tribal War Feathers (12960)	Necklace of Calisea (1714)	Cenarion Spaulders (16836)	Dreamweave Vest (10021)	Cenarion Belt (16828)	Tressermane Leggings (13169)	Omnicast Boots (11822)	Bleak Howler Armguards (13208)	Ogreseer Fists (11665)	Fordring's Seal (16058)	Cauterizing Band (19140)	Nifty Stopwatch (2820)	Second Wind (11819)	Spritecaster Cape (11623)	Aurastone Hammer (17105)	Lunar Sphere (15981)	N/A
49	Waas	car with flames	Alliance	75.5	36	Mar 12	2:00	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Ban'thok Sash (11662)	Stormrage Legguards (16901)	Verdant Footpads (13954)	Bracers of Prosperity (18525)	Gloves of Restoration (18309)	Rosewine Circle (13178)	Fordring's Seal (16058)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18470)	Hide of the Wild (18510)	Dancing Sliver (15854)	N/A	Egan's Blaster (13289)
50	Faeriefirety	N/A	Unknown	75.2	24	Mar 9	3:17	Stormrage Cover (16900)	Choker of Enlightenment (17109)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Padre's Trousers (18386)	Boots of the Full Moon (18507)	Elegant Bracers (10213)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Briarwood Reed (12930)	Hide of the Wild (18510)	Sorcerous Dagger (18878)	Torch of Holy Flame (7344)	N/A
51	Teglon	Blind and Behind	Alliance	74.7	38	Feb 5	1:57	Stormrage Cover (16900)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Robes of the Exalted (13346)	Nightshade Girdle (10221)	Stormrage Legguards (16901)	Cenarion Boots (16829)	Peerless Bracers (15425)	Hands of the Exalted Herald (12554)	Fordring's Seal (16058)	Rosewine Circle (13178)	Royal Seal of Eldre'Thalas (18470)	Second Wind (11819)	Hide of the Wild (18510)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
